Lat	Lon	MeanFitness
42.5500	-7.6000	 0.953
42.7200	-7.6000	 0.920
42.8800	-7.6000	 0.879
43.0500	-7.6000	 0.793
43.2100	-7.6000	 0.917
43.3800	-7.6000	 0.929
43.5500	-7.6000	 0.904
43.7100	-7.6000	 0.958
43.8800	-7.6000	 0.993
52.0100	-7.6000	 0.747
52.1800	-7.6000	 0.642
52.3400	-7.6000	 0.414
52.5100	-7.6000	 0.786
52.6700	-7.6000	 0.592
52.8400	-7.6000	 0.491
53.0100	-7.6000	 0.315
53.1700	-7.6000	 0.432
53.3400	-7.6000	 0.635
53.5100	-7.6000	 0.543
53.6700	-7.6000	 0.442
53.8400	-7.6000	 0.343
54.0000	-7.6000	 0.427
54.1700	-7.6000	 0.327
54.3400	-7.6000	 0.145
54.5000	-7.6000	 0.302
54.6700	-7.6000	 0.000
54.8300	-7.6000	 0.112
55.0000	-7.6000	 0.137
55.1600	-7.6000	 0.137
55.3300	-7.6000	 0.328
37.4000	-7.4300	 0.000
37.5700	-7.4300	 0.000
37.7300	-7.4300	 0.000
37.9000	-7.4300	 0.000
38.0700	-7.4300	 0.000
38.2300	-7.4300	 0.000
38.4000	-7.4300	 0.000
38.5600	-7.4300	 0.000
38.7300	-7.4300	 0.000
38.9000	-7.4300	 0.050
39.0600	-7.4300	 0.050
39.2300	-7.4300	 0.100
39.4000	-7.4300	 0.150
39.5600	-7.4300	 0.299
39.7300	-7.4300	 0.200
39.8900	-7.4300	 0.349
40.0600	-7.4300	 0.793
40.2300	-7.4300	 0.874
40.3900	-7.4300	 0.892
40.5600	-7.4300	 0.692
40.7200	-7.4300	 0.973
40.8900	-7.4300	 0.907
41.0500	-7.4300	 0.923
41.2200	-7.4300	 0.958
41.3900	-7.4300	 0.953
41.5500	-7.4300	 0.885
41.7200	-7.4300	 0.943
41.8800	-7.4300	 0.942
42.0500	-7.4300	 0.902
42.2200	-7.4300	 0.929
42.3800	-7.4300	 0.882
42.5500	-7.4300	 0.963
42.7200	-7.4300	 0.975
42.8800	-7.4300	 0.944
43.0500	-7.4300	 0.970
43.2100	-7.4300	 0.925
43.3800	-7.4300	 0.975
43.5500	-7.4300	 0.892
43.7100	-7.4300	 0.977
43.8800	-7.4300	 0.998
52.1800	-7.4300	 0.771
52.3400	-7.4300	 0.123
52.5100	-7.4300	 0.585
52.6700	-7.4300	 0.445
52.8400	-7.4300	 0.442
53.0100	-7.4300	 0.541
53.1700	-7.4300	 0.146
53.3400	-7.4300	 0.738
53.5100	-7.4300	 0.493
53.6700	-7.4300	 0.491
53.8400	-7.4300	 0.379
54.0000	-7.4300	 0.538
54.1700	-7.4300	 0.310
54.3400	-7.4300	 0.395
54.5000	-7.4300	 0.010
54.6700	-7.4300	 0.000
54.8300	-7.4300	 0.242
55.0000	-7.4300	 0.220
55.1600	-7.4300	 0.309
55.3300	-7.4300	 0.156
37.4000	-7.2600	 0.000
37.5700	-7.2600	 0.000
37.7300	-7.2600	 0.000
37.9000	-7.2600	 0.000
38.0700	-7.2600	 0.000
38.2300	-7.2600	 0.000
38.4000	-7.2600	 0.000
38.5600	-7.2600	 0.000
38.7300	-7.2600	 0.000
38.9000	-7.2600	 0.050
39.0600	-7.2600	 0.050
39.2300	-7.2600	 0.100
39.4000	-7.2600	 0.200
39.5600	-7.2600	 0.449
39.7300	-7.2600	 0.150
39.8900	-7.2600	 0.100
40.0600	-7.2600	 0.694
40.2300	-7.2600	 0.945
40.3900	-7.2600	 0.843
40.5600	-7.2600	 0.871
40.7200	-7.2600	 0.844
