Lat	Lon	MeanDateLeaf
53.0100	-9.0900	 111.2
53.1700	-9.0900	 115.1
53.3400	-9.0900	 111.6
53.5100	-9.0900	 111.7
53.6700	-9.0900	 111.3
53.8400	-9.0900	 113.1
54.0000	-9.0900	 113.9
54.1700	-9.0900	 112.8
54.3400	-9.0900	 113.8
38.5600	-8.9300	 101.2
38.7300	-8.9300	 103.8
38.9000	-8.9300	 103.2
39.0600	-8.9300	  99.2
39.2300	-8.9300	  98.5
39.4000	-8.9300	  98.5
39.5600	-8.9300	  99.5
39.7300	-8.9300	  99.4
42.7200	-8.9300	  92.5
42.8800	-8.9300	  92.2
43.0500	-8.9300	  92.0
43.2100	-8.9300	  91.6
51.6800	-8.9300	 106.8
51.8400	-8.9300	 109.9
52.0100	-8.9300	 114.7
52.1800	-8.9300	 115.0
52.3400	-8.9300	 119.3
52.5100	-8.9300	 110.9
52.6700	-8.9300	 107.8
52.8400	-8.9300	 108.4
53.0100	-8.9300	 109.5
53.1700	-8.9300	 114.0
53.3400	-8.9300	 108.6
53.5100	-8.9300	 111.2
53.6700	-8.9300	 114.5
53.8400	-8.9300	 115.7
54.0000	-8.9300	 115.2
54.1700	-8.9300	 114.9
54.3400	-8.9300	 114.0
37.2400	-8.7600	 103.8
37.4000	-8.7600	 103.1
38.7300	-8.7600	 103.5
38.9000	-8.7600	 104.6
39.0600	-8.7600	 104.4
39.2300	-8.7600	 101.5
39.4000	-8.7600	  99.5
39.5600	-8.7600	  96.3
39.7300	-8.7600	  96.3
39.8900	-8.7600	  97.5
40.0600	-8.7600	  98.2
40.2300	-8.7600	  98.2
40.3900	-8.7600	  96.1
42.0500	-8.7600	  90.9
42.7200	-8.7600	  91.3
42.8800	-8.7600	  91.8
43.0500	-8.7600	  92.7
43.2100	-8.7600	  92.2
43.3800	-8.7600	  91.7
51.6800	-8.7600	 104.6
51.8400	-8.7600	 108.7
52.0100	-8.7600	 112.9
52.1800	-8.7600	 117.6
52.3400	-8.7600	 112.5
52.5100	-8.7600	 109.9
52.6700	-8.7600	 105.1
52.8400	-8.7600	 104.4
53.0100	-8.7600	 109.3
53.1700	-8.7600	 109.3
53.3400	-8.7600	 108.2
53.5100	-8.7600	 112.4
53.6700	-8.7600	 115.3
53.8400	-8.7600	 116.4
54.0000	-8.7600	 115.6
54.1700	-8.7600	 123.4
54.3400	-8.7600	 117.6
70.9400	-8.7600	 365.0
37.2400	-8.5900	 103.8
37.4000	-8.5900	 100.5
37.5700	-8.5900	 101.2
37.7300	-8.5900	 103.1
37.9000	-8.5900	 101.4
38.0700	-8.5900	 102.5
38.2300	-8.5900	 102.9
38.4000	-8.5900	 104.2
38.5600	-8.5900	 104.8
38.7300	-8.5900	 103.9
38.9000	-8.5900	 103.3
39.0600	-8.5900	 103.3
39.2300	-8.5900	 102.9
39.4000	-8.5900	 100.7
39.5600	-8.5900	  97.6
39.7300	-8.5900	  92.9
39.8900	-8.5900	  96.6
40.0600	-8.5900	  96.7
40.2300	-8.5900	  97.6
40.3900	-8.5900	  97.0
40.5600	-8.5900	  96.0
40.7200	-8.5900	  95.2
41.3900	-8.5900	  91.5
41.5500	-8.5900	  91.5
41.7200	-8.5900	  90.8
41.8800	-8.5900	  90.9
42.0500	-8.5900	  90.5
42.2200	-8.5900	  90.7
42.3800	-8.5900	  90.9
42.5500	-8.5900	  91.1
42.7200	-8.5900	  91.8
42.8800	-8.5900	  91.9
43.0500	-8.5900	  92.5
43.2100	-8.5900	  93.4
43.3800	-8.5900	  92.0
51.6800	-8.5900	 104.1
51.8400	-8.5900	 107.5
52.0100	-8.5900	 110.4
52.1800	-8.5900	 114.6
52.3400	-8.5900	 112.4
52.5100	-8.5900	 109.3
52.6700	-8.5900	 106.5
52.8400	-8.5900	 109.0
53.0100	-8.5900	 113.7
53.1700	-8.5900	 111.4
53.3400	-8.5900	 111.4
53.5100	-8.5900	 110.5
53.6700	-8.5900	 113.1
53.8400	-8.5900	 113.5
54.0000	-8.5900	 119.8
54.1700	-8.5900	 121.3
54.3400	-8.5900	 124.5
54.8300	-8.5900	 133.4
70.9400	-8.5900	 365.0
37.2400	-8.4300	 105.6
37.4000	-8.4300	  98.6
37.5700	-8.4300	  97.9
37.7300	-8.4300	 101.5
37.9000	-8.4300	 101.0
38.0700	-8.4300	 101.5
38.2300	-8.4300	  99.6
38.4000	-8.4300	 102.2
38.5600	-8.4300	 103.4
38.7300	-8.4300	 102.7
38.9000	-8.4300	 102.0
39.0600	-8.4300	 102.6
39.2300	-8.4300	 101.3
39.4000	-8.4300	 101.5
39.5600	-8.4300	 100.1
39.7300	-8.4300	  95.2
39.8900	-8.4300	  94.6
40.0600	-8.4300	  95.1
40.2300	-8.4300	  96.7
40.3900	-8.4300	  96.0
40.5600	-8.4300	  95.3
40.7200	-8.4300	  94.9
40.8900	-8.4300	  93.9
41.0500	-8.4300	  92.0
41.2200	-8.4300	  91.3
41.3900	-8.4300	  91.0
41.5500	-8.4300	  90.7
41.7200	-8.4300	  90.5
41.8800	-8.4300	  90.5
42.0500	-8.4300	  91.7
42.2200	-8.4300	  90.7
42.3800	-8.4300	  90.4
42.5500	-8.4300	  91.2
42.7200	-8.4300	  91.4
42.8800	-8.4300	  91.6
43.0500	-8.4300	  92.0
43.2100	-8.4300	  94.1
43.3800	-8.4300	  91.7
51.8400	-8.4300	 107.3
52.0100	-8.4300	 109.0
52.1800	-8.4300	 113.9
52.3400	-8.4300	 113.6
52.5100	-8.4300	 110.8
52.6700	-8.4300	 108.7
52.8400	-8.4300	 111.6
53.0100	-8.4300	 111.6
53.1700	-8.4300	 115.6
53.3400	-8.4300	 112.2
53.5100	-8.4300	 111.2
53.6700	-8.4300	 112.0
53.8400	-8.4300	 113.7
54.0000	-8.4300	 118.5
54.1700	-8.4300	 117.9
54.3400	-8.4300	 117.8
54.5000	-8.4300	 114.5
54.6700	-8.4300	 124.6
54.8300	-8.4300	 128.9
37.2400	-8.2600	 104.4
37.4000	-8.2600	 101.4
37.5700	-8.2600	  99.7
37.7300	-8.2600	  98.7
37.9000	-8.2600	 100.8
38.0700	-8.2600	 102.6
38.2300	-8.2600	 102.6
38.4000	-8.2600	 103.5
38.5600	-8.2600	 102.2
38.7300	-8.2600	 100.6
38.9000	-8.2600	 100.8
39.0600	-8.2600	 102.0
39.2300	-8.2600	 100.2
39.4000	-8.2600	  99.4
39.5600	-8.2600	  99.5
39.7300	-8.2600	  98.1
39.8900	-8.2600	  95.6
40.0600	-8.2600	  93.7
40.2300	-8.2600	  94.1
40.3900	-8.2600	  95.2
40.5600	-8.2600	  94.3
40.7200	-8.2600	  94.1
40.8900	-8.2600	  91.1
41.0500	-8.2600	  91.2
41.2200	-8.2600	  91.3
41.3900	-8.2600	  90.7
41.5500	-8.2600	  90.8
41.7200	-8.2600	  90.7
41.8800	-8.2600	  91.0
42.0500	-8.2600	  92.4
42.2200	-8.2600	  90.6
42.3800	-8.2600	  93.0
42.5500	-8.2600	  98.9
42.7200	-8.2600	  96.8
42.8800	-8.2600	  91.9
43.0500	-8.2600	  92.7
43.2100	-8.2600	  93.0
43.3800	-8.2600	  91.7
51.8400	-8.2600	 106.2
52.0100	-8.2600	 108.4
52.1800	-8.2600	 113.5
52.3400	-8.2600	 110.7
52.5100	-8.2600	 113.4
52.6700	-8.2600	 108.2
52.8400	-8.2600	 110.6
53.0100	-8.2600	 112.6
53.1700	-8.2600	 111.7
53.3400	-8.2600	 111.5
53.5100	-8.2600	 113.6
53.6700	-8.2600	 114.3
53.8400	-8.2600	 117.5
54.0000	-8.2600	 118.6
54.1700	-8.2600	 119.8
54.3400	-8.2600	 119.3
54.5000	-8.2600	 123.8
54.6700	-8.2600	 119.3
54.8300	-8.2600	 124.4
55.0000	-8.2600	 118.8
71.1000	-8.2600	 365.0
37.2400	-8.1000	 103.1
37.4000	-8.1000	 101.1
37.5700	-8.1000	  97.2
37.7300	-8.1000	  98.9
37.9000	-8.1000	 100.0
38.0700	-8.1000	 101.3
38.2300	-8.1000	 102.2
38.4000	-8.1000	 102.3
38.5600	-8.1000	 100.2
38.7300	-8.1000	  98.7
38.9000	-8.1000	  99.5
39.0600	-8.1000	 101.3
39.2300	-8.1000	  99.8
39.4000	-8.1000	  98.5
39.5600	-8.1000	  98.7
39.7300	-8.1000	  96.5
39.8900	-8.1000	  94.7
40.0600	-8.1000	  92.3
40.2300	-8.1000	  91.4
40.3900	-8.1000	  93.8
40.5600	-8.1000	  92.6
40.7200	-8.1000	  91.6
40.8900	-8.1000	  91.5
41.0500	-8.1000	  92.7
41.2200	-8.1000	  90.6
41.3900	-8.1000	  90.5
41.5500	-8.1000	  90.8
41.7200	-8.1000	  90.6
41.8800	-8.1000	  96.0
42.0500	-8.1000	 103.9
42.2200	-8.1000	  95.7
42.3800	-8.1000	  98.5
42.5500	-8.1000	  99.8
42.7200	-8.1000	 102.4
42.8800	-8.1000	  93.4
43.0500	-8.1000	  93.8
43.2100	-8.1000	  94.2
43.3800	-8.1000	  91.5
43.5500	-8.1000	  92.3
43.7100	-8.1000	  92.6
52.0100	-8.1000	 108.3
52.1800	-8.1000	 110.2
52.3400	-8.1000	 114.0
52.5100	-8.1000	 115.1
52.6700	-8.1000	 111.5
52.8400	-8.1000	 120.5
53.0100	-8.1000	 111.2
53.1700	-8.1000	 110.6
53.3400	-8.1000	 111.9
53.5100	-8.1000	 111.4
53.6700	-8.1000	 112.3
53.8400	-8.1000	 116.9
54.0000	-8.1000	 117.5
54.1700	-8.1000	 123.7
54.3400	-8.1000	 123.0
54.5000	-8.1000	 125.2
54.6700	-8.1000	 119.5
54.8300	-8.1000	 126.7
55.0000	-8.1000	 126.0
55.1600	-8.1000	 122.9
71.1000	-8.1000	 365.0
37.2400	-7.9300	 102.3
37.4000	-7.9300	  97.9
37.5700	-7.9300	  95.3
37.7300	-7.9300	  98.0
37.9000	-7.9300	  99.1
38.0700	-7.9300	 100.5
38.2300	-7.9300	 101.0
38.4000	-7.9300	 100.4
38.5600	-7.9300	  98.8
38.7300	-7.9300	  96.2
38.9000	-7.9300	  97.7
39.0600	-7.9300	 100.8
39.2300	-7.9300	 100.0
39.4000	-7.9300	  98.9
39.5600	-7.9300	  99.5
39.7300	-7.9300	  95.9
39.8900	-7.9300	  94.4
40.0600	-7.9300	  92.3
40.2300	-7.9300	  92.0
40.3900	-7.9300	  93.5
40.5600	-7.9300	  93.0
40.7200	-7.9300	  91.7
40.8900	-7.9300	  91.7
41.0500	-7.9300	  95.9
41.2200	-7.9300	  92.5
41.3900	-7.9300	  91.1
41.5500	-7.9300	  93.1
41.7200	-7.9300	  97.5
41.8800	-7.9300	 108.9
42.0500	-7.9300	 101.7
42.2200	-7.9300	 111.2
42.3800	-7.9300	  90.9
42.5500	-7.9300	  93.2
42.7200	-7.9300	 102.1
42.8800	-7.9300	  97.5
43.0500	-7.9300	  94.9
43.2100	-7.9300	  97.9
43.3800	-7.9300	  93.8
43.5500	-7.9300	  92.8
43.7100	-7.9300	  91.6
52.0100	-7.9300	 108.2
52.1800	-7.9300	 110.8
52.3400	-7.9300	 117.3
52.5100	-7.9300	 116.2
52.6700	-7.9300	 115.8
52.8400	-7.9300	 118.8
53.0100	-7.9300	 112.1
53.1700	-7.9300	 110.8
53.3400	-7.9300	 111.1
53.5100	-7.9300	 114.9
53.6700	-7.9300	 113.4
53.8400	-7.9300	 116.4
54.0000	-7.9300	 117.7
54.1700	-7.9300	 120.7
54.3400	-7.9300	 128.0
54.5000	-7.9300	 122.9
54.6700	-7.9300	 127.2
54.8300	-7.9300	 132.9
55.0000	-7.9300	 131.9
55.1600	-7.9300	 129.5
71.1000	-7.9300	 365.0
37.2400	-7.7600	 101.2
37.4000	-7.7600	  95.0
37.5700	-7.7600	  96.9
37.7300	-7.7600	  98.5
37.9000	-7.7600	  99.2
38.0700	-7.7600	  99.3
38.2300	-7.7600	  99.6
38.4000	-7.7600	  99.3
38.5600	-7.7600	  97.8
38.7300	-7.7600	  97.0
38.9000	-7.7600	  97.3
39.0600	-7.7600	  99.6
39.2300	-7.7600	  98.8
39.4000	-7.7600	  98.5
39.5600	-7.7600	  97.9
39.7300	-7.7600	  96.4
39.8900	-7.7600	  92.8
40.0600	-7.7600	  92.7
40.2300	-7.7600	  93.0
40.3900	-7.7600	  92.2
40.5600	-7.7600	  92.3
40.7200	-7.7600	  92.0
40.8900	-7.7600	  91.8
41.0500	-7.7600	  99.4
41.2200	-7.7600	  97.8
41.3900	-7.7600	 100.4
41.5500	-7.7600	  92.5
41.7200	-7.7600	 102.3
41.8800	-7.7600	 113.6
42.0500	-7.7600	 115.6
42.2200	-7.7600	 103.4
42.3800	-7.7600	  92.7
42.5500	-7.7600	  93.4
42.7200	-7.7600	 107.8
42.8800	-7.7600	 102.1
43.0500	-7.7600	  99.7
43.2100	-7.7600	 101.4
43.3800	-7.7600	 100.7
43.5500	-7.7600	  97.2
43.7100	-7.7600	  92.6
43.8800	-7.7600	  92.2
52.0100	-7.7600	 106.2
52.1800	-7.7600	 105.0
52.3400	-7.7600	 115.2
52.5100	-7.7600	 109.2
52.6700	-7.7600	 109.7
52.8400	-7.7600	 113.3
53.0100	-7.7600	 115.5
53.1700	-7.7600	 110.0
53.3400	-7.7600	 112.3
53.5100	-7.7600	 113.9
53.6700	-7.7600	 113.4
53.8400	-7.7600	 114.9
54.0000	-7.7600	 117.9
54.1700	-7.7600	 128.3
54.3400	-7.7600	 127.8
54.5000	-7.7600	 126.8
54.6700	-7.7600	 128.2
54.8300	-7.7600	 131.2
55.0000	-7.7600	 130.7
55.1600	-7.7600	 124.9
37.2400	-7.6000	 102.9
37.4000	-7.6000	  97.7
37.5700	-7.6000	  97.9
37.7300	-7.6000	 100.1
37.9000	-7.6000	  99.8
38.0700	-7.6000	  99.6
38.2300	-7.6000	 100.6
38.4000	-7.6000	  97.5
38.5600	-7.6000	  98.5
38.7300	-7.6000	  97.9
38.9000	-7.6000	  97.5
39.0600	-7.6000	  98.3
39.2300	-7.6000	  99.0
39.4000	-7.6000	  97.9
39.5600	-7.6000	  97.5
39.7300	-7.6000	  98.1
39.8900	-7.6000	  95.7
40.0600	-7.6000	  92.7
40.2300	-7.6000	  92.5
40.3900	-7.6000	  94.9
40.5600	-7.6000	  92.3
40.7200	-7.6000	  91.6
40.8900	-7.6000	  94.1
41.0500	-7.6000	 102.4
41.2200	-7.6000	  94.0
41.3900	-7.6000	  92.9
41.5500	-7.6000	 109.5
41.7200	-7.6000	  98.7
41.8800	-7.6000	 113.3
42.0500	-7.6000	 118.2
42.2200	-7.6000	 100.1
42.3800	-7.6000	  95.6
42.5500	-7.6000	  95.0
42.7200	-7.6000	  98.0
42.8800	-7.6000	  99.5
43.0500	-7.6000	 101.0
43.2100	-7.6000	  99.8
43.3800	-7.6000	  98.6
43.5500	-7.6000	 101.5
43.7100	-7.6000	  96.2
43.8800	-7.6000	  91.4
52.0100	-7.6000	 104.9
52.1800	-7.6000	 108.3
52.3400	-7.6000	 114.6
52.5100	-7.6000	 110.5
52.6700	-7.6000	 113.7
52.8400	-7.6000	 113.9
53.0100	-7.6000	 115.2
53.1700	-7.6000	 117.4
53.3400	-7.6000	 111.6
53.5100	-7.6000	 112.1
53.6700	-7.6000	 113.4
53.8400	-7.6000	 115.8
54.0000	-7.6000	 118.9
54.1700	-7.6000	 120.3
54.3400	-7.6000	 126.4
54.5000	-7.6000	 121.9
54.6700	-7.6000	 127.6
54.8300	-7.6000	 126.4
55.0000	-7.6000	 126.0
55.1600	-7.6000	 124.0
55.3300	-7.6000	 118.5
37.4000	-7.4300	 101.1
37.5700	-7.4300	  99.9
37.7300	-7.4300	 101.2
37.9000	-7.4300	 100.1
38.0700	-7.4300	  99.7
38.2300	-7.4300	 101.2
38.4000	-7.4300	  98.7
38.5600	-7.4300	  98.7
38.7300	-7.4300	  98.1
38.9000	-7.4300	  95.8
39.0600	-7.4300	  97.1
39.2300	-7.4300	  97.7
39.4000	-7.4300	  97.4
39.5600	-7.4300	  96.3
39.7300	-7.4300	  98.0
39.8900	-7.4300	  96.1
40.0600	-7.4300	  94.4
40.2300	-7.4300	  92.9
40.3900	-7.4300	 100.0
40.5600	-7.4300	 115.4
40.7200	-7.4300	  92.2
40.8900	-7.4300	  94.6
41.0500	-7.4300	  98.3
41.2200	-7.4300	  94.5
41.3900	-7.4300	  94.0
41.5500	-7.4300	 103.7
41.7200	-7.4300	  97.9
41.8800	-7.4300	  99.4
42.0500	-7.4300	 102.2
42.2200	-7.4300	 102.8
42.3800	-7.4300	 105.9
42.5500	-7.4300	  96.9
42.7200	-7.4300	  96.0
42.8800	-7.4300	 100.2
43.0500	-7.4300	  97.9
43.2100	-7.4300	  97.8
43.3800	-7.4300	  98.1
43.5500	-7.4300	 108.4
43.7100	-7.4300	  95.3
43.8800	-7.4300	  91.4
52.1800	-7.4300	 107.5
52.3400	-7.4300	 124.0
52.5100	-7.4300	 113.3
52.6700	-7.4300	 115.5
52.8400	-7.4300	 115.8
53.0100	-7.4300	 115.0
53.1700	-7.4300	 122.5
53.3400	-7.4300	 112.7
53.5100	-7.4300	 113.9
53.6700	-7.4300	 114.3
53.8400	-7.4300	 115.2
54.0000	-7.4300	 115.1
54.1700	-7.4300	 117.2
54.3400	-7.4300	 119.0
54.5000	-7.4300	 127.5
54.6700	-7.4300	 130.6
54.8300	-7.4300	 125.1
55.0000	-7.4300	 123.3
55.1600	-7.4300	 121.1
55.3300	-7.4300	 120.8
37.4000	-7.2600	 105.1
37.5700	-7.2600	 102.7
37.7300	-7.2600	 101.2
37.9000	-7.2600	  99.7
38.0700	-7.2600	  98.1
38.2300	-7.2600	  99.8
38.4000	-7.2600	 100.4
38.5600	-7.2600	  99.9
38.7300	-7.2600	  98.5
38.9000	-7.2600	  96.7
39.0600	-7.2600	  97.3
39.2300	-7.2600	  96.9
39.4000	-7.2600	  95.7
39.5600	-7.2600	  94.6
39.7300	-7.2600	  97.0
39.8900	-7.2600	  97.2
40.0600	-7.2600	  95.0
40.2300	-7.2600	  92.7
40.3900	-7.2600	  91.8
40.5600	-7.2600	  98.8
40.7200	-7.2600	  95.0
40.8900	-7.2600	  96.3
41.0500	-7.2600	 100.3
41.2200	-7.2600	  94.7
41.3900	-7.2600	  93.5
41.5500	-7.2600	  94.8
41.7200	-7.2600	  99.2
41.8800	-7.2600	  95.2
42.0500	-7.2600	  95.0
42.2200	-7.2600	 114.3
42.3800	-7.2600	 127.2
42.5500	-7.2600	 100.1
42.7200	-7.2600	  94.8
42.8800	-7.2600	  99.1
43.0500	-7.2600	  96.7
43.2100	-7.2600	 100.8
43.3800	-7.2600	  99.1
43.5500	-7.2600	  99.7
43.7100	-7.2600	  93.0
52.3400	-7.2600	 111.4
52.5100	-7.2600	 110.9
52.6700	-7.2600	 112.6
52.8400	-7.2600	 113.6
53.0100	-7.2600	 113.6
53.1700	-7.2600	 117.7
53.3400	-7.2600	 113.3
53.5100	-7.2600	 115.0
53.6700	-7.2600	 114.2
53.8400	-7.2600	 116.2
54.0000	-7.2600	 117.1
54.1700	-7.2600	 118.3
54.3400	-7.2600	 120.0
54.5000	-7.2600	 125.0
54.6700	-7.2600	 126.4
54.8300	-7.2600	 125.3
55.0000	-7.2600	 120.3
55.1600	-7.2600	 123.8
55.3300	-7.2600	 126.8
57.3200	-7.2600	 123.6
57.4900	-7.2600	 123.9
57.6600	-7.2600	 127.6
62.1400	-7.2600	 167.3
37.4000	-7.1000	 106.0
37.5700	-7.1000	 102.0
37.7300	-7.1000	  99.8
37.9000	-7.1000	  99.4
38.0700	-7.1000	  98.3
38.2300	-7.1000	  99.5
38.4000	-7.1000	  99.4
38.5600	-7.1000	  99.0
38.7300	-7.1000	  99.0
38.9000	-7.1000	  98.1
39.0600	-7.1000	  95.7
39.2300	-7.1000	  97.1
39.4000	-7.1000	  94.5
39.5600	-7.1000	  94.9
39.7300	-7.1000	  96.7
39.8900	-7.1000	  97.4
40.0600	-7.1000	  96.0
40.2300	-7.1000	  93.3
40.3900	-7.1000	  93.0
40.5600	-7.1000	  95.1
40.7200	-7.1000	  97.2
40.8900	-7.1000	  94.1
41.0500	-7.1000	  94.2
41.2200	-7.1000	  92.4
41.3900	-7.1000	  96.2
41.5500	-7.1000	  91.7
41.7200	-7.1000	  91.1
41.8800	-7.1000	  97.9
42.0500	-7.1000	 102.4
42.2200	-7.1000	 117.5
42.3800	-7.1000	 127.0
42.5500	-7.1000	  99.1
42.7200	-7.1000	 109.7
42.8800	-7.1000	 113.7
43.0500	-7.1000	 104.9
43.2100	-7.1000	 106.6
43.3800	-7.1000	  98.3
43.5500	-7.1000	  94.2
43.7100	-7.1000	  91.3
52.3400	-7.1000	 109.5
52.5100	-7.1000	 111.6
52.6700	-7.1000	 109.9
52.8400	-7.1000	 114.1
53.0100	-7.1000	 115.9
53.1700	-7.1000	 115.9
53.3400	-7.1000	 114.9
53.5100	-7.1000	 117.8
53.6700	-7.1000	 115.6
53.8400	-7.1000	 117.0
54.0000	-7.1000	 118.5
54.1700	-7.1000	 115.8
54.3400	-7.1000	 118.6
54.5000	-7.1000	 121.2
54.6700	-7.1000	 121.7
54.8300	-7.1000	 129.3
55.0000	-7.1000	 125.8
55.1600	-7.1000	 123.1
55.3300	-7.1000	 124.1
57.3200	-7.1000	 131.5
57.4900	-7.1000	 124.8
57.6600	-7.1000	 126.7
62.1400	-7.1000	 166.0
62.3000	-7.1000	 183.8
37.4000	-6.9300	 107.4
37.5700	-6.9300	 104.0
37.7300	-6.9300	 100.9
37.9000	-6.9300	  98.0
38.0700	-6.9300	  96.1
38.2300	-6.9300	  97.5
38.4000	-6.9300	  97.7
38.5600	-6.9300	  97.1
38.7300	-6.9300	  96.6
38.9000	-6.9300	  98.0
39.0600	-6.9300	  98.1
39.2300	-6.9300	  97.0
39.4000	-6.9300	  96.0
39.5600	-6.9300	  94.9
39.7300	-6.9300	  96.0
39.8900	-6.9300	  95.4
40.0600	-6.9300	  94.4
40.2300	-6.9300	  92.2
40.3900	-6.9300	  94.9
40.5600	-6.9300	  97.3
40.7200	-6.9300	  97.4
40.8900	-6.9300	  93.8
41.0500	-6.9300	  92.6
41.2200	-6.9300	  91.3
41.3900	-6.9300	  91.5
41.5500	-6.9300	  92.9
41.7200	-6.9300	  92.2
41.8800	-6.9300	  95.3
42.0500	-6.9300	 104.8
42.2200	-6.9300	 117.7
42.3800	-6.9300	 108.9
42.5500	-6.9300	 104.0
42.7200	-6.9300	 123.7
42.8800	-6.9300	 119.1
43.0500	-6.9300	 102.0
43.2100	-6.9300	 108.0
43.3800	-6.9300	 105.2
43.5500	-6.9300	  92.7
43.7100	-6.9300	  91.0
52.3400	-6.9300	 107.7
52.5100	-6.9300	 111.7
52.6700	-6.9300	 111.0
52.8400	-6.9300	 118.2
53.0100	-6.9300	 116.1
53.1700	-6.9300	 115.5
53.3400	-6.9300	 113.2
53.5100	-6.9300	 115.2
53.6700	-6.9300	 118.1
53.8400	-6.9300	 118.5
54.0000	-6.9300	 118.9
54.1700	-6.9300	 116.1
54.3400	-6.9300	 119.3
54.5000	-6.9300	 122.2
54.6700	-6.9300	 124.6
54.8300	-6.9300	 131.0
55.0000	-6.9300	 128.0
55.1600	-6.9300	 122.1
55.3300	-6.9300	 122.7
58.1500	-6.9300	 137.6
62.1400	-6.9300	 168.8
62.3000	-6.9300	 177.2
37.4000	-6.7700	 109.2
37.5700	-6.7700	 105.5
37.7300	-6.7700	 101.6
37.9000	-6.7700	  97.9
38.0700	-6.7700	  94.0
38.2300	-6.7700	  95.4
38.4000	-6.7700	  96.3
38.5600	-6.7700	  94.8
38.7300	-6.7700	  95.0
38.9000	-6.7700	  97.0
39.0600	-6.7700	  97.5
39.2300	-6.7700	  96.8
39.4000	-6.7700	  94.9
39.5600	-6.7700	  94.6
39.7300	-6.7700	  95.8
39.8900	-6.7700	  95.8
40.0600	-6.7700	  93.9
40.2300	-6.7700	  92.5
40.3900	-6.7700	  95.6
40.5600	-6.7700	  97.9
40.7200	-6.7700	  97.3
40.8900	-6.7700	  94.9
41.0500	-6.7700	  93.3
41.2200	-6.7700	  91.9
41.3900	-6.7700	  92.0
41.5500	-6.7700	  94.8
41.7200	-6.7700	  98.9
41.8800	-6.7700	 105.5
42.0500	-6.7700	 109.7
42.2200	-6.7700	 140.2
42.3800	-6.7700	 134.9
42.5500	-6.7700	 102.0
42.7200	-6.7700	 109.1
42.8800	-6.7700	 127.1
43.0500	-6.7700	 112.0
43.2100	-6.7700	 102.9
43.3800	-6.7700	 100.4
43.5500	-6.7700	  99.7
43.7100	-6.7700	  91.0
52.3400	-6.7700	 109.1
52.5100	-6.7700	 113.9
52.6700	-6.7700	 110.6
52.8400	-6.7700	 110.6
53.0100	-6.7700	 113.8
53.1700	-6.7700	 116.4
53.3400	-6.7700	 116.4
53.5100	-6.7700	 115.6
53.6700	-6.7700	 116.3
53.8400	-6.7700	 116.0
54.0000	-6.7700	 122.2
54.1700	-6.7700	 120.5
