"","Mean.GDD","SDev.GDD.sites","Mean.Chill.Utah","SDev.Chill.Utah","Mean.Chill.Portions","SDev.Chill.Portions"
"1980",292.016536022844,118.111789279854,866.857905614881,291.741071978696,49.5411072950481,11.5550200425284
"1981",381.644618084156,129.963966628971,802.190082644628,240.298488940833,45.310057255036,9.32603675357257
"1982",357.951381761639,139.657217790525,1007.54426455391,313.441889750196,53.965692207818,9.81727105433332
"1983",458.06854696762,200.606876655795,867.443181818182,227.171054388799,48.3775642907282,9.60729898636126
"1984",410.003563398924,132.852920644568,854.857954545455,312.673898514649,44.7344995215694,12.4288812025069
"1985",389.027204496202,152.166872443634,770.74294077135,268.122700300747,44.0748849286934,11.2762183987749
"1986",436.427347490023,173.623552554129,907.89738292011,336.534574675191,47.4888625764345,12.3830654761406
"1987",326.245278604012,118.148684340396,853.253703065794,384.531291390537,46.3235961577247,15.300271729034
"1988",391.625836509878,113.233150057827,710.311811294766,381.180146113176,43.4226109630887,15.868576758418
"1989",453.379159993848,157.166521780481,871.578340220386,228.719683385351,47.9094135685577,9.34725985597801
"1990",452.194120981705,167.066765927763,846.126033057851,262.173853205889,47.3196183459031,10.0429901003957
"1991",356.96441065842,146.074445976698,805.020316804408,362.818303504202,45.3396618222011,13.8780173138268
"1992",383.386456199173,144.957000613935,882.693765070617,397.083271692315,46.8419351911584,13.1551578321781
"1993",453.235731717555,132.680943799588,701.690082644628,375.087293812337,41.1011408632223,15.7146366326662
"1994",390.255267403127,170.502825320133,880.68870523416,369.009681750313,49.1640146154012,13.0299754842511
"1995",450.052184733778,168.234299564899,630.013946280992,181.832045946893,40.0037414607838,8.09071314978418
"1996",416.821077914792,157.47105996227,943.636066138477,216.404461656333,48.7875009047988,7.56173427830424
"1997",377.974862164247,181.02871234316,801.294249311295,304.460854218205,45.1420212746014,12.4238340572167
"1998",423.811634384591,143.776757666484,799.228477961433,279.301688856628,43.7779564514712,11.0887780806957
"1999",421.271041027976,156.235498201031,817.888429752066,326.426935489874,46.4997194152592,12.2351394660067
"2000",485.782314081183,170.167994590212,1061.39166379607,291.980537500719,52.002249043085,9.87766461483627
"2001",445.938247186056,159.274531670496,653.961246985877,196.9004477304,39.8270744718622,9.12527148755582
"2002",457.754501798077,167.778400660217,833.991215983465,379.769474912246,44.3950249051748,13.0497760303826
"2003",475.379032502275,172.948756957367,918.661901481226,372.213359437288,50.1253775709483,13.3893737281077
"2004",387.350718627998,141.928516943101,939.601791250431,260.716649487553,50.449390104751,9.93998786360804
"2005",455.553517666635,164.043787630114,773.171438427044,206.972848306724,46.0816453878733,8.08418282510093
"2006",395.52884926534,156.645042049107,991.060569246789,299.458161252134,52.2349739874534,9.13857262929065
"2007",527.03762316406,172.656915033878,843.057365684575,302.327868665752,44.8735693670336,12.8856436867012
"2008",443.103016855116,155.516811415736,987.266481609993,195.708328979572,50.9608905091289,7.12049364127262
"2009",467.777045246289,160.748026663705,980.61459778086,282.425210341608,49.6237963981623,9.87573560630148
"2010",464.09340835136,153.088274886169,900.948509015257,173.000717883891,47.1686395085074,7.97760933155948
"2011",496.376298726503,180.883266913631,949.381117667477,322.135185580785,50.9989126312301,12.3199553092085
"2012",550.724170446027,192.234525865405,898.124826629681,296.211728012489,48.2556592888824,10.0640066977362
"2013",462.426956050115,184.125642895477,1011.29565972222,264.677892474534,52.7886803701008,8.09978036108515
"2014",522.260477295933,163.296469079423,902.478589965398,269.726837226336,48.8749279449393,7.85755365133132
"2015",438.346015170377,175.836073713306,1141.39629948365,282.115971998315,57.0373553747418,7.81163166131751
"2016",452.41282500151,152.866300568805,954.069061962134,390.221846108311,50.9825814841713,14.0211203510481
"2017",445.902553964555,202.215740597631,1047.02203975799,223.019554605109,54.7409666261302,6.692926992994
