"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7","lat","lon"
"bb.wintemp.0",0,7.58704155917944,4.92851185945562,10.5302083333333,17.2825541727109,16.6277640572145,15.9729739417182,15.3181838262218,14.6633937107254,14.008603595229,13.3538134797327,12.6990233642363,49.1,8
"bb.wintemp.1",1,8.58704155917944,5.92851185945562,10.988125,16.7101060703041,16.0553159548078,15.4005258393114,14.745735723815,14.0909456083186,13.4361554928223,12.7813653773259,12.1265752618295,49.1,8
"bb.wintemp.2",2,9.58704155917944,6.89623879679669,11.2460416666667,16.387680796974,15.7328906814776,15.0781005659813,14.4233104504849,13.7685203349885,13.1137302194922,12.4589401039958,11.8041499884994,49.1,8
"bb.wintemp.3",3,10.5870415591794,7.91496823469559,11.1906944444444,16.4568711423817,15.8020810268853,15.1472909113889,14.4925007958926,13.8377106803962,13.1829205648998,12.5281304494035,11.8733403339071,49.1,8
"bb.wintemp.4",4,11.5870415591794,8.92120028862072,10.91078125,16.8067945862361,16.1520044707397,15.4972143552434,14.842424239747,14.1876341242506,13.5328440087543,12.8780538932579,12.2232637777615,49.1,8
"bb.wintemp.5",5,12.5870415591794,9.92770697374413,10.5077083333333,17.310681740982,16.6558916254857,16.0011015099893,15.3463113944929,14.6915212789965,14.0367311635002,13.3819410480038,12.7271509325074,49.1,8
"bb.wintemp.6",6,13.5870415591794,10.950811915059,9.92739583333333,18.0361386059748,17.3813484904784,16.726558374982,16.0717682594857,15.4169781439893,14.7621880284929,14.1073979129965,13.4526077975002,49.1,8
"bb.wintemp.7",7,14.5870415591794,11.9332357169611,9.2028869047619,18.9418574660384,18.2870673505421,17.6322772350457,16.9774871195493,16.3226970040529,15.6679068885566,15.0131167730602,14.3583266575638,49.1,8
