"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7","lat","lon"
"bb.wintemp.0",0,5.24131880982206,3.16406394070471,9.468125,20.1705202190267,19.5157301035304,18.860939988034,18.2061498725376,17.5513597570412,16.8965696415449,16.2417795260485,15.5869894105521,51,8.36667
"bb.wintemp.1",1,6.24131880982206,4.16406394070471,10.479375,18.9063422895078,18.2515521740115,17.5967620585151,16.9419719430187,16.2871818275224,15.632391712026,14.9776015965296,14.3228114810332,51,8.36667
"bb.wintemp.2",2,7.24131880982206,5.11554137723528,11.1351041666667,18.0866059827174,17.4318158672211,16.7770257517247,16.1222356362283,15.4674455207319,14.8126554052356,14.1578652897392,13.5030751742428,51,8.36667
"bb.wintemp.3",3,8.24131880982206,6.14074735206829,11.4734722222222,17.6636072901216,17.0088171746252,16.3540270591288,15.6992369436325,15.0444468281361,14.3896567126397,13.7348665971434,13.080076481647,51,8.36667
"bb.wintemp.4",4,9.24131880982206,7.14109444353232,11.6031770833333,17.5014614085216,16.8466712930252,16.1918811775289,15.5370910620325,14.8823009465361,14.2275108310397,13.5727207155434,12.917930600047,51,8.36667
"bb.wintemp.5",5,10.2413188098221,8.15317486795669,11.5902083333333,17.5176738263446,16.8628837108482,16.2080935953518,15.5533034798554,14.8985133643591,14.2437232488627,13.5889331333663,12.9341430178699,51,8.36667
"bb.wintemp.6",6,11.2413188098221,9.17389494577773,11.3708680555556,17.7918742102469,17.1370840947505,16.4822939792541,15.8275038637577,15.1727137482614,14.517923632765,13.8631335172686,13.2083434017722,51,8.36667
"bb.wintemp.7",7,12.2413188098221,10.1528555551055,10.9515178571429,18.3161098251519,17.6613197096555,17.0065295941591,16.3517394786628,15.6969493631664,15.04215924767,14.3873691321736,13.7325790166773,51,8.36667
