"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7","lat","lon"
"bb.wintemp.0",0,4.14812211294543,2.03200604458024,7.92979166666667,22.8128553904926,22.1580652749962,21.5032751594999,20.8484850440035,20.1936949285071,19.5389048130107,18.8841146975144,18.229324582018,48.1,9
"bb.wintemp.1",1,5.14812211294543,3.03200604458024,8.90666666666667,21.5916501347213,20.9368600192249,20.2820699037285,19.6272797882322,18.9724896727358,18.3176995572394,17.662909441743,17.0081193262467,48.1,9
"bb.wintemp.2",2,6.14812211294543,3.98882746573315,9.59052083333333,20.736754367592,20.0819642520956,19.4271741365992,18.7723840211029,18.1175939056065,17.4628037901101,16.8080136746137,16.1532235591174,48.1,9
"bb.wintemp.3",3,7.14812211294543,5.0156593187815,10.1154861111111,20.0804878480069,19.4256977325105,18.7709076170141,18.1161175015178,17.4613273860214,16.806537270525,16.1517471550286,15.4969570395323,48.1,9
"bb.wintemp.4",4,8.14812211294543,6.01075802873397,10.4721354166667,19.6346355061908,18.9798453906944,18.325055275198,17.6702651597016,17.0154750442053,16.3606849287089,15.7058948132125,15.0511046977161,48.1,9
"bb.wintemp.5",5,9.14812211294543,7.00669980190024,10.6886666666667,19.3639467276482,18.7091566121518,18.0543664966555,17.3995763811591,16.7447862656627,16.0899961501664,15.43520603467,14.7804159191736,48.1,9
"bb.wintemp.6",6,10.1481221129454,8.0273638505865,10.7557638888889,19.2800675410323,18.6252774255359,17.9704873100396,17.3156971945432,16.6609070790468,16.0061169635504,15.3513268480541,14.6965367325577,48.1,9
"bb.wintemp.7",7,11.1481221129454,9.01223739886845,10.6283928571429,19.4392958695301,18.7845057540337,18.1297156385373,17.474925523041,16.8201354075446,16.1653452920482,15.5105551765518,14.8557650610555,48.1,9
