"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1955/1956",1956,2219,1863,110.706779561083,5.84892016881858
"1956/1957",1957,2538,2577,136.062631338041,7.74337258019028
"1957/1958",1958,2664,2307,132.003825990712,7.07339618007108
"1958/1959",1959,2585,2242.5,134.513334016986,8.60834897595089
"1959/1960",1960,2495,2480.5,135.328626000936,7.72147881240964
"1960/1961",1961,2142,2187.5,118.073175777774,9.26042443307398
"1961/1962",1962,2241,1871,113.077700095797,7.24221693101462
"1962/1963",1963,1505,1669.5,106.822421836712,5.24014150406638
"1963/1964",1964,2321,2208.5,119.34755071037,6.56849761752351
"1964/1965",1965,2258,2019,125.739147730772,6.88202825982018
"1965/1966",1966,2304,2012,120.923342609966,8.02207540414946
"1966/1967",1967,2483,2265,126.221281949336,8.57115558055581
"1967/1968",1968,2043,1857.5,118.206897356561,8.45093889000165
"1968/1969",1969,2060,1736,109.876767983844,6.84827826057455
"1969/1970",1970,2264,1985,127.366117087908,6.54830185218521
"1970/1971",1971,2445,2374,131.673155086983,7.46471692604136
"1971/1972",1972,2505,2421,129.5736536351,8.39528161425038
"1972/1973",1973,2691,2076.5,132.399274177909,7.04728769008861
"1973/1974",1974,3314,2971.5,145.616219513221,8.54613199620947
"1974/1975",1975,2850,2548,137.582347062533,8.25445747442702
"1975/1976",1976,2370,2231,126.573425310018,7.36910792826697
"1976/1977",1977,2381,2251,126.529195029249,8.49936312933031
"1977/1978",1978,2519,2219,130.059120693191,7.73089616537481
"1978/1979",1979,2732,2521,131.744606674052,6.99724052139593
"1979/1980",1980,2722,2302,126.99387528293,7.31453046469814
"1980/1981",1981,2062,1926,121.792516940233,7.33247636295943
"1981/1982",1982,2559,2446.5,130.243469193878,6.70469335812355
"1982/1983",1983,2296,2360.5,124.611247828581,8.67735840837067
"1983/1984",1984,2534,2217.5,127.806140704141,7.09446004708188
"1984/1985",1985,2366,2040.5,114.44604543897,6.60195751136327
"1985/1986",1986,2222,1977.5,113.578590368555,6.77542448861806
"1986/1987",1987,2284,2262.5,120.91152411912,6.35655657345218
"1987/1988",1988,2874,2373.5,133.825222172691,8.52833325446894
"1988/1989",1989,2379,2529,134.831973624201,9.15054236005833
"1989/1990",1990,2591,2607.5,133.400955465558,8.91273576160014
"1990/1991",1991,2439,2205,124.792298251468,7.79535371110388
"1991/1992",1992,2976,2752.5,137.896147329568,7.99377927580682
"1992/1993",1993,2191,2067,120.968611323235,7.63603767692902
"1993/1994",1994,2735,2931,140.749226322729,8.80992916012446
"1994/1995",1995,2359,2044.5,119.621064510072,8.76127350083464
"1995/1996",1996,1895,1636,105.50779327822,6.1861032598735
"1996/1997",1997,2702,2308.5,125.143613133073,7.46042447330711
"1997/1998",1998,2148,2261.5,126.309681637785,8.55700463747588
"1998/1999",1999,2410,2306.5,129.567372393223,7.74297163680301
"1999/2000",2000,2334,2373,124.772116315045,8.31483560665882
"2000/2001",2001,2211,1986.5,119.819679068276,8.84235840468263
"2001/2002",2002,2422,2718.5,135.087243731072,8.28521219072073
"2002/2003",2003,2369,2135,124.893552913312,7.128443348652
"2003/2004",2004,2152,2020,121.285789939598,7.37546943047219
"2004/2005",2005,2029,1970,113.866585479823,7.68783012860156
"2005/2006",2006,2049,2029,123.037551347983,6.86773580730945
"2006/2007",2007,2740,2817.5,130.288319261983,11.0610140154692
"2007/2008",2008,2733,2715,139.670714182812,8.43556330349086
"2008/2009",2009,2455,2277,118.833977770498,8.67648576688074
"2009/2010",2010,1911,2076.5,116.387216104194,7.90686314257371
"2010/2011",2011,2350,2187.5,127.152634673606,8.02249993244186
"2011/2012",2012,2552,2551,129.892838940018,8.43605626122632
"2012/2013",2013,2400,2231,123.680372257629,7.79389144698562
"1950/1951",1951,3138,2949,142.879877122833,7.41116661277289
"1951/1952",1952,2418,1987,120.226495921225,7.82462435001026
"1952/1953",1953,2237,2167,117.703057307528,7.02818391693071
"1953/1954",1954,2468,2519,126.881266950511,6.17785374725782
"1954/1955",1955,2423,2288.5,129.192498801589,6.55219336153219
"1955/1956",1956,2410,2091,114.382493755114,5.84892016881858
"1956/1957",1957,2572,2706,139.060532313792,7.74337258019028
"1957/1958",1958,2676,2576.5,138.659343120362,7.07339618007108
"1958/1959",1959,2694,2497,135.23313985171,8.60834897595089
"1959/1960",1960,2531,2624,135.751970559459,7.72147881240964
"1960/1961",1961,2114,2220.5,120.433795243379,9.26042443307398
"1961/1962",1962,2344,2070.5,117.576816307889,7.24221693101462
"1962/1963",1963,1606,1664,105.403128812311,5.24014150406638
"1963/1964",1964,2295,2366,125.029270930345,6.56849761752351
"1964/1965",1965,2418,2244,129.325503084339,6.88202825982018
"1965/1966",1966,2388,2145.5,121.534922427181,8.02207540414946
"1966/1967",1967,2443,2437,130.498107593095,8.57115558055581
"1967/1968",1968,2221,1984.5,117.974748382019,8.45093889000165
"1968/1969",1969,2185,1965,116.043486422832,6.84827826057455
"1969/1970",1970,2415,2206.5,128.392964869243,6.54830185218521
"1970/1971",1971,2399,2506.5,130.227622040041,7.46471692604136
"1971/1972",1972,2508,2632,135.055230971425,8.39528161425038
"1972/1973",1973,2897,2465.5,136.378502960538,7.04728769008861
"1973/1974",1974,3331,3304,146.35891749519,8.54613199620947
"1974/1975",1975,2840,2870,141.904014338724,8.25445747442702
"1975/1976",1976,2340,2405.5,127.623812235878,7.36910792826697
"1976/1977",1977,2387,2405,130.643696564474,8.49936312933031
"1977/1978",1978,2635,2473.5,134.903356181249,7.73089616537481
"1978/1979",1979,2790,2788,136.856339862432,6.99724052139593
"1979/1980",1980,2709,2667.5,132.938770199092,7.31453046469814
"1980/1981",1981,2141,2057,121.415416373408,7.33247636295943
"1981/1982",1982,2597,2646,133.869890389194,6.70469335812355
"1982/1983",1983,2201,2426,126.033677377233,8.67735840837067
"1983/1984",1984,2690,2476.5,132.548120809733,7.09446004708188
"1984/1985",1985,2424,2291.5,118.50691470277,6.60195751136327
"1985/1986",1986,2258,2145,119.475777796781,6.77542448861806
"1986/1987",1987,2163,2393.5,122.597527934132,6.35655657345218
"1987/1988",1988,2941,2729,136.124434902906,8.52833325446894
"1988/1989",1989,2342,2593.5,132.710108099148,9.15054236005833
"1989/1990",1990,2518,2743.5,134.758328292591,8.91273576160014
"1990/1991",1991,2512,2403,129.875125706683,7.79535371110388
"1991/1992",1992,2963,3052.5,139.658029327519,7.99377927580682
"1992/1993",1993,2236,2192,126.07260281382,7.63603767692902
"1993/1994",1994,2587,3005,142.337071591701,8.80992916012446
"1994/1995",1995,2527,2273.5,123.718143358994,8.76127350083464
"1995/1996",1996,2014,1833,109.379633727828,6.1861032598735
"1996/1997",1997,2804,2639.5,131.18075824519,7.46042447330711
"1997/1998",1998,2108,2330.5,128.584046469756,8.55700463747588
"1998/1999",1999,2434,2474.5,131.77150601863,7.74297163680301
"1999/2000",2000,2273,2384,124.836319743305,8.31483560665882
"2000/2001",2001,2355,2188.5,122.712660945962,8.84235840468263
"2001/2002",2002,2314,2760.5,134.922892596938,8.28521219072073
"2002/2003",2003,2435,2357.5,130.044513748652,7.128443348652
"2003/2004",2004,2265,2170,121.400014069371,7.37546943047219
"2004/2005",2005,2147,2110,120.794638915296,7.68783012860156
"2005/2006",2006,2032,2119,124.289983361165,6.86773580730945
"2006/2007",2007,2551,2937.5,131.05552730637,11.0610140154692
"2007/2008",2008,2625,2876,137.946433099333,8.43556330349086
"2008/2009",2009,2476,2422.5,121.38508919921,8.67648576688074
"2009/2010",2010,1949,2147.5,117.733102315691,7.90686314257371
"2010/2011",2011,2383,2361,125.60973916154,8.02249993244186
"2011/2012",2012,2382,2687,132.611375065758,8.43605626122632
"2012/2013",2013,2404,2391.5,125.618338649978,7.79389144698562
"1950/1951",1951,3076,3254.5,146.483940689883,7.41116661277289
"1951/1952",1952,2630,2270,125.891144231257,7.82462435001026
"1952/1953",1953,2296,2245,124.277057800927,7.02818391693071
"1953/1954",1954,2320,2685,131.336095592835,6.17785374725782
