"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1951/1952",1952,2153,1693,112.4784114688,3.4553755096208
"1952/1953",1953,1924,1718,113.062958175699,2.71061314696024
"1953/1954",1954,2401,2180,123.687461751765,2.14240561249086
"1954/1955",1955,2190,1911.5,120.338844936567,2.2471697610926
"1955/1956",1956,2217,1862,110.064429657658,1.39978870110665
"1956/1957",1957,2574,2401.5,131.225649608284,3.37709898111973
"1957/1958",1958,2616,2001.5,123.483660298335,2.0614858029788
"1958/1959",1959,2440,2015,122.412044336597,3.4801178467416
"1959/1960",1960,2536,2423.5,127.247789769454,3.14685438975622
"1960/1961",1961,2109,2049,114.670749244125,4.50457537101301
"1961/1962",1962,2091,1626,105.755979630255,2.63742918633188
"1962/1963",1963,1631,1751,102.648440306735,0.378749991534278
"1963/1964",1964,2291,2083.5,112.049065176258,1.87478869048957
"1964/1965",1965,2323,1954,119.944798155384,2.09933957571761
"1965/1966",1966,2206,1868.5,117.046369165705,3.56002350533293
"1966/1967",1967,2494,2155,125.224389440456,3.80728765074954
"1967/1968",1968,2098,1713.5,110.446365254604,3.38380274126752
"1968/1969",1969,2044,1822,107.671848655294,2.32820749513032
"1969/1970",1970,2243,1870,115.531689779808,1.83804241174674
"1970/1971",1971,2388,2092.5,124.963443740865,2.70259427921495
"1971/1972",1972,2523,2327.5,128.409727524456,3.84122057141902
"1972/1973",1973,2434,1775.5,119.210541874247,1.97063674840567
"1973/1974",1974,3334,2758.5,140.551123314956,3.81195746196592
"1974/1975",1975,2880,2410,132.538923965804,3.55153293948498
"1975/1976",1976,2396,2146,118.000768304212,2.80622059455308
"1976/1977",1977,2444,2316,127.2320624871,3.81285368836098
"1977/1978",1978,2477,2122.5,128.476921860656,3.34011784987085
"1978/1979",1979,2692,2198.5,125.050856001148,2.29577825057215
"1979/1980",1980,2564,2058,121.660792844859,3.09936612790687
"1980/1981",1981,1918,1697.5,114.92501289288,2.54285371674769
"1981/1982",1982,2502,2278,126.631318428636,2.18193391349413
"1982/1983",1983,2229,2158.5,124.321912705978,4.15169802040986
"1983/1984",1984,2408,2009,122.590655743823,2.3707511207185
"1984/1985",1985,2165,1718.5,110.466449841232,1.99891504966039
"1985/1986",1986,2287,1856.5,115.899866278688,2.20594334691974
"1986/1987",1987,2275,2086.5,116.87370371362,1.89332542937899
"1987/1988",1988,2694,2150,127.810783339872,3.9257980343173
"1988/1989",1989,2398,2332,128.233553303557,4.53167442701107
"1989/1990",1990,2501,2337.5,128.161659458366,4.08955179538385
"1990/1991",1991,2386,2097,119.54413167079,3.50132067645636
"1991/1992",1992,2950,2519.5,133.853578317624,3.33798114604758
"1992/1993",1993,2219,2013,120.335074364328,3.40521218803852
"1993/1994",1994,2784,2836.5,137.004963325113,4.11622632308951
"1994/1995",1995,2166,1931.5,116.92943463877,4.42445744827548
"1995/1996",1996,1738,1559,105.699291157262,2.10375582152199
"1996/1997",1997,2565,2234.5,124.186273647957,2.95483483961467
"1997/1998",1998,2098,2275.5,123.353044350588,4.25698103692453
"1998/1999",1999,2348,2243,128.075349573984,3.34613200067982
"1999/2000",2000,2541,2422,126.724999629562,4.09638488496448
"2000/2001",2001,2174,1979.5,122.03590835114,4.17525934063794
"2001/2002",2002,2538,2795.5,136.707684370629,4.04214613606609
"2002/2003",2003,2304,1923.5,121.648895824533,3.02070747965174
"2003/2004",2004,2141,1821,116.386596667528,2.99586847763806
"2004/2005",2005,1936,1727.5,106.032058822911,2.98492917856465
"2005/2006",2006,1953,1866,112.524851136833,1.91516505153235
"2006/2007",2007,2811,2574,126.254376195898,6.35084891465124
"2007/2008",2008,2651,2559.5,138.675980155778,3.71110320343535
"2008/2009",2009,2415,2025,119.570662493423,3.90021217697441
"2009/2010",2010,1960,1881.5,110.499519965948,3.23308955037633
"2010/2011",2011,2380,2049,122.745233489848,3.58106124071176
"2011/2012",2012,2597,2448.5,125.538371736243,3.97882620214611
"2012/2013",2013,2289,2036,121.076737717547,3.17391502339709
