"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1955/1956",1956,2440,2262.5,118.591410598029,6.99319244371159
"1956/1957",1957,2598,2837,138.662104777399,8.70985840764424
"1957/1958",1958,2708,2654,132.458778074981,7.55455182969377
"1958/1959",1959,2589,2489.5,127.581554604923,8.81040085822713
"1959/1960",1960,2608,2770.5,131.281912018673,8.4134271537509
"1960/1961",1961,2079,2168,112.331015154266,9.75033008250109
"1961/1962",1962,2268,2091,115.72890184675,8.02320747959586
"1962/1963",1963,1642,1775.5,106.151636121854,5.65139149487423
"1963/1964",1964,2246,2358.5,120.960848741171,7.09403751188006
"1964/1965",1965,2572,2347,126.873967598534,7.65773578965158
"1965/1966",1966,2424,2197.5,120.78330534191,8.88943387532853
"1966/1967",1967,2544,2586,128.529505506185,9.24448103720393
"1967/1968",1968,2352,2056,113.802425823203,9.01084498077316
"1968/1969",1969,2121,2113,118.194873428736,7.679764091046
"1969/1970",1970,2385,2364,126.856316493427,7.47160371834026
"1970/1971",1971,2422,2444.5,131.400522826422,8.245424455761
"1971/1972",1972,2509,2611.5,132.966172178712,9.10863840581736
"1972/1973",1973,2865,2513.5,131.88729242133,7.4497640961869
"1973/1974",1974,3328,3390.5,148.687485192762,9.25070745215909
"1974/1975",1975,2912,2937.5,140.015755651743,9.00882066511286
"1975/1976",1976,2534,2485,125.378235315648,8.38917832800183
"1976/1977",1977,2445,2595.5,129.71061381506,9.20641500031892
"1977/1978",1978,2656,2508.5,132.742165969628,8.64084897522446
"1978/1979",1979,2774,2743.5,133.783614813712,7.59922164001608
"1979/1980",1980,2739,2574,133.661529905626,8.40931917262207
"1980/1981",1981,2196,2116,120.288197268194,8.14759426926843
"1981/1982",1982,2652,2637,128.795993269752,7.68325465700572
"1982/1983",1983,2241,2379.5,125.892789081231,9.5716036714016
"1983/1984",1984,2761,2473,129.693760461465,7.80715956166824
"1984/1985",1985,2345,2147.5,116.893111089216,7.2790565528327
"1985/1986",1986,2362,2244,118.2397699511,7.67943390237413
"1986/1987",1987,2121,2362.5,123.773067121292,7.30528296734083
"1987/1988",1988,2928,2776,134.708758333435,9.6122064696791
"1988/1989",1989,2321,2597,130.42061739419,10.2140093174201
"1989/1990",1990,2508,2701.5,132.536648073767,9.52299518192205
"1990/1991",1991,2480,2441,126.451784173703,8.90372632783926
"1991/1992",1992,2853,2996.5,136.53066695292,8.8494365336767
"1992/1993",1993,2182,2282,122.75177902217,8.80837255638567
"1993/1994",1994,2494,3037,140.084431414003,9.7874763080859
"1994/1995",1995,2495,2312.5,121.311103805251,10.0039385673985
"1995/1996",1996,2076,1854.5,107.093136958328,7.48542247965774
"1996/1997",1997,2670,2663.5,133.452985323321,8.51033011021725
"1997/1998",1998,1992,2227.5,120.123320045085,9.93466970102229
"1998/1999",1999,2443,2508.5,132.166805591789,9.01749991020188
"1999/2000",2000,2381,2630,129.6037982831,9.86030505568296
"2000/2001",2001,2320,2303.5,126.411077813003,9.90101404139719
"2001/2002",2002,2201,2776.5,135.199261706158,9.82393857142185
"2002/2003",2003,2448,2359.5,128.116448475437,8.55219331682871
"2003/2004",2004,2410,2210.5,124.733188212391,8.65021118601705
"2004/2005",2005,2194,2087,120.737243217943,8.58257067464029
"2005/2006",2006,2063,1988.5,120.188162084909,7.64867918608042
"2006/2007",2007,2473,2886,129.645191963426,12.1036319166931
"2007/2008",2008,2534,2778.5,139.018253041205,9.45720647314362
"2008/2009",2009,2394,2289,113.432603490541,9.74837253537503
"2009/2010",2010,1944,1965.5,114.675654947782,9.19332537796999
"2010/2011",2011,2320,2262.5,122.105942129193,9.40044801484987
"2011/2012",2012,2402,2695.5,132.884877729959,9.8488261827001
"2012/2013",2013,2379,2329.5,122.889841781781,9.10540085163336
"1950/1951",1951,2949,3187,143.480256469473,8.32149992575869
"1951/1952",1952,2711,2506,126.708477836584,8.9152581284496
"1952/1953",1953,2518,2265.5,120.819273587608,8.24141502188835
"1953/1954",1954,2288,2695,131.911175768017,7.25790089292821
"1954/1955",1955,2471,2588,133.787449666596,7.63344333736437
"1955/1956",1956,2378,2438.5,120.323866161551,6.99319244371159
"1956/1957",1957,2470,2965.5,139.408899032991,8.70985840764424
"1957/1958",1958,2653,2831.5,135.876954931245,7.55455182969377
"1958/1959",1959,2647,2653.5,131.468612022964,8.81040085822713
"1959/1960",1960,2493,2855.5,134.427220915781,8.4134271537509
"1960/1961",1961,1997,2153.5,113.36364893096,9.75033008250109
"1961/1962",1962,2313,2221,118.370557899182,8.02320747959586
"1962/1963",1963,1638,1800,106.416518708057,5.65139149487423
"1963/1964",1964,2206,2463,121.561210444969,7.09403751188006
"1964/1965",1965,2680,2609.5,132.539255441836,7.65773578965158
"1965/1966",1966,2395,2332,118.039060979164,8.88943387532853
"1966/1967",1967,2542,2660,129.442362850184,9.24448103720393
"1967/1968",1968,2468,2224.5,117.285860319842,9.01084498077316
"1968/1969",1969,2201,2199.5,123.353170434653,7.679764091046
"1969/1970",1970,2437,2496,128.227661370518,7.47160371834026
"1970/1971",1971,2362,2534,130.078030890456,8.245424455761
"1971/1972",1972,2494,2771,138.321531628595,9.10863840581736
"1972/1973",1973,3050,2825,137.326232232853,7.4497640961869
"1973/1974",1974,3119,3556,148.325645902444,9.25070745215909
"1974/1975",1975,2866,3132,142.923825274439,9.00882066511286
"1975/1976",1976,2510,2598.5,128.2319965667,8.38917832800183
"1976/1977",1977,2332,2618.5,129.812204168236,9.20641500031892
"1977/1978",1978,2748,2758.5,136.047692161873,8.64084897522446
"1978/1979",1979,2675,2968.5,136.984788787272,7.59922164001608
"1979/1980",1980,2722,2807,136.765466333553,8.40931917262207
"1980/1981",1981,2249,2190,123.150597426782,8.14759426926843
"1981/1982",1982,2623,2772.5,135.438703400592,7.68325465700572
"1982/1983",1983,2198,2410.5,128.503819909541,9.5716036714016
"1983/1984",1984,2722,2727.5,133.726005613724,7.80715956166824
"1984/1985",1985,2331,2364,120.820242699584,7.2790565528327
"1985/1986",1986,2340,2371,121.648701822706,7.67943390237413
"1986/1987",1987,1984,2383,124.07326686167,7.30528296734083
"1987/1988",1988,2917,2980.5,136.176911460019,9.6122064696791
"1988/1989",1989,2209,2601,131.412748069165,10.2140093174201
"1989/1990",1990,2351,2757,131.970814874957,9.52299518192205
"1990/1991",1991,2421,2542,128.423482341502,8.90372632783926
"1991/1992",1992,2693,3092,137.630732262987,8.8494365336767
"1992/1993",1993,2146,2346,124.278576592268,8.80837255638567
"1993/1994",1994,2175,2965,137.872009361085,9.7874763080859
"1994/1995",1995,2454,2459,121.785412552551,10.0039385673985
"1995/1996",1996,2204,2019.5,111.525509654639,7.48542247965774
"1996/1997",1997,2626,2789,133.662805641552,8.51033011021725
"1997/1998",1998,1985,2165,121.835012592718,9.93466970102229
"1998/1999",1999,2341,2594,130.379734561272,9.01749991020188
"1999/2000",2000,2200,2572.5,125.424252403497,9.86030505568296
"2000/2001",2001,2378,2402,125.915860732714,9.90101404139719
"2001/2002",2002,1928,2695.5,131.358138219629,9.82393857142185
"2002/2003",2003,2414,2472.5,127.921011669989,8.55219331682871
"2003/2004",2004,2410,2375.5,124.787837573722,8.65021118601705
"2004/2005",2005,2254,2241,123.809577741786,8.58257067464029
"2005/2006",2006,1992,2069,117.720728036317,7.64867918608042
"2006/2007",2007,2219,2833.5,127.357394441201,12.1036319166931
"2007/2008",2008,2449,2858,136.418366971936,9.45720647314362
"2008/2009",2009,2295,2345.5,115.426244620303,9.74837253537503
"2009/2010",2010,1924,1989.5,111.799261515727,9.19332537796999
"2010/2011",2011,2360,2331,123.337973019839,9.40044801484987
"2011/2012",2012,2210,2709,129.362292216265,9.8488261827001
"2012/2013",2013,2344,2390.5,123.926091686151,9.10540085163336
"1950/1951",1951,2816,3278,142.983895349599,8.32149992575869
"1951/1952",1952,2738,2694.5,131.56368017899,8.9152581284496
"1952/1953",1953,2550,2391,122.957257072777,8.24141502188835
"1953/1954",1954,2112,2714,131.80513517298,7.25790089292821
"1954/1955",1955,2503,2686.5,134.259569296075,7.63344333736437
"1955/1956",1956,2258,2521.5,121.851750421886,6.99319244371159
"1956/1957",1957,2250,2941,137.800187549232,8.70985840764424
"1957/1958",1958,2526,2855.5,139.109778770026,7.55455182969377
"1958/1959",1959,2510,2729,135.079663528113,8.81040085822713
"1959/1960",1960,2193,2830,134.770273828962,8.4134271537509
"1960/1961",1961,1821,2050.5,113.275569280664,9.75033008250109
"1961/1962",1962,2340,2315.5,120.05511174073,8.02320747959586
"1962/1963",1963,1601,1778,103.187218163915,5.65139149487423
"1963/1964",1964,2052,2468,126.103024585457,7.09403751188006
"1964/1965",1965,2568,2760,134.984386041719,7.65773578965158
"1965/1966",1966,2215,2336,120.008642167995,8.88943387532853
"1966/1967",1967,2398,2660,131.707079047047,9.24448103720393
"1967/1968",1968,2494,2356,120.571259400419,9.01084498077316
"1968/1969",1969,2203,2230.5,124.745581633881,7.679764091046
"1969/1970",1970,2437,2565,130.394851356695,7.47160371834026
"1970/1971",1971,2157,2544.5,126.521888277206,8.245424455761
"1971/1972",1972,2454,2826,137.419989551557,9.10863840581736
"1972/1973",1973,3046,3044.5,141.720381519546,7.4497640961869
"1973/1974",1974,2696,3559.5,145.608105735026,9.25070745215909
"1974/1975",1975,2653,3196.5,144.839026246723,9.00882066511286
"1975/1976",1976,2283,2686,125.877352664652,8.38917832800183
"1976/1977",1977,2126,2610.5,123.918579700367,9.20641500031892
"1977/1978",1978,2651,2898.5,136.548860877441,8.64084897522446
"1978/1979",1979,2487,3054,138.868031863174,7.59922164001608
"1979/1980",1980,2655,2949.5,135.914874765956,8.40931917262207
"1980/1981",1981,2222,2229.5,115.849061260094,8.14759426926843
"1981/1982",1982,2398,2873,134.639005033006,7.68325465700572
"1982/1983",1983,2060,2362,126.527234485369,9.5716036714016
"1983/1984",1984,2632,2876,132.699922212778,7.80715956166824
"1984/1985",1985,2307,2480,124.201764437375,7.2790565528327
"1985/1986",1986,2312,2426.5,124.326858992681,7.67943390237413
"1986/1987",1987,1847,2320,118.811598609221,7.30528296734083
"1987/1988",1988,2715,3031,133.571441677558,9.6122064696791
"1988/1989",1989,2090,2533.5,123.751098241714,10.2140093174201
"1989/1990",1990,2126,2668.5,128.865091319994,9.52299518192205
"1990/1991",1991,2335,2543.5,128.306705041662,8.90372632783926
"1991/1992",1992,2486,3074.5,138.366303620802,8.8494365336767
"1992/1993",1993,2055,2318,121.48675027734,8.80837255638567
"1993/1994",1994,1888,2757,134.611383876257,9.7874763080859
"1994/1995",1995,2344,2501,121.478564890421,10.0039385673985
"1995/1996",1996,2256,2116,114.317453606739,7.48542247965774
"1996/1997",1997,2422,2837,134.814816953923,8.51033011021725
"1997/1998",1998,1987,2130.5,119.233236520761,9.93466970102229
"1998/1999",1999,2276,2574.5,128.6904241923,9.01749991020188
"1999/2000",2000,1965,2413,123.699573114653,9.86030505568296
"2000/2001",2001,2297,2416.5,122.84071059537,9.90101404139719
"2001/2002",2002,1736,2515,128.030490690539,9.82393857142185
"2002/2003",2003,2308,2521.5,129.51077963209,8.55219331682871
"2003/2004",2004,2448,2460,118.518022942364,8.65021118601705
"2004/2005",2005,2277,2290,122.554102985817,8.58257067464029
"2005/2006",2006,1933,2045,114.198039798045,7.64867918608042
"2006/2007",2007,1958,2605.5,126.036083742906,12.1036319166931
"2007/2008",2008,2208,2797.5,133.895189217852,9.45720647314362
"2008/2009",2009,2093,2295.5,117.616263941677,9.74837253537503
"2009/2010",2010,1931,1987.5,110.611339366306,9.19332537796999
"2010/2011",2011,2231,2300,120.665985158618,9.40044801484987
"2011/2012",2012,1970,2582,127.740654126706,9.8488261827001
"2012/2013",2013,2299,2393.5,124.678565121265,9.10540085163336
"1950/1951",1951,2494,3167.5,141.647181167321,8.32149992575869
"1951/1952",1952,2659,2747,132.131155286234,8.9152581284496
"1952/1953",1953,2479,2451.5,119.885912798095,8.24141502188835
"1953/1954",1954,1920,2607.5,126.009524881485,7.25790089292821
"1954/1955",1955,2448,2740.5,134.191911154237,7.63344333736437
"1955/1956",1956,1996,2521.5,121.95303124695,6.99319244371159
"1956/1957",1957,2081,2760,133.156418826525,8.70985840764424
"1957/1958",1958,2333,2835.5,140.596555916898,7.55455182969377
"1958/1959",1959,2276,2737.5,131.991513582655,8.81040085822713
"1959/1960",1960,1873,2670.5,129.740444699823,8.4134271537509
"1960/1961",1961,1639,1866,107.106132042081,9.75033008250109
"1961/1962",1962,2223,2285.5,118.793521033771,8.02320747959586
"1962/1963",1963,1528,1674.5,99.5738236691197,5.65139149487423
"1963/1964",1964,1918,2390,124.200946906068,7.09403751188006
"1964/1965",1965,2449,2807,137.055448759761,7.65773578965158
"1965/1966",1966,2027,2188.5,116.572229839138,8.88943387532853
"1966/1967",1967,2136,2585.5,131.187331215522,9.24448103720393
"1967/1968",1968,2386,2402.5,118.933762157229,9.01084498077316
"1968/1969",1969,2162,2259.5,120.458407951962,7.679764091046
"1969/1970",1970,2307,2562.5,130.92717479797,7.47160371834026
"1970/1971",1971,1943,2464.5,122.28180243682,8.245424455761
"1971/1972",1972,2293,2802.5,136.119989686513,9.10863840581736
"1972/1973",1973,2867,3190,141.772671126045,7.4497640961869
"1973/1974",1974,2164,3362.5,143.218033908881,9.25070745215909
"1974/1975",1975,2321,3124.5,143.247153937283,9.00882066511286
"1975/1976",1976,2102,2634.5,128.203329835419,8.38917832800183
"1976/1977",1977,1963,2441.5,123.893603493974,9.20641500031892
"1977/1978",1978,2488,2945.5,134.41934736481,8.64084897522446
"1978/1979",1979,2272,2949,134.886198105895,7.59922164001608
"1979/1980",1980,2495,2967,137.397540650062,8.40931917262207
"1980/1981",1981,2096,2156,114.619362963038,8.14759426926843
"1981/1982",1982,2098,2824.5,130.833884342485,7.68325465700572
"1982/1983",1983,1835,2285.5,123.009537638594,9.5716036714016
"1983/1984",1984,2498,2820.5,130.811193465719,7.80715956166824
"1984/1985",1985,2221,2439,125.129950169384,7.2790565528327
"1985/1986",1986,2164,2430,124.68679186805,7.67943390237413
"1986/1987",1987,1719,2123.5,116.229166791252,7.30528296734083
"1987/1988",1988,2366,2955,132.778547615404,9.6122064696791
"1988/1989",1989,1964,2373.5,120.102918643107,10.2140093174201
"1989/1990",1990,1822,2468,124.574695825445,9.52299518192205
"1990/1991",1991,2024,2440.5,124.273379805459,8.90372632783926
"1991/1992",1992,2217,2942.5,135.957401976907,8.8494365336767
"1992/1993",1993,2005,2222,122.086341234342,8.80837255638567
"1993/1994",1994,1559,2447,128.831938702387,9.7874763080859
"1994/1995",1995,2187,2410.5,118.429037913968,10.0039385673985
"1995/1996",1996,2203,2156.5,114.075631960559,7.48542247965774
"1996/1997",1997,2127,2774.5,133.509630766514,8.51033011021725
"1997/1998",1998,1857,2025.5,114.724986214643,9.93466970102229
"1998/1999",1999,2155,2431,123.335116128706,9.01749991020188
"1999/2000",2000,1630,2166,119.08435343095,9.86030505568296
"2000/2001",2001,2071,2355.5,116.927751553035,9.90101404139719
