"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1957/1958",1958,2595,2755,136.059565984928,11.0806838710538
"1958/1959",1959,2662,2696,135.292969646378,12.4004008226879
"1959/1960",1960,2351,2728,132.150891911737,11.5351172695242
"1960/1961",1961,1976,2127.5,112.89767731002,13.1501649568727
"1961/1962",1962,2362,2008,117.74470305546,11.2237027357816
"1962/1963",1963,1462,1521.5,101.013417932053,8.85577826040691
"1963/1964",1964,2107,2209.5,120.402157886631,10.0263379605251
"1964/1965",1965,2511,2321,132.069318813615,10.7644810479328
"1965/1966",1966,2332,2165,119.380595784764,11.6206602740787
"1966/1967",1967,2260,2382,126.024521929998,12.5865564789043
"1967/1968",1968,2182,1981,115.690923736335,12.1640609174381
"1968/1969",1969,2045,1911,114.116944637138,10.4746225638456
"1969/1970",1970,2367,2316,128.567523278907,10.5184904873933
"1970/1971",1971,2115,2394,125.998193960685,11.3736791475237
"1971/1972",1972,2372,2645,130.197012327735,12.2488026995815
"1972/1973",1973,2937,2736,137.396981131883,11.1588914164755
"1973/1974",1974,2924,3327.5,147.293292913564,12.5289857254741
"1974/1975",1975,2754,2923.5,140.249131535962,12.3455659182531
"1975/1976",1976,2380,2360.5,123.608489068704,11.3788496673833
"1976/1977",1977,2192,2294.5,125.563414277872,12.4537262931941
"1977/1978",1978,2517,2515,131.460534073888,11.8116980056577
"1978/1979",1979,2614,2850.5,137.284225345246,10.8750942530075
"1979/1980",1980,2665,2683.5,131.812938025693,11.1271595321639
"1980/1981",1981,2192,2127.5,120.070923202762,11.7642687614348
"1981/1982",1982,2463,2696,129.271883111533,10.7269574638658
"1982/1983",1983,1989,2255,122.652793564934,12.810117794662
"1983/1984",1984,2708,2633,129.22747778888,11.2675351158808
"1984/1985",1985,2341,2244.5,117.844223374254,10.305448039325
"1985/1986",1986,2213,2181,117.980613581733,10.8124527449737
"1986/1987",1987,1945,2271,119.07225968479,10.2291980410293
"1987/1988",1988,2840,2847.5,135.416805369638,12.6588496387731
"1988/1989",1989,2052,2405.5,128.728233003368,13.0644338267135
"1989/1990",1990,2266,2657,129.850147602876,12.9084668490675
"1990/1991",1991,2408,2413.5,126.17991039118,11.7514621579475
"1991/1992",1992,2734,3026.5,136.492562193553,12.2852580978277
"1992/1993",1993,2169,2134,120.210545141728,11.4380423536322
"1993/1994",1994,2291,2870.5,135.078404590743,12.6750470429641
"1994/1995",1995,2449,2279.5,122.981660899234,12.7297168530629
"1995/1996",1996,2028,1795.5,105.019477348735,9.71051637134012
"1996/1997",1997,2569,2597,127.382268859378,11.1520989637971
"1997/1998",1998,1912,2124,118.696230138325,12.6684432695268
"1998/1999",1999,2358,2367,126.1881369365,11.7027121590371
"1999/2000",2000,2100,2267.5,119.25397023332,12.5772533964654
"2000/2001",2001,2374,2272,121.99378605926,12.8331130771669
"2001/2002",2002,2038,2608.5,132.629759013248,12.4620989345163
"2002/2003",2003,2355,2350.5,126.123921931797,11.091532927415
"2003/2004",2004,2192,2148.5,118.72583060891,11.5375116356679
"2004/2005",2005,2223,2133,119.301193400971,11.7737970631086
"2005/2006",2006,1848,1859,112.419814356013,10.9381838742389
"2006/2007",2007,2186,2745.5,127.208769659068,15.0798818948723
"2007/2008",2008,2358,2789,130.76406449098,12.5473707680254
"2008/2009",2009,2232,2378,116.489221878017,12.7063442120759
"2009/2010",2010,1949,2071.5,118.374920942726,11.9377121537845
"2010/2011",2011,2301,2233.5,124.174241007703,11.9678064927345
"2011/2012",2012,2160,2567,129.340279479693,12.4208214750793
"2012/2013",2013,2425,2385,126.320155415222,11.7908725344251
"1950/1951",1951,2836,3240.5,142.962656236999,11.4666665668289
