date,doy,tree.id,tag,circuit,fopn,fpst,lcolor,lfall,comments
1993-09-15,258,BEPA-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,BEPO-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,BEPO-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,BEPO-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,BEPO-04,NA,NA,NA,NA,5,0,NA
1993-09-15,258,CADE-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,CADE-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,CADE-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,COAL-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,COAL-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,CRSP-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,CRSP-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,CRSP-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FAGR-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FAGR-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FAGR-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FAGR-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FRAM-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FRAM-02,NA,NA,NA,NA,10,0,NA
1993-09-15,258,FRAM-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FRAM-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,FRAM-05,NA,NA,NA,NA,0,0,NA
1993-09-15,258,HAVI-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,HAVI-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,HAVI-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,ILVE-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,ILVE-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,ILVE-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KAAN-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KAAN-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KAAN-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KALA-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KALA-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,KALA-03,NA,NA,NA,NA,5,0,NA
1993-09-15,258,LYLI-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,LYLI-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,LYLI-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,NEMU-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,NEMU-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,NEMU-03,NA,NA,NA,NA,90,0,NA
1993-09-15,258,NYSY-02,NA,NA,NA,NA,10,0,NA
1993-09-15,258,NYSY-03,NA,NA,NA,NA,5,0,NA
1993-09-15,258,NYSY-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PIST-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PIST-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PIST-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PIST-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,POTR-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,POTR-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PRSE-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PRSE-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,PRSE-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QUAL-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QUAL-02,NA,NA,NA,NA,5,0,NA
1993-09-15,258,QUAL-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QURU-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QURU-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QURU-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QURU-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QUVE-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QUVE-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,QUVE-03,NA,NA,NA,NA,10,0,NA
1993-09-15,258,QUVE-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,RHSP-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,RHSP-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,RHSP-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,SAPU-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,SAPU-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,SAPU-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,TSCA-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,TSCA-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,TSCA-05,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VACO-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VACO-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VACO-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VACO-04,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VIAL-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VIAL-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VIAL-03,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VICA-01,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VICA-02,NA,NA,NA,NA,0,0,NA
1993-09-15,258,VICA-03,NA,NA,NA,NA,5,0,NA
1993-09-22,265,ACPE-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ACPE-02,NA,NA,NA,NA,8,0,NA
1993-09-22,265,ACPE-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ACPE-04,NA,NA,NA,NA,1,0,NA
1993-09-22,265,ACRU-01,NA,NA,NA,NA,8,0,NA
1993-09-22,265,ACRU-02,NA,NA,NA,NA,25,0,NA
1993-09-22,265,ACRU-03,NA,NA,NA,NA,10,0,NA
1993-09-22,265,ACRU-04,NA,NA,NA,NA,18,0,NA
1993-09-22,265,ACRU-05,NA,NA,NA,NA,50,0,NA
1993-09-22,265,ACSA-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ACSA-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ACSA-03,NA,NA,NA,NA,25,0,NA
1993-09-22,265,AMSP-01,NA,NA,NA,NA,8,0,NA
1993-09-22,265,AMSP-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,AMSP-03,NA,NA,NA,NA,15,0,NA
1993-09-22,265,ARSP-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ARSP-02,NA,NA,NA,NA,1,0,NA
1993-09-22,265,ARSP-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BEAL-01,NA,NA,NA,NA,8,0,NA
1993-09-22,265,BEAL-02,NA,NA,NA,NA,8,0,NA
1993-09-22,265,BEAL-03,NA,NA,NA,NA,8,0,NA
1993-09-22,265,BELE-01,NA,NA,NA,NA,3,0,NA
1993-09-22,265,BELE-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BELE-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BEPA-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BEPA-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BEPA-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,BEPA-04,NA,NA,NA,NA,3,0,NA
1993-09-22,265,BEPO-01,NA,NA,NA,NA,1,0,NA
1993-09-22,265,BEPO-02,NA,NA,NA,NA,1,0,NA
1993-09-22,265,BEPO-03,NA,NA,NA,NA,15,0,NA
1993-09-22,265,BEPO-04,NA,NA,NA,NA,5,0,NA
1993-09-22,265,CADE-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,CADE-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,CADE-03,NA,NA,NA,NA,1,0,NA
1993-09-22,265,COAL-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,COAL-03,NA,NA,NA,NA,1,0,NA
1993-09-22,265,CRSP-01,NA,NA,NA,NA,1,0,NA
1993-09-22,265,CRSP-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,CRSP-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FAGR-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FAGR-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FAGR-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FAGR-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FRAM-01,NA,NA,NA,NA,8,0,NA
1993-09-22,265,FRAM-02,NA,NA,NA,NA,65,0,NA
1993-09-22,265,FRAM-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FRAM-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,FRAM-05,NA,NA,NA,NA,1,0,NA
1993-09-22,265,HAVI-01,NA,NA,NA,NA,80,0,NA
1993-09-22,265,HAVI-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,HAVI-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ILVE-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,ILVE-02,NA,NA,NA,NA,1,0,NA
1993-09-22,265,ILVE-04,NA,NA,NA,NA,5,0,NA
1993-09-22,265,KAAN-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,KAAN-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,KAAN-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,KALA-01,NA,NA,NA,NA,1,0,NA
1993-09-22,265,KALA-02,NA,NA,NA,NA,5,0,NA
1993-09-22,265,KALA-03,NA,NA,NA,NA,4,0,NA
1993-09-22,265,LYLI-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,LYLI-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,LYLI-03,NA,NA,NA,NA,20,0,NA
1993-09-22,265,NEMU-01,NA,NA,NA,NA,100,0,NA
1993-09-22,265,NEMU-02,NA,NA,NA,NA,100,0,NA
1993-09-22,265,NEMU-03,NA,NA,NA,NA,50,0,NA
1993-09-22,265,NYSY-02,NA,NA,NA,NA,1,0,NA
1993-09-22,265,NYSY-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,NYSY-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,PIST-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,PIST-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,PIST-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,PIST-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,POTR-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,POTR-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,PRSE-01,NA,NA,NA,NA,5,0,NA
1993-09-22,265,PRSE-02,NA,NA,NA,NA,5,0,NA
1993-09-22,265,PRSE-03,NA,NA,NA,NA,15,0,NA
1993-09-22,265,QUAL-01,NA,NA,NA,NA,1,0,NA
1993-09-22,265,QUAL-02,NA,NA,NA,NA,40,0,NA
1993-09-22,265,QUAL-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,QURU-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,QURU-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,QURU-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,QURU-04,NA,NA,NA,NA,1,0,NA
1993-09-22,265,QUVE-01,NA,NA,NA,NA,3,0,NA
1993-09-22,265,QUVE-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,QUVE-03,NA,NA,NA,NA,13,0,NA
1993-09-22,265,QUVE-04,NA,NA,NA,NA,1,0,NA
1993-09-22,265,RHSP-01,NA,NA,NA,NA,100,0,NA
1993-09-22,265,RHSP-02,NA,NA,NA,NA,3,0,NA
1993-09-22,265,RHSP-03,NA,NA,NA,NA,100,0,NA
1993-09-22,265,SAPU-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,SAPU-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,SAPU-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,TSCA-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,TSCA-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,TSCA-05,NA,NA,NA,NA,1,0,NA
1993-09-22,265,VACO-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VACO-02,NA,NA,NA,NA,8,0,NA
1993-09-22,265,VACO-03,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VACO-04,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VIAL-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VIAL-02,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VIAL-03,NA,NA,NA,NA,1,90,NA
1993-09-22,265,VICA-01,NA,NA,NA,NA,0,0,NA
1993-09-22,265,VICA-02,NA,NA,NA,NA,80,0,NA
1993-09-22,265,VICA-03,NA,NA,NA,NA,15,0,NA
1993-10-07,280,ACPE-01,NA,NA,NA,NA,0,0,NA
1993-10-07,280,ACPE-02,NA,NA,NA,NA,40,0,NA
1993-10-07,280,ACPE-03,NA,NA,NA,NA,90,0,NA
1993-10-07,280,ACPE-04,NA,NA,NA,NA,100,10,NA
1993-10-07,280,ACRU-01,NA,NA,NA,NA,100,20,NA
1993-10-07,280,ACRU-02,NA,NA,NA,NA,100,80,NA
1993-10-07,280,ACRU-03,NA,NA,NA,NA,100,100,NA
1993-10-07,280,ACRU-04,NA,NA,NA,NA,100,95,NA
1993-10-07,280,ACRU-05,NA,NA,NA,NA,100,15,NA
1993-10-07,280,ACSA-01,NA,NA,NA,NA,50,0,NA
1993-10-07,280,ACSA-02,NA,NA,NA,NA,35,0,NA
1993-10-07,280,ACSA-03,NA,NA,NA,NA,75,15,NA
1993-10-07,280,AMSP-01,NA,NA,NA,NA,100,0,NA
1993-10-07,280,AMSP-02,NA,NA,NA,NA,100,20,NA
1993-10-07,280,AMSP-03,NA,NA,NA,NA,100,20,NA
1993-10-07,280,ARSP-01,NA,NA,NA,NA,50,5,NA
1993-10-07,280,ARSP-02,NA,NA,NA,NA,90,20,NA
1993-10-07,280,ARSP-03,NA,NA,NA,NA,100,80,NA
1993-10-07,280,BEAL-01,NA,NA,NA,NA,100,60,NA
1993-10-07,280,BEAL-02,NA,NA,NA,NA,100,10,NA
1993-10-07,280,BEAL-03,NA,NA,NA,NA,100,90,NA
1993-10-07,280,BELE-01,NA,NA,NA,NA,50,5,NA
1993-10-07,280,BELE-02,NA,NA,NA,NA,100,15,NA
1993-10-07,280,BELE-03,NA,NA,NA,NA,100,90,NA
1993-10-07,280,BEPA-01,NA,NA,NA,NA,20,10,NA
1993-10-07,280,BEPA-02,NA,NA,NA,NA,85,5,NA
1993-10-07,280,BEPA-03,NA,NA,NA,NA,100,20,NA
1993-10-07,280,BEPA-04,NA,NA,NA,NA,70,10,NA
1993-10-07,280,BEPO-01,NA,NA,NA,NA,40,20,NA
1993-10-07,280,BEPO-02,NA,NA,NA,NA,100,10,NA
1993-10-07,280,BEPO-03,NA,NA,NA,NA,100,40,NA
1993-10-07,280,BEPO-04,NA,NA,NA,NA,90,80,NA
1993-10-07,280,CADE-01,NA,NA,NA,NA,100,0,NA
1993-10-07,280,CADE-02,NA,NA,NA,NA,10,0,NA
1993-10-07,280,CADE-03,NA,NA,NA,NA,20,0,NA
1993-10-07,280,COAL-02,NA,NA,NA,NA,50,0,NA
1993-10-07,280,COAL-03,NA,NA,NA,NA,100,0,NA
1993-10-07,280,CRSP-01,NA,NA,NA,NA,70,20,NA
1993-10-07,280,CRSP-02,NA,NA,NA,NA,80,10,NA
1993-10-07,280,CRSP-03,NA,NA,NA,NA,100,0,NA
1993-10-07,280,FAGR-01,NA,NA,NA,NA,0,0,NA
1993-10-07,280,FAGR-02,NA,NA,NA,NA,40,10,NA
1993-10-07,280,FAGR-03,NA,NA,NA,NA,20,0,NA
1993-10-07,280,FAGR-04,NA,NA,NA,NA,0,0,NA
1993-10-07,280,FRAM-01,NA,NA,NA,NA,100,0,NA
1993-10-07,280,FRAM-02,NA,NA,NA,NA,100,40,NA
1993-10-07,280,FRAM-03,NA,NA,NA,NA,98,0,NA
1993-10-07,280,FRAM-04,NA,NA,NA,NA,100,0,NA
1993-10-07,280,FRAM-05,NA,NA,NA,NA,100,0,NA
1993-10-07,280,HAVI-01,NA,NA,NA,NA,90,0,NA
1993-10-07,280,HAVI-02,NA,NA,NA,NA,50,5,NA
1993-10-07,280,HAVI-03,NA,NA,NA,NA,20,0,NA
1993-10-07,280,ILVE-01,NA,NA,NA,NA,0,0,NA
1993-10-07,280,ILVE-02,NA,NA,NA,NA,0,0,NA
1993-10-07,280,ILVE-04,NA,NA,NA,NA,0,0,NA
1993-10-07,280,KAAN-01,NA,NA,NA,NA,1,0,NA
1993-10-07,280,KAAN-02,NA,NA,NA,NA,5,0,NA
1993-10-07,280,KAAN-03,NA,NA,NA,NA,2,0,NA
1993-10-07,280,KALA-01,NA,NA,NA,NA,1,1,NA
1993-10-07,280,KALA-02,NA,NA,NA,NA,5,5,NA
1993-10-07,280,KALA-03,NA,NA,NA,NA,20,10,NA
1993-10-07,280,LYLI-01,NA,NA,NA,NA,100,0,NA
1993-10-07,280,LYLI-02,NA,NA,NA,NA,30,0,NA
1993-10-07,280,LYLI-03,NA,NA,NA,NA,70,10,NA
1993-10-07,280,NEMU-01,NA,NA,NA,NA,70,20,NA
1993-10-07,280,NEMU-02,NA,NA,NA,NA,70,0,NA
1993-10-07,280,NEMU-03,NA,NA,NA,NA,80,30,NA
1993-10-07,280,NYSY-02,NA,NA,NA,NA,100,95,NA
1993-10-07,280,NYSY-03,NA,NA,NA,NA,100,80,NA
1993-10-07,280,NYSY-04,NA,NA,NA,NA,20,0,NA
1993-10-07,280,PIST-01,NA,NA,NA,NA,20,0,NA
1993-10-07,280,PIST-02,NA,NA,NA,NA,15,0,NA
1993-10-07,280,PIST-03,NA,NA,NA,NA,20,5,NA
1993-10-07,280,PIST-04,NA,NA,NA,NA,20,5,NA
1993-10-07,280,POTR-02,NA,NA,NA,NA,0,0,NA
1993-10-07,280,POTR-04,NA,NA,NA,NA,90,10,NA
1993-10-07,280,PRSE-01,NA,NA,NA,NA,5,0,NA
1993-10-07,280,PRSE-02,NA,NA,NA,NA,30,10,NA
1993-10-07,280,PRSE-03,NA,NA,NA,NA,30,15,NA
1993-10-07,280,QUAL-01,NA,NA,NA,NA,90,5,NA
1993-10-07,280,QUAL-02,NA,NA,NA,NA,95,20,NA
1993-10-07,280,QUAL-03,NA,NA,NA,NA,25,0,NA
1993-10-07,280,QURU-01,NA,NA,NA,NA,15,0,NA
1993-10-07,280,QURU-02,NA,NA,NA,NA,30,0,NA
1993-10-07,280,QURU-03,NA,NA,NA,NA,5,0,NA
1993-10-07,280,QURU-04,NA,NA,NA,NA,20,0,NA
1993-10-07,280,QUVE-01,NA,NA,NA,NA,5,0,NA
1993-10-07,280,QUVE-02,NA,NA,NA,NA,100,10,NA
1993-10-07,280,QUVE-03,NA,NA,NA,NA,90,75,NA
1993-10-07,280,QUVE-04,NA,NA,NA,NA,90,10,NA
1993-10-07,280,RHSP-01,NA,NA,NA,NA,100,90,NA
1993-10-07,280,RHSP-02,NA,NA,NA,NA,100,90,NA
1993-10-07,280,RHSP-03,NA,NA,NA,NA,100,25,NA
1993-10-07,280,SAPU-01,NA,NA,NA,NA,10,0,NA
1993-10-07,280,SAPU-02,NA,NA,NA,NA,0,0,NA
1993-10-07,280,SAPU-03,NA,NA,NA,NA,0,0,NA
1993-10-07,280,TSCA-01,NA,NA,NA,NA,0,0,NA
1993-10-07,280,TSCA-04,NA,NA,NA,NA,10,0,NA
1993-10-07,280,TSCA-05,NA,NA,NA,NA,0,0,NA
1993-10-07,280,VACO-01,NA,NA,NA,NA,20,0,NA
1993-10-07,280,VACO-02,NA,NA,NA,NA,50,0,NA
1993-10-07,280,VACO-03,NA,NA,NA,NA,80,0,NA
1993-10-07,280,VACO-04,NA,NA,NA,NA,20,0,NA
1993-10-07,280,VIAL-01,NA,NA,NA,NA,90,0,NA
1993-10-07,280,VIAL-02,NA,NA,NA,NA,10,0,NA
1993-10-07,280,VIAL-03,NA,NA,NA,NA,100,0,NA
1993-10-07,280,VICA-01,NA,NA,NA,NA,20,0,NA
1993-10-07,280,VICA-02,NA,NA,NA,NA,70,10,NA
1993-10-07,280,VICA-03,NA,NA,NA,NA,0,0,NA
1993-10-18,291,ACPE-01,NA,NA,NA,NA,55,3,NA
1993-10-18,291,ACPE-02,NA,NA,NA,NA,100,35,NA
1993-10-18,291,ACPE-03,NA,NA,NA,NA,100,99,NA
1993-10-18,291,ACPE-04,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACRU-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACRU-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACRU-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACRU-04,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACRU-05,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ACSA-01,NA,NA,NA,NA,100,45,NA
1993-10-18,291,ACSA-02,NA,NA,NA,NA,70,1,NA
1993-10-18,291,ACSA-03,NA,NA,NA,NA,100,70,NA
1993-10-18,291,AMSP-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,AMSP-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,AMSP-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,ARSP-01,NA,NA,NA,NA,100,99,NA
1993-10-18,291,ARSP-02,NA,NA,NA,NA,100,97,NA
1993-10-18,291,BEAL-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,BEAL-02,NA,NA,NA,NA,100,97,NA
1993-10-18,291,BEAL-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,BELE-01,NA,NA,NA,NA,100,80,NA
1993-10-18,291,BELE-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,BELE-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,BEPA-01,NA,NA,NA,NA,100,45,NA
1993-10-18,291,BEPA-02,NA,NA,NA,NA,100,97,NA
1993-10-18,291,BEPA-03,NA,NA,NA,NA,100,99,NA
1993-10-18,291,BEPA-04,NA,NA,NA,NA,100,55,NA
1993-10-18,291,BEPO-01,NA,NA,NA,NA,100,80,NA
1993-10-18,291,BEPO-02,NA,NA,NA,NA,100,92,NA
1993-10-18,291,BEPO-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,BEPO-04,NA,NA,NA,NA,100,92,NA
1993-10-18,291,CADE-01,NA,NA,NA,NA,99,55,NA
1993-10-18,291,CADE-02,NA,NA,NA,NA,30,1,NA
1993-10-18,291,CADE-03,NA,NA,NA,NA,97,45,NA
1993-10-18,291,COAL-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,COAL-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,CRSP-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,CRSP-02,NA,NA,NA,NA,100,99,NA
1993-10-18,291,CRSP-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,FAGR-01,NA,NA,NA,NA,20,3,NA
1993-10-18,291,FAGR-02,NA,NA,NA,NA,97,20,NA
1993-10-18,291,FAGR-03,NA,NA,NA,NA,100,10,NA
1993-10-18,291,FAGR-04,NA,NA,NA,NA,30,1,NA
1993-10-18,291,FRAM-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,FRAM-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,FRAM-03,NA,NA,NA,NA,92,45,NA
1993-10-18,291,FRAM-04,NA,NA,NA,NA,100,25,NA
1993-10-18,291,FRAM-05,NA,NA,NA,NA,100,100,NA
1993-10-18,291,HAVI-01,NA,NA,100,NA,100,75,NA
1993-10-18,291,HAVI-02,NA,NA,100,NA,100,100,NA
1993-10-18,291,HAVI-03,NA,NA,100,5,100,45,NA
1993-10-18,291,ILVE-01,NA,NA,NA,NA,45,8,NA
1993-10-18,291,ILVE-02,NA,NA,NA,NA,80,55,NA
1993-10-18,291,ILVE-04,NA,NA,NA,NA,30,3,NA
1993-10-18,291,KAAN-01,NA,NA,NA,NA,92,20,NA
1993-10-18,291,KAAN-02,NA,NA,NA,NA,97,55,NA
1993-10-18,291,KAAN-03,NA,NA,NA,NA,100,80,NA
1993-10-18,291,KALA-01,NA,NA,NA,NA,100,85,NA
1993-10-18,291,KALA-02,NA,NA,NA,NA,100,80,NA
1993-10-18,291,KALA-03,NA,NA,NA,NA,100,80,NA
1993-10-18,291,LYLI-01,NA,NA,NA,NA,97,45,NA
1993-10-18,291,LYLI-02,NA,NA,NA,NA,85,20,NA
1993-10-18,291,LYLI-03,NA,NA,NA,NA,92,45,NA
1993-10-18,291,NEMU-01,NA,NA,NA,NA,100,97,NA
1993-10-18,291,NEMU-02,NA,NA,NA,NA,100,92,NA
1993-10-18,291,NEMU-03,NA,NA,NA,NA,100,92,NA
1993-10-18,291,NYSY-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,NYSY-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,NYSY-04,NA,NA,NA,NA,97,15,NA
1993-10-18,291,PIST-01,NA,NA,NA,NA,100,100,NA
1993-10-18,291,PIST-02,NA,NA,NA,NA,100,97,NA
1993-10-18,291,PIST-03,NA,NA,NA,NA,100,92,NA
1993-10-18,291,PIST-04,NA,NA,NA,NA,100,97,NA
1993-10-18,291,POTR-02,NA,NA,NA,NA,8,1,NA
1993-10-18,291,POTR-04,NA,NA,NA,NA,100,30,NA
1993-10-18,291,PRSE-01,NA,NA,NA,NA,100,70,NA
1993-10-18,291,PRSE-02,NA,NA,NA,NA,85,25,NA
1993-10-18,291,PRSE-03,NA,NA,NA,NA,100,55,NA
1993-10-18,291,QUAL-01,NA,NA,NA,NA,100,92,NA
1993-10-18,291,QUAL-02,NA,NA,NA,NA,100,99,NA
1993-10-18,291,QUAL-03,NA,NA,NA,NA,100,8,NA
1993-10-18,291,QURU-01,NA,NA,NA,NA,45,8,NA
1993-10-18,291,QURU-02,NA,NA,NA,NA,100,20,NA
1993-10-18,291,QURU-03,NA,NA,NA,NA,30,3,NA
1993-10-18,291,QURU-04,NA,NA,NA,NA,97,3,NA
1993-10-18,291,QUVE-01,NA,NA,NA,NA,80,8,NA
1993-10-18,291,QUVE-02,NA,NA,NA,NA,100,100,NA
1993-10-18,291,QUVE-03,NA,NA,NA,NA,100,92,NA
1993-10-18,291,QUVE-04,NA,NA,NA,NA,100,55,NA
1993-10-18,291,RHSP-01,NA,NA,NA,NA,100,97,NA
1993-10-18,291,RHSP-02,NA,NA,NA,NA,100,99,NA
1993-10-18,291,RHSP-03,NA,NA,NA,NA,100,100,NA
1993-10-18,291,SAPU-01,NA,NA,NA,NA,45,15,NA
1993-10-18,291,SAPU-02,NA,NA,NA,NA,15,1,NA
1993-10-18,291,SAPU-03,NA,NA,NA,NA,20,8,NA
1993-10-18,291,TSCA-01,NA,NA,NA,NA,100,92,NA
1993-10-18,291,TSCA-04,NA,NA,NA,NA,100,80,NA
1993-10-18,291,TSCA-05,NA,NA,NA,NA,100,85,NA
1993-10-18,291,VACO-01,NA,NA,NA,NA,80,8,NA
1993-10-18,291,VACO-02,NA,NA,NA,NA,97,80,NA
1993-10-18,291,VACO-03,NA,NA,NA,NA,85,45,NA
1993-10-18,291,VACO-04,NA,NA,NA,NA,92,8,NA
