"chillport1","siteslist","year","lat","long","lat.long","winter","mat","lo","num.years","cc","chillport2","mat2"
NA,6,1953,48.6833,10.1667,"48.6833 10.1667","0",NA,94,8,"apre",137.577233438225,11.9780217102923
NA,6,1954,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,146.48374649162,NA
NA,6,1955,48.6833,10.1667,"48.6833 10.1667","0",NA,118,8,"apre",139.567431327069,10.3895602073357
NA,6,1956,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,132.91911699096,NA
NA,6,1957,48.6833,10.1667,"48.6833 10.1667","0",NA,118,8,"apre",146.294763199068,10.6331865755166
NA,6,1958,48.6833,10.1667,"48.6833 10.1667","0",NA,125,8,"apre",136.516772510002,10.8390107467402
NA,6,1959,48.6833,10.1667,"48.6833 10.1667","0",NA,108,8,"apre",136.427394776077,12.0114283029522
NA,6,1960,48.6833,10.1667,"48.6833 10.1667","0",NA,107,8,"apre",140.374267353908,11.8980217120805
NA,7,1950,49.0333,11.4833,"49.0333 11.4833",NA,NA,NA,NA,NA,140.766261981001,NA
NA,7,1951,49.0333,11.4833,"49.0333 11.4833","0",NA,118,10,"apre",133.756306842073,11.2856041433515
NA,7,1952,49.0333,11.4833,"49.0333 11.4833","0",NA,109,10,"apre",135.501303588516,12.6434063108044
NA,7,1953,49.0333,11.4833,"49.0333 11.4833","0",NA,115,10,"apre",126.611528683821,12.5849447736496
NA,7,1954,49.0333,11.4833,"49.0333 11.4833","0",NA,133,10,"apre",134.601896732392,10.8969228333579
NA,7,1955,49.0333,11.4833,"49.0333 11.4833","0",NA,127,10,"apre",138.77778866049,10.4645052606056
NA,7,1956,49.0333,11.4833,"49.0333 11.4833","0",NA,129,10,"apre",111.854964764709,10.2173624089868
NA,7,1957,49.0333,11.4833,"49.0333 11.4833","0",NA,121,10,"apre",146.053100278425,11.1063733781268
NA,7,1958,49.0333,11.4833,"49.0333 11.4833","0",NA,124,10,"apre",143.65079611668,11.2243953535108
NA,7,1959,49.0333,11.4833,"49.0333 11.4833","0",NA,106,10,"apre",134.802793606827,12.5396700493869
NA,7,1960,49.0333,11.4833,"49.0333 11.4833","0",NA,114,10,"apre",144.792477290184,12.4003293931607
NA,8,1950,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,148.673182255271,NA
NA,8,1951,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,140.922364813162,NA
NA,8,1952,50.3,7.6,"50.3 7.6","0",NA,100,7,"apre",144.403728478196,12.7858238900387
NA,8,1953,50.3,7.6,"50.3 7.6","0",NA,97,7,"apre",126.795753712835,12.6996700458106
NA,8,1954,50.3,7.6,"50.3 7.6","0",NA,108,7,"apre",146.589025294614,11.5063733691861
NA,8,1955,50.3,7.6,"50.3 7.6","0",NA,110,7,"apre",126.441896154454,11.1613184318438
NA,8,1956,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,135.28705973428,NA
NA,8,1957,50.3,7.6,"50.3 7.6","0",NA,90,7,"apre",145.298584504851,11.7757140225066
NA,8,1958,50.3,7.6,"50.3 7.6","0",NA,149,7,"apre",132.155211065574,11.5272524895986
NA,8,1959,50.3,7.6,"50.3 7.6","0",NA,95,7,"apre",139.882851061003,13.8230766141071
NA,8,1960,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,134.932962910214,NA
NA,9,1950,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,137.203783590968,NA
NA,9,1951,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,120.577696234541,NA
NA,9,1952,50.2833,11.7333,"50.2833 11.7333","0",NA,114,8,"apre",129.43960570959,11.0075821715438
NA,9,1953,50.2833,11.7333,"50.2833 11.7333","0",NA,126,8,"apre",127.505797058811,11.373626119406
NA,9,1954,50.2833,11.7333,"50.2833 11.7333","0",NA,120,8,"apre",128.665335321544,9.48450528251028
NA,9,1955,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,132.242068723122,NA
NA,9,1956,50.2833,11.7333,"50.2833 11.7333","0",NA,129,8,"apre",125.061665285467,8.57329651166859
NA,9,1957,50.2833,11.7333,"50.2833 11.7333","0",NA,115,8,"apre",152.890492036303,9.6717580255776
NA,9,1958,50.2833,11.7333,"50.2833 11.7333","0",NA,129,8,"apre",130.03725240332,9.49417561196446
NA,9,1959,50.2833,11.7333,"50.2833 11.7333","0",NA,105,8,"apre",144.687580700714,11.0697799723514
NA,9,1960,50.2833,11.7333,"50.2833 11.7333","0",NA,117,8,"apre",146.148124381536,10.570988774709
NA,10,1950,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,146.629089555321,NA
NA,10,1951,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,142.008879983184,NA
NA,10,1952,51.8,10.0333,"51.8 10.0333","0",NA,105,9,"apre",146.707759734281,12.2381315945883
NA,10,1953,51.8,10.0333,"51.8 10.0333","0",NA,92,9,"apre",127.701615732416,12.4258238980854
NA,10,1954,51.8,10.0333,"51.8 10.0333","0",NA,122,9,"apre",146.225781042232,11.0651645878391
NA,10,1955,51.8,10.0333,"51.8 10.0333","0",NA,119,9,"apre",136.926087640145,10.2257140571518
NA,10,1956,51.8,10.0333,"51.8 10.0333","0",NA,125,9,"apre",132.043866309233,9.89934043807315
NA,10,1957,51.8,10.0333,"51.8 10.0333","0",NA,114,9,"apre",148.626069107138,10.9215382174231
NA,10,1958,51.8,10.0333,"51.8 10.0333","0",NA,125,9,"apre",119.75405754089,10.5996700927492
NA,10,1959,51.8,10.0333,"51.8 10.0333","0",NA,101,9,"apre",137.454143489955,12.5105491709169
NA,10,1960,51.8,10.0333,"51.8 10.0333","0",NA,103,9,"apre",147.957222887593,11.7231865511532
NA,11,1950,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,138.257369828368,NA
NA,11,1951,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,133.355628667532,NA
NA,11,1952,49.7667,11.35,"49.7667 11.35","0",NA,105,6,"apre",138.505090735623,12.2567030227446
NA,11,1953,49.7667,11.35,"49.7667 11.35","0",NA,105,6,"apre",127.390003733898,12.7254942210575
NA,11,1954,49.7667,11.35,"49.7667 11.35","0",NA,121,6,"apre",134.813214909062,10.938241513753
NA,11,1955,49.7667,11.35,"49.7667 11.35","0",NA,121,6,"apre",134.176066819598,10.0749448297525
NA,11,1956,49.7667,11.35,"49.7667 11.35","0",NA,126,6,"apre",138.409985066523,9.72472505736073
NA,11,1957,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,146.921881737578,NA
NA,11,1958,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,143.19641438862,NA
NA,11,1959,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,134.639137875217,NA
NA,11,1960,49.7667,11.35,"49.7667 11.35","0",NA,126,6,"apre",142.147766834818,11.7635162205814
NA,12,1950,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,143.994489486819,NA
NA,12,1951,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,134.873313481186,NA
NA,12,1952,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,137.909904579795,NA
NA,12,1953,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,138.426789984465,NA
NA,12,1954,48.2833,8.85,"48.2833 8.85","0",NA,135,7,"apre",143.369474881515,10.2490107599277
NA,12,1955,48.2833,8.85,"48.2833 8.85","0",NA,119,7,"apre",132.063786902756,10.5669228407339
NA,12,1956,48.2833,8.85,"48.2833 8.85","0",NA,117,7,"apre",134.19985752352,10.061648126753
NA,12,1957,48.2833,8.85,"48.2833 8.85","0",NA,106,7,"apre",146.44513126447,10.7316481117773
NA,12,1958,48.2833,8.85,"48.2833 8.85","0",NA,131,7,"apre",142.674462538348,10.9618678868513
NA,12,1959,48.2833,8.85,"48.2833 8.85","0",NA,111,7,"apre",143.722026782848,12.0440656648601
NA,12,1960,48.2833,8.85,"48.2833 8.85","0",NA,102,7,"apre",144.226551619304,11.959450282136
NA,13,1950,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,137.021024132482,NA
NA,13,1951,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,120.95378729104,NA
NA,13,1952,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,132.713764623374,NA
NA,13,1953,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,135.662121841994,NA
NA,13,1954,50.1667,12.1333,"50.1667 12.1333","0",NA,131,7,"apre",118.451943782358,9.77461516613571
NA,13,1955,50.1667,12.1333,"50.1667 12.1333","0",NA,129,7,"apre",135.138430929885,9.14010968581251
NA,13,1956,50.1667,12.1333,"50.1667 12.1333","0",NA,128,7,"apre",125.323062282146,8.86241738432711
NA,13,1957,50.1667,12.1333,"50.1667 12.1333","0",NA,122,7,"apre",142.041364041324,9.97439538145049
NA,13,1958,50.1667,12.1333,"50.1667 12.1333","0",NA,129,7,"apre",130.889022630881,9.88967010861897
NA,13,1959,50.1667,12.1333,"50.1667 12.1333","0",NA,103,7,"apre",144.098521358915,11.4064832615287
NA,13,1960,50.1667,12.1333,"50.1667 12.1333","0",NA,124,7,"apre",142.861392770579,10.8362634940544
NA,14,1950,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,144.448596151777,NA
NA,14,1951,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,145.632515096706,NA
NA,14,1952,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,148.477842684854,NA
NA,14,1953,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,131.078514072778,NA
NA,14,1954,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,139.125981674385,NA
NA,14,1955,51.4,7.43333,"51.4 7.43333","0",NA,123,6,"apre",141.578551947853,11.0838459061029
NA,14,1956,51.4,7.43333,"51.4 7.43333","0",NA,122,6,"apre",140.915850448615,10.2929668029013
NA,14,1957,51.4,7.43333,"51.4 7.43333","0",NA,94,6,"apre",146.996659220885,11.5704393018201
NA,14,1958,51.4,7.43333,"51.4 7.43333","0",NA,127,6,"apre",145.175372403942,11.1093404110275
NA,14,1959,51.4,7.43333,"51.4 7.43333","0",NA,104,6,"apre",128.912862090588,13.314724977118
NA,14,1960,51.4,7.43333,"51.4 7.43333","0",NA,113,6,"apre",144.931188364616,12.3843953275828
NA,1,2000,50.5667,8.28333,"50.5667 8.28333","0",NA,98,11,"post",148.263276300244,13.7753843074808
NA,1,2001,50.5667,8.28333,"50.5667 8.28333","0",NA,104,11,"post",148.862407535469,12.2097799468704
NA,1,2002,50.5667,8.28333,"50.5667 8.28333","0",NA,94,11,"post",161.300059800477,13.0514282797064
NA,1,2003,50.5667,8.28333,"50.5667 8.28333","0",NA,92,11,"post",138.961427134591,14.0302194666199
NA,1,2004,50.5667,8.28333,"50.5667 8.28333","0",NA,94,11,"post",133.755005417645,12.0198898412246
NA,1,2005,50.5667,8.28333,"50.5667 8.28333","0",NA,95,11,"post",135.970723474015,12.9439557546361
NA,1,2006,50.5667,8.28333,"50.5667 8.28333","0",NA,114,11,"post",118.618863832354,12.3705491740461
NA,1,2007,50.5667,8.28333,"50.5667 8.28333","0",NA,91,11,"post",155.763360861612,14.4469227540092
NA,1,2008,50.5667,8.28333,"50.5667 8.28333","0",NA,97,11,"post",152.030125275287,12.989010698684
NA,1,2009,50.5667,8.28333,"50.5667 8.28333","0",NA,95,11,"post",127.734891671175,13.336263438175
NA,1,2010,50.5667,8.28333,"50.5667 8.28333","0",NA,98,11,"post",136.187838149967,11.9603294029955
NA,2,2000,49.3167,12.3,"49.3167 12.3","0",NA,106,11,"post",135.165998527244,13.946153534433
NA,2,2001,49.3167,12.3,"49.3167 12.3","0",NA,112,11,"post",134.125103928556,11.7631865502591
NA,2,2002,49.3167,12.3,"49.3167 12.3","0",NA,105,11,"post",150.027579843472,13.1414282776948
NA,2,2003,49.3167,12.3,"49.3167 12.3","0",NA,110,11,"post",123.744560116266,14.0804392457172
NA,2,2004,49.3167,12.3,"49.3167 12.3","0",NA,110,11,"post",132.114678305178,11.6703294094775
NA,2,2005,49.3167,12.3,"49.3167 12.3","0",NA,103,11,"post",126.715994595897,12.8009887248646
NA,2,2006,49.3167,12.3,"49.3167 12.3","0",NA,119,11,"post",131.12525058059,12.4915381823308
NA,2,2007,49.3167,12.3,"49.3167 12.3","0",NA,98,11,"post",153.07745872865,14.1493403430783
NA,2,2008,49.3167,12.3,"49.3167 12.3","0",NA,107,11,"post",154.105234902615,13.0265931154264
NA,2,2009,49.3167,12.3,"49.3167 12.3","0",NA,104,11,"post",113.60798854715,13.4267029965931
NA,2,2010,49.3167,12.3,"49.3167 12.3","0",NA,104,11,"post",128.805688796885,11.8336261091242
NA,3,2000,50,12.0833,"50 12.0833","0",NA,107,11,"post",149.484733553348,13.1834062987345
NA,3,2001,50,12.0833,"50 12.0833","0",NA,120,11,"post",139.902446992407,10.9796700842556
NA,3,2002,50,12.0833,"50 12.0833","0",NA,98,11,"post",140.740363037057,12.3410986252538
NA,3,2003,50,12.0833,"50 12.0833","0",NA,113,11,"post",127.217864974296,13.1646150903633
NA,3,2004,50,12.0833,"50 12.0833","0",NA,112,11,"post",146.013597167217,11.0043953584282
NA,3,2005,50,12.0833,"50 12.0833","0",NA,107,11,"post",131.710248174665,12.18967005721
NA,3,2006,50,12.0833,"50 12.0833","0",NA,119,11,"post",127.555534136132,11.5846151256791
NA,3,2007,50,12.0833,"50 12.0833","0",NA,102,11,"post",149.64916562632,13.5031865113671
NA,3,2008,50,12.0833,"50 12.0833","0",NA,115,11,"post",140.497434575786,12.0108788524151
NA,3,2009,50,12.0833,"50 12.0833","0",NA,102,11,"post",127.04296850701,12.5228568629495
NA,3,2010,50,12.0833,"50 12.0833","0",NA,111,11,"post",130.356162610415,10.8437360213599
NA,4,2000,50.05,11.15,"50.05 11.15","0",NA,113,9,"post",139.501696048106,14.2649447360987
NA,4,2001,50.05,11.15,"50.05 11.15","0",NA,121,9,"post",140.01390332775,12.1690107170124
NA,4,2002,50.05,11.15,"50.05 11.15","0",NA,108,9,"post",142.259792601461,13.332966734952
NA,4,2003,50.05,11.15,"50.05 11.15","0",NA,108,9,"post",140.607844517325,14.5497798945673
NA,4,2004,50.05,11.15,"50.05 11.15","0",NA,108,9,"post",138.183882535404,12.0526370932399
NA,4,2005,50.05,11.15,"50.05 11.15","0",NA,140,9,"post",135.970306352803,13.1507689368266
NA,4,2006,50.05,11.15,"50.05 11.15","0",NA,118,9,"post",121.43054496138,12.4242854365813
NA,4,2007,50.05,11.15,"50.05 11.15","0",NA,103,9,"post",154.147073253493,14.1113183659061
NA,4,2008,50.05,11.15,"50.05 11.15","0",NA,115,9,"post",155.190778412874,12.9729667429986
NA,4,2009,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,116.204978232991,NA
NA,4,2010,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,126.623414095647,NA
NA,5,2000,50.2833,9.91667,"50.2833 9.91667","0",NA,106,11,"post",135.194923033045,12.6849447714144
NA,5,2001,50.2833,9.91667,"50.2833 9.91667","0",NA,117,11,"post",144.422339821904,10.4979118532655
NA,5,2002,50.2833,9.91667,"50.2833 9.91667","0",NA,96,11,"post",139.569901938702,11.4760436995344
NA,5,2003,50.2833,9.91667,"50.2833 9.91667","0",NA,107,11,"post",130.110688228486,12.7373623526604
NA,5,2004,50.2833,9.91667,"50.2833 9.91667","0",NA,106,11,"post",144.190109514727,10.6427470148633
NA,5,2005,50.2833,9.91667,"50.2833 9.91667","0",NA,103,11,"post",123.960568835091,11.8465931418014
NA,5,2006,50.2833,9.91667,"50.2833 9.91667","0",NA,116,11,"post",136.435725876774,11.6209887512397
NA,5,2007,50.2833,9.91667,"50.2833 9.91667","0",NA,102,11,"post",147.669266464059,13.6776920019721
NA,5,2008,50.2833,9.91667,"50.2833 9.91667","0",NA,116,11,"post",144.07990968873,12.2781315936942
NA,5,2009,50.2833,9.91667,"50.2833 9.91667","0",NA,99,11,"post",119.927318064228,12.645823893168
NA,5,2010,50.2833,9.91667,"50.2833 9.91667","0",NA,109,11,"post",125.217122301855,10.9743953590987
NA,6,2000,48.6833,10.1667,"48.6833 10.1667","0",NA,106,5,"post",151.638393552557,13.007252456518
NA,6,2001,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,146.132695743523,NA
NA,6,2002,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,152.024330452122,NA
NA,6,2003,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,141.953732351478,NA
NA,6,2004,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,142.38898850847,NA
NA,6,2005,48.6833,10.1667,"48.6833 10.1667","0",NA,105,5,"post",130.579336590724,12.7930766371294
NA,6,2006,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,113.41719863729,NA
NA,6,2007,48.6833,10.1667,"48.6833 10.1667","0",NA,104,5,"post",150.051263436303,13.927911776599
NA,6,2008,48.6833,10.1667,"48.6833 10.1667","0",NA,108,5,"post",141.380616344986,12.7331865285779
NA,6,2009,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,118.747175048966,NA
NA,6,2010,48.6833,10.1667,"48.6833 10.1667","0",NA,105,5,"post",140.078792235278,11.2671426053026
NA,7,2000,49.0333,11.4833,"49.0333 11.4833","0",NA,103,11,"post",132.292628865985,14.1380216620126
NA,7,2001,49.0333,11.4833,"49.0333 11.4833","0",NA,115,11,"post",147.8695997903,12.2141755511677
NA,7,2002,49.0333,11.4833,"49.0333 11.4833","0",NA,114,11,"post",145.262604990207,13.4371425567993
NA,7,2003,49.0333,11.4833,"49.0333 11.4833","0",NA,101,11,"post",127.606082811817,14.7390106595684
NA,7,2004,49.0333,11.4833,"49.0333 11.4833","0",NA,100,11,"post",138.280704068573,12.0918678615938
NA,7,2005,49.0333,11.4833,"49.0333 11.4833","0",NA,114,11,"post",130.429105125992,12.8921975140347
NA,7,2006,49.0333,11.4833,"49.0333 11.4833","0",NA,106,11,"post",136.949465913775,12.6242854321109
NA,7,2007,49.0333,11.4833,"49.0333 11.4833","0",NA,92,11,"post",147.235039689348,14.439779897026
NA,7,2008,49.0333,11.4833,"49.0333 11.4833","0",NA,90,11,"post",147.378000308977,13.2699997033924
NA,7,2009,49.0333,11.4833,"49.0333 11.4833","0",NA,92,11,"post",134.573046956655,13.587252443554
NA,7,2010,49.0333,11.4833,"49.0333 11.4833","0",NA,95,11,"post",127.709245488043,11.9884612704985
NA,8,2000,50.3,7.6,"50.3 7.6","0",NA,104,6,"post",158.099954216624,14.1514282551195
NA,8,2001,50.3,7.6,"50.3 7.6","0",NA,91,6,"post",140.411727797837,12.8656041080357
NA,8,2002,50.3,7.6,"50.3 7.6","0",NA,90,6,"post",154.04754284544,13.5834062897938
NA,8,2003,50.3,7.6,"50.3 7.6","0",NA,96,6,"post",146.277741625592,14.6031864867802
NA,8,2004,50.3,7.6,"50.3 7.6","0",NA,95,6,"post",139.781991676876,12.4340656561429
NA,8,2005,50.3,7.6,"50.3 7.6","0",NA,104,6,"post",121.319890523904,13.4528568421624
NA,8,2006,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,119.267511193525,NA
NA,8,2007,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,152.617790455976,NA
NA,8,2008,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,147.468236948272,NA
NA,8,2009,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,134.73135883898,NA
NA,8,2010,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,127.481161994807,NA
NA,9,2000,50.2833,11.7333,"50.2833 11.7333","0",NA,116,10,"post",141.480333882349,12.6799997165799
NA,9,2001,50.2833,11.7333,"50.2833 11.7333","0",NA,128,10,"post",139.547416261133,10.4363733931025
NA,9,2002,50.2833,11.7333,"50.2833 11.7333","0",NA,117,10,"post",155.728176329558,11.6373623772473
NA,9,2003,50.2833,11.7333,"50.2833 11.7333","0",NA,93,10,"post",140.412475639727,12.690659057001
NA,9,2004,50.2833,11.7333,"50.2833 11.7333","0",NA,119,10,"post",142.538218827345,10.475494271349
NA,9,2005,50.2833,11.7333,"50.2833 11.7333","0",NA,122,10,"post",129.676523468544,11.5239557863756
NA,9,2006,50.2833,11.7333,"50.2833 11.7333","0",NA,124,10,"post",124.958841000397,11.1967030464375
NA,9,2007,50.2833,11.7333,"50.2833 11.7333","0",NA,102,10,"post",149.699759789744,12.8693403716885
NA,9,2008,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,144.630138894355,NA
NA,9,2009,50.2833,11.7333,"50.2833 11.7333","0",NA,112,10,"post",130.243467647916,12.0752744553713
NA,9,2010,50.2833,11.7333,"50.2833 11.7333","0",NA,120,10,"post",130.412237291784,10.3903294380877
NA,10,2000,51.8,10.0333,"51.8 10.0333","0",NA,99,6,"post",147.046534005896,13.5419777192912
NA,10,2001,51.8,10.0333,"51.8 10.0333","0",NA,100,6,"post",146.420734594745,11.4756041391046
NA,10,2002,51.8,10.0333,"51.8 10.0333","0",NA,94,6,"post",148.721625150537,12.3802195035003
NA,10,2003,51.8,10.0333,"51.8 10.0333","0",NA,98,6,"post",140.491017486104,13.3025271751928
NA,10,2004,51.8,10.0333,"51.8 10.0333","0",NA,95,6,"post",127.791528246475,11.5362634784081
NA,10,2005,51.8,10.0333,"51.8 10.0333","0",NA,84,6,"post",132.983341799723,12.1880217055985
NA,10,2006,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,120.69917112879,NA
NA,10,2007,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,147.441323719488,NA
NA,10,2008,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,152.83947704316,NA
NA,10,2009,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,139.664201087302,NA
NA,10,2010,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,129.397903425794,NA
NA,11,2000,49.7667,11.35,"49.7667 11.35","0",NA,119,9,"post",128.425516308559,13.6663733209064
NA,11,2001,49.7667,11.35,"49.7667 11.35","0",NA,116,9,"post",150.086149816351,11.6393403991811
NA,11,2002,49.7667,11.35,"49.7667 11.35","0",NA,103,9,"post",150.889898647393,12.8636260861019
NA,11,2003,49.7667,11.35,"49.7667 11.35","0",NA,111,9,"post",129.869731211259,14.0081315550257
NA,11,2004,49.7667,11.35,"49.7667 11.35","0",NA,117,9,"post",133.687956884374,11.5061535889713
NA,11,2005,49.7667,11.35,"49.7667 11.35","0",NA,120,9,"post",132.86676593307,13.1162634430924
NA,11,2006,49.7667,11.35,"49.7667 11.35","0",NA,116,9,"post",137.643843495794,12.705604111612
NA,11,2007,49.7667,11.35,"49.7667 11.35","0",NA,112,9,"post",151.601476411695,13.9156040845664
NA,11,2008,49.7667,11.35,"49.7667 11.35","0",NA,119,9,"post",154.813836910276,12.7982414721788
NA,11,2009,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,116.746576193088,NA
NA,11,2010,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,133.037312604423,NA
NA,12,2000,48.2833,8.85,"48.2833 8.85","0",NA,110,11,"post",141.973430704422,13.5120876100692
NA,12,2001,48.2833,8.85,"48.2833 8.85","0",NA,101,11,"post",135.688447148758,11.8191206149429
NA,12,2002,48.2833,8.85,"48.2833 8.85","0",NA,91,11,"post",148.561278592032,12.8421975151523
NA,12,2003,48.2833,8.85,"48.2833 8.85","0",NA,107,11,"post",141.358709892739,14.1679117712346
NA,12,2004,48.2833,8.85,"48.2833 8.85","0",NA,110,11,"post",128.191663513008,11.5151645777808
NA,12,2005,48.2833,8.85,"48.2833 8.85","0",NA,104,11,"post",125.865069559821,12.6619777389608
NA,12,2006,48.2833,8.85,"48.2833 8.85","0",NA,114,11,"post",122.526498537588,12.2375821440511
NA,12,2007,48.2833,8.85,"48.2833 8.85","0",NA,101,11,"post",153.293006500447,13.951977710127
NA,12,2008,48.2833,8.85,"48.2833 8.85","0",NA,110,11,"post",157.378962933043,12.6438458712342
NA,12,2009,48.2833,8.85,"48.2833 8.85","0",NA,103,11,"post",128.28773723571,13.2412084952447
NA,12,2010,48.2833,8.85,"48.2833 8.85","0",NA,113,11,"post",138.810940170657,11.5846151256791
NA,13,NA,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,NA,NA
NA,14,NA,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,NA,NA
NA,NA,2000,51.4,7.43333,"51.4 7.43333","0",NA,106,11,"post",NA,14.0225271590996
NA,NA,2000,50.1667,12.1333,"50.1667 12.1333","0",NA,120,10,"post",NA,12.7623074070479
NA,NA,2001,51.4,7.43333,"51.4 7.43333","0",NA,116,11,"post",NA,12.3182414829076
NA,NA,2001,50.1667,12.1333,"50.1667 12.1333","0",NA,128,10,"post",NA,10.5864832798572
NA,NA,2002,51.4,7.43333,"51.4 7.43333","0",NA,102,11,"post",NA,13.1880216832467
NA,NA,2002,50.1667,12.1333,"50.1667 12.1333","0",NA,119,10,"post",NA,11.9432964363432
NA,NA,2003,51.4,7.43333,"51.4 7.43333","0",NA,103,11,"post",NA,13.8284612293713
NA,NA,2003,50.1667,12.1333,"50.1667 12.1333","0",NA,121,10,"post",NA,12.8153843289384
NA,NA,2004,51.4,7.43333,"51.4 7.43333","0",NA,99,11,"post",NA,12.0610986315123
NA,NA,2004,50.1667,12.1333,"50.1667 12.1333","0",NA,113,10,"post",NA,10.6217580043434
NA,NA,2005,51.4,7.43333,"51.4 7.43333","0",NA,115,11,"post",NA,12.9161535574553
NA,NA,2005,50.1667,12.1333,"50.1667 12.1333","0",NA,118,10,"post",NA,11.9467030296737
NA,NA,2006,51.4,7.43333,"51.4 7.43333","0",NA,120,11,"post",NA,12.8124172960377
NA,NA,2006,50.1667,12.1333,"50.1667 12.1333","0",NA,123,10,"post",NA,11.4597799636342
NA,NA,2007,51.4,7.43333,"51.4 7.43333","0",NA,102,11,"post",NA,14.6365930794401
NA,NA,2007,50.1667,12.1333,"50.1667 12.1333","0",NA,107,10,"post",NA,13.299779922507
NA,NA,2008,51.4,7.43333,"51.4 7.43333","0",NA,116,11,"post",NA,12.9363733372231
NA,NA,2008,50.1667,12.1333,"50.1667 12.1333","0",NA,123,10,"post",NA,11.6530766626104
NA,NA,2009,51.4,7.43333,"51.4 7.43333","0",NA,107,11,"post",NA,13.5083513464165
NA,NA,2010,51.4,7.43333,"51.4 7.43333","0",NA,101,11,"post",NA,11.769230506168
NA,NA,2010,50.1667,12.1333,"50.1667 12.1333","0",NA,113,10,"post",NA,10.5307689953882
