"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
1740,95.7661676161488,14.5929088712738,2.47032252542915,3,1958,50.15,10.4333,"50.15 10.4333","1950-1960",128
1596,92.8487692444767,13.7019955637333,3.06741928627654,3,1959,50.15,10.4333,"50.15 10.4333","1950-1960",112
2184,101.274645550401,3.22756505011574,1.52451609495667,3,1960,50.15,10.4333,"50.15 10.4333","1950-1960",100
1788,104.572208340464,0.850851958367664,0.69354837159476,4,1951,49.4167,9.28333,"49.4167 9.28333","1950-1960",108
1656,91.9010862683136,2.72621968974671,0.979999978095293,4,1952,49.4167,9.28333,"49.4167 9.28333","1950-1960",101
1668,94.0626335514998,3.61870853324915,-0.618064502314214,4,1953,49.4167,9.28333,"49.4167 9.28333","1950-1960",92
1692,101.320141980708,8.81593591293343,2.04258059950606,4,1954,49.4167,9.28333,"49.4167 9.28333","1950-1960",117
1512,89.8150522156313,2.37262502471212,0.676774178421305,4,1955,49.4167,9.28333,"49.4167 9.28333","1950-1960",116
1836,101.129008759743,7.72020015580265,1.4577419029008,4,1956,49.4167,9.28333,"49.4167 9.28333","1950-1960",118
2232,113.676905121451,12.7749553439163,3.33967734470723,4,1957,49.4167,9.28333,"49.4167 9.28333","1950-1960",102
2136,109.980006040678,1.86688348972623,1.70193544582975,4,1958,49.4167,9.28333,"49.4167 9.28333","1950-1960",125
1860,108.134148289737,3.70636518180364,2.63967736035345,4,1959,49.4167,9.28333,"49.4167 9.28333","1950-1960",102
2304,108.045982623616,8.60049114002472,3.02709670653266,4,1960,49.4167,9.28333,"49.4167 9.28333","1950-1960",108
1836,105.790082391812,0.812616586618464,0.549999987706542,5,1951,50.5167,8.81667,"50.5167 8.81667","1950-1960",109
1644,89.8138658574724,13.9949554722824,2.57322574893553,5,1952,50.5167,8.81667,"50.5167 8.81667","1950-1960",106
1944,102.129590707715,2.37957180446343,0.124516126249106,5,1953,50.5167,8.81667,"50.5167 8.81667","1950-1960",92
1716,104.18651295047,5.56152733656906,1.96806447213936,5,1954,50.5167,8.81667,"50.5167 8.81667","1950-1960",119
1560,91.0402362864991,8.74135624653328,1.94645156939664,5,1955,50.5167,8.81667,"50.5167 8.81667","1950-1960",120
1836,99.0733467106859,8.12054646098105,1.69548383307072,5,1956,50.5167,8.81667,"50.5167 8.81667","1950-1960",115
2448,115.254922378038,9.83271941658404,4.1438708751192,5,1957,50.5167,8.81667,"50.5167 8.81667","1950-1960",96
2136,105.968700709802,1.09879120315428,0.0922580624540006,5,1958,50.5167,8.81667,"50.5167 8.81667","1950-1960",112
2088,109.335957295384,6.88681768714317,2.34225801216258,5,1959,50.5167,8.81667,"50.5167 8.81667","1950-1960",96
2532,111.988595169717,0.901066176248292,1.16838707065871,5,1960,50.5167,8.81667,"50.5167 8.81667","1950-1960",97
2484,125.268793753554,5.80667945753369,2.09225801775052,6,1951,50,8.71667,"50 8.71667","1950-1960",109
2004,110.361374800153,12.9291836042559,2.4719354286189,6,1952,50,8.71667,"50 8.71667","1950-1960",103
1896,105.033281866819,11.9952144771433,1.36258061470524,6,1953,50,8.71667,"50 8.71667","1950-1960",93
2040,114.391355549049,16.2932304590939,3.67774185327993,6,1954,50,8.71667,"50 8.71667","1950-1960",113
1596,97.79564208982,9.64770477685043,2.55322574938257,6,1955,50,8.71667,"50 8.71667","1950-1960",118
1944,104.721518048566,14.4776248736097,2.99419348146166,6,1956,50,8.71667,"50 8.71667","1950-1960",115
2652,125.455931341252,21.8484532757909,4.62580634821807,6,1957,50,8.71667,"50 8.71667","1950-1960",98
2424,118.96781454891,5.23421677711389,2.03645156738499,6,1958,50,8.71667,"50 8.71667","1950-1960",120
2220,117.069527947072,9.19861371289487,3.30645153899827,6,1959,50,8.71667,"50 8.71667","1950-1960",103
2544,120.751164839985,6.2363103406002,3.20967734761296,6,1960,50,8.71667,"50 8.71667","1950-1960",99
1524,94.0893250153588,3.78190342344872,0.978387074905538,7,1951,48.7167,9.21667,"48.7167 9.21667","1950-1960",110
1608,94.9462864069388,2.08185767646622,0.669999985024333,7,1952,48.7167,9.21667,"48.7167 9.21667","1950-1960",99
1452,88.835897236676,4.50695884864907,0.215483866151302,7,1953,48.7167,9.21667,"48.7167 9.21667","1950-1960",94
1704,101.280463871813,8.30821724967919,1.85419350694264,7,1954,48.7167,9.21667,"48.7167 9.21667","1950-1960",118
1536,91.9224506648879,4.66094977988319,1.46870964459114,7,1955,48.7167,9.21667,"48.7167 9.21667","1950-1960",118
1740,99.8921256147198,10.9357543894872,1.76806447660971,7,1956,48.7167,9.21667,"48.7167 9.21667","1950-1960",115
2196,114.767275375406,9.99547996718204,2.29354833583197,7,1957,48.7167,9.21667,"48.7167 9.21667","1950-1960",86
1824,102.837159823417,0.300573075175325,0.949354817489943,7,1958,48.7167,9.21667,"48.7167 9.21667","1950-1960",122
1728,102.544111178113,4.06791687359641,2.37064510830227,7,1959,48.7167,9.21667,"48.7167 9.21667","1950-1960",95
2364,108.097430970099,1.37644371071486,1.60451609316853,7,1960,48.7167,9.21667,"48.7167 9.21667","1950-1960",98
1056,66.5231277986812,0.105964062544082,-0.0903225786262943,8,1951,48.8333,12.9667,"48.8333 12.9667","1950-1960",110
1224,66.0728977624622,7.97677792392248,2.01741930974587,8,1952,48.8333,12.9667,"48.8333 12.9667","1950-1960",111
1320,68.0537581573291,0,-1.75161286407421,8,1953,48.8333,12.9667,"48.8333 12.9667","1950-1960",93
1356,73.0134911318909,1.60260401779145,1.00032255828621,8,1954,48.8333,12.9667,"48.8333 12.9667","1950-1960",118
1392,72.2350444211835,10.202419134204,1.7193548002791,8,1955,48.8333,12.9667,"48.8333 12.9667","1950-1960",122
1284,78.7657945571362,3.87634197352195,0.654516114402683,8,1956,48.8333,12.9667,"48.8333 12.9667","1950-1960",116
1716,91.514334325539,3.80103657157627,2.4699999447912,8,1957,48.8333,12.9667,"48.8333 12.9667","1950-1960",98
1320,72.4659711080376,1.64092157220221,1.21967739209292,8,1958,48.8333,12.9667,"48.8333 12.9667","1950-1960",125
1008,67.9488600128176,0.315894987389675,0.693225790956809,8,1959,48.8333,12.9667,"48.8333 12.9667","1950-1960",96
1584,86.1445376546944,2.88580586914399,0.674838694593599,8,1960,48.8333,12.9667,"48.8333 12.9667","1950-1960",102
1548,90.7479655401783,0.508409761678459,0.019032257639112,9,1951,50.4167,10.3833,"50.4167 10.3833","1950-1960",110
1488,83.1264179141133,21.0847605385177,3.16741928404137,9,1952,50.4167,10.3833,"50.4167 10.3833","1950-1960",109
1740,93.266830520005,3.02021172247654,-0.0841935465052243,9,1953,50.4167,10.3833,"50.4167 10.3833","1950-1960",99
1464,89.1331417188006,3.64982545429044,1.26129029438861,9,1954,50.4167,10.3833,"50.4167 10.3833","1950-1960",120
1548,86.6881254339081,13.3285674137978,2.11387092049324,9,1955,50.4167,10.3833,"50.4167 10.3833","1950-1960",122
1644,93.9993795125601,8.44292049511597,1.53741932047471,9,1956,50.4167,10.3833,"50.4167 10.3833","1950-1960",123
2232,105.333345301539,2.21010334361842,2.12354833963177,9,1957,50.4167,10.3833,"50.4167 10.3833","1950-1960",112
1752,95.5834186476008,1.75780048504876,1.76999996043742,9,1958,50.4167,10.3833,"50.4167 10.3833","1950-1960",123
1548,92.2188591444579,7.47034201526135,2.79967735677717,9,1959,50.4167,10.3833,"50.4167 10.3833","1950-1960",105
2208,100.777415861786,3.64399380703143,1.50677415986936,9,1960,50.4167,10.3833,"50.4167 10.3833","1950-1960",101
1152,70.9436186102913,1.43638065534398,0.345161282607625,10,1951,48.5833,12.1833,"48.5833 12.1833","1950-1960",111
1284,73.7800311376454,7.84328127963052,1.70935480050262,10,1952,48.5833,12.1833,"48.5833 12.1833","1950-1960",108
1260,75.1074981638735,1.74076786369379,1.59709673849565,10,1953,48.5833,12.1833,"48.5833 12.1833","1950-1960",111
1404,83.5471712951713,2.95152390490039,1.5499999653548,10,1954,48.5833,12.1833,"48.5833 12.1833","1950-1960",119
1392,75.9704693833926,8.62910768028547,1.79290318573194,10,1955,48.5833,12.1833,"48.5833 12.1833","1950-1960",121
1440,86.0533603330804,5.1640308055353,1.17548384469363,10,1956,48.5833,12.1833,"48.5833 12.1833","1950-1960",120
1872,102.750311997119,8.75924505435027,2.89516122561068,10,1957,48.5833,12.1833,"48.5833 12.1833","1950-1960",104
1644,87.2986324767341,1.06235556385585,0.864516109708817,10,1958,48.5833,12.1833,"48.5833 12.1833","1950-1960",120
1212,78.72925247352,0.683471602789611,0.741935467287417,10,1959,48.5833,12.1833,"48.5833 12.1833","1950-1960",95
1848,93.0848993702977,4.28510474908945,1.35838706641188,10,1960,48.5833,12.1833,"48.5833 12.1833","1950-1960",100
1152,77.7225911610106,1.37434657164223,-0.0193548382770631,11,1951,49.1667,11.45,"49.1667 11.45","1950-1960",111
1380,76.9084790632098,11.4446677191722,2.15161285513351,11,1952,49.1667,11.45,"49.1667 11.45","1950-1960",108
1428,82.6905106656119,1.84567071969917,0.0674193533317697,11,1953,49.1667,11.45,"49.1667 11.45","1950-1960",100
1476,87.0333070618244,2.62909802142756,1.24838706887057,11,1954,49.1667,11.45,"49.1667 11.45","1950-1960",121
1428,82.500051773876,3.7573017894931,0.94225804345502,11,1955,49.1667,11.45,"49.1667 11.45","1950-1960",120
1476,86.8531898683633,5.83061131259146,1.54612899769939,11,1956,49.1667,11.45,"49.1667 11.45","1950-1960",126
1920,102.272404613206,3.24149377936061,1.41870964570872,11,1957,49.1667,11.45,"49.1667 11.45","1950-1960",109
1680,94.7898055704898,10.3501789447274,1.78774189552472,11,1958,49.1667,11.45,"49.1667 11.45","1950-1960",127
1332,84.3864893684838,0.976353114999058,1.46903222522909,11,1959,49.1667,11.45,"49.1667 11.45","1950-1960",102
1872,95.4768604794929,5.02315047619341,1.65709673715455,11,1960,49.1667,11.45,"49.1667 11.45","1950-1960",106
1788,100.645705597346,1.04187197864393,0.934838688782146,12,1951,51.2833,9.63333,"51.2833 9.63333","1950-1960",111
1632,83.6871759400024,9.31430096854071,0.802580627222215,12,1952,51.2833,9.63333,"51.2833 9.63333","1950-1960",103
1992,103.664652987707,3.49144686692899,-0.0158064512596015,12,1953,51.2833,9.63333,"51.2833 9.63333","1950-1960",89
1572,96.2828643416492,2.75962604138288,1.02387094485664,12,1954,51.2833,9.63333,"51.2833 9.63333","1950-1960",120
1632,91.440405646827,9.25981285964702,2.11612898495889,12,1955,51.2833,9.63333,"51.2833 9.63333","1950-1960",120
1872,100.317913798683,2.38194580849493,0.996451590630797,12,1956,51.2833,9.63333,"51.2833 9.63333","1950-1960",122
2508,111.926726888311,7.28196943275217,3.29870960368745,12,1957,51.2833,9.63333,"51.2833 9.63333","1950-1960",100
2076,102.020821579723,0.520201683799165,0.888709657555146,12,1958,51.2833,9.63333,"51.2833 9.63333","1950-1960",121
1800,103.057627030262,5.7129758786702,1.92580640856777,12,1959,51.2833,9.63333,"51.2833 9.63333","1950-1960",95
2460,110.700723838304,0.45136177700943,0.329354831348023,12,1960,51.2833,9.63333,"51.2833 9.63333","1950-1960",96
2412,122.017749829065,2.28402290562023,1.66387093055152,13,1951,51.8333,7.3,"51.8333 7.3","1950-1960",112
2064,110.16201755893,13.8218058054442,1.51612899836994,13,1952,51.8333,7.3,"51.8333 7.3","1950-1960",104
2412,120.340270902204,9.91975569177338,1.70870963922672,13,1953,51.8333,7.3,"51.8333 7.3","1950-1960",97
2376,117.434093700572,5.47044432077684,2.51935478239771,13,1954,51.8333,7.3,"51.8333 7.3","1950-1960",112
2028,105.980071472785,6.27489855904101,2.16161285490999,13,1955,51.8333,7.3,"51.8333 7.3","1950-1960",116
2244,111.149424526814,0.599648925015972,1.13225803920819,13,1956,51.8333,7.3,"51.8333 7.3","1950-1960",117
3024,134.612328870939,12.4859155543751,4.42838699779203,13,1957,51.8333,7.3,"51.8333 7.3","1950-1960",95
2112,114.781293291008,7.02066776407896,1.97032253660502,13,1958,51.8333,7.3,"51.8333 7.3","1950-1960",115
2712,120.845898595958,6.19444542799913,2.72064510047916,13,1959,51.8333,7.3,"51.8333 7.3","1950-1960",96
2724,127.274278418635,3.31804487233952,2.26387091714048,13,1960,51.8333,7.3,"51.8333 7.3","1950-1960",98
1548,91.2235464157335,0.370265423224082,0.141935480698462,14,1951,50.75,9.46667,"50.75 9.46667","1950-1960",112
1464,73.0215202291188,15.1461081562587,2.36548381809506,14,1952,50.75,9.46667,"50.75 9.46667","1950-1960",108
1848,94.4302077411315,1.93581019614246,1.73741931600436,14,1953,50.75,9.46667,"50.75 9.46667","1950-1960",108
1632,91.4941046794509,4.24263799573434,1.13064513601843,14,1954,50.75,9.46667,"50.75 9.46667","1950-1960",130
1512,85.6629134853393,15.9978903760203,2.64161284418116,14,1955,50.75,9.46667,"50.75 9.46667","1950-1960",127
1812,95.2226229348126,5.51289595157091,1.26999997161329,14,1956,50.75,9.46667,"50.75 9.46667","1950-1960",125
2232,106.255459914513,2.8346405995769,1.75548383172962,14,1957,50.75,9.46667,"50.75 9.46667","1950-1960",120
1944,99.3890498419355,43.5999332964569,5.2009676256848,14,1958,50.75,9.46667,"50.75 9.46667","1950-1960",138
1644,97.1503522874536,9.14482241687624,2.87290316159206,14,1959,50.75,9.46667,"50.75 9.46667","1950-1960",106
2388,103.399592547079,4.68665331683125,2.52999994345009,14,1960,50.75,9.46667,"50.75 9.46667","1950-1960",113
1464,89.9456576924868,3.06143518653552,0.857741916311845,15,1951,48.9833,9.58333,"48.9833 9.58333","1950-1960",112
1488,88.087715572581,2.86861691728658,1.14709674855394,15,1952,48.9833,9.58333,"48.9833 9.58333","1950-1960",105
1440,87.901616835651,4.84926478146906,0.419354829336366,15,1953,48.9833,9.58333,"48.9833 9.58333","1950-1960",98
1632,98.3905938122569,7.35864267065812,1.74935479960855,15,1954,48.9833,9.58333,"48.9833 9.58333","1950-1960",122
1416,86.6576539132342,9.0289484038592,1.82129028187163,15,1955,48.9833,9.58333,"48.9833 9.58333","1950-1960",121
1668,97.4146650051376,7.85121503777686,1.35580642130827,15,1956,48.9833,9.58333,"48.9833 9.58333","1950-1960",123
2088,110.803929403571,10.010212487988,3.27709670094473,15,1957,48.9833,9.58333,"48.9833 9.58333","1950-1960",96
1824,100.450053123096,1.08789679852488,1.38354835617206,15,1958,48.9833,9.58333,"48.9833 9.58333","1950-1960",124
1584,99.6371342439708,2.51972311197708,2.00161285848627,15,1959,48.9833,9.58333,"48.9833 9.58333","1950-1960",104
2184,104.57666061599,5.83174733915875,2.68516123030455,15,1960,48.9833,9.58333,"48.9833 9.58333","1950-1960",106
1116,69.9711652833862,0,-0.507419343497003,16,1951,49.3167,12.75,"49.3167 12.75","1950-1960",113
1236,69.3848312430216,3.37451140309243,0.372903217471415,16,1952,49.3167,12.75,"49.3167 12.75","1950-1960",106
1452,77.3150053697561,0.530690260183657,-1.32451609942702,16,1953,49.3167,12.75,"49.3167 12.75","1950-1960",95
1320,74.8507876942157,1.51495796338707,0.964838688111594,16,1954,49.3167,12.75,"49.3167 12.75","1950-1960",120
1368,78.2644864581112,6.17621890659475,1.21903223081702,16,1955,49.3167,12.75,"49.3167 12.75","1950-1960",121
1272,79.5493642783952,5.9516692435848,1.21935481145497,16,1956,49.3167,12.75,"49.3167 12.75","1950-1960",122
1716,93.2720055016513,3.44241012606556,2.22387091803455,16,1957,49.3167,12.75,"49.3167 12.75","1950-1960",103
1536,79.2191790227063,2.01437388936228,0.842903206966096,16,1958,49.3167,12.75,"49.3167 12.75","1950-1960",123
1116,77.2942112403476,0.109299092377016,0.660645146523753,16,1959,49.3167,12.75,"49.3167 12.75","1950-1960",94
1728,87.7984885749674,2.28801559677383,0.580645148311892,16,1960,49.3167,12.75,"49.3167 12.75","1950-1960",102
1776,106.729468583718,3.95133650662753,1.47612899926401,17,1951,49.7167,10.2167,"49.7167 10.2167","1950-1960",113
1656,94.6197785449548,7.93940937281307,1.95387092406952,17,1952,49.7167,10.2167,"49.7167 10.2167","1950-1960",104
1752,98.9812520296196,8.89014603417197,1.41935480698462,17,1953,49.7167,10.2167,"49.7167 10.2167","1950-1960",101
1572,101.351655738945,6.76085311594701,2.08483866307764,17,1954,49.7167,10.2167,"49.7167 10.2167","1950-1960",118
1620,92.414576711663,8.23681183953162,1.79419350828375,17,1955,49.7167,10.2167,"49.7167 10.2167","1950-1960",118
1752,100.009820695366,10.4794479900377,1.8867741513757,17,1956,49.7167,10.2167,"49.7167 10.2167","1950-1960",115
2220,116.987798034946,12.8242604033884,3.52612895344294,17,1957,49.7167,10.2167,"49.7167 10.2167","1950-1960",103
2040,110.746820117619,3.61368260592124,2.10322575944085,17,1958,49.7167,10.2167,"49.7167 10.2167","1950-1960",123
1752,104.133353243175,7.09239645365082,2.99935477166887,17,1959,49.7167,10.2167,"49.7167 10.2167","1950-1960",104
2244,105.806561539475,5.0453820497946,1.74129028365977,17,1960,49.7167,10.2167,"49.7167 10.2167","1950-1960",100
1140,69.1563144257057,0.0840878157761725,0.555161277913759,18,1951,48.75,13.5167,"48.75 13.5167","1950-1960",114
1248,65.0148338227764,9.84623706851002,1.94677415003459,18,1952,48.75,13.5167,"48.75 13.5167","1950-1960",109
1332,76.0726964610207,2.46834516534112,0.624193534435284,18,1953,48.75,13.5167,"48.75 13.5167","1950-1960",100
1416,76.7740743035868,7.41170159139483,2.44354833247921,18,1954,48.75,13.5167,"48.75 13.5167","1950-1960",131
1464,73.9128589907824,5.72623166854296,1.26645158459583,18,1955,48.75,13.5167,"48.75 13.5167","1950-1960",121
1284,79.1385236906692,2.97282724640453,1.09290320137816,18,1956,48.75,13.5167,"48.75 13.5167","1950-1960",120
1752,94.6640928724081,0.590620438837362,1.59193544828844,18,1957,48.75,13.5167,"48.75 13.5167","1950-1960",110
1272,73.255394882131,23.6448736995497,2.90774187049077,18,1958,48.75,13.5167,"48.75 13.5167","1950-1960",129
1344,77.6273627500465,6.16130312793057,2.76161284149895,18,1959,48.75,13.5167,"48.75 13.5167","1950-1960",107
1680,92.0491270143188,4.17141918484337,1.58516125489146,18,1960,48.75,13.5167,"48.75 13.5167","1950-1960",102
1860,104.151622750209,0.847516533843356,1.074193524377,19,1951,51.5833,9.3,"51.5833 9.3","1950-1960",115
1572,82.6065075427974,25.2118885272381,2.31677414176445,19,1952,51.5833,9.3,"51.5833 9.3","1950-1960",107
2040,104.162583374312,7.21129736924962,0.926129011557468,19,1953,51.5833,9.3,"51.5833 9.3","1950-1960",98
1656,97.6487998739813,0.434562708162931,0.692580629680907,19,1954,51.5833,9.3,"51.5833 9.3","1950-1960",125
1812,94.9249678511795,18.1686098040357,3.21548379909608,19,1955,51.5833,9.3,"51.5833 9.3","1950-1960",124
2088,105.011796195282,1.50952094175735,1.01064513870064,19,1956,51.5833,9.3,"51.5833 9.3","1950-1960",121
2640,117.829087100185,8.36761367412592,2.95645154682138,19,1957,51.5833,9.3,"51.5833 9.3","1950-1960",105
2004,105.329478479508,7.79314466166057,2.00258060040012,19,1958,51.5833,9.3,"51.5833 9.3","1950-1960",126
1932,105.992782285926,9.82786205955261,3.05548380267236,19,1959,51.5833,9.3,"51.5833 9.3","1950-1960",105
2520,113.850204958798,3.81657301945004,2.37322575340588,19,1960,51.5833,9.3,"51.5833 9.3","1950-1960",104
1092,69.8342165205084,0,-1.15612900641657,20,1951,50,12.0833,"50 12.0833","1950-1960",115
1056,61.9789898899116,0.196051227712535,-1.73096770324534,20,1952,50,12.0833,"50 12.0833","1950-1960",101
1356,77.047240577646,0.232948537707043,1.41354835550151,20,1953,50,12.0833,"50 12.0833","1950-1960",118
1272,76.6112944251199,1.41241938248005,-0.393225797662331,20,1954,50,12.0833,"50 12.0833","1950-1960",94
1260,74.3484873714403,5.54127395689891,0.977096752353734,20,1955,50,12.0833,"50 12.0833","1950-1960",122
1272,77.9085407869999,4.84521948853321,1.24774190759467,20,1956,50,12.0833,"50 12.0833","1950-1960",129
1692,90.9489132261401,2.88199758805101,0.33774192793475,20,1957,50,12.0833,"50 12.0833","1950-1960",88
1572,80.9900628413428,1.01259509387446,0.580645148311892,20,1958,50,12.0833,"50 12.0833","1950-1960",124
1032,72.5781222222154,1.46222646748902,0.905806431366551,20,1959,50,12.0833,"50 12.0833","1950-1960",103
1716,85.2080196806252,2.03328013636558,1.92967737622319,20,1960,50,12.0833,"50 12.0833","1950-1960",115
1320,89.467153397314,2.17258039215401,0.493548376065108,21,1951,49.3333,10.8,"49.3333 10.8","1950-1960",115
1440,83.1023508042806,17.6833397411004,3.08516122136385,21,1952,49.3333,10.8,"49.3333 10.8","1950-1960",112
1560,90.836562444515,3.3178330218095,0.773225789168669,21,1953,49.3333,10.8,"49.3333 10.8","1950-1960",103
1476,93.405831322907,4.15308649725164,1.72032254219296,21,1954,49.3333,10.8,"49.3333 10.8","1950-1960",124
1512,86.9587095236511,10.2605451281917,1.91258060241178,21,1955,49.3333,10.8,"49.3333 10.8","1950-1960",121
1548,91.3560932063175,8.62154851560018,2.07709672776682,21,1956,49.3333,10.8,"49.3333 10.8","1950-1960",128
2040,106.471476074734,2.82904843344073,1.22870964995555,21,1957,49.3333,10.8,"49.3333 10.8","1950-1960",118
1788,101.316293931256,40.5736513174771,3.26677412053029,21,1958,49.3333,10.8,"49.3333 10.8","1950-1960",130
1344,89.4453578270159,3.01720977834687,2.14419350046064,21,1959,49.3333,10.8,"49.3333 10.8","1950-1960",105
2016,98.243312473401,7.12015460861288,2.21193543443036,21,1960,49.3333,10.8,"49.3333 10.8","1950-1960",110
1260,78.8641036944964,2.21682298687392,0.715483854975431,22,1951,49.4,11.4,"49.4 11.4","1950-1960",115
1404,79.1280018595275,18.3187303962666,2.63064510249082,22,1952,49.4,11.4,"49.4 11.4","1950-1960",109
1512,86.8783781628035,2.98397617933907,0.265806445671666,22,1953,49.4,11.4,"49.4 11.4","1950-1960",96
1428,89.5503889362196,1.0307853384058,1.46096770928031,22,1954,49.4,11.4,"49.4 11.4","1950-1960",126
1500,84.1254674371444,16.1659665277548,2.89580638688659,22,1955,49.4,11.4,"49.4 11.4","1950-1960",124
1464,87.3047113769552,9.28946206463395,2.43290317142683,22,1956,49.4,11.4,"49.4 11.4","1950-1960",128
2052,104.421455628928,4.15562729677655,1.65580641460274,22,1957,49.4,11.4,"49.4 11.4","1950-1960",113
1644,97.9252164165079,1.49338656531719,1.46516125757367,22,1958,49.4,11.4,"49.4 11.4","1950-1960",125
1548,90.0499407450142,4.34685785619287,2.61225800612761,22,1959,49.4,11.4,"49.4 11.4","1950-1960",104
2064,97.8346831605186,5.61776032173016,1.95838705300083,22,1960,49.4,11.4,"49.4 11.4","1950-1960",107
1176,74.0100751247219,3.81590236742845,1.12677416836302,23,1951,48.4833,10.6667,"48.4833 10.6667","1950-1960",115
1476,87.1319343068544,1.37343592702293,0.298064509466771,23,1952,48.4833,10.6667,"48.4833 10.6667","1950-1960",101
1332,78.2016581218519,3.31054617402616,1.87032253884019,23,1953,48.4833,10.6667,"48.4833 10.6667","1950-1960",106
1512,92.755626939195,6.32596639399039,1.6251612539974,23,1954,48.4833,10.6667,"48.4833 10.6667","1950-1960",114
1584,88.2782694921025,9.12615537188691,2.23516124036283,23,1955,48.4833,10.6667,"48.4833 10.6667","1950-1960",112
1500,94.1465655028099,9.40852695803847,1.36387093725704,23,1956,48.4833,10.6667,"48.4833 10.6667","1950-1960",113
1932,106.334700751675,5.56884572117704,2.15806446789253,23,1957,48.4833,10.6667,"48.4833 10.6667","1950-1960",110
1680,97.1294468850419,0.426789572088732,0.569354825983605,23,1958,48.4833,10.6667,"48.4833 10.6667","1950-1960",115
1416,87.8743962313975,8.0089230127544,3.22096766994124,23,1959,48.4833,10.6667,"48.4833 10.6667","1950-1960",110
1956,97.793568316794,8.67974962832126,3.78967733464895,23,1960,48.4833,10.6667,"48.4833 10.6667","1950-1960",116
1116,70.7304171236411,1.02931939461591,0.238064510807876,24,1951,49.3833,12.7167,"49.3833 12.7167","1950-1960",116
1224,70.3957447280944,8.59197192608117,1.37161287256787,24,1952,49.3833,12.7167,"49.3833 12.7167","1950-1960",108
1464,78.1094776065595,0.978440648595433,-1.21548384379956,24,1953,49.3833,12.7167,"49.3833 12.7167","1950-1960",94
1416,79.5527891768833,1.70944205808273,1.09645158839562,24,1954,49.3833,12.7167,"49.3833 12.7167","1950-1960",122
1332,78.2079869389599,10.7141407951259,2.27483865883081,24,1955,49.3833,12.7167,"49.3833 12.7167","1950-1960",124
1284,81.1366392390598,6.35948761108727,1.52064512730125,24,1956,49.3833,12.7167,"49.3833 12.7167","1950-1960",126
