"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"betaTraitxForce",-0.283538840165683,0.00508871158355117,0.106984175813371,-0.498637996787254,-0.354712356572519,-0.282728540261887,-0.210104658388969,-0.0779942887081363,442.00116809701,1.00391494569417
"betaTraitxChill",-0.288472434030918,0.00427666131280802,0.111580873095089,-0.50910881316656,-0.362697211045555,-0.2881893939202,-0.215330416397476,-0.0733086394498912,680.72201271367,1.00173294968107
"betaTraitxPhoto",-0.0963730514714227,0.00507142459826436,0.0930565991797197,-0.282882335643036,-0.158093730062151,-0.0952866419366284,-0.0303949546221828,0.0774132973536124,336.693248759505,1.01493734566164
"betaForceSp[1]",-7.40832513742769,0.0515820922585933,3.56048470992505,-14.2226613606471,-9.82652113217553,-7.40092677790991,-4.9879510467685,-0.591331269765372,4764.53303389082,0.999711203052649
"betaForceSp[2]",-6.53333334445265,0.0361071582452391,2.41278818785369,-11.2554151211059,-8.18497693907635,-6.52405707134721,-4.91094992735999,-1.88775265955671,4465.31167238509,0.999874145452949
"betaForceSp[3]",-4.99013431518191,0.0255949676261901,1.98594456216575,-8.95778328196391,-6.35654425852937,-4.96278111062051,-3.63958986506061,-1.09568601637243,6020.39619750811,0.999821127708617
"betaForceSp[4]",0.779214656158869,0.060911629699142,3.45372874215243,-6.07502116508735,-1.5366683207409,0.670272348352369,3.07591914536545,7.72679417008322,3214.96323689358,1.0004254081629
"betaForceSp[5]",-11.2395698081737,0.0383659202383429,3.18256053579462,-17.4998731276238,-13.3660017293511,-11.23978749085,-9.15380424702579,-4.95904507455598,6881.16714653074,0.999480030075464
"betaForceSp[6]",-10.6947611043091,0.0352279046622166,2.5055675741424,-15.7289481645506,-12.3191128484686,-10.6808205015612,-9.04318052568301,-5.7671260646196,5058.69639403325,0.999661335934459
"betaForceSp[7]",-1.42555527882527,0.0188275978393516,1.23394678334568,-3.90536142950034,-2.21892753177183,-1.44471113071162,-0.602790564357414,0.998927544124572,4295.39427675616,0.999826315212275
"betaForceSp[8]",-7.29835610857802,0.0979030389007686,6.40710046183977,-19.8077876167582,-11.4052023138665,-7.40326456234375,-3.1208603825851,5.48716738003169,4282.82887872575,0.999192308533198
"betaForceSp[9]",-4.85309143501601,0.0319489586288099,2.23022805972651,-9.19530962232557,-6.30110941832361,-4.86741459395826,-3.35110325952442,-0.450507081535916,4872.8735007457,0.999740307566366
"betaForceSp[10]",-9.31457757672294,0.0530637010502588,3.6898739989767,-16.4272182156314,-11.7592317842098,-9.36811100798055,-6.8344559995816,-2.05438375500734,4835.35091227668,0.999946385763832
"betaForceSp[11]",-2.26629726482345,0.0167269130534664,1.13253794781179,-4.50340532082041,-3.04539984204093,-2.26317698215793,-1.50478022480928,-0.0236496658340754,4584.30946032443,0.999914089743856
"betaForceSp[12]",-6.84023131918355,0.089913559609878,4.79667811865219,-16.2988362651771,-10.0139498020933,-6.88830509742542,-3.6973925544849,2.76082156251181,2845.97295942403,1.00041161055507
"betaForceSp[13]",-5.30776213589019,0.104485148498848,5.47442436998039,-16.2645531615226,-8.92806118255458,-5.36548521189049,-1.7340758702264,5.7793997386491,2745.16082111623,1.00060528392168
"betaForceSp[14]",-7.45954506287575,0.0219724548082281,1.8416029159092,-11.0290818862472,-8.69476619908499,-7.45891451116711,-6.25525234502523,-3.87290341666297,7024.81397357366,0.999578110160662
"betaForceSp[15]",-10.7807062236351,0.0243019644716249,2.19776509962398,-15.0821554429986,-12.2501678188608,-10.7953788329067,-9.27012702347943,-6.3774115580812,8178.61532286216,0.99939637324349
"betaForceSp[16]",-3.07701840839015,0.0992397280226663,5.35362041488627,-13.3238508855174,-6.73415127131601,-3.13630706808866,0.476930130031554,7.56372528299436,2910.20793149809,1.00001912681876
"betaForceSp[17]",-10.8875567034871,0.0790715061910603,5.39296014994901,-21.4646868101885,-14.4468657412192,-10.8930424202868,-7.15696454647213,-0.490186451631929,4651.72893158389,0.999774664509159
"betaForceSp[18]",-13.0722640610206,0.131456715613286,6.47248923615784,-26.804686937285,-17.2917717944825,-12.5857656639656,-8.67975604972207,-1.56930334923667,2424.24840688821,1.00054990657488
"betaForceSp[19]",-19.7443234736034,0.081471939141076,4.22240583794408,-28.1157882158845,-22.5666076284786,-19.7500882746038,-16.8376602299872,-11.7988320078133,2685.98659085802,1.00060960228725
"betaForceSp[20]",-12.6128914792621,0.0374201100388669,2.33078499432946,-17.3076419350066,-14.1390361882873,-12.6476052668012,-11.0211785668153,-8.0334244144368,3879.66570943668,1.00024484069465
"betaForceSp[21]",-11.509386261413,0.0297128286347385,2.23899755703436,-15.7810174355551,-13.012374006887,-11.5209336819903,-9.99430317720332,-7.0118016689347,5678.311888298,0.999566360893932
"betaForceSp[22]",-10.0883898537441,0.0328862282562641,2.34245528456423,-14.66589684204,-11.6890052363028,-10.0856880621904,-8.52722600184119,-5.45834970913502,5073.57967692288,1.00069172880885
"betaForceSp[23]",-11.7349490023104,0.0860618569042238,5.34744547868022,-22.6667063044976,-15.2211591462634,-11.6069039220869,-8.12553263146204,-1.4965461570376,3860.74667322536,0.999701786955277
"betaForceSp[24]",-13.0520144082622,0.110596509291502,6.00331100680027,-24.9733915119305,-17.0323825417234,-12.9083473680483,-9.0807603150051,-1.31888846914779,2946.44844437827,1.00102442974444
"betaForceSp[25]",-5.56518740666854,0.0458206125103729,2.84372183947441,-11.1083115191844,-7.51684886103222,-5.54270206454237,-3.6631826150462,0.0604644083633536,3851.69993242398,0.999609724565723
"betaForceSp[26]",-10.8972996043619,0.0335750742434283,2.43358580676448,-15.6315508637122,-12.5301227248074,-10.8695327024284,-9.24612002529591,-6.14057906766961,5253.62856047841,0.999836408566315
"betaPhotoSp[1]",-3.51889379398448,0.0552374631612899,3.44710529016777,-10.4729553173363,-5.77000396951704,-3.40672082160917,-1.19497862434024,3.15511180826138,3894.40978712601,0.999438565955058
"betaPhotoSp[2]",-7.10619931469341,0.0634423697699046,3.91285064687306,-15.3441565553243,-9.66501416068072,-6.91555043090691,-4.29813268024389,-0.194340401887655,3803.88824064131,1.00051857428636
"betaPhotoSp[3]",-3.65733340532576,0.0420863772760792,2.97976591115133,-9.811804426755,-5.65757747902823,-3.60789359036125,-1.68443293301737,2.01982100815511,5012.80957271009,0.999634050700122
"betaPhotoSp[4]",-1.81897200373287,0.0419874203195711,3.27958998477924,-8.17238285877363,-3.98490260491449,-1.92148827288781,0.414148427832595,4.77182506305347,6100.9956820714,0.999189536137808
"betaPhotoSp[5]",-0.861919288210347,0.0224721542921547,1.63431190301129,-4.13842889084743,-1.96987703287175,-0.879099062961952,0.236442762457596,2.33421060480916,5289.08408556217,0.999987415611024
"betaPhotoSp[6]",-0.577202692170945,0.0203235308504039,1.50098243923831,-3.54414226200769,-1.57697317969683,-0.587994209384707,0.415782257695047,2.31065648312824,5454.47430645124,0.999360684384512
"betaPhotoSp[7]",-0.429458214734138,0.00907590548713315,0.567474918517641,-1.5333124810729,-0.80611995159765,-0.429072510442764,-0.0528853578796445,0.670576622523512,3909.42974521175,0.99939297356909
"betaPhotoSp[8]",-1.67206867644347,0.0487703511448316,3.88123682367411,-9.4255768321971,-4.24131309743657,-1.59047874613486,0.902659855393353,5.99168482053431,6333.2775540899,0.999543516601781
"betaPhotoSp[9]",-1.45263898747397,0.0259832504498556,2.28532728986705,-5.85610575782673,-2.98627755267111,-1.46989790147465,0.0886960542914559,3.10629227765955,7735.88228407846,0.999534447440628
