"id","year","gdd_prince","tmin_prince","tmax_prince","gdd_liv","tmin_liv","tmax_liv","tmin_diff","tmax_diff"
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,17.415673828125,21.8372131347656,1523.2798243179,11.6599998474121,19.9899997711182,5.75567398071291,1.84721336364748
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,6.1066833496094,19.3022094726563,1523.2798243179,9.43000030517578,11.6800003051758,-3.32331695556638,7.62220916748049
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,3.46322021484377,27.8167358398438,1523.2798243179,9.42000007629395,20.5599994659424,-5.95677986145017,7.25673637390139
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,10.1543518066406,31.219873046875,1523.2798243179,14.4300003051758,23.8899993896484,-4.27564849853513,7.32987365722659
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,12.5605102539063,29.7905517578125,1523.2798243179,13.8800001144409,18.9099998474121,-1.31948986053465,10.8805519104004
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,15.6352783203125,26.9414306640625,1523.2798243179,16.1000003814697,25,-0.464722061157204,1.94143066406252
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,15.8004699707031,25.2545104980469,1523.2798243179,11.1000003814697,21.1100006103516,4.70046958923342,4.14450988769534
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,11.2253051757813,23.5354553222656,1523.2798243179,12.7700004577637,16.6599998474121,-1.5446952819824,6.87545547485354
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,11.2969299316406,28.7409301757813,1523.2798243179,12.7700004577637,18.8999996185303,-1.47307052612302,9.840930557251
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,18.023095703125,27.3233581542969,1523.2798243179,14.9899997711182,27.7800006866455,3.03309593200686,-0.45664253234861
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,19.5435119628906,26.6120239257813,1523.2798243179,19.9899997711182,27.2099990844727,-0.446487808227516,-0.597975158691384
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,17.2319580078125,25.7967163085938,1523.2798243179,14.4399995803833,22.7700004577637,2.79195842742922,3.0267158508301
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,20.4427429199219,24.0952087402344,1523.2798243179,16.6599998474121,24.4400005340576,3.78274307250979,-0.344791793823219
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,18.3101440429688,26.1147705078125,1523.2798243179,19.4300003051758,25.5499992370605,-1.11985626220701,0.564771270751976
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,17.6196838378906,29.0320983886719,1523.2798243179,19.9899997711182,28.3299999237061,-2.37031593322752,0.702098464965843
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,21.6228271484375,29.5292297363281,1523.2798243179,21.1100006103516,32.2099990844727,0.51282653808596,-2.68076934814451
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,22.412744140625,28.7122741699219,1523.2798243179,24.9899997711182,33.8899993896484,-2.57725563049314,-5.17772521972654
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,22.2036987304688,27.3476196289063,1523.2798243179,18.8799991607666,29.4400005340576,3.32369956970217,-2.09238090515134
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,12.2597290039063,26.9722839355469,1523.2798243179,15.539999961853,25.5499992370605,-3.28027095794675,1.42228469848635
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,12.4999633789063,30.9965759277344,1523.2798243179,16.0900001525879,29.4300003051758,-3.59003677368162,1.56657562255862
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,15.5903869628906,32.3138366699219,1523.2798243179,19.9799995422363,29.9899997711182,-4.38961257934568,2.32383689880373
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,20.4023986816406,28.8604675292969,1523.2798243179,22.2099990844727,32.2099990844727,-1.80760040283201,-3.34953155517576
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,18.4030395507813,24.5266052246094,1523.2798243179,18.8799991607666,24.4500007629395,-0.476959609985329,0.0766044616699446
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,15.4829345703125,23.4969421386719,1523.2798243179,16.1000003814697,23.8799991607666,-0.617065811157204,-0.383057022094704
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,10.1896301269531,28.9947448730469,1523.2798243179,13.3199996948242,24.9899997711182,-3.13036956787107,4.00474510192873
"ashby62_41.788_-87.599_1956-12-11_0",1957,1428.75120421934,16.9099365234375,25.2853332519531,1523.2798243179,18.3199996948242,25,-1.4100631713867,0.285333251953148
