"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"betaTraitxForcing",-1.19767899939418,0.0329243147017987,1.07889507035599,-3.21408523303635,-1.89249940276466,-1.24600821923763,-0.526358922734357,1.07255342030433,1073.803781753,1.00320348188282
"betaTraitxPhoto",1.42554697544422,0.0312113387350404,1.11780553045545,-0.785098009904137,0.676395357641639,1.44736070330106,2.15990864917799,3.67916290065588,1282.64866610783,1.00083432592273
"betaTraitxChill",2.32237246103633,0.120858843955568,2.88533649394404,-3.39518009240723,0.408285349561761,2.31181338527935,4.28896235897725,7.9642045573933,569.949091782629,1.00249206104589
"betaForcingSp[1]",-6.75187973349523,0.0341057831241338,2.35501554552741,-11.3546759253312,-8.29648872334679,-6.73878989535889,-5.21991595401192,-2.05283648463461,4767.94793502167,0.999112427318801
"betaForcingSp[2]",-8.89303457074525,0.0541653323515519,3.69306355946931,-16.1790587520831,-11.3801166328248,-8.9001370127424,-6.4149571162959,-1.60289467949734,4648.6916454654,0.999521794989017
"betaForcingSp[3]",-6.12906288706647,0.0447194806371659,2.45476313781463,-10.8889613313179,-7.8357044004907,-6.14804377508738,-4.51469932776185,-1.26148443169287,3013.18421651395,1.00017343799999
"betaForcingSp[4]",-0.927450590822072,0.0447218995865753,2.9188122318075,-6.63284161403369,-2.92504330598072,-0.881592132732414,1.04033762385583,4.74869308546708,4259.62954661591,0.999418416383207
"betaForcingSp[5]",-4.70212703371719,0.0331330990709187,1.98697476429685,-8.5619625998436,-6.01843256680486,-4.71677303177452,-3.36638481963568,-0.674486826082091,3596.3386843226,0.999731795807122
"betaForcingSp[6]",-0.249532225736823,0.0651018643943148,3.46957866722351,-7.00728692220158,-2.66266704495754,-0.251385850367062,2.08061243594123,6.64693639643555,2840.31577277323,1.00105901500742
"betaForcingSp[7]",-9.32926757270384,0.0437178950371033,2.99643233537318,-15.1800355290324,-11.3440874257459,-9.36427214929352,-7.29988077156586,-3.37139071715492,4697.75608726735,0.999387184571338
"betaForcingSp[8]",-9.49624923529491,0.0335226439225533,2.54222302463765,-14.4557433284592,-11.2538430992334,-9.51575855791992,-7.72833487222515,-4.62426584569857,5751.09799168136,0.999302661009912
"betaForcingSp[9]",-6.1763739196986,0.0363518820199892,2.40373472013865,-10.8110945918251,-7.77677118200471,-6.17550607451265,-4.54845990555747,-1.46524458662138,4372.39382960167,0.999283753655629
"betaForcingSp[10]",-5.29486090452192,0.066531649757947,4.72994148485451,-14.6525963035312,-8.41755349087364,-5.2948361115157,-2.11025540414019,3.99969429805025,5054.22941353295,0.999691685988151
"betaForcingSp[11]",-5.34727733523886,0.0429632357132669,2.81132137460388,-10.8768538820967,-7.27347663100421,-5.40737405734287,-3.42517802721573,0.198409963911622,4281.8063785289,0.999687446871261
"betaForcingSp[12]",-1.33510067684587,0.0152184447482625,1.31803238619519,-3.87434050096782,-2.23242406036984,-1.32334500144404,-0.453398515086106,1.34157645681571,7500.86967170842,0.9992885643802
