"","x"
"mu_a_sp",32.0896203734194
"sigma_a_sp",12.6490695520003
"a_sp[1]",38.7083926219373
"a_sp[2]",28.966796169341
"a_sp[3]",40.0639398711461
"a_sp[4]",33.5218202037956
"a_sp[5]",32.8533648815971
"a_sp[6]",30.909207708372
"a_sp[7]",31.562686339827
"a_sp[8]",22.4415210364049
"a_sp[9]",17.3350239226815
"a_sp[10]",29.9613036739757
"a_sp[11]",27.8178644793685
"a_sp[12]",23.8474111466715
"a_sp[13]",19.7207447068051
"a_sp[14]",48.7853882426353
"a_sp[15]",56.1466268132743
"a_sp[16]",37.7872265009813
"a_sp[17]",23.464562852989
"a_sp[18]",43.905468211655
"a_sp[19]",31.8340448589351
"a_sp[20]",24.4963516351384
"a_sp[21]",24.7302149710726
"a_sp[22]",21.9440348709132
"a_sp[23]",50.4952449001217
"a_sp[24]",54.1099074317558
"a_sp[25]",44.5826710089505
"a_sp[26]",53.7516864205207
"a_sp[27]",38.0268049263598
"a_sp[28]",51.9583158013556
"a_sp[29]",32.2296494226063
"a_sp[30]",19.0419925395154
"a_sp[31]",28.7369697335383
"a_sp[32]",19.2177264097142
"a_sp[33]",15.5384166091481
"a_sp[34]",24.531891251266
"a_sp[35]",21.8843021220819
"a_sp[36]",22.2452754399947
"a_sp[37]",20.45410533551
"mu_b_chill_sp",-8.32940343008608
"sigma_b_chill_sp",7.24528631843967
"b_chill[1]",-9.50022350886058
"b_chill[2]",-8.07144897625983
"b_chill[3]",-10.6894167049159
"b_chill[4]",-4.82422941564763
"b_chill[5]",-6.43802144301963
"b_chill[6]",-11.7780109838936
"b_chill[7]",-7.41279305128357
"b_chill[8]",-6.61808157487956
"b_chill[9]",-3.60936046467445
"b_chill[10]",-14.5071567652738
"b_chill[11]",-7.94742103221698
"b_chill[12]",-7.8684657033767
"b_chill[13]",-8.83759373328845
"b_chill[14]",-20.1710596082014
"b_chill[15]",-11.0636291726822
"b_chill[16]",-7.99948297775661
"b_chill[17]",5.72117649001188
"b_chill[18]",-6.06723789497683
"b_chill[19]",-9.87631783724502
"b_chill[20]",-8.84261308631214
"b_chill[21]",-7.81952348537735
"b_chill[22]",-11.4932707036469
"b_chill[23]",3.15527073382764
"b_chill[24]",-16.919629373622
"b_chill[25]",-12.3184765472875
"b_chill[26]",-15.5123666043282
"b_chill[27]",-12.9367505973561
"b_chill[28]",-10.0957433146629
"b_chill[29]",-3.58949555028517
"b_chill[30]",-4.27181632939933
"b_chill[31]",-7.66174142503794
"b_chill[32]",-2.86879075866645
"b_chill[33]",-5.84564800229924
"b_chill[34]",-10.9535065370687
"b_chill[35]",-6.63699014729558
"b_chill[36]",-2.52171458848589
"b_chill[37]",-13.8785558840737
"mu_b_photo_sp",-1.23537416461787
"sigma_b_photo_sp",5.96371893882206
"b_photo[1]",-1.28514042508952
"b_photo[2]",-1.05009324315936
"b_photo[3]",1.31811364962833
"b_photo[4]",-1.13658241697866
"b_photo[5]",-1.65539871417526
"b_photo[6]",-0.878173870593901
"b_photo[7]",-0.685349711752643
"b_photo[8]",-0.790119149014089
"b_photo[9]",-0.780119219230217
"b_photo[10]",-1.15599248766683
"b_photo[11]",-1.9361211272559
"b_photo[12]",-0.422731005158328
"b_photo[13]",-0.376763389794365
"b_photo[14]",-14.3950711976068
"b_photo[15]",-1.08405090022709
"b_photo[16]",-1.93786452362118
"b_photo[17]",7.25480685402465
"b_photo[18]",12.1059698199443
"b_photo[19]",-0.551000248633983
"b_photo[20]",-0.465392344738322
"b_photo[21]",-0.380277322606029
"b_photo[22]",-1.45257065006681
"b_photo[23]",-9.09738720837239
"b_photo[24]",-1.43321594253021
"b_photo[25]",-2.74733704134526
"b_photo[26]",-2.91242817194737
"b_photo[27]",4.7389604445478
"b_photo[28]",1.74357878605929
"b_photo[29]",-3.89138110532759
"b_photo[30]",-8.13847525499522
"b_photo[31]",0.29202041151704
"b_photo[32]",-3.60105980753323
"b_photo[33]",-0.86389320481937
"b_photo[34]",-0.904037724275818
"b_photo[35]",0.254587687871076
"b_photo[36]",-2.58336959141883
"b_photo[37]",-4.52971313527948
"mu_b_force_sp",-8.31314889578567
"sigma_b_force_sp",9.30389848571902
"b_force[1]",-9.95627290572775
"b_force[2]",-1.60687379719811
"b_force[3]",-9.39246842377118
"b_force[4]",-3.51737085342612
"b_force[5]",0.438372875778001
"b_force[6]",-10.2895607829306
"b_force[7]",-8.62129237702306
"b_force[8]",2.42575884921693
"b_force[9]",-2.73215668589599
"b_force[10]",-4.02591298664325
"b_force[11]",-10.3369951158953
"b_force[12]",-6.97196859104702
"b_force[13]",-7.9629143852968
"b_force[14]",-3.11401442277837
"b_force[15]",-20.2145145177149
"b_force[16]",-4.4755275465833
"b_force[17]",-14.3409644523562
"b_force[18]",-15.2524757795868
"b_force[19]",-5.97250549834219
"b_force[20]",0.321561074609404
"b_force[21]",-0.396267542118952
"b_force[22]",-8.33309495354934
"b_force[23]",-12.6579994198211
"b_force[24]",-23.0516596895818
"b_force[25]",-29.5892648946743
"b_force[26]",-24.6811407601078
"b_force[27]",-15.6029743945049
"b_force[28]",-21.6645056491409
"b_force[29]",-6.75125345319883
"b_force[30]",10.9033598790166
"b_force[31]",-2.14616005586232
"b_force[32]",-5.18327267535349
"b_force[33]",-5.51840663764756
"b_force[34]",-3.65460566290321
"b_force[35]",-3.0064401835123
"b_force[36]",-9.94443940664152
"b_force[37]",-10.7415667561599
