"","x"
"mu_a_sp",16.4367426949582
"sigma_a_sp",9.51537495904633
"a_sp[1]",26.0605426984432
"a_sp[2]",10.3646696457792
"a_sp[3]",25.0847639198035
"a_sp[4]",22.457935442367
"a_sp[5]",17.5285144345801
"a_sp[6]",18.4110582161122
"a_sp[7]",14.0395171281731
"a_sp[8]",11.0210970209758
"a_sp[9]",11.7619304308493
"a_sp[10]",14.2553049513695
"a_sp[11]",11.5687492516367
"a_sp[12]",9.37844866329716
"a_sp[13]",4.56340212306808
"a_sp[14]",29.1347620845011
"a_sp[15]",35.1799550833462
"a_sp[16]",25.2232212612858
"a_sp[17]",5.42692582190076
"a_sp[18]",27.1125261805028
"a_sp[19]",16.8210911928382
"a_sp[20]",10.7045552936387
"a_sp[21]",5.8028506684496
"a_sp[22]",6.02998730987822
"a_sp[23]",30.1108697561089
"a_sp[24]",27.57447119633
"a_sp[25]",10.9217142898474
"a_sp[26]",18.3523833612864
"a_sp[27]",23.5485966707476
"a_sp[28]",24.663051341982
"a_sp[29]",21.7698325848266
"a_sp[30]",11.3394996509817
"a_sp[31]",14.7428117467547
"a_sp[32]",9.8934027378931
"a_sp[33]",1.91393282282663
"a_sp[34]",10.5949440634358
"a_sp[35]",7.45370504452855
"a_sp[36]",20.3397057771424
"a_sp[37]",17.3756754259094
"mu_b_chill_sp",-10.1452176099379
"sigma_b_chill_sp",6.5886089323905
"b_chill[1]",-11.484489564876
"b_chill[2]",-9.56627926524802
"b_chill[3]",-14.3101929468936
"b_chill[4]",-9.70924876074365
"b_chill[5]",-9.53960557335401
"b_chill[6]",-13.1898679909875
"b_chill[7]",-8.04847782265324
"b_chill[8]",-4.07447755833144
"b_chill[9]",-4.75899220350084
"b_chill[10]",-12.9740690345209
"b_chill[11]",-8.72942745475711
"b_chill[12]",-9.15287861499103
"b_chill[13]",-11.9947627830613
"b_chill[14]",-16.3838976928829
"b_chill[15]",-11.6708800754198
"b_chill[16]",-9.34556562335471
"b_chill[17]",1.07139557666696
"b_chill[18]",-8.44282259009
"b_chill[19]",-11.4203744273193
"b_chill[20]",-10.7653595521652
"b_chill[21]",-8.77628904462191
"b_chill[22]",-11.8806353724154
"b_chill[23]",-23.6045821391133
"b_chill[24]",-14.7807204824213
"b_chill[25]",-8.3731023667327
"b_chill[26]",-12.3653400205969
"b_chill[27]",-17.5682368337012
"b_chill[28]",-9.16027471717971
"b_chill[29]",-9.76598815543449
"b_chill[30]",-1.57669970480951
"b_chill[31]",-9.15585077262849
"b_chill[32]",-6.99649275558409
"b_chill[33]",-5.52968411556545
"b_chill[34]",-13.1749229686911
"b_chill[35]",-7.87116373183532
"b_chill[36]",-3.20291387190949
"b_chill[37]",-17.1996965026061
"mu_b_photo_sp",-0.43629311598973
"sigma_b_photo_sp",0.327786679123091
"b_photo_ncp[1]",-0.684862931861806
"b_photo_ncp[2]",-0.696275598612057
"b_photo_ncp[3]",1.02212585357411
"b_photo_ncp[4]",0.504177760075021
"b_photo_ncp[5]",-1.4976652118625
"b_photo_ncp[6]",2.44006123949685
"b_photo_ncp[7]",1.03881054068734
"b_photo_ncp[8]",-4.42966954764562
"b_photo_ncp[9]",-4.4824240051366
"b_photo_ncp[10]",0.520070310485644
"b_photo_ncp[11]",-1.26840641342868
"b_photo_ncp[12]",0.457687659701532
"b_photo_ncp[13]",1.48685186879462
"b_photo_ncp[14]",-21.4127325561226
"b_photo_ncp[15]",-0.981069034251225
"b_photo_ncp[16]",-2.26102800923501
"b_photo_ncp[17]",8.75702756845992
"b_photo_ncp[18]",20.848710208543
"b_photo_ncp[19]",0.0384294943921217
"b_photo_ncp[20]",0.840053393451599
"b_photo_ncp[21]",1.43385748383411
"b_photo_ncp[22]",2.66356552757293
"b_photo_ncp[23]",-2.06692664350203
"b_photo_ncp[24]",-1.77710251922462
"b_photo_ncp[25]",-0.582398910667933
"b_photo_ncp[26]",-0.909293438874915
"b_photo_ncp[27]",6.08973611109396
"b_photo_ncp[28]",0.601129074057055
"b_photo_ncp[29]",-2.11871894074002
"b_photo_ncp[30]",4.08638397082276
"b_photo_ncp[31]",1.70743227027059
"b_photo_ncp[32]",-3.19882404746616
"b_photo_ncp[33]",-0.590560913465526
"b_photo_ncp[34]",-0.26848655444676
"b_photo_ncp[35]",1.90320673562396
"b_photo_ncp[36]",-2.84744691941189
"b_photo_ncp[37]",-7.51562297861043
"b_photo[1]",-0.668917480234979
"b_photo[2]",-0.670658308685013
"b_photo[3]",-0.110703473597014
"b_photo[4]",-0.271506842153713
"b_photo[5]",-0.93285918470726
"b_photo[6]",0.352245619702989
"b_photo[7]",-0.0995024855837532
"b_photo[8]",-1.84943507736478
"b_photo[9]",-1.86366606177892
"b_photo[10]",-0.294045942519421
"b_photo[11]",-0.881114804261817
"b_photo[12]",-0.293851798206234
"b_photo[13]",0.0325301967302692
"b_photo[14]",-7.28118952844491
"b_photo[15]",-0.775020704402985
"b_photo[16]",-1.20757567915675
"b_photo[17]",2.50764757641968
"b_photo[18]",6.19304223994177
"b_photo[19]",-0.438531972860231
"b_photo[20]",-0.172540823649232
"b_photo[21]",0.0169231042536637
"b_photo[22]",0.419405842083012
