"","x"
"mu_a_sp",14.8340988083736
"sigma_a_sp",9.86775973818641
"a_sp[1]",25.0742837756583
"a_sp[2]",9.0709005314316
"a_sp[3]",24.0653062962527
"a_sp[4]",20.4302094999391
"a_sp[5]",20.8215399663346
"a_sp[6]",16.3527265671414
"a_sp[7]",17.2000392596592
"a_sp[8]",12.5170604416158
"a_sp[9]",9.80800034306874
"a_sp[10]",10.6236338053215
"a_sp[11]",12.6968472685686
"a_sp[12]",10.3410749892323
"a_sp[13]",8.28577167677296
"a_sp[14]",3.10296554789625
"a_sp[15]",28.1088121585124
"a_sp[16]",34.6769794404776
"a_sp[17]",24.2324613299802
"a_sp[18]",4.22128130256177
"a_sp[19]",9.9488666570306
"a_sp[20]",26.0794083258769
"a_sp[21]",15.6164628019717
"a_sp[22]",9.75398246723262
"a_sp[23]",4.50185609967944
"a_sp[24]",4.35654080607817
"a_sp[25]",29.7561754098535
"a_sp[26]",26.7052694998818
"a_sp[27]",8.4973698244103
"a_sp[28]",16.6679155174235
"a_sp[29]",22.1278713892718
"a_sp[30]",23.7013968952344
"a_sp[31]",19.7937837581312
"a_sp[32]",10.4752451675421
"a_sp[33]",13.0171206130288
"a_sp[34]",8.50472969514896
"a_sp[35]",0.163819671420546
"a_sp[36]",9.12089638107707
"a_sp[37]",6.43171879436624
"a_sp[38]",19.2439496470416
"a_sp[39]",16.0977741541927
"a_sp[40]",2.08357578682056
"mu_b_chill_sp",-10.50145227852
"sigma_b_chill_sp",6.76870168896024
"b_chill[1]",-11.8169969989571
"b_chill[2]",-9.04822149175379
"b_chill[3]",-14.668423222525
"b_chill[4]",-9.75030520078064
"b_chill[5]",-18.2391736479091
"b_chill[6]",-9.67858015643668
"b_chill[7]",-13.4821439602226
"b_chill[8]",-8.03914885570576
"b_chill[9]",-4.07193429352578
"b_chill[10]",-4.7683700180316
"b_chill[11]",-12.9103084066482
"b_chill[12]",-8.74522827138601
"b_chill[13]",-9.25852503513193
"b_chill[14]",-12.1388341537709
"b_chill[15]",-16.3827436334956
"b_chill[16]",-12.2450773385531
"b_chill[17]",-9.56889061798312
"b_chill[18]",1.56223071366811
"b_chill[19]",-6.38001363354873
"b_chill[20]",-8.51088320029444
"b_chill[21]",-11.7672420908271
"b_chill[22]",-10.8746556387978
"b_chill[23]",-7.93606758861703
"b_chill[24]",-12.0023596931433
"b_chill[25]",-24.1056504315826
"b_chill[26]",-15.4023422930674
"b_chill[27]",-8.58914143561135
"b_chill[28]",-13.0812273354227
"b_chill[29]",-18.016561501998
"b_chill[30]",-9.28967467530267
"b_chill[31]",-10.1142608503218
"b_chill[32]",-1.60841457724841
"b_chill[33]",-9.12965735979166
"b_chill[34]",-7.01962377535456
"b_chill[35]",-5.62975280954941
"b_chill[36]",-13.2957838944807
"b_chill[37]",-7.9663456946024
"b_chill[38]",-3.00488391575646
"b_chill[39]",-17.2527008714929
"b_chill[40]",-16.1869971383099
"mu_b_photo_sp",-0.114332858277473
"sigma_b_photo_sp",0.345349483536914
"b_photo_ncp[1]",-1.22339348431071
"b_photo_ncp[2]",-1.32332691907398
"b_photo_ncp[3]",1.07424694548103
"b_photo_ncp[4]",0.325099097249705
"b_photo_ncp[5]",1.93767017745456
"b_photo_ncp[6]",-1.67218169331566
"b_photo_ncp[7]",2.11057988077238
"b_photo_ncp[8]",0.396841465475393
"b_photo_ncp[9]",-5.14154744027251
"b_photo_ncp[10]",-5.19329024035009
"b_photo_ncp[11]",0.0588743121727189
"b_photo_ncp[12]",-1.69397576800868
"b_photo_ncp[13]",0.169731939403576
"b_photo_ncp[14]",0.794450293935056
"b_photo_ncp[15]",-21.7252826957269
"b_photo_ncp[16]",-1.31633060299832
"b_photo_ncp[17]",-2.28488044182104
"b_photo_ncp[18]",9.10240324282972
