"","x"
"mu_a_sp",30.5832692667144
"sigma_a_sp",12.8196151769047
"a_sp[1]",38.608690981291
"a_sp[2]",29.3745856901119
"a_sp[3]",40.1570344912009
"a_sp[4]",32.6024640446282
"a_sp[5]",22.9432697467699
"a_sp[6]",32.914727863991
"a_sp[7]",30.880205858148
"a_sp[8]",31.5388259099952
"a_sp[9]",33.7771136613066
"a_sp[10]",22.4232826810575
"a_sp[11]",17.3783039522335
"a_sp[12]",30.1925781940972
"a_sp[13]",27.7114588027323
"a_sp[14]",23.4213670344197
"a_sp[15]",19.6881503464326
"a_sp[16]",48.832804884691
"a_sp[17]",55.9182677823182
"a_sp[18]",37.7473536309098
"a_sp[19]",23.1427322809203
"a_sp[20]",14.4112939172416
"a_sp[21]",43.8997377767236
"a_sp[22]",22.2045035413986
"a_sp[23]",31.926335388786
"a_sp[24]",24.2235240357482
"a_sp[25]",23.1150193056045
"a_sp[26]",21.8027421557042
"a_sp[27]",50.446365714895
"a_sp[28]",56.8516889584973
"a_sp[29]",43.5862674362523
"a_sp[30]",52.6911441799153
"a_sp[31]",38.2359711868959
"a_sp[32]",52.1712896344872
"a_sp[33]",31.2427447343443
"a_sp[34]",19.0339684819251
"a_sp[35]",28.3275787279623
"a_sp[36]",19.0251480965871
"a_sp[37]",15.2184308962083
"a_sp[38]",24.3310501472978
"a_sp[39]",21.67128976908
"a_sp[40]",21.9217760929409
"a_sp[41]",20.2937447410011
"a_sp[42]",28.5658342328777
"a_sp[43]",13.8840807027855
"mu_b_chill_sp",-9.1650861185325
"sigma_b_chill_sp",7.73885286145922
"b_chill[1]",-10.2963802995306
"b_chill[2]",-7.76047744972757
"b_chill[3]",-11.3303125834132
"b_chill[4]",-4.84334373917927
"b_chill[5]",-15.0224644146305
"b_chill[6]",-6.7204442549354
"b_chill[7]",-12.2615533367356
"b_chill[8]",-7.59785556224085
"b_chill[9]",-6.88280460384685
"b_chill[10]",-6.62726899707609
"b_chill[11]",-3.60477053104903
"b_chill[12]",-15.1986718071393
"b_chill[13]",-8.3046931678463
"b_chill[14]",-8.13731002205152
"b_chill[15]",-9.02862115382661
"b_chill[16]",-20.277879175854
"b_chill[17]",-8.12011807365274
"b_chill[18]",-8.38176673271703
"b_chill[19]",6.87685119861945
"b_chill[20]",-4.62573279709207
"b_chill[21]",-6.10002935585699
"b_chill[22]",-15.92403479913
"b_chill[23]",-10.4216021834557
"b_chill[24]",-9.38770948248696
"b_chill[25]",-4.04366163593261
"b_chill[26]",-12.4274769743816
"b_chill[27]",3.2411882408634
"b_chill[28]",-22.4573305358037
"b_chill[29]",-13.8364434023166
"b_chill[30]",-17.3401025642611
"b_chill[31]",-13.9504581932209
"b_chill[32]",-10.7943923801027
"b_chill[33]",-3.6671191657938
"b_chill[34]",-4.26682967054594
"b_chill[35]",-8.04507443446188
"b_chill[36]",-2.77859541910873
"b_chill[37]",-6.03718100095781
"b_chill[38]",-11.5769370857462
"b_chill[39]",-6.9974867666797
"b_chill[40]",-2.51872276969689
"b_chill[41]",-14.0132288850204
"b_chill[42]",-13.7710724124597
"b_chill[43]",-18.4638711537223
"mu_b_photo_sp",-1.19179167912812
"sigma_b_photo_sp",5.79445637201262
"b_photo[1]",-1.42380064579247
"b_photo[2]",-0.696619430670294
"b_photo[3]",1.23517392674354
"b_photo[4]",-1.21568232931936
"b_photo[5]",0.525051771848932
"b_photo[6]",-1.60910118496885
"b_photo[7]",-0.732153708998613
"b_photo[8]",-0.695789021221778
"b_photo[9]",-0.732357789380938
"b_photo[10]",-0.780255387016154
"b_photo[11]",-0.795037496496846
"b_photo[12]",-0.967557298992491
"b_photo[13]",-1.85146588798408
"b_photo[14]",-0.558668074232089
"b_photo[15]",-0.349437317622186
"b_photo[16]",-14.3156909118518
"b_photo[17]",0.14937242719347
"b_photo[18]",-1.90809954375579
"b_photo[19]",6.96842644628025
"b_photo[20]",3.19717608633496
"b_photo[21]",12.1101758650627
"b_photo[22]",-0.642123094128372
"b_photo[23]",-0.46942367260435
"b_photo[24]",-0.558946309597165
