"diffbefore.after","precc.sens","postcc.sens","var.lo.precc","var.lo.postcc","degwarm"
-1.69120963286596,-2.53841144998481,-0.847201817118845,6.1,2.1,3
1.29889193716888,-1.10951935027755,-2.40841128744643,2.5,1.6,3
-2.13093634932742,-4.19806176442278,-2.06712541509536,11.6,2.9,3
-2.48832069387492,-5.23326419464402,-2.7449435007691,6.1,2.1,3
-3.91724870707817,-5.56364490376957,-1.6463961966914,7.6,2.5,3
-5.82642373722732,-5.71570831232889,0.110715424898426,8.4,4,3
-0.224309092508229,-2.76982159569423,-2.545512503186,6.4,1.6,3
-0.0706710250062623,-1.65114192939328,-1.58047090438702,3.6,2.1,3
-4.65877350323755,-4.85214249732407,-0.193368994086522,9.6,1.6,3
-0.895122726112423,-4.50217337823019,-3.60705065211776,4.4,3.6,3
-5.50855978425381,-6.42359518798783,-0.915035403734017,10.4,2.9,3
2.76185191757608,0.320056227958088,-2.44179568961799,1.6,2.4,3
-3.08740265573873,-5.45317926737538,-2.36577661163666,6.1,2.5,3
-4.31131950573943,-6.10179903581898,-1.79047953007954,8.1,4.1,3
-1.74712969356178,-3.39304264603879,-1.64591295247701,6.1,2.4,3
-2.09219347139071,-6.26808371257934,-4.17589024118863,17.6,6.1,3
-0.842277186026852,-2.19698217974589,-1.35470499371903,8.1,2.4,3
-2.25209152736253,-3.50285011843969,-1.25075859107716,6.4,2.9,3
-4.87886268845861,-4.37567043801622,0.503192250442389,8.5,2.1,3
-0.590936508491996,-1.89462737875897,-1.30369087026697,2.1,2,3
-4.86143992907599,-4.86143992907599,0,6.1,0,3
-0.228794988826364,-1.47135433328056,-1.2425593444542,0.9,2.9,3
0.042199507923546,-2.70653108541066,-2.74873059333421,4.4,4.1,3
-3.54805473087534,-5.08130490944143,-1.53325017856608,8.1,2.1,3
-7.83624388723769,-8.21307867649751,-0.376834789259822,10.9,2.1,3
-1.08771869343955,-3.71136965911128,-2.62365096567173,6.9,2.9,3
-2.48067424905275,-4.04011965022366,-1.5594454011709,8.1,2.1,3
1.27337392564426,-2.91314716895498,-4.18652109459924,6.1,4.1,3
-0.951341629677792,-4.71975589818408,-3.76841426850629,8.9,3.6,3
2.32212251014258,-1.39959696505088,-3.72171947519347,4.1,3.6,3
-1.59310429450879,-5.25167631663277,-3.65857202212398,6.9,3.6,3
-2.82016992848762,-7.59786304588672,-4.7776931173991,7.6,4.1,3
-4.27005096049592,-5.28561338163875,-1.01556242114283,10,2.9,3
-12.0301375849379,-10.5166335344241,1.51350405051377,8.4,1.6,4
0.422036138441859,-2.72695661670839,-3.14899275515024,4.9,3.6,4
-0.782029186941317,-4.21741808934935,-3.43538890240804,10.4,3.6,4
-0.532389274846322,-3.56552070130626,-3.03313142645994,8.4,3.6,4
-1.38925887877172,-2.54143716639714,-1.15217828762542,8,1.6,4
-2.29646255842847,-2.99439302049003,-0.69793046206156,8.4,0.9,4
-4.55386150094305,-4.55386150094305,0,8.4,0,4
-4.3062184030496,-5.30204347760855,-0.995825074558951,8.1,2.1,4
-3.37600788647713,-4.25438360560412,-0.878375719126999,10.5,2.9,4
-2.27544041753889,-3.60393582543699,-1.3284954078981,3.6,2.9,4
-6.7663126278076,-7.13937585863543,-0.373063230827828,18.5,0.9,4
-2.80559163272685,-4.59041798036757,-1.78482634764072,10.4,1.6,4
-5.68893027299653,-5.33847225189565,0.350458021100875,6.5,0.9,4
-3.79717716818694,-3.4245540973397,0.372623070847242,4.9,3.6,4
-1.06958587695923,-3.16103875131337,-2.09145287435415,4.4,1.6,4
1.0102574954382,-1.33199750009397,-2.34225499553217,4.5,2.9,4
-3.52713155010942,-4.26862283287744,-0.741491282768014,3.6,0.9,4
-1.60835751526998,-3.5757858650661,-1.96742834979612,3.6,2.1,4
0.780858453104846,0.050009542979315,-0.730848910125531,2.4,2.1,4
-5.75604418885994,-7.60886388537053,-1.85281969651059,10,2.4,4
-3.1058235552558,-5.98084098717888,-2.87501743192308,6.4,0.9,4
-2.69443232379353,-4.24137643298752,-1.54694410919399,10.1,2.1,4
-2.55303527569317,-3.05347548909583,-0.500440213402657,2.9,0.9,4
-3.40824334041756,-4.25599341795832,-0.847750077540758,3.6,0.9,4
-1.04694016580476,-3.87615225211502,-2.82921208631026,9.6,2.4,4
-3.58989719033141,-2.41314451402546,1.17675267630595,7.6,1.6,4
-3.64370168085908,-4.76170378785399,-1.11800210699491,6.5,2.9,4
-3.46091442360818,-4.93220319237183,-1.47128876876366,4.1,2.4,4
-1.55332294461299,-2.35978336058621,-0.806460415973224,4.4,0.9,4
-0.740926864556828,-2.65672922978305,-1.91580236522623,4.9,1.6,4
-3.36706793376185,-4.47500839822367,-1.10794046446181,6.4,3.6,4
-1.78966878046723,-2.88349962242398,-1.09383084195675,6.5,3.6,4
-1.57837939789773,-4.38665373915049,-2.80827434125276,8.4,3.6,4
0.455766397032133,-3.06099024433452,-3.51675664136665,12.1,2,4
-4.17944093929488,-4.40882147689397,-0.229380537599085,6.4,0.9,4
-1.95944537151403,-4.29224977040824,-2.33280439889421,6,1.6,4
-3.34691152004643,-4.96216478760669,-1.61525326756026,4.9,0.9,4
-3.76472232927703,-5.48478503982773,-1.7200627105507,10.5,1.6,4
-3.50282265969989,-3.50282265969989,0,9.6,0,4
-0.600746253019388,-0.645585446234219,-0.044839193214831,8.4,0.9,4
1.02029284419019,-2.78394738070965,-3.80424022489984,4.9,4,4
-5.71329425882197,-7.79528619184572,-2.08199193302375,9.6,0.9,4
-4.2284543234625,-4.03435760981167,0.194096713650824,8.4,0.9,4
-2.51463191571616,-4.68208939887169,-2.16745748315554,7.6,2.1,4
0.599105752029066,-1.18968222157534,-1.7887879736044,2.9,1.6,4
