"Lat","Lon","MeanDateLeaf","lodoy","daylength"
54,-1.29,103.1,103,13.8279986869261
54.17,-1.29,103.5,103,13.8392517905871
54.34,-1.29,103.6,103,13.8506036334509
54.5,-1.29,105,105,14.0052515363101
54.67,-1.29,105.5,105,14.0177644540377
54.83,-1.29,107.5,107,14.1746740674048
55,-1.29,105.8,105,14.0423772425858
60.31,-1.29,116.9,116,15.5091492790186
60.48,-1.29,117.8,117,15.6254874237299
60.64,-1.29,119.4,119,15.8326601411753
34.25,-1.12,94.8,94,12.6261174934439
34.41,-1.12,94.9,94,12.6293354824612
34.58,-1.12,95.1,95,12.668425599386
34.75,-1.12,95.3,95,12.6721028362485
34.91,-1.12,94.7,94,12.639479352398
35.08,-1.12,97.2,97,12.7516739043329
35.24,-1.12,102.3,102,12.9357757455621
35.41,-1.12,104.4,104,13.0127566416191
35.58,-1.12,110,110,13.2310198539869
37.73,-1.12,95.3,95,12.739406725645
37.9,-1.12,94.5,94,12.7031258729099
38.07,-1.12,94.9,94,12.7069101607436
38.23,-1.12,95.4,95,12.7512673230479
38.4,-1.12,95.6,95,12.75533997199
38.56,-1.12,96.1,96,12.8003617147737
38.73,-1.12,97.1,97,12.8460470704915
38.9,-1.12,98.4,98,12.8921520885106
39.06,-1.12,98,98,12.8967833243187
39.23,-1.12,98,98,12.9017286775494
39.4,-1.12,94.7,94,12.7371908402695
39.56,-1.12,94.1,94,12.7409170481765
39.73,-1.12,94.1,94,12.7448964699844
39.89,-1.12,94.5,94,12.7486611386439
40.06,-1.12,94.3,94,12.7526818576504
40.23,-1.12,94.2,94,12.7567241938533
40.39,-1.12,96.9,96,12.8485761484023
40.56,-1.12,96.9,96,12.8531963335359
40.72,-1.12,98.3,98,12.9462042016735
40.89,-1.12,101.5,101,13.0842391136918
41.05,-1.12,98.9,98,12.9563411602868
41.22,-1.12,99.5,99,13.0065398939178
41.39,-1.12,97.4,97,12.9215678559269
41.55,-1.12,95.7,95,12.8347939289211
41.72,-1.12,95.4,95,12.8393139704322
41.88,-1.12,95.5,95,12.8435915113753
42.05,-1.12,95.3,95,12.8481615195487
42.22,-1.12,95.8,95,12.8527576973647
42.38,-1.12,95.9,95,12.8571076838538
42.55,-1.12,98.1,98,13.0038271051686
42.72,-1.12,97.2,97,12.9618341375261
42.88,-1.12,99.5,99,13.0622702715118
43.05,-1.12,105.6,105,13.3528043053951
43.21,-1.12,100.6,100,13.1218265570076
43.38,-1.12,96.1,96,12.9337286702204
43.55,-1.12,95.9,95,12.8896537338618
43.71,-1.12,96.3,96,12.9436691080756
43.88,-1.12,96.4,96,12.9488353944419
44.04,-1.12,96.3,96,12.9537264455284
44.21,-1.12,96.1,96,12.9589539939085
44.38,-1.12,96,96,12.9642136495899
44.54,-1.12,95.9,95,12.9182598422651
44.71,-1.12,95.6,95,12.9232757541021
44.87,-1.12,95.2,95,12.9280252467357
45.04,-1.12,94.7,94,12.8811520948713
45.87,-1.12,95.4,95,12.9583585923041
46.03,-1.12,95.1,95,12.9633190423881
46.37,-1.12,95.7,95,12.97396164665
46.53,-1.12,95.5,95,12.9790185256552
46.7,-1.12,95.4,95,12.9844260883446
46.87,-1.12,96,96,13.0451861233785
47.03,-1.12,95.9,95,12.9950266071556
47.2,-1.12,95.8,95,13.0005416634764
47.36,-1.12,95.9,95,13.0057665062117
47.53,-1.12,95.6,95,13.0113546874656
47.7,-1.12,95.9,95,13.0169812369586
47.86,-1.12,96.5,96,13.0796128239766
48.03,-1.12,97,97,13.1431964140124
48.19,-1.12,97.1,97,13.1492605666832
48.36,-1.12,97.6,97,13.1557476221468
48.52,-1.12,98,98,13.2203216972101
48.69,-1.12,97.8,97,13.1684713997849
48.86,-1.12,98.2,98,13.2342409552638
49.02,-1.12,98,98,13.2408603313041
49.19,-1.12,98,98,13.2479427357163
49.35,-1.12,97.3,97,13.1944542715331
49.52,-1.12,97.8,97,13.2012658964762
49.69,-1.12,98.4,98,13.2690741955616
50.68,-1.12,99.7,99,13.3753490144618
50.85,-1.12,98.3,98,13.3199133513511
51.02,-1.12,97.4,97,13.2636145581083
51.18,-1.12,98.7,98,13.3348643567735
51.35,-1.12,99.4,99,13.4072775429682
51.51,-1.12,98.8,98,13.3500422965583
51.68,-1.12,98.3,98,13.357951808111
51.84,-1.12,97.5,97,13.2995206644775
52.01,-1.12,98.4,98,13.3734854043107
52.18,-1.12,99.8,99,13.4482222578421
52.34,-1.12,98.7,98,13.389261862924
52.51,-1.12,98.1,98,13.3974861062424
52.67,-1.12,99.2,99,13.4731578151521
52.84,-1.12,99.4,99,13.4819469243089
53.01,-1.12,98,98,13.4220680730656
53.17,-1.12,99.9,99,13.4992168001322
53.34,-1.12,100.1,100,13.5776915393966
53.51,-1.12,99.9,99,13.5173050502634
53.67,-1.12,100.9,100,13.5962674450935
53.84,-1.12,101.2,101,13.6766202624694
54,-1.12,102.4,102,13.7572024243618
54.17,-1.12,102.7,102,13.7679877401735
54.34,-1.12,107.4,107,14.1358105627197
54.5,-1.12,108.4,108,14.2196559275682
54.67,-1.12,104.3,104,13.9454314562108
54.83,-1.12,105.3,105,14.0296441421266
59.98,-1.12,116.2,116,15.4599918963861
60.15,-1.12,118.7,118,15.6630349359595
60.31,-1.12,118.5,118,15.6884615009815
60.48,-1.12,118.6,118,15.715803272991
34.25,-0.96,95,95,12.6613339929527
34.41,-0.96,94.8,94,12.6293354824612
34.58,-0.96,94.9,94,12.6327693988588
34.75,-0.96,95,95,12.6721028362485
34.91,-0.96,94.9,94,12.639479352398
35.08,-0.96,97.4,97,12.7516739043329
35.24,-0.96,99.9,99,12.8280268386128
35.41,-0.96,101.5,101,12.9051074401817
35.58,-0.96,107.6,107,13.1255796076092
35.74,-0.96,104.8,104,13.0241028611061
37.73,-0.96,95.4,95,12.739406725645
37.9,-0.96,95.5,95,12.7434198094508
38.07,-0.96,95.3,95,12.747452936978
38.23,-0.96,96.1,96,12.7919491161572
38.4,-0.96,95.9,95,12.75533997199
38.56,-0.96,98,98,12.8823844008591
38.73,-0.96,97.3,97,12.8460470704915
38.9,-0.96,98.9,98,12.8921520885106
39.06,-0.96,98,98,12.8967833243187
39.23,-0.96,95.7,95,12.7755252214676
39.4,-0.96,94.8,94,12.7371908402695
39.56,-0.96,94.1,94,12.7409170481765
39.73,-0.96,94.3,94,12.7448964699844
39.89,-0.96,93.2,93,12.705283366669
40.06,-0.96,94.8,94,12.7526818576504
40.23,-0.96,102.5,102,13.1040335616212
40.39,-0.96,96.1,96,12.8485761484023
40.56,-0.96,96.5,96,12.8531963335359
40.72,-0.96,98.8,98,12.9462042016735
40.89,-0.96,101.8,101,13.0842391136918
41.05,-0.96,102.4,102,13.1341789810221
41.22,-0.96,99.9,99,13.0065398939178
41.39,-0.96,96.2,96,12.8761200730853
41.55,-0.96,95.3,95,12.8347939289211
41.72,-0.96,95.4,95,12.8393139704322
41.88,-0.96,95.4,95,12.8435915113753
42.05,-0.96,95.8,95,12.8481615195487
42.22,-0.96,95.7,95,12.8527576973647
42.38,-0.96,96.7,96,12.9042936907977
42.55,-0.96,100.1,100,13.097923241622
42.72,-0.96,99.6,99,13.0567617939656
42.88,-0.96,102.4,102,13.2044459444011
43.05,-0.96,108.3,108,13.4927385928662
43.21,-0.96,104.2,104,13.3127093152725
43.38,-0.96,96.3,96,12.9337286702204
43.55,-0.96,96,96,12.9388350655277
43.71,-0.96,96.4,96,12.9436691080756
43.88,-0.96,96.3,96,12.9488353944419
44.04,-0.96,95.9,95,12.9036853895352
44.21,-0.96,95.8,95,12.9086111995051
44.38,-0.96,95.9,95,12.9135672953016
44.54,-0.96,95.8,95,12.9182598422651
44.71,-0.96,95.6,95,12.9232757541021
44.87,-0.96,95.5,95,12.9280252467357
45.04,-0.96,95.1,95,12.9331023623168
45.2,-0.96,94.8,94,12.8856653746038
45.37,-0.96,95.2,95,12.9430498742766
45.54,-0.96,95.2,95,12.9482224596207
45.7,-0.96,95.2,95,12.9531211268032
45.87,-0.96,95.5,95,12.9583585923041
46.03,-0.96,95.6,95,12.9633190423881
46.2,-0.96,95.3,95,12.968622928088
46.37,-0.96,95,95,12.97396164665
46.53,-0.96,95.4,95,12.9790185256552
46.7,-0.96,95.6,95,12.9844260883446
46.87,-0.96,95.9,95,12.9898697617013
47.03,-0.96,96,96,13.0506584007675
47.2,-0.96,96.3,96,13.0565107805766
47.36,-0.96,96.3,96,13.0620551788505
47.53,-0.96,95.8,95,13.0113546874656
47.7,-0.96,96.2,96,13.0739557598146
47.86,-0.96,96.3,96,13.0796128239766
48.03,-0.96,96.7,96,13.0856639440674
48.19,-0.96,97.3,97,13.1492605666832
48.36,-0.96,97.7,97,13.1557476221468
48.52,-0.96,98.4,98,13.2203216972101
48.69,-0.96,97.8,97,13.1684713997849
48.86,-0.96,98.9,98,13.2342409552638
49.02,-0.96,98,98,13.2408603313041
49.19,-0.96,97.7,97,13.1880884564166
49.35,-0.96,97.3,97,13.1944542715331
49.52,-0.96,97.3,97,13.2012658964762
50.85,-0.96,98.2,98,13.3199133513511
51.02,-0.96,98.5,98,13.3275874164437
51.18,-0.96,99.5,99,13.3990838426361
51.35,-0.96,99.2,99,13.4072775429682
51.51,-0.96,97.8,97,13.2849074037336
51.68,-0.96,98.8,98,13.357951808111
51.84,-0.96,98.8,98,13.3654533343814
52.01,-0.96,99.3,99,13.4397059821471
52.18,-0.96,100,100,13.5147267310018
52.34,-0.96,100.1,100,13.5232036476245
52.51,-0.96,100.7,100,13.5322815626153
52.67,-0.96,99.4,99,13.4731578151521
52.84,-0.96,98.8,98,13.4136434625447
53.01,-0.96,98.5,98,13.4220680730656
53.17,-0.96,100.1,100,13.5682400791772
53.34,-0.96,100.6,100,13.5776915393966
53.51,-0.96,100.1,100,13.5872228324048
53.67,-0.96,99.7,99,13.5259232682942
53.84,-0.96,101.4,101,13.6766202624694
54,-0.96,102,102,13.7572024243618
54.17,-0.96,104,104,13.9103515457938
54.34,-0.96,107.4,107,14.1358105627197
54.5,-0.96,112.5,112,14.5023967392489
54.67,-0.96,107.1,107,14.1618729312191
60.64,-0.96,114.9,114,15.3762370066194
60.81,-0.96,115.5,115,15.4935668146658
34.25,-0.79,95.2,95,12.6613339929527
34.41,-0.79,94.9,94,12.6293354824612
34.58,-0.79,95.1,95,12.668425599386
34.75,-0.79,94.9,94,12.6362187197013
34.91,-0.79,95.3,95,12.6755788619881
35.08,-0.79,96.8,96,12.7155285950434
35.24,-0.79,98,98,12.7918740919153
35.41,-0.79,100.2,100,12.8689600711082
35.58,-0.79,106.4,106,13.0900778806238
35.74,-0.79,103.1,103,12.9879153100356
35.91,-0.79,103,103,12.9935697449548
37.73,-0.79,95.9,95,12.739406725645
37.9,-0.79,96,96,12.783618186681
38.07,-0.79,95.8,95,12.747452936978
38.23,-0.79,96.7,96,12.7919491161572
38.4,-0.79,96.5,96,12.7962725727408
38.56,-0.79,97.4,97,12.8414280643085
38.73,-0.79,97.3,97,12.8460470704915
38.9,-0.79,97.5,97,12.8506896977681
39.06,-0.79,97.3,97,12.8550810363756
39.23,-0.79,96,96,12.8177001998918
39.4,-0.79,94.8,94,12.7371908402695
39.56,-0.79,94.4,94,12.7409170481765
39.73,-0.79,93.6,93,12.7017659596848
39.89,-0.79,93.2,93,12.705283366669
40.06,-0.79,98.5,98,12.9262477387772
40.23,-0.79,100.6,100,13.017962134578
40.39,-0.79,97.7,97,12.8924321220252
40.56,-0.79,101.8,101,13.072593445893
40.72,-0.79,100.3,100,13.034352100502
40.89,-0.79,100.5,100,13.0400985048583
41.05,-0.79,98.1,98,12.9563411602868
41.22,-0.79,95.1,95,12.8260917561599
41.39,-0.79,94.2,94,12.7849032074117
41.55,-0.79,95.3,95,12.8347939289211
41.72,-0.79,95.4,95,12.8393139704322
41.88,-0.79,94.9,94,12.7971313312572
42.05,-0.79,96.2,96,12.8947987271963
42.22,-0.79,95.6,95,12.8527576973647
42.38,-0.79,97.6,97,12.9513685143103
42.55,-0.79,102.7,102,13.1914533985178
42.72,-0.79,99.7,99,13.0567617939656
42.88,-0.79,105,105,13.3451926078444
43.05,-0.79,113.1,113,13.7215172282334
43.21,-0.79,98.4,98,13.0254942919007
43.38,-0.79,96.2,96,12.9337286702204
43.55,-0.79,96,96,12.9388350655277
43.71,-0.79,95.7,95,12.894208662194
43.88,-0.79,95.9,95,12.8990766833667
44.04,-0.79,96.3,96,12.9537264455284
44.21,-0.79,96,96,12.9589539939085
44.38,-0.79,95.8,95,12.9135672953016
44.54,-0.79,95.5,95,12.9182598422651
44.71,-0.79,95.3,95,12.9232757541021
44.87,-0.79,95.3,95,12.9280252467357
45.04,-0.79,95.2,95,12.9331023623168
45.2,-0.79,95,95,12.9379101259467
45.37,-0.79,95.2,95,12.9430498742766
45.54,-0.79,95.1,95,12.9482224596207
45.7,-0.79,94.6,94,12.8999448950636
45.87,-0.79,95.4,95,12.9583585923041
46.03,-0.79,95.2,95,12.9633190423881
46.2,-0.79,95.1,95,12.968622928088
46.37,-0.79,95.7,95,12.97396164665
46.53,-0.79,95.6,95,12.9790185256552
46.7,-0.79,96.2,96,13.0394094533233
46.87,-0.79,96.5,96,13.0451861233785
47.03,-0.79,97.4,97,13.106173651987
47.2,-0.79,96.4,96,13.0565107805766
47.36,-0.79,96.3,96,13.0620551788505
47.53,-0.79,96,96,13.0679851203587
47.7,-0.79,96.2,96,13.0739557598146
47.86,-0.79,96.4,96,13.0796128239766
48.03,-0.79,96.8,96,13.0856639440674
48.19,-0.79,97,97,13.1492605666832
48.36,-0.79,97.9,97,13.1557476221468
48.52,-0.79,99,99,13.278615969263
48.69,-0.79,98.5,98,13.2272565597755
48.86,-0.79,100.1,100,13.3521275261603
49.02,-0.79,98.5,98,13.2408603313041
49.19,-0.79,98.2,98,13.2479427357163
49.35,-0.79,97.4,97,13.1944542715331
49.52,-0.79,97.7,97,13.2012658964762
51.02,-0.79,98.3,98,13.3275874164437
51.18,-0.79,98.6,98,13.3348643567735
51.35,-0.79,98.5,98,13.3426545710126
51.51,-0.79,97.9,97,13.2849074037336
51.68,-0.79,99.2,99,13.4233673048369
51.84,-0.79,99.1,99,13.4312575830169
52.01,-0.79,99.6,99,13.4397059821471
52.18,-0.79,99.5,99,13.4482222578421
52.34,-0.79,98.6,98,13.389261862924
52.51,-0.79,100.5,100,13.5322815626153
52.67,-0.79,100.8,100,13.5408934120508
52.84,-0.79,100,100,13.5501166997111
53.01,-0.79,98.8,98,13.4220680730656
53.17,-0.79,99.4,99,13.4992168001322
53.34,-0.79,101,101,13.6470197906773
53.51,-0.79,100.7,100,13.5872228324048
53.67,-0.79,99.1,99,13.5259232682942
53.84,-0.79,100.3,100,13.605957098996
54,-0.79,101.7,101,13.6862507063888
54.17,-0.79,104.6,104,13.9103515457938
54.34,-0.79,106.2,106,14.0647910766349
54.5,-0.79,112,112,14.5023967392489
54.67,-0.79,108.1,108,14.2336252727455
60.81,-0.79,114.8,114,15.401057732026
34.25,-0.63,95.6,95,12.6613339929527
34.41,-0.63,95.2,95,12.6647647244468
34.58,-0.63,95.3,95,12.668425599386
34.75,-0.63,95,95,12.6721028362485
34.91,-0.63,95.8,95,12.6755788619881
35.08,-0.63,96.8,96,12.7155285950434
35.24,-0.63,98.6,98,12.7918740919153
35.41,-0.63,98.3,98,12.7963091099352
35.58,-0.63,104.6,104,13.0185891270419
35.74,-0.63,103.3,103,12.9879153100356
35.91,-0.63,100.7,100,12.8834852462114
37.73,-0.63,95.9,95,12.739406725645
38.07,-0.63,96.7,96,12.7878997826283
38.23,-0.63,97.6,97,12.832528243648
38.4,-0.63,97.5,97,12.837102115712
38.56,-0.63,96.9,96,12.8003617147737
38.73,-0.63,98.3,98,12.8872558050948
38.9,-0.63,97.6,97,12.8506896977681
39.06,-0.63,96.9,96,12.8132675286007
39.23,-0.63,96.8,96,12.8177001998918
39.4,-0.63,95.3,95,12.7797227666901
39.56,-0.63,95.1,95,12.783693517797
39.73,-0.63,94.9,94,12.7448964699844
39.89,-0.63,93.2,93,12.705283366669
40.06,-0.63,96,96,12.8396783117557
40.23,-0.63,95,95,12.8005375206519
40.39,-0.63,97,97,12.8924321220252
40.56,-0.63,104.7,104,13.2025607221351
40.72,-0.63,101.4,101,13.0782244746392
40.89,-0.63,98.6,98,12.9514128161429
41.05,-0.63,94.5,94,12.7765338154042
41.22,-0.63,93.9,93,12.7352264046612
41.39,-0.63,92.9,92,12.6933028336711
41.55,-0.63,93.6,93,12.7428584332119
41.72,-0.63,95,95,12.8393139704322
41.88,-0.63,95.1,95,12.8435915113753
42.05,-0.63,95.2,95,12.8481615195487
42.22,-0.63,95.4,95,12.8527576973647
42.38,-0.63,96.8,96,12.9042936907977
42.55,-0.63,100.1,100,13.097923241622
42.72,-0.63,101,101,13.151153260528
42.88,-0.63,113.3,113,13.7116374373345
43.05,-0.63,126.8,126,14.2805907396348
43.21,-0.63,99.2,99,13.0737279203283
43.38,-0.63,95.9,95,12.8848422111206
43.55,-0.63,95.9,95,12.8896537338618
43.71,-0.63,95.8,95,12.894208662194
43.88,-0.63,95.7,95,12.8990766833667
44.04,-0.63,96,96,12.9537264455284
44.21,-0.63,95.7,95,12.9086111995051
44.38,-0.63,95.4,95,12.9135672953016
44.54,-0.63,95.3,95,12.9182598422651
44.71,-0.63,95.3,95,12.9232757541021
44.87,-0.63,95.4,95,12.9280252467357
45.04,-0.63,95.1,95,12.9331023623168
45.2,-0.63,95,95,12.9379101259467
45.37,-0.63,94.5,94,12.89049034201
45.54,-0.63,94.9,94,12.8953461735035
45.7,-0.63,94.7,94,12.8999448950636
45.87,-0.63,95.2,95,12.9583585923041
46.03,-0.63,95.2,95,12.9633190423881
46.2,-0.63,95.7,95,12.968622928088
46.37,-0.63,95.5,95,12.97396164665
46.53,-0.63,95.5,95,12.9790185256552
46.7,-0.63,96.1,96,13.0394094533233
46.87,-0.63,97.2,97,13.1003860153742
47.03,-0.63,97.1,97,13.106173651987
47.2,-0.63,97.2,97,13.1123632890703
47.36,-0.63,96.4,96,13.0620551788505
47.53,-0.63,96,96,13.0679851203587
47.7,-0.63,96.1,96,13.0739557598146
47.86,-0.63,96.2,96,13.0796128239766
48.03,-0.63,96.2,96,13.0856639440674
48.19,-0.63,96.3,96,13.0913976904814
48.36,-0.63,97.6,97,13.1557476221468
48.52,-0.63,97.9,97,13.1618949085272
48.69,-0.63,98.2,98,13.2272565597755
48.86,-0.63,99.7,99,13.2932546284563
49.02,-0.63,99.5,99,13.30021617163
49.19,-0.63,98.7,98,13.2479427357163
49.35,-0.63,97.1,97,13.1944542715331
50.85,-0.63,98.2,98,13.3199133513511
51.02,-0.63,99.1,99,13.3914300668139
51.18,-0.63,99,99,13.3990838426361
51.35,-0.63,97.9,97,13.2779020391183
51.51,-0.63,97.3,97,13.2849074037336
51.68,-0.63,98.4,98,13.357951808111
51.84,-0.63,100.4,100,13.4969250289056
52.01,-0.63,98.9,98,13.3734854043107
52.18,-0.63,99,99,13.4482222578421
52.34,-0.63,98.8,98,13.389261862924
52.51,-0.63,99.5,99,13.4649512520664
52.67,-0.63,100.2,100,13.5408934120508
52.84,-0.63,100.8,100,13.5501166997111
53.01,-0.63,100.4,100,13.5594164765837
53.17,-0.63,100.1,100,13.5682400791772
53.34,-0.63,100.5,100,13.5776915393966
53.51,-0.63,100.2,100,13.5872228324048
53.67,-0.63,100.3,100,13.5962674450935
53.84,-0.63,100.7,100,13.605957098996
54,-0.63,103.2,103,13.8279986869261
54.17,-0.63,106.2,106,14.0520165170018
54.34,-0.63,106.5,106,14.0647910766349
54.5,-0.63,109.2,109,14.290702764477
34.25,-0.46,95.8,95,12.6613339929527
34.41,-0.46,95.6,95,12.6647647244468
34.58,-0.46,95.2,95,12.668425599386
34.75,-0.46,95.2,95,12.6721028362485
34.91,-0.46,95.7,95,12.6755788619881
35.08,-0.46,96.9,96,12.7155285950434
35.24,-0.46,97.9,97,12.7556137794181
35.41,-0.46,99.3,99,12.8326917939607
35.58,-0.46,99.4,99,12.8373780045299
35.74,-0.46,103.5,103,12.9879153100356
35.91,-0.46,101.8,101,12.9203116820568
38.4,-0.46,98.7,98,12.8778220378208
38.56,-0.46,96.9,96,12.8003617147737
38.73,-0.46,98.3,98,12.8872558050948
38.9,-0.46,97.6,97,12.8506896977681
39.06,-0.46,97.7,97,12.8550810363756
39.23,-0.46,99,99,12.9435686208006
39.4,-0.46,98,98,12.90669971537
39.56,-0.46,97.4,97,12.8689426893408
39.73,-0.46,96.9,96,12.8308722236115
39.89,-0.46,93.6,93,12.705283366669
40.06,-0.46,93.7,93,12.7090400649101
40.23,-0.46,94,94,12.7567241938533
40.39,-0.46,100.9,100,13.0232859903153
40.56,-0.46,112.2,112,13.5410628472929
40.72,-0.46,102.2,102,13.1219522730237
40.89,-0.46,97.7,97,12.9068825733016
41.05,-0.46,93.6,93,12.7313269732107
41.22,-0.46,92.5,92,12.6896569115667
41.39,-0.46,92.7,92,12.6933028336711
41.55,-0.46,94.6,94,12.788874230857
41.72,-0.46,95,95,12.8393139704322
41.88,-0.46,95.4,95,12.8435915113753
42.05,-0.46,95.4,95,12.8481615195487
42.22,-0.46,95.6,95,12.8527576973647
42.38,-0.46,97.9,97,12.9513685143103
42.55,-0.46,101.7,101,13.1447630552882
42.72,-0.46,104.5,104,13.2915949238341
42.88,-0.46,127.6,127,14.3071689447193
43.05,-0.46,118.8,118,13.9435259334907
43.21,-0.46,101.2,101,13.16978228845
43.38,-0.46,95.9,95,12.8848422111206
43.55,-0.46,95.7,95,12.8896537338618
43.71,-0.46,95.7,95,12.894208662194
43.88,-0.46,95.6,95,12.8990766833667
44.04,-0.46,95.5,95,12.9036853895352
44.21,-0.46,95.5,95,12.9086111995051
44.38,-0.46,95.3,95,12.9135672953016
44.54,-0.46,95.1,95,12.9182598422651
44.71,-0.46,95.1,95,12.9232757541021
44.87,-0.46,95.1,95,12.9280252467357
45.04,-0.46,94.9,94,12.8811520948713
45.2,-0.46,94.8,94,12.8856653746038
45.37,-0.46,94.7,94,12.89049034201
45.54,-0.46,95.3,95,12.9482224596207
45.7,-0.46,94.7,94,12.8999448950636
45.87,-0.46,95.1,95,12.9583585923041
46.03,-0.46,95.5,95,12.9633190423881
46.2,-0.46,95.8,95,12.968622928088
46.37,-0.46,95.5,95,12.97396164665
46.53,-0.46,95.5,95,12.9790185256552
46.7,-0.46,96.9,96,13.0394094533233
46.87,-0.46,97.4,97,13.1003860153742
47.03,-0.46,97.2,97,13.106173651987
47.2,-0.46,97.4,97,13.1123632890703
47.36,-0.46,95.9,95,13.0057665062117
47.53,-0.46,95.8,95,13.0113546874656
47.7,-0.46,95.4,95,13.0169812369586
47.86,-0.46,96.3,96,13.0796128239766
48.03,-0.46,96.7,96,13.0856639440674
48.19,-0.46,96.7,96,13.0913976904814
48.36,-0.46,97.1,97,13.1557476221468
48.52,-0.46,97.6,97,13.1618949085272
48.69,-0.46,98.7,98,13.2272565597755
48.86,-0.46,99.4,99,13.2932546284563
49.02,-0.46,99,99,13.30021617163
49.19,-0.46,97.8,97,13.1880884564166
49.35,-0.46,97.1,97,13.1944542715331
51.02,-0.46,98.3,98,13.3275874164437
51.18,-0.46,97.8,97,13.2705149656296
51.35,-0.46,98,98,13.3426545710126
51.51,-0.46,97.1,97,13.2849074037336
51.68,-0.46,97.6,97,13.2924074942574
51.84,-0.46,99.2,99,13.4312575830169
52.01,-0.46,100.3,100,13.5057902122698
52.18,-0.46,98.6,98,13.3815819214775
52.34,-0.46,99,99,13.4563004450222
52.51,-0.46,99.1,99,13.4649512520664
52.67,-0.46,99.5,99,13.4731578151521
52.84,-0.46,99.9,99,13.4819469243089
53.01,-0.46,100.5,100,13.5594164765837
53.17,-0.46,100.9,100,13.5682400791772
53.34,-0.46,100.9,100,13.5776915393966
53.51,-0.46,101.4,101,13.6570010511287
53.67,-0.46,100.7,100,13.5962674450935
53.84,-0.46,102.5,102,13.747136494377
54,-0.46,103.4,103,13.8279986869261
54.17,-0.46,106.7,106,14.0520165170018
54.34,-0.46,106.5,106,14.0647910766349
54.5,-0.46,109.3,109,14.290702764477
34.25,-0.29,96.1,96,12.6964634454071
34.41,-0.29,95.6,95,12.6647647244468
34.58,-0.29,95.2,95,12.668425599386
34.75,-0.29,95.4,95,12.6721028362485
34.91,-0.29,95.7,95,12.6755788619881
35.08,-0.29,96.7,96,12.7155285950434
35.24,-0.29,97.9,97,12.7556137794181
35.41,-0.29,98.6,98,12.7963091099352
35.58,-0.29,98.7,98,12.8007643668123
35.74,-0.29,102.3,102,12.9515850791614
35.91,-0.29,101.6,101,12.9203116820568
36.08,-0.29,99.2,99,12.8512863028461
38.56,-0.29,98.2,98,12.8823844008591
38.73,-0.29,97.9,97,12.8460470704915
38.9,-0.29,97,97,12.8506896977681
39.06,-0.29,97.8,97,12.8550810363756
39.23,-0.29,99.2,99,12.9435686208006
39.4,-0.29,100.2,100,12.9907676482345
39.56,-0.29,99.6,99,12.9537421061697
39.73,-0.29,97.5,97,12.8737043844488
39.89,-0.29,94.5,94,12.7486611386439
40.06,-0.29,93.6,93,12.7090400649101
40.23,-0.29,93.6,93,12.7128170206014
40.39,-0.29,99,99,12.9797941851684
40.56,-0.29,105.5,105,13.2455572939738
40.72,-0.29,100.3,100,13.034352100502
40.89,-0.29,95.1,95,12.8174829485919
41.05,-0.29,93,93,12.7313269732107
41.22,-0.29,92.5,92,12.6896569115667
41.39,-0.29,93,93,12.7391476690656
41.55,-0.29,94.6,94,12.788874230857
41.72,-0.29,94.7,94,12.7931165596618
41.88,-0.29,95.5,95,12.8435915113753
42.05,-0.29,95.3,95,12.8481615195487
42.22,-0.29,95.6,95,12.8527576973647
42.38,-0.29,100.7,100,13.0918532588168
42.55,-0.29,101.4,101,13.1447630552882
42.72,-0.29,110.2,110,13.5674798455447
42.88,-0.29,140.7,140,14.7779592711708
43.05,-0.29,127.9,127,14.3208435285663
43.21,-0.29,101.6,101,13.16978228845
43.38,-0.29,95.7,95,12.8848422111206
43.55,-0.29,96.1,96,12.9388350655277
43.71,-0.29,96.2,96,12.9436691080756
43.88,-0.29,95.6,95,12.8990766833667
44.04,-0.29,95.7,95,12.9036853895352
44.21,-0.29,95.6,95,12.9086111995051
44.38,-0.29,95.4,95,12.9135672953016
44.54,-0.29,95.3,95,12.9182598422651
44.71,-0.29,94.8,94,12.8719274931954
44.87,-0.29,95.2,95,12.9280252467357
45.04,-0.29,95.1,95,12.9331023623168
45.2,-0.29,95,95,12.9379101259467
45.37,-0.29,95,95,12.9430498742766
45.54,-0.29,94.7,94,12.8953461735035
45.7,-0.29,95.3,95,12.9531211268032
45.87,-0.29,94.8,94,12.9048617061245
46.03,-0.29,95.4,95,12.9633190423881
46.2,-0.29,95.7,95,12.968622928088
46.37,-0.29,95.5,95,12.97396164665
46.53,-0.29,95.9,95,12.9790185256552
46.7,-0.29,97.7,97,13.0942764366335
46.87,-0.29,97.7,97,13.1003860153742
47.03,-0.29,97.2,97,13.106173651987
47.2,-0.29,96.6,96,13.0565107805766
47.36,-0.29,96.1,96,13.0620551788505
47.53,-0.29,95.6,95,13.0113546874656
47.7,-0.29,95.7,95,13.0169812369586
47.86,-0.29,96.1,96,13.0796128239766
48.03,-0.29,96.4,96,13.0856639440674
48.19,-0.29,96.9,96,13.0913976904814
48.36,-0.29,98.4,98,13.2138394459085
48.52,-0.29,98.5,98,13.2203216972101
48.69,-0.29,99.2,99,13.2859092342785
48.86,-0.29,98.9,98,13.2342409552638
49.02,-0.29,98.4,98,13.2408603313041
49.19,-0.29,97,97,13.1880884564166
49.35,-0.29,96.7,96,13.1341288820987
51.02,-0.29,99,99,13.3914300668139
51.18,-0.29,97.9,97,13.2705149656296
