"Lat","Lon","MeanFitness","pres"
54.17,-8.93,0.191,1
54.34,-8.93,0.19,1
37.24,-8.76,0.488,1
37.4,-8.76,0.105,1
38.73,-8.76,0.444,1
38.9,-8.76,0.346,1
39.06,-8.76,0.399,1
39.23,-8.76,0.449,1
39.4,-8.76,0.599,1
39.56,-8.76,0.799,1
39.73,-8.76,0.848,1
39.89,-8.76,0.798,1
40.06,-8.76,0.998,1
40.23,-8.76,0.998,1
40.39,-8.76,0.996,1
42.05,-8.76,0.662,1
42.72,-8.76,0.603,1
42.88,-8.76,0.608,1
43.05,-8.76,0.552,1
43.21,-8.76,0.65,1
43.38,-8.76,0.874,1
51.68,-8.76,0.732,1
51.84,-8.76,0.514,1
52.01,-8.76,0.248,1
52.18,-8.76,0.15,1
52.34,-8.76,0.349,1
52.51,-8.76,0.598,1
52.67,-8.76,0.897,1
52.84,-8.76,0.847,1
53.01,-8.76,0.548,1
53.17,-8.76,0.499,1
53.34,-8.76,0.648,1
53.51,-8.76,0.249,1
53.67,-8.76,0.199,1
53.84,-8.76,0.198,1
54,-8.76,0.195,1
54.17,-8.76,0,0
54.34,-8.76,0.177,1
70.94,-8.76,0.001,0
37.24,-8.59,0.805,1
37.4,-8.59,0.062,0
37.57,-8.59,0.156,1
37.73,-8.59,0.105,1
37.9,-8.59,0.111,1
38.07,-8.59,0.164,1
38.23,-8.59,0.165,1
38.4,-8.59,0.108,1
38.56,-8.59,0.055,0
38.73,-8.59,0.168,1
38.9,-8.59,0.238,1
39.06,-8.59,0.399,1
39.23,-8.59,0.424,1
39.4,-8.59,0.499,1
39.56,-8.59,0.649,1
39.73,-8.59,0.745,1
39.89,-8.59,0.849,1
40.06,-8.59,0.998,1
40.23,-8.59,0.998,1
40.39,-8.59,0.998,1
40.56,-8.59,0.998,1
40.72,-8.59,0.997,1
41.39,-8.59,0.982,1
41.55,-8.59,0.965,1
41.72,-8.59,0.904,1
41.88,-8.59,0.757,1
42.05,-8.59,0.704,1
42.22,-8.59,0.531,1
42.38,-8.59,0.559,1
42.55,-8.59,0.583,1
42.72,-8.59,0.681,1
42.88,-8.59,0.575,1
43.05,-8.59,0.585,1
43.21,-8.59,0.621,1
43.38,-8.59,0.908,1
51.68,-8.59,0.841,1
51.84,-8.59,0.636,1
52.01,-8.59,0.449,1
52.18,-8.59,0.212,1
52.34,-8.59,0.399,1
52.51,-8.59,0.598,1
52.67,-8.59,0.748,1
52.84,-8.59,0.598,1
53.01,-8.59,0.299,1
53.17,-8.59,0.399,1
53.34,-8.59,0.349,1
53.51,-8.59,0.498,1
53.67,-8.59,0.248,1
53.84,-8.59,0.149,1
54,-8.59,0.094,0
54.17,-8.59,0,0
54.34,-8.59,0,0
54.83,-8.59,0,0
70.94,-8.59,0.001,0
37.24,-8.43,0.755,1
37.4,-8.43,0.079,0
37.57,-8.43,0.236,1
37.73,-8.43,0.155,1
37.9,-8.43,0.157,1
38.07,-8.43,0.155,1
38.23,-8.43,0.185,1
38.4,-8.43,0.155,1
38.56,-8.43,0.155,1
38.73,-8.43,0.168,1
38.9,-8.43,0.184,1
39.06,-8.43,0.399,1
39.23,-8.43,0.449,1
39.4,-8.43,0.449,1
39.56,-8.43,0.549,1
39.73,-8.43,0.648,1
39.89,-8.43,0.847,1
40.06,-8.43,0.998,1
40.23,-8.43,0.998,1
40.39,-8.43,0.998,1
40.56,-8.43,0.998,1
40.72,-8.43,0.997,1
40.89,-8.43,0.996,1
41.05,-8.43,0.992,1
41.22,-8.43,0.987,1
41.39,-8.43,0.979,1
41.55,-8.43,0.966,1
41.72,-8.43,0.928,1
41.88,-8.43,0.83,1
42.05,-8.43,0.624,1
42.22,-8.43,0.729,1
42.38,-8.43,0.546,1
42.55,-8.43,0.598,1
42.72,-8.43,0.59,1
42.88,-8.43,0.687,1
43.05,-8.43,0.651,1
43.21,-8.43,0.6,1
43.38,-8.43,0.911,1
51.84,-8.43,0.647,1
52.01,-8.43,0.549,1
52.18,-8.43,0.299,1
52.34,-8.43,0.299,1
52.51,-8.43,0.399,1
52.67,-8.43,0.598,1
52.84,-8.43,0.399,1
53.01,-8.43,0.348,1
53.17,-8.43,0.199,1
53.34,-8.43,0.299,1
53.51,-8.43,0.249,1
53.67,-8.43,0.298,1
53.84,-8.43,0.199,1
54,-8.43,0.145,1
54.17,-8.43,0.141,1
54.34,-8.43,0.129,1
54.5,-8.43,0.164,1
54.67,-8.43,0,0
54.83,-8.43,0,0
37.24,-8.26,0.444,1
37.4,-8.26,0.055,0
37.57,-8.26,0.006,0
37.73,-8.26,0.117,1
37.9,-8.26,0.155,1
38.07,-8.26,0.055,0
38.23,-8.26,0.055,0
38.4,-8.26,0.055,0
38.56,-8.26,0.055,0
38.73,-8.26,0.172,1
38.9,-8.26,0.181,1
39.06,-8.26,0.29,1
39.23,-8.26,0.449,1
39.4,-8.26,0.449,1
39.56,-8.26,0.548,1
39.73,-8.26,0.549,1
39.89,-8.26,0.685,1
40.06,-8.26,0.99,1
40.23,-8.26,0.997,1
40.39,-8.26,0.998,1
40.56,-8.26,0.998,1
40.72,-8.26,0.997,1
40.89,-8.26,0.987,1
41.05,-8.26,0.976,1
41.22,-8.26,0.988,1
41.39,-8.26,0.963,1
41.55,-8.26,0.966,1
41.72,-8.26,0.952,1
41.88,-8.26,0.853,1
42.05,-8.26,0.683,1
42.22,-8.26,0.774,1
42.38,-8.26,0.558,1
42.55,-8.26,0.409,1
42.72,-8.26,0.501,1
42.88,-8.26,0.691,1
43.05,-8.26,0.648,1
43.21,-8.26,0.772,1
43.38,-8.26,0.913,1
51.84,-8.26,0.698,1
52.01,-8.26,0.551,1
52.18,-8.26,0.254,1
52.34,-8.26,0.449,1
52.51,-8.26,0.299,1
52.67,-8.26,0.448,1
52.84,-8.26,0.398,1
53.01,-8.26,0.248,1
53.17,-8.26,0.199,1
53.34,-8.26,0.199,1
53.51,-8.26,0.249,1
53.67,-8.26,0.149,1
53.84,-8.26,0.149,1
54,-8.26,0.147,1
54.17,-8.26,0.088,0
54.34,-8.26,0.084,0
54.5,-8.26,0,0
54.67,-8.26,0.024,0
54.83,-8.26,0,0
55,-8.26,0.059,0
71.1,-8.26,0.001,0
37.24,-8.1,0.75,1
37.4,-8.1,0.005,0
37.57,-8.1,0.078,0
37.73,-8.1,0.105,1
37.9,-8.1,0.105,1
38.07,-8.1,0.055,0
38.23,-8.1,0,0
38.4,-8.1,0.05,0
38.56,-8.1,0.155,1
38.73,-8.1,0.188,1
38.9,-8.1,0.185,1
39.06,-8.1,0.229,1
39.23,-8.1,0.349,1
39.4,-8.1,0.449,1
39.56,-8.1,0.458,1
39.73,-8.1,0.546,1
39.89,-8.1,0.748,1
40.06,-8.1,0.985,1
40.23,-8.1,0.99,1
40.39,-8.1,0.998,1
40.56,-8.1,0.995,1
40.72,-8.1,0.969,1
40.89,-8.1,0.966,1
41.05,-8.1,0.943,1
41.22,-8.1,0.983,1
41.39,-8.1,0.973,1
41.55,-8.1,0.963,1
41.72,-8.1,0.949,1
41.88,-8.1,0.791,1
42.05,-8.1,0.47,1
42.22,-8.1,0.658,1
42.38,-8.1,0.505,1
42.55,-8.1,0.542,1
42.72,-8.1,0.505,1
42.88,-8.1,0.695,1
43.05,-8.1,0.716,1
43.21,-8.1,0.79,1
43.38,-8.1,0.891,1
43.55,-8.1,0.898,1
43.71,-8.1,0.898,1
52.01,-8.1,0.549,1
52.18,-8.1,0.498,1
52.34,-8.1,0.249,1
52.51,-8.1,0.096,0
52.67,-8.1,0.398,1
52.84,-8.1,0.099,0
53.01,-8.1,0.447,1
53.17,-8.1,0.347,1
53.34,-8.1,0.199,1
53.51,-8.1,0.349,1
53.67,-8.1,0.1,0
53.84,-8.1,0.149,1
54,-8.1,0.149,1
54.17,-8.1,0,0
54.34,-8.1,0,0
54.5,-8.1,0,0
54.67,-8.1,0.047,0
54.83,-8.1,0,0
55,-8.1,0,0
55.16,-8.1,0,0
71.1,-8.1,0.001,0
37.24,-7.93,0.721,1
37.4,-7.93,0.011,0
37.57,-7.93,0.194,1
37.73,-7.93,0.155,1
37.9,-7.93,0.055,0
38.07,-7.93,0,0
38.23,-7.93,0,0
38.4,-7.93,0,0
38.56,-7.93,0.1,0
38.73,-7.93,0.146,1
38.9,-7.93,0.193,1
39.06,-7.93,0.249,1
39.23,-7.93,0.349,1
39.4,-7.93,0.349,1
39.56,-7.93,0.449,1
39.73,-7.93,0.499,1
39.89,-7.93,0.648,1
40.06,-7.93,0.991,1
40.23,-7.93,0.828,1
40.39,-7.93,0.998,1
40.56,-7.93,0.998,1
40.72,-7.93,0.985,1
40.89,-7.93,0.978,1
41.05,-7.93,0.933,1
41.22,-7.93,0.963,1
41.39,-7.93,0.983,1
41.55,-7.93,0.944,1
41.72,-7.93,0.876,1
41.88,-7.93,0.672,1
42.05,-7.93,0.791,1
42.22,-7.93,0.535,1
42.38,-7.93,0.966,1
42.55,-7.93,0.892,1
42.72,-7.93,0.698,1
42.88,-7.93,0.813,1
43.05,-7.93,0.87,1
43.21,-7.93,0.862,1
43.38,-7.93,0.966,1
43.55,-7.93,0.96,1
43.71,-7.93,0.998,1
52.01,-7.93,0.598,1
52.18,-7.93,0.449,1
52.34,-7.93,0.199,1
52.51,-7.93,0.198,1
52.67,-7.93,0.149,1
52.84,-7.93,0.099,0
53.01,-7.93,0.298,1
53.17,-7.93,0.398,1
53.34,-7.93,0.348,1
53.51,-7.93,0.149,1
53.67,-7.93,0.199,1
53.84,-7.93,0.1,0
54,-7.93,0.199,1
54.17,-7.93,0.097,0
54.34,-7.93,0,0
54.5,-7.93,0,0
54.67,-7.93,0,0
54.83,-7.93,0,0
55,-7.93,0,0
55.16,-7.93,0,0
71.1,-7.93,0.001,0
37.24,-7.76,0.732,1
37.4,-7.76,0.048,0
37.57,-7.76,0.162,1
37.73,-7.76,0.055,0
37.9,-7.76,0.005,0
38.07,-7.76,0,0
38.23,-7.76,0,0
38.4,-7.76,0,0
38.56,-7.76,0.105,1
38.73,-7.76,0.161,1
38.9,-7.76,0.18,1
39.06,-7.76,0.2,1
39.23,-7.76,0.25,1
39.4,-7.76,0.399,1
39.56,-7.76,0.399,1
39.73,-7.76,0.499,1
39.89,-7.76,0.498,1
40.06,-7.76,0.936,1
40.23,-7.76,0.933,1
40.39,-7.76,0.988,1
40.56,-7.76,0.998,1
40.72,-7.76,0.994,1
40.89,-7.76,0.981,1
41.05,-7.76,0.917,1
41.22,-7.76,0.938,1
41.39,-7.76,0.914,1
41.55,-7.76,0.976,1
41.72,-7.76,0.883,1
41.88,-7.76,0.62,1
42.05,-7.76,0.456,1
42.22,-7.76,0.865,1
42.38,-7.76,0.983,1
42.55,-7.76,0.979,1
42.72,-7.76,0.69,1
42.88,-7.76,0.876,1
43.05,-7.76,0.904,1
43.21,-7.76,0.902,1
43.38,-7.76,0.929,1
43.55,-7.76,0.968,1
43.71,-7.76,0.993,1
43.88,-7.76,0.994,1
52.01,-7.76,0.697,1
52.18,-7.76,0.537,1
52.34,-7.76,0.149,1
52.51,-7.76,0.323,1
52.67,-7.76,0.397,1
52.84,-7.76,0.199,1
53.01,-7.76,0.198,1
53.17,-7.76,0.348,1
53.34,-7.76,0.204,1
53.51,-7.76,0.199,1
53.67,-7.76,0.149,1
53.84,-7.76,0.199,1
54,-7.76,0.152,1
54.17,-7.76,0,0
54.34,-7.76,0,0
54.5,-7.76,0,0
54.67,-7.76,0,0
54.83,-7.76,0,0
55,-7.76,0,0
55.16,-7.76,0,0
37.24,-7.6,0.389,1
37.4,-7.6,0.005,0
37.57,-7.6,0.005,0
37.73,-7.6,0,0
37.9,-7.6,0,0
38.07,-7.6,0,0
38.23,-7.6,0,0
38.4,-7.6,0.05,0
38.56,-7.6,0.105,1
38.73,-7.6,0.105,1
38.9,-7.6,0.124,1
39.06,-7.6,0.213,1
39.23,-7.6,0.19,1
39.4,-7.6,0.3,1
39.56,-7.6,0.299,1
39.73,-7.6,0.399,1
39.89,-7.6,0.399,1
40.06,-7.6,0.894,1
40.23,-7.6,0.94,1
40.39,-7.6,0.875,1
40.56,-7.6,0.941,1
40.72,-7.6,0.995,1
40.89,-7.6,0.979,1
41.05,-7.6,0.871,1
41.22,-7.6,0.979,1
41.39,-7.6,0.983,1
41.55,-7.6,0.788,1
41.72,-7.6,0.958,1
41.88,-7.6,0.683,1
42.05,-7.6,0.388,1
42.22,-7.6,0.964,1
42.38,-7.6,0.982,1
42.55,-7.6,0.987,1
42.72,-7.6,0.975,1
42.88,-7.6,0.937,1
43.05,-7.6,0.911,1
43.21,-7.6,0.975,1
43.38,-7.6,0.981,1
43.55,-7.6,0.97,1
43.71,-7.6,0.986,1
43.88,-7.6,0.998,1
52.01,-7.6,0.691,1
52.18,-7.6,0.477,1
52.34,-7.6,0.199,1
52.51,-7.6,0.59,1
52.67,-7.6,0.249,1
52.84,-7.6,0.149,1
53.01,-7.6,0.149,1
53.17,-7.6,0.1,0
53.34,-7.6,0.349,1
53.51,-7.6,0.249,1
53.67,-7.6,0.149,1
53.84,-7.6,0.1,0
54,-7.6,0.148,1
54.17,-7.6,0.038,0
54.34,-7.6,0,0
54.5,-7.6,0,0
54.67,-7.6,0,0
54.83,-7.6,0,0
55,-7.6,0,0
55.16,-7.6,0,0
55.33,-7.6,0.038,0
37.4,-7.43,0.405,1
37.57,-7.43,0,0
37.73,-7.43,0,0
37.9,-7.43,0,0
38.07,-7.43,0,0
38.23,-7.43,0,0
38.4,-7.43,0,0
38.56,-7.43,0,0
38.73,-7.43,0.1,0
38.9,-7.43,0.139,1
39.06,-7.43,0.194,1
39.23,-7.43,0.245,1
39.4,-7.43,0.2,1
39.56,-7.43,0.299,1
39.73,-7.43,0.349,1
39.89,-7.43,0.299,1
40.06,-7.43,0.646,1
40.23,-7.43,0.846,1
40.39,-7.43,0.81,1
40.56,-7.43,0.594,1
40.72,-7.43,0.996,1
40.89,-7.43,0.885,1
41.05,-7.43,0.921,1
41.22,-7.43,0.988,1
41.39,-7.43,0.941,1
41.55,-7.43,0.907,1
41.72,-7.43,0.982,1
41.88,-7.43,0.98,1
42.05,-7.43,0.925,1
42.22,-7.43,0.975,1
42.38,-7.43,0.914,1
42.55,-7.43,0.993,1
42.72,-7.43,0.993,1
42.88,-7.43,0.987,1
43.05,-7.43,0.991,1
43.21,-7.43,0.943,1
43.38,-7.43,0.993,1
43.55,-7.43,0.628,1
43.71,-7.43,0.994,1
43.88,-7.43,0.998,1
52.18,-7.43,0.539,1
52.34,-7.43,0,0
52.51,-7.43,0.299,1
52.67,-7.43,0.199,1
52.84,-7.43,0.199,1
53.01,-7.43,0.149,1
53.17,-7.43,0,0
53.34,-7.43,0.199,1
53.51,-7.43,0.398,1
53.67,-7.43,0.249,1
53.84,-7.43,0.149,1
54,-7.43,0.199,1
54.17,-7.43,0.143,1
54.34,-7.43,0.131,1
54.5,-7.43,0,0
54.67,-7.43,0,0
54.83,-7.43,0,0
55,-7.43,0,0
55.16,-7.43,0.05,0
55.33,-7.43,0,0
37.4,-7.26,0.304,1
37.57,-7.26,0,0
37.73,-7.26,0,0
37.9,-7.26,0,0
38.07,-7.26,0,0
38.23,-7.26,0,0
38.4,-7.26,0,0
38.56,-7.26,0,0
38.73,-7.26,0,0
38.9,-7.26,0.1,0
39.06,-7.26,0.124,1
39.23,-7.26,0.162,1
39.4,-7.26,0.2,1
39.56,-7.26,0.2,1
39.73,-7.26,0.299,1
39.89,-7.26,0.228,1
40.06,-7.26,0.448,1
40.23,-7.26,0.897,1
40.39,-7.26,0.848,1
40.56,-7.26,0.829,1
40.72,-7.26,0.866,1
40.89,-7.26,0.94,1
41.05,-7.26,0.929,1
41.22,-7.26,0.996,1
41.39,-7.26,0.947,1
41.55,-7.26,0.942,1
41.72,-7.26,0.894,1
41.88,-7.26,0.981,1
42.05,-7.26,0.947,1
42.22,-7.26,0.668,1
42.38,-7.26,0.116,1
42.55,-7.26,0.989,1
42.72,-7.26,0.983,1
42.88,-7.26,0.994,1
43.05,-7.26,0.995,1
43.21,-7.26,0.994,1
43.38,-7.26,0.996,1
43.55,-7.26,0.995,1
43.71,-7.26,0.992,1
52.34,-7.26,0.349,1
52.51,-7.26,0.398,1
52.67,-7.26,0.298,1
52.84,-7.26,0.249,1
53.01,-7.26,0.348,1
53.17,-7.26,0.149,1
53.34,-7.26,0.149,1
53.51,-7.26,0.149,1
53.67,-7.26,0.199,1
53.84,-7.26,0.1,0
54,-7.26,0.149,1
54.17,-7.26,0.05,0
54.34,-7.26,0.1,0
54.5,-7.26,0,0
54.67,-7.26,0,0
54.83,-7.26,0,0
55,-7.26,0,0
55.16,-7.26,0,0
55.33,-7.26,0,0
57.32,-7.26,0,0
57.49,-7.26,0,0
57.66,-7.26,0,0
62.14,-7.26,0,0
37.4,-7.1,0.359,1
37.57,-7.1,0,0
37.73,-7.1,0,0
37.9,-7.1,0,0
38.07,-7.1,0,0
38.23,-7.1,0,0
38.4,-7.1,0,0
38.56,-7.1,0,0
38.73,-7.1,0,0
38.9,-7.1,0,0
39.06,-7.1,0.072,0
39.23,-7.1,0.119,1
39.4,-7.1,0.15,1
39.56,-7.1,0.199,1
39.73,-7.1,0.2,1
39.89,-7.1,0.198,1
40.06,-7.1,0.449,1
40.23,-7.1,0.499,1
40.39,-7.1,0.897,1
40.56,-7.1,0.945,1
40.72,-7.1,0.943,1
40.89,-7.1,0.945,1
41.05,-7.1,0.946,1
41.22,-7.1,0.898,1
41.39,-7.1,0.946,1
41.55,-7.1,0.797,1
41.72,-7.1,0.798,1
41.88,-7.1,0.697,1
42.05,-7.1,0.945,1
42.22,-7.1,0.677,1
42.38,-7.1,0.132,1
42.55,-7.1,0.982,1
42.72,-7.1,0.842,1
42.88,-7.1,0.64,1
43.05,-7.1,0.994,1
43.21,-7.1,0.847,1
43.38,-7.1,0.997,1
43.55,-7.1,0.998,1
43.71,-7.1,0.998,1
52.34,-7.1,0.498,1
52.51,-7.1,0.199,1
52.67,-7.1,0.348,1
52.84,-7.1,0.149,1
53.01,-7.1,0.099,0
53.17,-7.1,0.149,1
53.34,-7.1,0.249,1
53.51,-7.1,0.199,1
53.67,-7.1,0.1,0
53.84,-7.1,0.05,0
54,-7.1,0.09,0
54.17,-7.1,0.249,1
54.34,-7.1,0.1,0
54.5,-7.1,0,0
54.67,-7.1,0,0
54.83,-7.1,0,0
55,-7.1,0,0
55.16,-7.1,0,0
55.33,-7.1,0,0
57.32,-7.1,0,0
57.49,-7.1,0,0
57.66,-7.1,0,0
62.14,-7.1,0,0
62.3,-7.1,0,0
37.4,-6.93,0.354,1
37.57,-6.93,0,0
37.73,-6.93,0,0
37.9,-6.93,0,0
38.07,-6.93,0,0
38.23,-6.93,0,0
38.4,-6.93,0,0
38.56,-6.93,0.05,0
38.73,-6.93,0.05,0
38.9,-6.93,0.1,0
39.06,-6.93,0.1,0
39.23,-6.93,0.1,0
39.4,-6.93,0.1,0
39.56,-6.93,0.1,0
39.73,-6.93,0.124,1
39.89,-6.93,0.134,1
40.06,-6.93,0.399,1
40.23,-6.93,0.499,1
40.39,-6.93,0.598,1
40.56,-6.93,0.895,1
40.72,-6.93,0.947,1
40.89,-6.93,0.941,1
41.05,-6.93,0.199,1
41.22,-6.93,0.2,1
41.39,-6.93,0.2,1
41.55,-6.93,0.15,1
41.72,-6.93,0.174,1
41.88,-6.93,0.199,1
42.05,-6.93,0.744,1
42.22,-6.93,0.593,1
42.38,-6.93,0.846,1
42.55,-6.93,0.945,1
42.72,-6.93,0.199,1
42.88,-6.93,0.345,1
43.05,-6.93,0.996,1
43.21,-6.93,0.847,1
43.38,-6.93,0.847,1
43.55,-6.93,0.998,1
43.71,-6.93,0.948,1
52.34,-6.93,0.498,1
52.51,-6.93,0.348,1
52.67,-6.93,0.448,1
52.84,-6.93,0.099,0
53.01,-6.93,0.149,1
53.17,-6.93,0.299,1
53.34,-6.93,0.249,1
53.51,-6.93,0.149,1
53.67,-6.93,0.249,1
53.84,-6.93,0.1,0
54,-6.93,0.1,0
54.17,-6.93,0.199,1
54.34,-6.93,0,0
54.5,-6.93,0,0
54.67,-6.93,0,0
54.83,-6.93,0,0
55,-6.93,0,0
55.16,-6.93,0,0
55.33,-6.93,0,0
58.15,-6.93,0,0
62.14,-6.93,0,0
62.3,-6.93,0,0
37.4,-6.77,0.351,1
37.57,-6.77,0,0
37.73,-6.77,0,0
37.9,-6.77,0,0
38.07,-6.77,0,0
38.23,-6.77,0.055,0
38.4,-6.77,0.05,0
38.56,-6.77,0.05,0
38.73,-6.77,0.05,0
38.9,-6.77,0.05,0
39.06,-6.77,0.05,0
39.23,-6.77,0.1,0
39.4,-6.77,0.1,0
39.56,-6.77,0.1,0
39.73,-6.77,0.1,0
39.89,-6.77,0.1,0
40.06,-6.77,0.265,1
40.23,-6.77,0.399,1
40.39,-6.77,0.548,1
40.56,-6.77,0.797,1
40.72,-6.77,0.946,1
40.89,-6.77,0.897,1
41.05,-6.77,0.1,0
41.22,-6.77,0.1,0
41.39,-6.77,0.15,1
41.55,-6.77,0.1,0
41.72,-6.77,0.1,0
41.88,-6.77,0.1,0
42.05,-6.77,0.696,1
42.22,-6.77,0.04,0
42.38,-6.77,0.043,0
42.55,-6.77,0.988,1
42.72,-6.77,0.745,1
42.88,-6.77,0.149,1
43.05,-6.77,0.697,1
43.21,-6.77,0.997,1
43.38,-6.77,0.997,1
43.55,-6.77,0.997,1
43.71,-6.77,0.948,1
52.34,-6.77,0.598,1
52.51,-6.77,0.342,1
52.67,-6.77,0.398,1
52.84,-6.77,0.248,1
53.01,-6.77,0.199,1
53.17,-6.77,0.199,1
53.34,-6.77,0.199,1
53.51,-6.77,0.246,1
53.67,-6.77,0.199,1
53.84,-6.77,0.199,1
54,-6.77,0,0
54.17,-6.77,0.05,0
54.34,-6.77,0.1,0
54.5,-6.77,0.05,0
54.67,-6.77,0,0
54.83,-6.77,0,0
55,-6.77,0,0
55.16,-6.77,0,0
57.82,-6.77,0,0
57.99,-6.77,0,0
58.15,-6.77,0,0
58.32,-6.77,0,0
61.64,-6.77,0,0
61.97,-6.77,0,0
62.14,-6.77,0,0
62.3,-6.77,0,0
34.25,-6.6,0.246,1
37.24,-6.6,0,0
37.4,-6.6,0,0
37.57,-6.6,0,0
37.73,-6.6,0,0
37.9,-6.6,0,0
38.07,-6.6,0,0
38.23,-6.6,0.076,0
38.4,-6.6,0.055,0
38.56,-6.6,0.05,0
38.73,-6.6,0.05,0
38.9,-6.6,0.05,0
39.06,-6.6,0.05,0
39.23,-6.6,0.05,0
39.4,-6.6,0.1,0
39.56,-6.6,0.1,0
39.73,-6.6,0.1,0
39.89,-6.6,0.1,0
40.06,-6.6,0.205,1
40.23,-6.6,0.259,1
40.39,-6.6,0.348,1
40.56,-6.6,0.797,1
40.72,-6.6,0.847,1
40.89,-6.6,0.548,1
41.05,-6.6,0.05,0
41.22,-6.6,0.05,0
41.39,-6.6,0.05,0
41.55,-6.6,0.05,0
41.72,-6.6,0.1,0
41.88,-6.6,0.099,0
42.05,-6.6,0.597,1
42.22,-6.6,0.097,0
42.38,-6.6,0,0
42.55,-6.6,0.869,1
42.72,-6.6,0.895,1
42.88,-6.6,0.448,1
43.05,-6.6,0.05,0
43.21,-6.6,0.299,1
43.38,-6.6,0.697,1
43.55,-6.6,0.997,1
43.71,-6.6,0.948,1
52.34,-6.6,0.598,1
52.51,-6.6,0.399,1
52.67,-6.6,0,0
52.84,-6.6,0.199,1
53.01,-6.6,0.1,0
53.17,-6.6,0.1,0
53.34,-6.6,0.199,1
53.51,-6.6,0.299,1
53.67,-6.6,0.199,1
53.84,-6.6,0.249,1
54,-6.6,0.1,0
54.17,-6.6,0.05,0
54.34,-6.6,0,0
54.5,-6.6,0.05,0
54.67,-6.6,0,0
54.83,-6.6,0,0
55,-6.6,0,0
55.16,-6.6,0,0
57.49,-6.6,0,0
57.99,-6.6,0,0
58.15,-6.6,0,0
58.32,-6.6,0,0
61.47,-6.6,0,0
61.64,-6.6,0,0
61.8,-6.6,0,0
61.97,-6.6,0,0
62.14,-6.6,0,0
62.3,-6.6,0,0
