"Lat","Lon","MeanDateLeaf","lodoy","daylength"
39.73,-8.76,89.8,89,12.528439333515
39.89,-8.76,89.3,89,12.5309651519349
40.06,-8.76,89.4,89,12.533663096265
40.23,-8.76,89.9,89,12.5363758906237
40.39,-8.76,89.7,89,12.5389428182531
42.05,-8.76,94.5,94,12.8014206502946
42.72,-8.76,94.3,94,12.8185679219329
42.88,-8.76,96.1,96,12.9188843499065
43.05,-8.76,99.8,99,13.0681563570245
43.21,-8.76,99.6,99,13.0737279203283
43.38,-8.76,95.3,95,12.8848422111206
51.68,-8.76,114.1,114,14.3825045296227
51.84,-8.76,116.9,116,14.5205974212182
52.01,-8.76,119.9,119,14.7212898376004
52.18,-8.76,122.4,122,14.9210434141693
52.34,-8.76,119.3,119,14.7544199307281
52.51,-8.76,117.5,117,14.6461426105395
52.67,-8.76,113.9,113,14.4047020638016
52.84,-8.76,113.2,113,14.4196254464894
53.01,-8.76,116.8,116,14.6306153094101
53.17,-8.76,116.7,116,14.6461755484883
53.34,-8.76,115.8,115,14.5969806278669
53.51,-8.76,118.8,118,14.8112794507587
53.67,-8.76,120.8,120,14.9590804570809
53.84,-8.76,121.6,121,15.0434090868077
54,-8.76,120.6,120,14.9961338650842
54.17,-8.76,126.2,126,15.4058917411256
54.34,-8.76,122.4,122,15.1680612565929
70.94,-8.76,270.2,270,11.8367568781815
37.24,-8.59,90.1,90,12.5304344259356
37.4,-8.59,90.5,90,12.533004942731
37.57,-8.59,90.5,90,12.5357494420012
37.73,-8.59,90.2,90,12.5383451673703
37.9,-8.59,90.3,90,12.5411167226906
38.07,-8.59,90.4,90,12.5439024313279
38.23,-8.59,89.7,89,12.5053692199132
38.4,-8.59,89.8,89,12.5079301835399
38.56,-8.59,89.3,89,12.5103527287883
38.73,-8.59,89,89,12.5129398082677
38.9,-8.59,89.1,89,12.5155405509432
39.06,-8.59,89.2,89,12.5180009198191
39.23,-8.59,89.7,89,12.5206286007117
39.4,-8.59,89,89,12.5232703766522
39.56,-8.59,90.3,90,12.5689474551962
39.73,-8.59,91.8,91,12.6152513297886
39.89,-8.59,90.5,90,12.5746535566102
40.06,-8.59,89.9,89,12.533663096265
40.23,-8.59,89.5,89,12.5363758906237
40.39,-8.59,90.3,90,12.5834146362915
40.56,-8.59,89.8,89,12.5416849001364
40.72,-8.59,90.1,90,12.5892750560696
41.39,-8.59,92.1,92,12.6933028336711
41.55,-8.59,92.4,92,12.6967530981191
41.72,-8.59,93,93,12.7468227775021
41.88,-8.59,95.1,95,12.8435915113753
42.05,-8.59,94.2,94,12.8014206502946
42.22,-8.59,96.2,96,12.8996768748795
42.38,-8.59,94.6,94,12.8098174782952
42.55,-8.59,94.4,94,12.8141799792006
42.72,-8.59,93.5,93,12.7706075688082
42.88,-8.59,97.2,97,12.9668013896316
43.05,-8.59,99.4,99,13.0681563570245
43.21,-8.59,101.5,101,13.16978228845
43.38,-8.59,96.2,96,12.9337286702204
51.68,-8.59,113.8,113,14.3202543257055
51.84,-8.59,116,116,14.5205974212182
52.01,-8.59,117.9,117,14.5982582942277
52.18,-8.59,120.7,120,14.7996353696178
52.34,-8.59,119.2,119,14.7544199307281
52.51,-8.59,117,117,14.6461426105395
52.67,-8.59,114.9,114,14.4694445022602
52.84,-8.59,116.6,116,14.6142224780066
53.01,-8.59,119.8,119,14.8234262984852
53.17,-8.59,118.2,118,14.7759446671447
53.34,-8.59,118.2,118,14.7935329032927
53.51,-8.59,116.9,116,14.6796739098359
53.67,-8.59,118.3,118,14.8281289922623
53.84,-8.59,119.5,119,14.9123390157885
54,-8.59,123.6,123,15.1920971025172
54.17,-8.59,124.6,124,15.2777510903696
54.34,-8.59,126.9,126,15.4283565041229
54.83,-8.59,132.5,132,15.8758354047872
70.94,-8.59,258.1,258,13.6489096248486
37.24,-8.43,90.2,90,12.5304344259356
37.4,-8.43,90.8,90,12.533004942731
37.57,-8.43,90.9,90,12.5357494420012
37.73,-8.43,90.2,90,12.5383451673703
37.9,-8.43,90.1,90,12.5411167226906
38.07,-8.43,90.7,90,12.5439024313279
38.23,-8.43,90.4,90,12.5465373370738
38.4,-8.43,89.8,89,12.5079301835399
38.56,-8.43,89.4,89,12.5103527287883
38.73,-8.43,89.9,89,12.5129398082677
38.9,-8.43,89.5,89,12.5155405509432
39.06,-8.43,89.2,89,12.5180009198191
39.23,-8.43,89.6,89,12.5206286007117
39.4,-8.43,89.1,89,12.5232703766522
39.56,-8.43,89.3,89,12.5257697646763
39.73,-8.43,91.1,91,12.6152513297886
39.89,-8.43,90.7,90,12.5746535566102
40.06,-8.43,90.3,90,12.5776165489782
40.23,-8.43,89.5,89,12.5363758906237
40.39,-8.43,89.9,89,12.5389428182531
40.56,-8.43,90.1,90,12.5864257729608
40.72,-8.43,90.2,90,12.5892750560696
40.89,-8.43,90.6,90,12.5923188201673
41.05,-8.43,91.6,91,12.6406533312666
41.22,-8.43,91.5,91,12.6440047660652
41.39,-8.43,92.9,92,12.6933028336711
41.55,-8.43,92.8,92,12.6967530981191
41.72,-8.43,93.2,93,12.7468227775021
41.88,-8.43,94.7,94,12.7971313312572
42.05,-8.43,99,99,13.0340180647931
42.22,-8.43,93.3,93,12.7586143169813
42.38,-8.43,95.3,95,12.8571076838538
42.55,-8.43,95.3,95,12.8617555141927
42.72,-8.43,96.6,96,12.9141881488976
42.88,-8.43,95,95,12.8708552878339
43.05,-8.43,98.1,98,13.0201962689997
43.21,-8.43,102.6,102,13.2175869655933
43.38,-8.43,97.9,97,12.9825023198837
51.84,-8.43,116.1,116,14.5205974212182
52.01,-8.43,117.1,117,14.5982582942277
52.18,-8.43,120.2,120,14.7996353696178
52.34,-8.43,120,120,14.8161719540723
52.51,-8.43,117.9,117,14.6461426105395
52.67,-8.43,116.6,116,14.5979716228266
52.84,-8.43,118.4,118,14.7422453760113
53.01,-8.43,117.2,117,14.6952568356858
53.17,-8.43,120.2,120,14.9041788792272
53.34,-8.43,117.9,117,14.728373870178
53.51,-8.43,117.4,117,14.7456587243003
53.67,-8.43,116.9,116,14.6956457485767
53.84,-8.43,119.5,119,14.9123390157885
54,-8.43,122.7,122,15.1272353726197
54.17,-8.43,122.4,122,15.1475515663313
54.34,-8.43,122.3,122,15.1680612565929
54.5,-8.43,120.3,120,15.0535698199223
54.67,-8.43,126.5,126,15.4725983137587
54.83,-8.43,129.5,129,15.688038033128
37.24,-8.26,90.7,90,12.5304344259356
37.4,-8.26,90.5,90,12.533004942731
37.57,-8.26,90.9,90,12.5357494420012
37.73,-8.26,90.9,90,12.5383451673703
37.9,-8.26,90.3,90,12.5411167226906
38.07,-8.26,90.1,90,12.5439024313279
38.23,-8.26,89.9,89,12.5053692199132
38.4,-8.26,89.5,89,12.5079301835399
38.56,-8.26,90.1,90,12.5520123810971
38.73,-8.26,89.8,89,12.5129398082677
38.9,-8.26,89.4,89,12.5155405509432
39.06,-8.26,89.6,89,12.5180009198191
39.23,-8.26,90.1,90,12.5633004914042
39.4,-8.26,89.8,89,12.5232703766522
39.56,-8.26,89.5,89,12.5257697646763
39.73,-8.26,89.9,89,12.528439333515
39.89,-8.26,91,91,12.6182734114267
40.06,-8.26,91.7,91,12.6215012253597
40.23,-8.26,90.8,90,12.5805957389009
40.39,-8.26,89.7,89,12.5389428182531
40.56,-8.26,90.1,90,12.5864257729608
40.72,-8.26,91,91,12.6342007999532
40.89,-8.26,93.5,93,12.7276766492135
41.05,-8.26,95.2,95,12.8216453827434
41.22,-8.26,92.9,92,12.6896569115667
41.39,-8.26,94.7,94,12.7849032074117
41.55,-8.26,93.8,93,12.7428584332119
41.72,-8.26,93.8,93,12.7468227775021
41.88,-8.26,97,97,12.9361948200899
42.05,-8.26,99.9,99,13.0340180647931
42.22,-8.26,95.3,95,12.8527576973647
42.38,-8.26,101.4,101,13.1384097165518
42.55,-8.26,107.6,107,13.4223646208158
42.72,-8.26,105.5,105,13.3380693512453
42.88,-8.26,98.1,98,13.0145991736175
43.05,-8.26,99.9,99,13.0681563570245
43.21,-8.26,101.3,101,13.16978228845
43.38,-8.26,97.8,97,12.9825023198837
51.84,-8.26,115.2,115,14.4585991729321
52.01,-8.26,116.7,116,14.5361856479434
52.18,-8.26,120.1,120,14.7996353696178
52.34,-8.26,118.1,118,14.6922651734723
52.51,-8.26,120,120,14.8338907777575
52.67,-8.26,115.6,115,14.5338731855056
52.84,-8.26,117.1,117,14.6784164923268
53.01,-8.26,118.6,118,14.7595334054256
53.17,-8.26,117.2,117,14.7112424767639
53.34,-8.26,117,117,14.728373870178
53.51,-8.26,119.1,119,14.8765171087666
53.67,-8.26,119.5,119,14.8938060158923
53.84,-8.26,122.2,122,15.1082881072357
54,-8.26,122.8,122,15.1272353726197
54.17,-8.26,123.6,123,15.2128964209187
54.34,-8.26,123.2,123,15.2338949732281
54.5,-8.26,126,126,15.4497014130143
54.67,-8.26,123,123,15.275238578299
54.83,-8.26,126.5,126,15.4943569789167
55,-8.26,122.8,122,15.2495836108541
71.1,-8.26,266.8,266,12.44229168424
37.24,-8.1,90.3,90,12.5304344259356
37.4,-8.1,90.9,90,12.533004942731
37.57,-8.1,91.3,91,12.5758827039769
37.73,-8.1,91.2,91,12.5787116346497
37.9,-8.1,90.7,90,12.5411167226906
38.07,-8.1,90,90,12.5439024313279
38.23,-8.1,90.2,90,12.5465373370738
38.4,-8.1,90.1,90,12.5493509466253
38.56,-8.1,90.4,90,12.5520123810971
38.73,-8.1,91.2,91,12.5967021892249
38.9,-8.1,90.3,90,12.5577114516497
39.06,-8.1,90,90,12.5604141305677
39.23,-8.1,90.2,90,12.5633004914042
39.4,-8.1,90.3,90,12.5662022236866
39.56,-8.1,90,90,12.5689474551962
39.73,-8.1,90.8,90,12.5718794987814
39.89,-8.1,91.6,91,12.6182734114267
40.06,-8.1,93.1,93,12.7090400649101
40.23,-8.1,93.8,93,12.7128170206014
40.39,-8.1,91.2,91,12.6278172462793
40.56,-8.1,92.2,92,12.6756931640416
40.72,-8.1,97.6,97,12.9019434553819
40.89,-8.1,97.9,97,12.9068825733016
41.05,-8.1,100.1,100,13.0455356742069
41.22,-8.1,94.4,94,12.780706860106
41.39,-8.1,95.2,95,12.8305629060507
41.55,-8.1,95.9,95,12.8347939289211
41.72,-8.1,96.8,96,12.885408275576
41.88,-8.1,105.1,105,13.3013026291404
42.05,-8.1,112.7,112,13.6205942217015
42.22,-8.1,104.9,104,13.2704122685164
42.38,-8.1,107.8,107,13.4143212862451
42.55,-8.1,109,109,13.5133731509895
42.72,-8.1,111.5,111,13.6126998360555
42.88,-8.1,101.1,101,13.1572016322169
43.05,-8.1,101.8,101,13.1636646301855
43.21,-8.1,103,103,13.2652321924898
43.38,-8.1,96.3,96,12.9337286702204
43.55,-8.1,95,95,12.8896537338618
43.71,-8.1,95.6,95,12.894208662194
52.01,-8.1,116.7,116,14.5361856479434
52.18,-8.1,118,118,14.676537934897
52.34,-8.1,120.4,120,14.8161719540723
52.51,-8.1,120.3,120,14.8338907777575
52.67,-8.1,117.9,117,14.6617226554015
52.84,-8.1,123.5,123,15.0552353253157
53.01,-8.1,117.1,117,14.6952568356858
53.17,-8.1,116.5,116,14.6461755484883
53.34,-8.1,117.6,117,14.728373870178
53.51,-8.1,117.4,117,14.7456587243003
53.67,-8.1,117.9,117,14.7620692157476
53.84,-8.1,121.8,121,15.0434090868077
54,-8.1,122.1,122,15.1272353726197
54.17,-8.1,126.1,126,15.4058917411256
54.34,-8.1,125.7,125,15.364067510812
54.5,-8.1,126.9,126,15.4497014130143
54.67,-8.1,123.2,123,15.275238578299
54.83,-8.1,128.1,128,15.6240916045323
55,-8.1,127.4,127,15.5833788233932
55.16,-8.1,125.2,125,15.4731543371011
71.1,-8.1,364.9,364,0
37.24,-7.93,90.8,90,12.5304344259356
37.4,-7.93,91.2,91,12.5728915390348
37.57,-7.93,92.3,92,12.6159450349606
37.73,-7.93,91.2,91,12.5787116346497
37.9,-7.93,90.7,90,12.5411167226906
38.07,-7.93,91.1,91,12.5847678872105
38.23,-7.93,91.2,91,12.5876392468948
38.4,-7.93,90.7,90,12.5493509466253
38.56,-7.93,91,91,12.5936053428049
38.73,-7.93,91.2,91,12.5967021892249
38.9,-7.93,90.8,90,12.5577114516497
39.06,-7.93,90.1,90,12.5604141305677
39.23,-7.93,90.1,90,12.5633004914042
39.4,-7.93,90.3,90,12.5662022236866
39.56,-7.93,90.5,90,12.5689474551962
39.73,-7.93,91.6,91,12.6152513297886
39.89,-7.93,92.6,92,12.6618187166774
40.06,-7.93,94.1,94,12.7526818576504
40.23,-7.93,97.8,97,12.8878563361345
40.39,-7.93,92.1,92,12.6721445913732
40.56,-7.93,92.2,92,12.6756931640416
40.72,-7.93,96.4,96,12.8575677104699
40.89,-7.93,97.3,97,12.9068825733016
41.05,-7.93,103.6,103,13.178274394567
41.22,-7.93,99.6,99,13.0065398939178
41.39,-7.93,95.4,95,12.8305629060507
41.55,-7.93,101.6,101,13.1079061564697
41.72,-7.93,106.7,106,13.3390678162607
41.88,-7.93,116.3,116,13.7831502859872
42.05,-7.93,110.5,110,13.53257629345
42.22,-7.93,117.8,117,13.8466858771167
42.38,-7.93,98.2,98,12.9983249890841
42.55,-7.93,102,102,13.1914533985178
42.72,-7.93,111.2,111,13.6126998360555
42.88,-7.93,106.3,106,13.3917498888541
43.05,-7.93,104.1,104,13.3057753994568
43.21,-7.93,107.5,107,13.4540414285492
43.38,-7.93,102.6,102,13.2244156360376
43.55,-7.93,100.6,100,13.1343555067975
43.71,-7.93,97,97,12.9930162554281
52.01,-7.93,116.8,116,14.5361856479434
52.18,-7.93,118.5,118,14.676537934897
52.34,-7.93,122.3,122,14.9383880443699
52.51,-7.93,120.7,120,14.8338907777575
52.67,-7.93,121,121,14.9128853531691
52.84,-7.93,122.8,122,14.9935261262235
53.01,-7.93,118.2,118,14.7595334054256
53.17,-7.93,116.7,116,14.6461755484883
53.34,-7.93,117,117,14.728373870178
53.51,-7.93,119.4,119,14.8765171087666
53.67,-7.93,118.7,118,14.8281289922623
53.84,-7.93,121.7,121,15.0434090868077
54,-7.93,122.2,122,15.1272353726197
54.17,-7.93,124.2,124,15.2777510903696
54.34,-7.93,128.3,128,15.5552086771879
54.5,-7.93,125.3,125,15.384947056541
54.67,-7.93,128.2,128,15.6013798857059
54.83,-7.93,132.2,132,15.8758354047872
55,-7.93,131.3,131,15.839844480034
55.16,-7.93,129.6,129,15.7365730344016
71.1,-7.93,359,359,0
37.24,-7.76,90.4,90,12.5304344259356
37.4,-7.76,92.3,92,12.6127074861916
37.57,-7.76,92.3,92,12.6159450349606
37.73,-7.76,91.3,91,12.5787116346497
37.9,-7.76,90.7,90,12.5411167226906
38.07,-7.76,91,91,12.5847678872105
38.23,-7.76,91.5,91,12.5876392468948
38.4,-7.76,91.3,91,12.5907052524074
38.56,-7.76,91.2,91,12.5936053428049
38.73,-7.76,91.1,91,12.5967021892249
38.9,-7.76,90.8,90,12.5577114516497
39.06,-7.76,90.2,90,12.5604141305677
39.23,-7.76,90.7,90,12.5633004914042
39.4,-7.76,90.4,90,12.5662022236866
39.56,-7.76,91,91,12.6120570430701
39.73,-7.76,91.6,91,12.6152513297886
39.89,-7.76,93.7,93,12.705283366669
40.06,-7.76,98,98,12.9262477387772
40.23,-7.76,98.6,98,12.9313482850724
40.39,-7.76,97,97,12.8924321220252
40.56,-7.76,93.2,93,12.7202074211412
40.72,-7.76,95,95,12.8130838923348
40.89,-7.76,97.9,97,12.9068825733016
41.05,-7.76,107.7,107,13.3529533125998
41.22,-7.76,106.1,106,13.3169831531317
41.39,-7.76,108.9,108,13.4121205927781
41.55,-7.76,100,100,13.0627100812304
41.72,-7.76,111.2,111,13.5592769662941
41.88,-7.76,119.3,119,13.9089221979667
42.05,-7.76,120.7,120,13.9615952561097
42.22,-7.76,112.2,112,13.6299222532992
42.38,-7.76,100.8,100,13.0918532588168
42.55,-7.76,102.1,102,13.1914533985178
42.72,-7.76,115.7,115,13.7910115595902
42.88,-7.76,111.4,111,13.6214188585071
43.05,-7.76,108.9,108,13.4927385928662
43.21,-7.76,110.7,110,13.5935221214549
43.38,-7.76,110.2,110,13.6026622039173
43.55,-7.76,107,107,13.4706465827822
43.71,-7.76,101.1,101,13.1891218823921
43.88,-7.76,100.3,100,13.1466601610349
52.01,-7.76,115.3,115,14.4737653326634
52.18,-7.76,113.1,113,14.3623902679227
52.34,-7.76,120.5,120,14.8161719540723
52.51,-7.76,116.1,116,14.5828044377427
52.67,-7.76,116.6,116,14.5979716228266
52.84,-7.76,119.2,119,14.8056904988076
53.01,-7.76,120.4,120,14.8869160653011
53.17,-7.76,116.7,116,14.6461755484883
53.34,-7.76,118,118,14.7935329032927
53.51,-7.76,119.1,119,14.8765171087666
53.67,-7.76,118.8,118,14.8281289922623
53.84,-7.76,119.3,119,14.9123390157885
54,-7.76,122.5,122,15.1272353726197
54.17,-7.76,128.7,128,15.5317684876642
54.34,-7.76,128.3,128,15.5552086771879
54.5,-7.76,127.6,127,15.5138891877468
54.67,-7.76,128.6,128,15.6013798857059
54.83,-7.76,130.7,130,15.751331349981
55,-7.76,130.4,130,15.7767245522285
55.16,-7.76,126.5,126,15.5398881738462
37.24,-7.6,90.3,90,12.5304344259356
37.4,-7.6,91.5,91,12.5728915390348
37.57,-7.6,91.1,91,12.5758827039769
37.73,-7.6,91,91,12.5787116346497
37.9,-7.6,91,91,12.5817320975128
38.07,-7.6,91.3,91,12.5847678872105
38.23,-7.6,91.2,91,12.5876392468948
38.4,-7.6,91.4,91,12.5907052524074
38.56,-7.6,91.5,91,12.5936053428049
38.73,-7.6,91.3,91,12.5967021892249
38.9,-7.6,91.7,91,12.5998151725282
39.06,-7.6,91,91,12.6027599344387
39.23,-7.6,90.7,90,12.5633004914042
39.4,-7.6,90.5,90,12.5662022236866
39.56,-7.6,91,91,12.6120570430701
39.73,-7.6,91.2,91,12.6152513297886
39.89,-7.6,91.8,91,12.6182734114267
40.06,-7.6,95.1,95,12.7962301110056
40.23,-7.6,97.4,97,12.8878563361345
40.39,-7.6,102.1,102,13.1098539915673
40.56,-7.6,96.8,96,12.8531963335359
40.72,-7.6,95.4,95,12.8130838923348
40.89,-7.6,101.1,101,13.0842391136918
41.05,-7.6,110.7,110,13.4819235740694
41.22,-7.6,101.4,101,13.0960091022974
41.39,-7.6,100.4,100,13.0571837274805
41.55,-7.6,116.5,116,13.7632275455247
41.72,-7.6,107.6,107,13.3835288655845
41.88,-7.6,119,119,13.9089221979667
42.05,-7.6,121.9,121,14.0027699782146
42.22,-7.6,108.9,108,13.4518629468695
42.38,-7.6,104.5,104,13.2771516145158
42.55,-7.6,103.9,103,13.2379860000137
42.72,-7.6,107.1,107,13.4304548738209
42.88,-7.6,108.7,108,13.4842709921094
43.05,-7.6,110.4,110,13.584969486847
43.21,-7.6,108.9,108,13.5007540695494
43.38,-7.6,107.7,107,13.4623191557521
43.55,-7.6,111,111,13.6584655144598
43.71,-7.6,106.1,106,13.4307575258483
43.88,-7.6,97.8,97,12.9984805649544
52.01,-7.6,112.5,112,14.2845838721378
52.18,-7.6,115.9,115,14.4890591212836
52.34,-7.6,120.2,120,14.8161719540723
52.51,-7.6,116.9,116,14.5828044377427
52.67,-7.6,119.8,119,14.7881104400428
52.84,-7.6,119.3,119,14.8056904988076
53.01,-7.6,120.2,120,14.8869160653011
53.17,-7.6,121.7,121,14.9676710641487
53.34,-7.6,117.8,117,14.728373870178
53.51,-7.6,118.4,118,14.8112794507587
53.67,-7.6,118.9,118,14.8281289922623
53.84,-7.6,120.4,120,14.9780855479482
54,-7.6,123,123,15.1920971025172
54.17,-7.6,123.8,123,15.2128964209187
54.34,-7.6,127.8,127,15.492079276257
54.5,-7.6,124.8,124,15.3196525440357
54.67,-7.6,128.3,128,15.6013798857059
54.83,-7.6,127.6,127,15.5595216932286
55,-7.6,127.3,127,15.5833788233932
55.16,-7.6,125.7,125,15.4731543371011
55.33,-7.6,122.7,122,15.2915212203419
37.4,-7.43,90.8,90,12.533004942731
37.57,-7.43,90.9,90,12.5357494420012
37.73,-7.43,90.8,90,12.5383451673703
37.9,-7.43,90.8,90,12.5411167226906
38.07,-7.43,90.8,90,12.5439024313279
38.23,-7.43,90.5,90,12.5465373370738
38.4,-7.43,91.1,91,12.5907052524074
38.56,-7.43,90.9,90,12.5520123810971
38.73,-7.43,91.1,91,12.5967021892249
38.9,-7.43,91.8,91,12.5998151725282
39.06,-7.43,91.3,91,12.6027599344387
39.23,-7.43,91,91,12.6059047362803
39.4,-7.43,91.6,91,12.6090661883961
39.56,-7.43,91.9,91,12.6120570430701
39.73,-7.43,91.2,91,12.6152513297886
39.89,-7.43,91.2,91,12.6182734114267
40.06,-7.43,92.3,92,12.6653111060702
40.23,-7.43,97.7,97,12.8878563361345
40.39,-7.43,108.1,108,13.3656553438909
40.56,-7.43,120.2,120,13.8638109091765
40.72,-7.43,97.6,97,12.9019434553819
40.89,-7.43,101.7,101,13.0842391136918
41.05,-7.43,106.5,106,13.3095563998754
41.22,-7.43,102.3,102,13.1405286329761
41.39,-7.43,101.7,101,13.1021218430745
41.55,-7.43,111.7,111,13.5503731727205
41.72,-7.43,106.3,106,13.3390678162607
41.88,-7.43,108.2,108,13.4354495534476
42.05,-7.43,110.7,110,13.53257629345
42.22,-7.43,111.2,111,13.5857610893063
42.38,-7.43,114,114,13.7268148650181
42.55,-7.43,105.8,105,13.3305436354484
42.72,-7.43,105.1,105,13.3380693512453
42.88,-7.43,109.2,109,13.5302151047133
43.05,-7.43,107.1,107,13.4462955017971
43.21,-7.43,106.8,106,13.4071232793957
43.38,-7.43,107.4,107,13.4623191557521
43.55,-7.43,116.4,116,13.887527985497
43.71,-7.43,104.8,104,13.3346298702613
43.88,-7.43,97.6,97,12.9984805649544
