"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1980",563.593251283371,256.219948790403,686.779389600603,189.779873409865,66.1095342130801,8.72945920683423
"1981",616.913589282236,270.78978388471,766.085248681236,205.055522303696,68.4210206277717,10.0567531815163
"1982",613.410897364533,271.047112385319,876.695459683497,200.010368094069,73.0613332124887,7.79097811465726
"1983",500.169043058114,271.113569088788,614.90928786737,236.104760832621,65.7131074830877,6.82504261742932
"1984",499.712015661824,256.016740040613,785.803786737001,195.230110393157,69.0803587000942,10.5551656196999
"1985",677.826906560308,301.171990441951,701.763752825923,305.895591219825,68.3262798953683,9.10823516463442
"1986",682.698529564006,266.65315559258,488.169837980407,263.27479306797,58.892330271585,7.43194738418039
"1987",655.753584180514,237.817179055666,744.125094197438,257.988278866858,67.5402981994931,11.8747261268518
"1988",600.01369002122,245.431732505434,940.801149208742,266.415744202191,74.0265708277484,13.0418440019582
"1989",574.085398111581,264.249345371656,886.921721929163,255.856902607533,72.9770990967165,12.2426455829386
"1990",620.822237441029,289.035589937017,633.746985681989,192.911272687174,64.0442505336976,9.43393848981404
"1991",715.800316267338,302.836575705831,757.262905048983,305.948041105703,70.1403053881727,12.156910998791
"1992",578.947974203961,279.675351467947,688.107573474001,222.14925461859,67.6967682633947,10.0009491945604
"1993",547.229639526524,247.112703128042,894.900244913338,314.484771724835,69.7810403777373,15.7455139997027
"1994",576.562771454661,294.657729443339,858.714581763376,254.638613076504,70.1854049632209,12.9766118092937
"1995",577.53206859493,318.85355285876,750.235493594574,218.592607867344,66.8550202368932,7.48442362076334
"1996",524.58242973415,276.305892172666,629.13498492841,167.713734519356,63.6820305205859,10.2840516544172
"1997",484.862139461138,304.997056899105,756.420308967596,272.63344346591,68.6569151843177,10.9977376594168
"1998",671.987991071288,215.142880859237,750.940467219292,293.763123281148,68.412419018979,15.2085597111435
