"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",399.239363878728,108.377068603019,960.783829499323,270.112035953963,71.3998019203778,13.6157013111422
"2000",370.433311003488,171.026146629847,869.357803337844,186.235492636537,70.3042973109174,10.1858944654684
"2001",407.445039653453,128.885316801777,624.550405953992,192.400521393757,57.7386458553958,10.1108128508802
"2002",284.575761201858,150.493924917793,790.333897158322,141.946686912343,60.5169954200932,11.7588405020116
"2003",338.669565036564,144.762589014497,670.931100586378,348.564747330696,61.7766430568149,20.4912260057641
"2004",342.190273924789,201.768678331038,665.075778078484,224.584622490666,55.9986226311502,14.823781383144
"2005",331.900515980668,136.454710534978,744.949030221019,187.705682046652,58.285352860864,13.7979668682587
"2006",412.269658021996,133.176851898365,646.855886332882,164.202230578071,57.7927555103985,12.4030426527966
"2007",409.964892175528,175.326774928472,890.185949481281,380.981893281088,67.6835890795772,18.7657717131081
"2008",296.476492882029,140.317830687661,544.939219666216,112.954241606844,51.7634887942906,14.0303058954365
"2009",333.143015245633,173.428972870864,654.112539467749,193.924401924591,55.3426245033399,16.2456672495095
"2010",478.86184139036,153.946399306246,878.426702751466,188.345992160713,61.7334477185014,14.7055005730896
"2011",348.13922884445,150.501509719074,698.438768606225,201.964636614849,56.9626344190377,13.1167181712696
"2012",500.907607471033,198.492910324957,737.674560216509,214.224355594205,59.2240501999151,13.4250234879756
"2013",331.614313832485,142.395088516532,825.407645466847,265.635397552451,64.1420246890365,18.5774766587066
"2014",325.571154177125,141.751591289056,587.256089309878,192.281334353728,53.022142769732,17.4767713134778
"2015",404.949176740473,155.323978157718,673.371222372576,184.893799251282,54.3355066470198,16.0697580724048
"2016",357.852272457801,160.397438589524,856.111411817772,159.414556718884,57.4832069704445,10.1431348337932
