"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",290.061980946284,120.380729592076,691.955538372318,306.918852744343,52.5942692605527,20.6085707494614
"2000",234.036129627176,162.034852189028,639.606852890006,267.661969344113,54.8921314863378,18.7747300308294
"2001",296.708043372286,131.999682498183,549.200512275276,185.272102555236,49.0782944594146,13.8643003962229
"2002",174.059108375879,137.889426026864,615.809588246665,205.086437208338,47.7376257517643,16.5040793237088
"2003",255.695842891698,125.023454876993,450.443698047555,313.168461615803,44.427852170653,22.9120066375944
"2004",193.223178040663,176.214317370248,472.245602165088,239.009700571178,40.7528075225476,18.5537383895279
"2005",252.958780007144,120.402401974121,519.161125072492,258.359565424529,42.6432858849541,18.932557702067
"2006",307.833142823893,139.787884916091,593.777740189445,189.618881365953,49.8179398895835,15.6162563900621
"2007",269.754571225212,163.926260992216,573.675961724338,366.4115744566,47.9564456011279,23.3676097060499
"2008",202.127930563274,127.125538952849,509.804707133192,131.269253014281,39.8471177457021,16.10200454291
"2009",192.4219767336,157.210804205917,559.228059153296,205.003932613714,42.0809546745885,18.2394549608785
"2010",318.675552255873,170.14429609819,637.402812681229,270.040475105279,45.7318673350412,18.8163515698576
"2011",233.179528100519,142.647817762772,582.262420259037,236.061603138803,46.0039283618487,17.1562148944602
"2012",310.780928981617,201.596282580468,549.671273922289,226.85557564094,46.7122608181919,16.4395978640432
"2013",237.132472402558,128.616369134244,575.002609704234,283.666203869857,46.1838153065835,21.2499491249245
"2014",219.187220946495,127.850411935346,481.84530253238,178.820326174992,40.0225754863351,18.2995338646717
"2015",275.681462975939,157.849784390659,531.168180939493,202.239859904727,41.3150830818586,18.0386359803393
"2016",241.577622406956,141.637822212026,606.850666924415,268.64414615339,44.1078082572324,16.1890097151203
