"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",580.366243241733,157.695108299608,1231.63568985177,221.181228129412,84.1185112027338,6.93105566131498
"2000",656.828439114085,173.650864330847,1018.79190421893,163.13429340738,78.5890032458625,5.94916648435016
"2001",623.373904485062,165.644489080849,754.645381984036,162.538754471811,69.497527607454,4.97127963322061
"2002",640.091248211061,210.273958168752,879.328392246294,132.664006032583,74.4553200289896,5.51341994470048
"2003",606.571893206988,222.595122064988,1099.72690992018,182.188447852045,83.30436618605,5.79453501256672
"2004",709.110759489164,187.022672830866,855.233181299886,89.2934343898909,71.822315186182,5.43319235429823
"2005",538.083384209573,169.956901851972,943.088939566705,202.385752096089,75.8459136891469,5.71907867188357
"2006",646.085795127281,173.072270765361,790.187001140251,105.627675626391,71.8039076712108,4.63283635386591
"2007",654.649174391615,200.671189854168,1260.40307867731,174.074576148521,85.6221454109342,5.10942951996575
"2008",589.010554818295,174.11991506429,649.39338654504,102.780064992513,70.0503838812538,6.15574447439165
"2009",658.47849264588,180.922548456115,958.98574686431,138.887082399145,77.8559757004512,5.10899520831301
"2010",746.86717672306,143.18018670836,1088.33010262258,101.958031954389,80.2041046732028,4.43811831136918
"2011",689.943984115881,182.950558102795,832.95496009122,87.4087127912921,71.4172986886726,5.43580862510971
"2012",847.01870113073,190.815417019518,962.019384264538,100.847369700055,76.1953174721557,4.12924812659176
"2013",609.897484232863,138.57956563976,1198.40992018244,170.126518807262,85.4061483043943,6.04042256550096
"2014",619.026803116056,167.833043576452,844.64937286203,124.466619702908,75.9139557002907,5.21927990473223
"2015",683.754727780686,179.902971172422,923.806727480046,109.361753550411,75.3388569247905,5.1109126730671
"2016",662.67839589146,207.450741358379,862.7251995439,212.670618512321,67.5192652531009,3.85319541139871
