"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",396.710748081818,113.865884769129,1111.46481601033,245.664405015823,79.3036547207868,11.0399048766796
"2000",349.374477130483,192.411404587287,999.145577792124,172.490970669965,77.5060639660064,7.99430156319473
"2001",391.490249997505,146.137835316288,804.79180116204,210.305264632059,66.2168007562291,11.1392150888996
"2002",327.579801107561,185.72272660692,821.915429309232,119.631649400434,64.4299569870527,10.5405404799875
"2003",314.701335330376,175.368655502867,767.108457069077,308.137362590611,66.3644479236708,18.084990864015
"2004",375.630173978734,208.225555755095,804.02291801162,142.767073575887,63.1038842428345,10.0246723179505
"2005",293.401019016777,154.070574710794,797.373466752744,204.08841990471,64.2257256394526,12.1703830535236
"2006",399.320399815096,151.711704201341,757.793092317624,144.993022945586,64.9510949062088,8.8743284727624
"2007",362.067334985962,181.96852824354,1085.49774047773,245.118101896454,76.7104455853219,11.6992526746216
"2008",332.675652309617,158.07696241802,616.727243382828,136.69758350036,58.7492326266338,13.0042362255446
"2009",366.579090212799,174.082387364391,820.424790187218,205.548519310489,68.5323961729221,13.3139135974206
"2010",474.967899854095,178.681764517623,967.507746933505,186.208606046515,70.9070687954418,12.3062714010717
"2011",391.279278138408,186.822380323578,870.278566817301,175.9920699566,69.3487491101534,8.99738008972294
"2012",506.78868594562,213.762753781161,867.582311168496,141.102727883277,68.0391195423468,10.9078735724101
"2013",378.346323379607,145.445449987305,914.688185926404,247.867240390991,71.7067222648573,15.1173084640773
"2014",354.964912359807,167.247179071217,699.79018721756,186.224857503573,63.6596007448846,12.6958514273558
"2015",422.771508190371,170.54354363148,808.145255003228,172.804779468772,66.3955581429363,11.6531030278686
"2016",360.404860258749,188.605794736793,963.727566171724,156.956933667924,64.7633284709875,9.00766764265147
