"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1980",355.289547976735,124.90225965994,647.654262516915,210.138219196924,59.5520149166801,12.4052713388069
"1981",365.11749849775,147.163194731656,619.252706359946,221.237731899215,58.9818650929016,13.0565334077926
"1982",386.356254093077,136.04203455788,837.951623815968,210.839408629625,67.3406425326488,11.9383956001283
"1983",259.791217920066,130.167634357822,688.21098331078,130.810255296916,61.8509692516747,9.10024766651756
"1984",292.939024727964,95.3892450292739,702.821267478575,209.402161118483,61.4767706602165,14.6323516017789
"1985",412.758825758578,188.909026479882,750.600360847993,230.506333836975,64.5695219850979,12.4387212582748
"1986",447.105637560089,148.348427614778,605.716396030672,114.115821086096,54.136415039987,8.82927072884844
"1987",458.024998237094,151.643943572548,635.925575101488,206.65284694813,57.2431611975847,15.7063162358145
"1988",387.222628139897,125.01722953461,758.647158322057,260.771639581829,64.6575131237475,16.7703535468768
"1989",342.332226490991,112.759143846502,752.271538114569,275.372218440693,63.4481869909386,16.9049213749915
"1990",370.313396883681,156.65722310956,583.259585024808,160.959185157702,54.6599984973942,14.3712554399975
"1991",457.634697107161,170.391846871659,728.955796120884,222.549209250999,65.6617575934378,15.0283617551622
"1992",336.157406514303,123.177778142887,644.439332431213,191.302567342143,61.0770242678749,12.5655425180492
"1993",323.528418612614,133.035335115354,670.378552097429,303.929645076613,56.3367354809791,20.0331055111669
"1994",320.270336077877,145.307368185173,692.827920613442,278.073015403603,58.9160025555746,16.6071548429978
"1995",303.233922365111,144.981797623257,765.436287776274,163.287768984557,63.2204665349724,8.62125701287208
"1996",274.534165078759,134.194753181718,554.218651330627,137.667147359529,53.5595077199675,13.9287949590012
"1997",228.542936953994,117.075114583969,712.738159675237,238.296966582221,62.4884058641428,13.746807086507
"1998",483.048270308525,134.610588700746,556.256089309878,260.689404661596,55.3633293628543,18.0622145596799
