"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",603.059445279208,243.60091989161,984.729653353429,289.644402150482,75.4786516211726,9.66893001322484
"2000",624.527534699122,295.189185075915,830.538055764883,284.467800448053,71.412276627721,9.6087942434851
"2001",626.257263283818,258.126523905376,588.293236623964,230.868741478402,62.7014055960924,9.10364542051451
"2002",579.432986882334,327.945798295698,757.391578749058,206.454638550648,65.3337225418295,9.86488785818971
"2003",605.192565628376,324.423426356354,901.61850037679,330.719793723162,74.4627738717739,14.8834163609854
"2004",644.798386584547,320.616150064669,737.789091936699,188.892673202344,65.5981589534047,9.70709998262693
"2005",554.128130836176,272.504521069801,751.46486435569,248.996771764615,66.6307112986889,10.2991364772996
"2006",645.432297167873,276.181863241457,682.060945742276,188.347754642141,65.7958477460005,8.74619104461881
"2007",672.271996648681,308.961727006627,1011.90627354936,345.299481718151,76.1482460659946,13.0786120735433
"2008",560.141115630774,293.883483146419,555.683496608892,167.363887292351,61.4014452046589,11.9753042168234
"2009",624.269456715564,312.213645473161,712.208176337604,239.414968273062,65.6926058391838,13.1673244412989
"2010",701.870270030592,253.120920618924,932.843349660889,194.382993984396,70.8748681478935,10.3564530874379
"2011",617.606084909613,299.921606241121,701.332422758101,193.225695586061,63.2171433167099,10.9806415808214
"2012",800.200856464242,322.581455340788,780.864920874152,212.906443078828,66.7375210990301,9.61634587950746
"2013",563.437683679946,248.876785791233,928.651186887717,301.740847713595,73.5477219159658,14.0364146033626
"2014",579.690669677439,279.322741833734,689.463639788998,215.438577692012,65.6875886783091,13.318053386879
"2015",675.596271129684,297.211875312034,756.288715146948,185.733968071078,66.2098033558948,11.6264249224519
"2016",639.8895576911,325.129089077958,751.169555388093,299.09987517671,62.762229697674,7.70813880517696
