"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1980",596.632706035463,164.186443874584,838.796465222349,115.717712337733,74.0984523830039,3.34955072199638
"1981",632.40560843958,145.607656910956,944.877423033067,126.798065886392,77.2502408522577,4.71134657641763
"1982",632.469745229767,163.161275725135,1002.23888255416,131.398767413341,78.9641345985914,4.23443479316601
"1983",549.811994925897,169.321387673532,681.031356898518,150.634083642753,71.0239087640221,3.79393961761033
"1984",519.219206994207,170.521436105181,1007.09806157355,97.5260243146035,80.4917101032903,4.26678419430097
"1985",704.084798886935,175.908437465073,824.986316989738,227.076275921846,73.7966253402464,6.03815668929626
"1986",707.591803548891,156.061359760297,587.92417331813,225.446362693021,64.4020204504848,4.93357866738215
"1987",648.250887948862,144.680355091522,901.061003420753,133.191880530213,76.3721426761945,4.67148907180937
"1988",607.01424716602,161.387764543514,1114.93044469783,144.397537012755,82.7634781407526,5.44663789237606
"1989",584.934434317142,177.115431332625,1044.08608893957,129.008584588723,82.0194509886273,4.67278994544618
"1990",659.136185952394,178.34911073129,779.131698973774,94.6556607297379,71.7389609393665,4.44958778157936
"1991",744.791369564491,176.902237186549,873.465222348917,172.356444432856,76.5575220218421,6.15217884742214
"1992",559.013242887036,172.888291293669,872.037628278221,155.547135151147,76.9028950270488,5.4186760407918
"1993",588.9904906182,133.769252779017,1122.31071835804,171.064822820026,81.9244241816504,6.24411023934226
"1994",588.266451660353,176.776359308455,1062.87970353478,131.712307383746,79.8663610127149,4.93230147564743
"1995",618.149836427954,204.974867373313,905.60889395667,106.951034600352,73.2071959569419,3.89754271110313
"1996",573.235084344364,164.205427015229,708.12314709236,132.423699492745,70.147431639316,5.56471470343276
"1997",489.671045760739,189.533692281896,956.410490307868,174.773721038453,77.6074737659235,4.9758563053221
"1998",689.976332240639,121.874410000416,1009.79703534778,191.889872134333,80.7162809988989,6.53556238040853
