"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1980",310.497717407932,145.937488524987,501.448530833172,219.425477548654,43.5548688562733,17.8229476649235
"1981",256.476788776115,145.247196191937,456.335250338295,259.72509743612,43.5928732326474,19.5624656999493
"1982",260.969670281267,143.725185613904,674.46322250145,254.17414647865,54.9822235249946,17.3613220890971
"1983",176.738842189109,116.133238796998,536.622124492558,193.996569841495,45.026283119461,17.5476843170421
"1984",221.791922288249,103.03147260522,570.623719311811,221.413871904523,45.276615614729,19.2618606221311
"1985",272.605958369743,178.140913394563,480.970713319157,315.125775042746,44.1824090974127,22.7678181327887
"1986",306.502597612321,149.420012953,492.429634641407,159.598243416086,42.6379544027898,15.1140885517262
"1987",330.420931325991,164.029972567821,475.906195631162,215.84486707386,43.1020441197631,18.8866274882667
"1988",285.249486806775,137.668603726501,559.060699787357,276.42487372691,48.6512695519335,21.2962225946912
"1989",255.797377109396,118.617546277937,509.844819253818,295.184554440134,46.8722070495145,20.5763581487216
"1990",251.830627615345,147.541045736053,476.379663638121,189.862015903043,41.1860958587249,18.5445438369615
"1991",312.393487562131,174.353583564365,484.397641600619,261.760711051919,45.6224813196791,22.342653119493
"1992",239.076204207935,125.094954584366,484.231393775372,237.648790673108,45.6179849209659,19.3587358516315
"1993",234.172735080973,130.545958784772,464.655519041175,284.397359384928,41.3867132000985,21.1028896891194
"1994",233.758180994296,143.47050352448,475.390682389329,289.494596074411,46.5042822853605,18.8242412149546
"1995",208.322513331169,127.124248341897,577.807848443843,214.53159514822,46.8369688556235,17.4227840056047
"1996",167.642175869481,126.742994206624,478.542286874154,162.866167069708,42.2814377570409,16.4320137455244
"1997",157.205137282452,110.484806670865,517.220085057027,274.885226432081,45.2285389999493,20.8887116349793
"1998",357.911338228375,153.55843537961,460.128842064566,240.492708209894,44.2820026350614,18.7726003588928
