"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7"
"bb.wintemp.0",0,9.64391470198293,4.33913621459292,124.945732482739,14.1665857340044,13.3876452668131,12.6087047996219,11.8297643324306,11.0508238652394,10.2718833980481,9.49294293085689,8.71400246366565
"bb.wintemp.1",1,10.6439147019829,5.66045644395489,125.310194005328,14.1143177187544,13.3353772515632,12.5564367843719,11.7774963171807,10.9985558499894,10.2196153827982,9.44067491560694,8.66173444841569
"bb.wintemp.2",2,11.6439147019829,6.65783907312137,125.213653875741,14.1281626945687,13.3492222273774,12.5702817601862,11.7913412929949,11.0124008258037,10.2334603586125,9.45451989142121,8.67557942422997
"bb.wintemp.3",3,12.6439147019829,7.66102116009473,124.305577605423,14.258391378266,13.4794509110747,12.7005104438835,11.9215699766922,11.142629509501,10.3636890423097,9.58474857511849,8.80580810792725
"bb.wintemp.4",4,13.6439147019829,8.66717740433147,122.825681389888,14.4706256833099,13.6916852161186,12.9127447489274,12.1338042817361,11.3548638145449,10.5759233473536,9.7969828801624,9.01804241297116
"bb.wintemp.5",5,14.6439147019829,9.66872172913214,120.793971528817,14.7619964739699,13.9830560067786,13.2041155395874,12.4251750723961,11.6462346052049,10.8672941380137,10.0883536708224,9.30941320363117
"bb.wintemp.6",6,15.6439147019829,10.6713742940876,118.233867957522,15.1291450595197,14.3502045923284,13.5712641251372,12.7923236579459,12.0133831907547,11.2344427235634,10.4555022563722,9.67656178918096
"bb.wintemp.7",7,16.6439147019829,11.6693977715249,115.116385442601,15.5762282590678,14.7972877918766,14.0183473246854,13.2394068574941,12.4604663903029,11.6815259231116,10.9025854559204,10.1236449887291
