"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7"
"bb.wintemp.0",0,6.80436941312788,2.03435144959273,7.81550925925926,31.9162460925894,31.9726046420861,32.0289631915828,32.0853217410795,32.1416802905762,32.1980388400729,32.2543973895696,32.3107559390663
"bb.wintemp.1",1,7.80436941312788,3.54391103701015,8.93588709677419,24.3750948059226,24.4314533554193,24.487811904916,24.5441704544127,24.6005290039094,24.6568875534062,24.7132461029029,24.7696046523996
"bb.wintemp.2",2,8.80436941312788,4.54098636268509,9.38850806451613,21.328548293694,21.3849068431907,21.4412653926874,21.4976239421841,21.5539824916808,21.6103410411775,21.6666995906742,21.7230581401709
"bb.wintemp.3",3,9.80436941312788,5.54491847154902,9.72767697132617,19.0456362685319,19.1019948180286,19.1583533675253,19.214711917022,19.2710704665187,19.3274290160154,19.3837875655121,19.4401461150088
"bb.wintemp.4",4,10.8043694131279,6.5498217976743,9.93055275537634,17.6800996355359,17.7364581850326,17.7928167345293,17.849175284026,17.9055338335227,17.9618923830194,18.0182509325161,18.0746094820128
"bb.wintemp.5",5,11.8043694131279,7.5508942711758,10.0076209677419,17.1613611980361,17.2177197475328,17.2740782970295,17.3304368465262,17.3867953960229,17.4431539455196,17.4995124950163,17.555871044513
"bb.wintemp.6",6,12.8043694131279,8.55390228397579,9.95717405913978,17.5009142996552,17.5572728491519,17.6136313986486,17.6699899481453,17.726348497642,17.7827070471387,17.8390655966354,17.8954241461321
"bb.wintemp.7",7,13.8043694131279,9.55116821794426,9.76878840245776,18.7689193330538,18.8252778825505,18.8816364320472,18.9379949815439,18.9943535310406,19.0507120805373,19.107070630034,19.1634291795307
