"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7"
"bb.wintemp.0",0,9.34343120045339,3.99986431716124,120.964497465611,25.0251852917067,24.7485854071709,24.4719855226351,24.1953856380993,23.9187857535635,23.6421858690277,23.3655859844918,23.088986099956
"bb.wintemp.1",1,10.3434312004534,5.37570688322739,122.159188284229,24.3343214083475,24.0577215238117,23.7811216392759,23.5045217547401,23.2279218702043,22.9513219856685,22.6747221011327,22.3981222165969
"bb.wintemp.2",2,11.3434312004534,6.37994398179996,122.016961690581,24.4165679739634,24.1399680894276,23.8633682048918,23.586768320356,23.3101684358202,23.0335685512844,22.7569686667486,22.4803687822128
"bb.wintemp.3",3,12.3434312004534,7.38339101903061,121.098124096782,24.9479118985469,24.6713120140111,24.3947121294753,24.1181122449395,23.8415123604037,23.5649124758679,23.2883125913321,23.0117127067963
"bb.wintemp.4",4,13.3434312004534,8.3903670291597,119.605101764608,25.8112944493066,25.5346945647708,25.258094680235,24.9814947956992,24.7048949111634,24.4282950266276,24.1516951420918,23.875095257556
"bb.wintemp.5",5,14.3434312004534,9.39092482034563,117.728078587848,26.8967363903037,26.6201365057679,26.3435366212321,26.0669367366963,25.7903368521604,25.5137369676246,25.2371370830888,24.960537198553
"bb.wintemp.6",6,15.3434312004534,10.3940716495944,115.437875321251,28.2211114485071,27.9445115639713,27.6679116794355,27.3913117948997,27.1147119103639,26.8381120258281,26.5615121412923,26.2849122567565
"bb.wintemp.7",7,16.3434312004534,11.3931283567004,112.709712847166,29.798748852184,29.5221489676482,29.2455490831124,28.9689491985766,28.6923493140408,28.415749429505,28.1391495449692,27.8625496604334
