"","warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7"
"bb.wintemp.0",0,2.5085216830606,-1.17663289315966,4.91111111111111,27.5818335300294,26.9287672324729,26.2757009349165,25.6226346373601,24.9695683398037,24.3165020422473,23.6634357446909,23.0103694471344
"bb.wintemp.1",1,3.5085216830606,0.361641788733427,6.41102150537634,25.7047041065224,25.051637808966,24.3985715114096,23.7455052138532,23.0924389162968,22.4393726187403,21.7863063211839,21.1332400236275
"bb.wintemp.2",2,4.5085216830606,1.35147210283322,6.97219422043011,25.002399609451,24.3493333118946,23.6962670143381,23.0432007167817,22.3901344192253,21.7370681216689,21.0840018241125,20.430935526556
"bb.wintemp.3",3,5.5085216830606,2.35545922034216,7.51426971326165,24.3239951785952,23.6709288810388,23.0178625834824,22.364796285926,21.7117299883696,21.0586636908131,20.4055973932567,19.7525310957003
"bb.wintemp.4",4,6.5085216830606,3.35548762393666,8.03984375,23.6662422272423,23.0131759296859,22.3601096321295,21.7070433345731,21.0539770370167,20.4009107394602,19.7478444419038,19.0947781443474
"bb.wintemp.5",5,7.5085216830606,4.35507093207993,8.51929435483871,23.0662124915315,22.4131461939751,21.7600798964186,21.1070135988622,20.4539473013058,19.8008810037494,19.147814706193,18.4947484086365
"bb.wintemp.6",6,8.5085216830606,5.35812210805426,8.92958109318996,22.5527409457788,21.8996746482224,21.246608350666,20.5935420531096,19.9404757555531,19.2874094579967,18.6343431604403,17.9812768628839
"bb.wintemp.7",7,9.5085216830606,6.35674127544609,9.24551171274962,22.1573555520715,21.5042892545151,20.8512229569587,20.1981566594023,19.5450903618459,18.8920240642895,18.238957766733,17.5858914691766
