"","wintemp.0","wintemp.1","wintemp.2","wintemp.3","wintemp.4","wintemp.5","wintemp.6","wintemp.7","wintemp.8","wintemp.9","wintemp.10","wintemp.11","wintemp.12","wintemp.13","wintemp.14","wintemp.15","wintemp.16","wintemp.17","wintemp.18","wintemp.19","wintemp.20","wintemp.21","wintemp.22","wintemp.23","wintemp.24","wintemp.25","wintemp.26","wintemp.27","wintemp.28","wintemp.29","wintemp.30","wintemp.31","wintemp.32"
"11",47.069902678391,46.2153545743365,45.3608064702821,44.5062583662276,43.6517102621732,42.7971621581187,41.9426140540643,41.0880659500098,40.2335178459553,39.3789697419009,38.5244216378464,37.669873533792,36.8153254297375,35.9607773256831,35.1062292216286,34.2516811175741,33.3971330135197,32.5425849094652,31.6880368054108,30.8334887013563,29.9789405973019,29.1243924932474,28.2698443891929,27.4152962851385,26.560748181084,25.7062000770296,24.8516519729751,23.9971038689207,23.1425557648662,22.2880076608117,21.4334595567573,20.5789114527028,19.7243633486484
"12",47.9747587801761,47.1202106761216,46.2656625720671,45.4111144680127,44.5565663639582,43.7020182599038,42.8474701558493,41.9929220517949,41.1383739477404,40.2838258436859,39.4292777396315,38.574729635577,37.7201815315226,36.8656334274681,36.0110853234137,35.1565372193592,34.3019891153047,33.4474410112503,32.5928929071958,31.7383448031414,30.8837966990869,30.0292485950325,29.174700490978,28.3201523869235,27.4656042828691,26.6110561788146,25.7565080747602,24.9019599707057,24.0474118666513,23.1928637625968,22.3383156585423,21.4837675544879,20.6292194504334
"13",49.9972770590285,49.1427289549741,48.2881808509196,47.4336327468651,46.5790846428107,45.7245365387562,44.8699884347018,44.0154403306473,43.1608922265928,42.3063441225384,41.4517960184839,40.5972479144295,39.742699810375,38.8881517063206,38.0336036022661,37.1790554982117,36.3245073941572,35.4699592901027,34.6154111860483,33.7608630819938,32.9063149779394,32.0517668738849,31.1972187698305,30.342670665776,29.4881225617215,28.6335744576671,27.7790263536126,26.9244782495582,26.0699301455037,25.2153820414493,24.3608339373948,23.5062858333403,22.6517377292859
"14",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"15",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"16",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"17",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"18",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"19",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"20",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"21",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"22",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"23",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"24",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"25",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"26",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"27",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"28",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"29",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"30",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"31",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"32",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
"33",60.7270378073737,59.8724897033192,59.0179415992647,58.1633934952103,57.3088453911558,56.4542972871014,55.5997491830469,54.7452010789925,53.890652974938,53.0361048708835,52.1815567668291,51.3270086627746,50.4724605587202,49.6179124546657,48.7633643506113,47.9088162465568,47.0542681425023,46.1997200384479,45.3451719343934,44.490623830339,43.6360757262845,42.7815276222301,41.9269795181756,41.0724314141211,40.2178833100667,39.3633352060122,38.5087871019578,37.6542389979033,36.7996908938489,35.9451427897944,35.0905946857399,34.2360465816855,33.381498477631
