Lat	Lon	MeanFlower
45.0400	7.3400	 0.648
45.2000	7.3400	 0.748
45.3700	7.3400	 0.939
45.5400	7.3400	 0.971
45.7000	7.3400	 0.768
45.8700	7.3400	 0.938
46.0300	7.3400	 0.623
46.2000	7.3400	 0.982
46.3700	7.3400	 0.970
46.5300	7.3400	 0.968
46.7000	7.3400	 0.971
46.8700	7.3400	 0.926
47.0300	7.3400	 0.871
47.2000	7.3400	 0.734
47.3600	7.3400	 0.971
47.5300	7.3400	 0.941
47.7000	7.3400	 0.894
47.8600	7.3400	 0.795
48.0300	7.3400	 0.795
48.1900	7.3400	 0.842
48.3600	7.3400	 0.961
48.5200	7.3400	 0.991
48.6900	7.3400	 0.992
48.8600	7.3400	 0.865
49.0200	7.3400	 0.876
49.1900	7.3400	 0.939
49.3500	7.3400	 0.930
49.5200	7.3400	 0.892
49.6900	7.3400	 0.888
49.8500	7.3400	 0.798
50.0200	7.3400	 0.800
50.1900	7.3400	 0.795
50.3500	7.3400	 0.696
50.5200	7.3400	 0.744
50.6800	7.3400	 0.697
50.8500	7.3400	 0.747
51.0200	7.3400	 0.884
51.1800	7.3400	 0.938
51.3500	7.3400	 0.948
51.5100	7.3400	 0.988
51.6800	7.3400	 0.982
51.8400	7.3400	 0.957
52.0100	7.3400	 0.929
52.1800	7.3400	 0.981
52.3400	7.3400	 0.986
52.5100	7.3400	 0.943
52.6700	7.3400	 0.943
52.8400	7.3400	 0.940
53.0100	7.3400	 0.938
53.1700	7.3400	 0.940
53.3400	7.3400	 0.991
53.5100	7.3400	 0.991
53.6700	7.3400	 0.992
58.1500	7.3400	 0.994
58.3200	7.3400	 0.992
58.4800	7.3400	 0.985
58.6500	7.3400	 0.983
58.8200	7.3400	 0.788
58.9800	7.3400	 0.739
59.1500	7.3400	 0.396
59.3100	7.3400	 0.445
59.4800	7.3400	 0.296
59.6500	7.3400	 0.145
59.8100	7.3400	 0.097
59.9800	7.3400	 0.000
60.1500	7.3400	 0.000
60.3100	7.3400	 0.000
60.4800	7.3400	 0.000
60.6400	7.3400	 0.000
60.8100	7.3400	 0.000
60.9800	7.3400	 0.009
61.1400	7.3400	 0.000
61.3100	7.3400	 0.461
61.4700	7.3400	 0.554
61.6400	7.3400	 0.293
61.8000	7.3400	 0.000
61.9700	7.3400	 0.000
62.1400	7.3400	 0.000
62.3000	7.3400	 0.296
62.4700	7.3400	 0.246
62.6300	7.3400	 0.974
62.8000	7.3400	 0.971
62.9700	7.3400	 0.985
34.2500	7.5100	 0.000
34.4100	7.5100	 0.000
34.5800	7.5100	 0.000
34.7500	7.5100	 0.000
34.9100	7.5100	 0.000
35.0800	7.5100	 0.000
35.2400	7.5100	 0.000
35.4100	7.5100	 0.000
35.5800	7.5100	 0.000
35.7400	7.5100	 0.000
35.9100	7.5100	 0.000
36.0800	7.5100	 0.000
36.2400	7.5100	 0.000
36.4100	7.5100	 0.000
36.5700	7.5100	 0.000
36.7400	7.5100	 0.000
36.9100	7.5100	 0.000
37.0700	7.5100	 0.000
37.2400	7.5100	 0.000
43.8800	7.5100	 0.250
44.0400	7.5100	 0.499
44.2100	7.5100	 0.890
44.3800	7.5100	 0.697
44.5400	7.5100	 0.399
44.7100	7.5100	 0.400
44.8700	7.5100	 0.050
45.0400	7.5100	 0.100
45.2000	7.5100	 0.449
45.3700	7.5100	 0.798
45.5400	7.5100	 0.942
45.7000	7.5100	 0.770
45.8700	7.5100	 0.987
46.0300	7.5100	 0.290
46.2000	7.5100	 0.656
46.3700	7.5100	 0.985
46.5300	7.5100	 0.964
46.7000	7.5100	 0.875
46.8700	7.5100	 0.838
47.0300	7.5100	 0.911
47.2000	7.5100	 0.992
47.3600	7.5100	 0.977
47.5300	7.5100	 0.993
47.7000	7.5100	 0.895
47.8600	7.5100	 0.796
48.0300	7.5100	 0.747
48.1900	7.5100	 0.547
48.3600	7.5100	 0.646
48.5200	7.5100	 0.844
48.6900	7.5100	 0.840
48.8600	7.5100	 0.795
49.0200	7.5100	 0.777
49.1900	7.5100	 0.936
49.3500	7.5100	 0.937
49.5200	7.5100	 0.808
49.6900	7.5100	 0.893
49.8500	7.5100	 0.794
50.0200	7.5100	 0.652
50.1900	7.5100	 0.794
50.3500	7.5100	 0.547
50.5200	7.5100	 0.498
50.6800	7.5100	 0.697
50.8500	7.5100	 0.682
51.0200	7.5100	 0.787
51.1800	7.5100	 0.921
51.3500	7.5100	 0.909
51.5100	7.5100	 0.864
51.6800	7.5100	 0.862
51.8400	7.5100	 0.903
52.0100	7.5100	 0.989
52.1800	7.5100	 0.987
52.3400	7.5100	 0.988
52.5100	7.5100	 0.990
52.6700	7.5100	 0.987
52.8400	7.5100	 0.988
53.0100	7.5100	 0.976
53.1700	7.5100	 0.950
53.3400	7.5100	 0.994
53.5100	7.5100	 0.994
53.6700	7.5100	 0.950
58.1500	7.5100	 0.995
58.3200	7.5100	 0.991
58.4800	7.5100	 0.992
58.6500	7.5100	 0.989
58.8200	7.5100	 0.982
58.9800	7.5100	 0.790
59.1500	7.5100	 0.786
59.3100	7.5100	 0.788
59.4800	7.5100	 0.493
59.6500	7.5100	 0.346
59.8100	7.5100	 0.338
59.9800	7.5100	 0.000
60.1500	7.5100	 0.000
60.3100	7.5100	 0.000
60.4800	7.5100	 0.000
60.6400	7.5100	 0.000
60.8100	7.5100	 0.000
60.9800	7.5100	 0.000
61.1400	7.5100	 0.128
61.3100	7.5100	 0.257
61.4700	7.5100	 0.322
61.6400	7.5100	 0.000
61.8000	7.5100	 0.000
61.9700	7.5100	 0.000
62.1400	7.5100	 0.000
62.3000	7.5100	 0.246
62.4700	7.5100	 0.246
62.6300	7.5100	 0.964
62.8000	7.5100	 0.986
62.9700	7.5100	 0.988
34.2500	7.6700	 0.000
34.4100	7.6700	 0.000
34.5800	7.6700	 0.000
34.7500	7.6700	 0.000
34.9100	7.6700	 0.000
35.0800	7.6700	 0.000
35.2400	7.6700	 0.000
35.4100	7.6700	 0.000
35.5800	7.6700	 0.000
35.7400	7.6700	 0.000
35.9100	7.6700	 0.000
36.0800	7.6700	 0.000
36.2400	7.6700	 0.000
36.4100	7.6700	 0.000
36.5700	7.6700	 0.000
36.7400	7.6700	 0.000
36.9100	7.6700	 0.000
37.0700	7.6700	 0.000
43.8800	7.6700	 0.000
44.0400	7.6700	 0.343
44.2100	7.6700	 0.797
44.3800	7.6700	 0.649
44.5400	7.6700	 0.200
44.7100	7.6700	 0.050
44.8700	7.6700	 0.050
45.0400	7.6700	 0.050
45.2000	7.6700	 0.150
45.3700	7.6700	 0.299
45.5400	7.6700	 0.797
45.7000	7.6700	 0.982
45.8700	7.6700	 0.992
46.0300	7.6700	 0.427
46.2000	7.6700	 0.190
46.3700	7.6700	 0.980
46.5300	7.6700	 0.912
46.7000	7.6700	 0.977
46.8700	7.6700	 0.937
47.0300	7.6700	 0.925
47.2000	7.6700	 0.992
47.3600	7.6700	 0.988
47.5300	7.6700	 0.986
47.7000	7.6700	 0.846
47.8600	7.6700	 0.846
48.0300	7.6700	 0.792
48.1900	7.6700	 0.795
48.3600	7.6700	 0.643
48.5200	7.6700	 0.597
48.6900	7.6700	 0.596
48.8600	7.6700	 0.747
49.0200	7.6700	 0.786
49.1900	7.6700	 0.936
49.3500	7.6700	 0.835
49.5200	7.6700	 0.840
49.6900	7.6700	 0.838
49.8500	7.6700	 0.646
50.0200	7.6700	 0.704
50.1900	7.6700	 0.793
50.3500	7.6700	 0.597
50.5200	7.6700	 0.448
50.6800	7.6700	 0.694
50.8500	7.6700	 0.740
51.0200	7.6700	 0.838
51.1800	7.6700	 0.891
51.3500	7.6700	 0.911
51.5100	7.6700	 0.939
51.6800	7.6700	 0.906
51.8400	7.6700	 0.776
52.0100	7.6700	 0.941
52.1800	7.6700	 0.990
52.3400	7.6700	 0.993
52.5100	7.6700	 0.985
52.6700	7.6700	 0.982
52.8400	7.6700	 0.934
53.0100	7.6700	 0.989
53.1700	7.6700	 0.967
53.3400	7.6700	 0.974
53.5100	7.6700	 0.988
53.6700	7.6700	 0.993
58.1500	7.6700	 0.996
58.3200	7.6700	 0.993
58.4800	7.6700	 0.991
58.6500	7.6700	 0.988
58.8200	7.6700	 0.985
58.9800	7.6700	 0.987
59.1500	7.6700	 0.985
59.3100	7.6700	 0.736
59.4800	7.6700	 0.000
59.6500	7.6700	 0.000
59.8100	7.6700	 0.478
59.9800	7.6700	 0.000
60.1500	7.6700	 0.000
60.3100	7.6700	 0.000
60.4800	7.6700	 0.000
60.6400	7.6700	 0.000
60.8100	7.6700	 0.000
60.9800	7.6700	 0.000
61.1400	7.6700	 0.000
61.3100	7.6700	 0.314
61.4700	7.6700	 0.000
61.6400	7.6700	 0.000
61.8000	7.6700	 0.000
61.9700	7.6700	 0.000
62.1400	7.6700	 0.000
62.3000	7.6700	 0.000
62.4700	7.6700	 0.049
62.6300	7.6700	 0.945
62.8000	7.6700	 0.854
62.9700	7.6700	 0.959
63.1300	7.6700	 0.971
34.2500	7.8400	 0.000
34.4100	7.8400	 0.000
34.5800	7.8400	 0.000
34.7500	7.8400	 0.000
34.9100	7.8400	 0.000
35.0800	7.8400	 0.000
35.2400	7.8400	 0.000
35.4100	7.8400	 0.000
35.5800	7.8400	 0.000
35.7400	7.8400	 0.000
35.9100	7.8400	 0.000
36.0800	7.8400	 0.000
36.2400	7.8400	 0.000
36.4100	7.8400	 0.000
36.5700	7.8400	 0.000
36.7400	7.8400	 0.000
36.9100	7.8400	 0.000
37.0700	7.8400	 0.000
44.0400	7.8400	 0.350
44.2100	7.8400	 0.798
44.3800	7.8400	 0.748
44.5400	7.8400	 0.050
44.7100	7.8400	 0.050
44.8700	7.8400	 0.050
45.0400	7.8400	 0.050
45.2000	7.8400	 0.100
45.3700	7.8400	 0.199
45.5400	7.8400	 0.497
45.7000	7.8400	 0.895
45.8700	7.8400	 0.981
46.0300	7.8400	 0.095
46.2000	7.8400	 0.284
46.3700	7.8400	 0.967
46.5300	7.8400	 0.502
46.7000	7.8400	 0.985
46.8700	7.8400	 0.979
47.0300	7.8400	 0.986
47.2000	7.8400	 0.991
47.3600	7.8400	 0.995
47.5300	7.8400	 0.992
47.7000	7.8400	 0.996
47.8600	7.8400	 0.988
48.0300	7.8400	 0.993
48.1900	7.8400	 0.944
48.3600	7.8400	 0.896
48.5200	7.8400	 0.695
48.6900	7.8400	 0.597
48.8600	7.8400	 0.598
49.0200	7.8400	 0.741
49.1900	7.8400	 0.891
49.3500	7.8400	 0.936
49.5200	7.8400	 0.838
49.6900	7.8400	 0.778
49.8500	7.8400	 0.590
50.0200	7.8400	 0.642
50.1900	7.8400	 0.535
50.3500	7.8400	 0.597
50.5200	7.8400	 0.695
50.6800	7.8400	 0.731
50.8500	7.8400	 0.728
51.0200	7.8400	 0.832
51.1800	7.8400	 0.917
51.3500	7.8400	 0.896
51.5100	7.8400	 0.878
51.6800	7.8400	 0.841
51.8400	7.8400	 0.929
52.0100	7.8400	 0.889
52.1800	7.8400	 0.980
52.3400	7.8400	 0.969
52.5100	7.8400	 0.994
52.6700	7.8400	 0.989
52.8400	7.8400	 0.960
53.0100	7.8400	 0.989
53.1700	7.8400	 0.972
53.3400	7.8400	 0.978
53.5100	7.8400	 0.990
53.6700	7.8400	 0.993
53.8400	7.8400	 0.975
58.1500	7.8400	 0.994
58.3200	7.8400	 0.981
58.4800	7.8400	 0.990
58.6500	7.8400	 0.992
58.8200	7.8400	 0.988
58.9800	7.8400	 0.986
59.1500	7.8400	 0.786
59.3100	7.8400	 0.789
59.4800	7.8400	 0.758
59.6500	7.8400	 0.438
59.8100	7.8400	 0.266
59.9800	7.8400	 0.000
60.1500	7.8400	 0.000
60.3100	7.8400	 0.000
60.4800	7.8400	 0.000
60.6400	7.8400	 0.000
60.8100	7.8400	 0.000
60.9800	7.8400	 0.000
61.1400	7.8400	 0.000
61.3100	7.8400	 0.310
61.4700	7.8400	 0.000
61.6400	7.8400	 0.000
61.8000	7.8400	 0.000
61.9700	7.8400	 0.000
62.1400	7.8400	 0.000
62.3000	7.8400	 0.000
62.4700	7.8400	 0.000
62.6300	7.8400	 0.860
62.8000	7.8400	 0.955
62.9700	7.8400	 0.940
63.1300	7.8400	 0.898
34.2500	8.0100	 0.000
34.4100	8.0100	 0.000
34.5800	8.0100	 0.000
34.7500	8.0100	 0.000
34.9100	8.0100	 0.000
35.0800	8.0100	 0.000
35.2400	8.0100	 0.000
35.4100	8.0100	 0.000
35.5800	8.0100	 0.000
35.7400	8.0100	 0.000
35.9100	8.0100	 0.000
36.0800	8.0100	 0.000
36.2400	8.0100	 0.000
36.4100	8.0100	 0.000
36.5700	8.0100	 0.000
36.7400	8.0100	 0.000
36.9100	8.0100	 0.000
44.0400	8.0100	 0.000
44.2100	8.0100	 0.350
44.3800	8.0100	 0.646
44.5400	8.0100	 0.099
44.7100	8.0100	 0.050
44.8700	8.0100	 0.050
45.0400	8.0100	 0.050
45.2000	8.0100	 0.100
45.3700	8.0100	 0.150
45.5400	8.0100	 0.250
45.7000	8.0100	 0.896
45.8700	8.0100	 0.972
46.0300	8.0100	 0.463
46.2000	8.0100	 0.000
46.3700	8.0100	 0.779
46.5300	8.0100	 0.000
46.7000	8.0100	 0.814
46.8700	8.0100	 0.877
47.0300	8.0100	 0.970
47.2000	8.0100	 0.979
47.3600	8.0100	 0.989
47.5300	8.0100	 0.993
47.7000	8.0100	 0.993
47.8600	8.0100	 0.981
48.0300	8.0100	 0.965
48.1900	8.0100	 0.994
48.3600	8.0100	 0.991
48.5200	8.0100	 0.939
48.6900	8.0100	 0.747
48.8600	8.0100	 0.597
49.0200	8.0100	 0.695
49.1900	8.0100	 0.885
49.3500	8.0100	 0.941
49.5200	8.0100	 0.886
49.6900	8.0100	 0.688
49.8500	8.0100	 0.493
50.0200	8.0100	 0.282
50.1900	8.0100	 0.578
50.3500	8.0100	 0.594
50.5200	8.0100	 0.481
50.6800	8.0100	 0.761
50.8500	8.0100	 0.830
51.0200	8.0100	 0.882
51.1800	8.0100	 0.937
51.3500	8.0100	 0.887
51.5100	8.0100	 0.883
51.6800	8.0100	 0.770
51.8400	8.0100	 0.886
52.0100	8.0100	 0.918
52.1800	8.0100	 0.984
52.3400	8.0100	 0.986
52.5100	8.0100	 0.992
52.6700	8.0100	 0.988
52.8400	8.0100	 0.994
53.0100	8.0100	 0.962
53.1700	8.0100	 0.994
53.3400	8.0100	 0.995
53.5100	8.0100	 0.994
53.6700	8.0100	 0.963
53.8400	8.0100	 0.988
58.1500	8.0100	 0.979
58.3200	8.0100	 0.986
58.4800	8.0100	 0.991
58.6500	8.0100	 0.984
58.8200	8.0100	 0.982
58.9800	8.0100	 0.978
59.1500	8.0100	 0.872
59.3100	8.0100	 0.793
59.4800	8.0100	 0.926
59.6500	8.0100	 0.898
59.8100	8.0100	 0.044
59.9800	8.0100	 0.000
60.1500	8.0100	 0.000
60.3100	8.0100	 0.000
60.4800	8.0100	 0.000
60.6400	8.0100	 0.000
60.8100	8.0100	 0.000
60.9800	8.0100	 0.000
61.1400	8.0100	 0.000
61.3100	8.0100	 0.000
61.4700	8.0100	 0.000
61.6400	8.0100	 0.000
61.8000	8.0100	 0.000
61.9700	8.0100	 0.000
62.1400	8.0100	 0.000
62.3000	8.0100	 0.000
62.4700	8.0100	 0.000
62.6300	8.0100	 0.340
62.8000	8.0100	 0.982
62.9700	8.0100	 0.976
63.1300	8.0100	 0.965
63.4700	8.0100	 0.969
34.2500	8.1700	 0.000
34.4100	8.1700	 0.000
34.5800	8.1700	 0.000
34.7500	8.1700	 0.000
34.9100	8.1700	 0.000
35.0800	8.1700	 0.000
35.2400	8.1700	 0.000
35.4100	8.1700	 0.000
35.5800	8.1700	 0.000
35.7400	8.1700	 0.000
35.9100	8.1700	 0.000
36.0800	8.1700	 0.000
36.2400	8.1700	 0.000
36.4100	8.1700	 0.000
36.5700	8.1700	 0.000
36.7400	8.1700	 0.000
36.9100	8.1700	 0.000
37.0700	8.1700	 0.000
44.0400	8.1700	 0.000
44.2100	8.1700	 0.000
44.3800	8.1700	 0.399
44.5400	8.1700	 0.400
44.7100	8.1700	 0.300
44.8700	8.1700	 0.050
45.0400	8.1700	 0.050
45.2000	8.1700	 0.100
45.3700	8.1700	 0.100
45.5400	8.1700	 0.299
45.7000	8.1700	 0.648
45.8700	8.1700	 0.995
46.0300	8.1700	 0.737
46.2000	8.1700	 0.713
46.3700	8.1700	 0.764
46.5300	8.1700	 0.646
46.7000	8.1700	 0.000
46.8700	8.1700	 0.877
47.0300	8.1700	 0.979
47.2000	8.1700	 0.987
47.3600	8.1700	 0.956
47.5300	8.1700	 0.991
47.7000	8.1700	 0.992
47.8600	8.1700	 0.979
48.0300	8.1700	 0.985
48.1900	8.1700	 0.989
48.3600	8.1700	 0.992
48.5200	8.1700	 0.993
48.6900	8.1700	 0.945
48.8600	8.1700	 0.697
49.0200	8.1700	 0.547
49.1900	8.1700	 0.545
49.3500	8.1700	 0.845
49.5200	8.1700	 0.796
49.6900	8.1700	 0.544
49.8500	8.1700	 0.415
50.0200	8.1700	 0.247
50.1900	8.1700	 0.491
50.3500	8.1700	 0.491
50.5200	8.1700	 0.397
50.6800	8.1700	 0.739
50.8500	8.1700	 0.830
51.0200	8.1700	 0.890
51.1800	8.1700	 0.925
51.3500	8.1700	 0.927
51.5100	8.1700	 0.892
51.6800	8.1700	 0.829
51.8400	8.1700	 0.927
52.0100	8.1700	 0.939
52.1800	8.1700	 0.988
52.3400	8.1700	 0.990
52.5100	8.1700	 0.993
52.6700	8.1700	 0.988
52.8400	8.1700	 0.985
53.0100	8.1700	 0.982
53.1700	8.1700	 0.970
53.3400	8.1700	 0.973
53.5100	8.1700	 0.982
53.6700	8.1700	 0.990
55.6600	8.1700	 0.996
56.1600	8.1700	 0.997
56.4900	8.1700	 0.998
58.3200	8.1700	 0.977
58.4800	8.1700	 0.980
58.6500	8.1700	 0.987
58.8200	8.1700	 0.984
58.9800	8.1700	 0.882
59.1500	8.1700	 0.939
59.3100	8.1700	 0.922
59.4800	8.1700	 0.866
59.6500	8.1700	 0.748
59.8100	8.1700	 0.516
59.9800	8.1700	 0.000
60.1500	8.1700	 0.000
60.3100	8.1700	 0.000
60.4800	8.1700	 0.000
60.6400	8.1700	 0.000
60.8100	8.1700	 0.000
60.9800	8.1700	 0.000
61.1400	8.1700	 0.000
61.3100	8.1700	 0.000
61.4700	8.1700	 0.000
61.6400	8.1700	 0.000
61.8000	8.1700	 0.000
61.9700	8.1700	 0.000
62.1400	8.1700	 0.000
62.3000	8.1700	 0.000
62.4700	8.1700	 0.000
62.6300	8.1700	 0.388
62.8000	8.1700	 0.985
62.9700	8.1700	 0.989
63.1300	8.1700	 0.993
63.3000	8.1700	 0.957
63.4700	8.1700	 0.998
34.2500	8.3400	 0.000
34.4100	8.3400	 0.000
34.5800	8.3400	 0.000
34.7500	8.3400	 0.000
34.9100	8.3400	 0.000
35.0800	8.3400	 0.000
35.2400	8.3400	 0.000
35.4100	8.3400	 0.000
35.5800	8.3400	 0.000
35.7400	8.3400	 0.000
35.9100	8.3400	 0.000
36.0800	8.3400	 0.000
36.2400	8.3400	 0.000
36.4100	8.3400	 0.000
36.5700	8.3400	 0.000
36.7400	8.3400	 0.000
36.9100	8.3400	 0.000
37.0700	8.3400	 0.000
40.7200	8.3400	 0.000
40.8900	8.3400	 0.000
41.0500	8.3400	 0.000
41.2200	8.3400	 0.000
44.2100	8.3400	 0.000
44.3800	8.3400	 0.300
44.5400	8.3400	 0.200
44.7100	8.3400	 0.150
44.8700	8.3400	 0.100
45.0400	8.3400	 0.050
45.2000	8.3400	 0.050
45.3700	8.3400	 0.150
45.5400	8.3400	 0.200
45.7000	8.3400	 0.499
45.8700	8.3400	 0.848
46.0300	8.3400	 0.797
46.2000	8.3400	 0.698
46.3700	8.3400	 0.783
46.5300	8.3400	 0.623
46.7000	8.3400	 0.376
46.8700	8.3400	 0.885
47.0300	8.3400	 0.989
47.2000	8.3400	 0.994
47.3600	8.3400	 0.992
47.5300	8.3400	 0.983
47.7000	8.3400	 0.991
47.8600	8.3400	 0.973
48.0300	8.3400	 0.971
48.1900	8.3400	 0.981
48.3600	8.3400	 0.987
48.5200	8.3400	 0.942
48.6900	8.3400	 0.982
48.8600	8.3400	 0.942
49.0200	8.3400	 0.648
49.1900	8.3400	 0.447
49.3500	8.3400	 0.399
49.5200	8.3400	 0.448
49.6900	8.3400	 0.326
49.8500	8.3400	 0.294
50.0200	8.3400	 0.246
50.1900	8.3400	 0.377
50.3500	8.3400	 0.537
50.5200	8.3400	 0.493
50.6800	8.3400	 0.676
50.8500	8.3400	 0.739
51.0200	8.3400	 0.868
51.1800	8.3400	 0.967
51.3500	8.3400	 0.909
51.5100	8.3400	 0.926
51.6800	8.3400	 0.884
51.8400	8.3400	 0.937
52.0100	8.3400	 0.875
52.1800	8.3400	 0.957
52.3400	8.3400	 0.987
52.5100	8.3400	 0.992
52.6700	8.3400	 0.961
52.8400	8.3400	 0.986
53.0100	8.3400	 0.988
53.1700	8.3400	 0.986
53.3400	8.3400	 0.990
53.5100	8.3400	 0.992
53.6700	8.3400	 0.893
55.6600	8.3400	 0.968
55.8300	8.3400	 0.209
55.9900	8.3400	 0.289
56.1600	8.3400	 0.355
56.3300	8.3400	 0.203
56.4900	8.3400	 0.998
56.6600	8.3400	 0.998
56.8300	8.3400	 0.998
58.3200	8.3400	 0.976
58.4800	8.3400	 0.945
58.6500	8.3400	 0.972
58.8200	8.3400	 0.976
58.9800	8.3400	 0.950
59.1500	8.3400	 0.943
59.3100	8.3400	 0.753
59.4800	8.3400	 0.904
59.6500	8.3400	 0.728
59.8100	8.3400	 0.329
59.9800	8.3400	 0.000
60.1500	8.3400	 0.000
60.3100	8.3400	 0.000
60.4800	8.3400	 0.000
60.6400	8.3400	 0.321
60.8100	8.3400	 0.000
60.9800	8.3400	 0.000
61.1400	8.3400	 0.000
61.3100	8.3400	 0.000
61.4700	8.3400	 0.000
61.6400	8.3400	 0.000
61.8000	8.3400	 0.000
61.9700	8.3400	 0.000
62.1400	8.3400	 0.000
62.3000	8.3400	 0.000
62.4700	8.3400	 0.000
62.6300	8.3400	 0.000
62.8000	8.3400	 0.876
62.9700	8.3400	 0.992
63.1300	8.3400	 0.991
63.3000	8.3400	 0.995
34.2500	8.5100	 0.000
34.4100	8.5100	 0.000
34.5800	8.5100	 0.000
34.7500	8.5100	 0.000
34.9100	8.5100	 0.000
35.0800	8.5100	 0.000
35.2400	8.5100	 0.000
35.4100	8.5100	 0.000
35.5800	8.5100	 0.000
35.7400	8.5100	 0.000
35.9100	8.5100	 0.000
36.0800	8.5100	 0.000
36.2400	8.5100	 0.000
36.4100	8.5100	 0.000
36.5700	8.5100	 0.000
36.7400	8.5100	 0.000
36.9100	8.5100	 0.000
37.0700	8.5100	 0.000
39.2300	8.5100	 0.000
39.4000	8.5100	 0.000
39.5600	8.5100	 0.000
39.7300	8.5100	 0.000
40.0600	8.5100	 0.000
40.2300	8.5100	 0.000
40.5600	8.5100	 0.000
40.7200	8.5100	 0.000
40.8900	8.5100	 0.000
44.3800	8.5100	 0.000
44.5400	8.5100	 0.200
44.7100	8.5100	 0.200
44.8700	8.5100	 0.100
45.0400	8.5100	 0.100
45.2000	8.5100	 0.150
45.3700	8.5100	 0.150
45.5400	8.5100	 0.200
45.7000	8.5100	 0.399
45.8700	8.5100	 0.797
46.0300	8.5100	 0.748
46.2000	8.5100	 0.797
46.3700	8.5100	 0.788
46.5300	8.5100	 0.576
46.7000	8.5100	 0.097
46.8700	8.5100	 0.677
47.0300	8.5100	 0.989
47.2000	8.5100	 0.995
47.3600	8.5100	 0.992
47.5300	8.5100	 0.989
47.7000	8.5100	 0.995
47.8600	8.5100	 0.989
48.0300	8.5100	 0.990
48.1900	8.5100	 0.972
48.3600	8.5100	 0.985
48.5200	8.5100	 0.989
48.6900	8.5100	 0.988
48.8600	8.5100	 0.992
49.0200	8.5100	 0.845
49.1900	8.5100	 0.498
49.3500	8.5100	 0.498
49.5200	8.5100	 0.348
49.6900	8.5100	 0.349
49.8500	8.5100	 0.249
50.0200	8.5100	 0.239
50.1900	8.5100	 0.394
50.3500	8.5100	 0.688
50.5200	8.5100	 0.533
50.6800	8.5100	 0.507
50.8500	8.5100	 0.743
51.0200	8.5100	 0.932
51.1800	8.5100	 0.975
51.3500	8.5100	 0.935
51.5100	8.5100	 0.946
51.6800	8.5100	 0.904
51.8400	8.5100	 0.890
52.0100	8.5100	 0.914
52.1800	8.5100	 0.973
52.3400	8.5100	 0.986
52.5100	8.5100	 0.986
52.6700	8.5100	 0.992
52.8400	8.5100	 0.944
53.0100	8.5100	 0.893
53.1700	8.5100	 0.995
53.3400	8.5100	 0.984
53.5100	8.5100	 0.987
53.6700	8.5100	 0.979
55.5000	8.5100	 0.935
55.6600	8.5100	 0.982
55.8300	8.5100	 0.219
55.9900	8.5100	 0.300
56.1600	8.5100	 0.336
56.3300	8.5100	 0.251
56.4900	8.5100	 0.997
56.6600	8.5100	 0.997
56.8300	8.5100	 0.938
56.9900	8.5100	 0.880
58.3200	8.5100	 0.993
58.4800	8.5100	 0.990
58.6500	8.5100	 0.991
58.8200	8.5100	 0.967
58.9800	8.5100	 0.936
59.1500	8.5100	 0.897
59.3100	8.5100	 0.900
59.4800	8.5100	 0.911
59.6500	8.5100	 0.730
59.8100	8.5100	 0.048
59.9800	8.5100	 0.000
60.1500	8.5100	 0.000
60.3100	8.5100	 0.000
60.4800	8.5100	 0.272
60.6400	8.5100	 0.357
60.8100	8.5100	 0.000
60.9800	8.5100	 0.000
61.1400	8.5100	 0.000
61.3100	8.5100	 0.000
61.4700	8.5100	 0.000
61.6400	8.5100	 0.000
61.8000	8.5100	 0.000
61.9700	8.5100	 0.000
62.1400	8.5100	 0.000
62.3000	8.5100	 0.000
62.4700	8.5100	 0.000
62.6300	8.5100	 0.000
62.8000	8.5100	 0.966
62.9700	8.5100	 0.984
63.1300	8.5100	 0.991
63.3000	8.5100	 0.989
63.4700	8.5100	 0.998
63.6300	8.5100	 0.999
34.2500	8.6700	 0.000
34.4100	8.6700	 0.000
34.5800	8.6700	 0.000
34.7500	8.6700	 0.000
34.9100	8.6700	 0.000
35.0800	8.6700	 0.000
35.2400	8.6700	 0.000
35.4100	8.6700	 0.000
35.5800	8.6700	 0.000
35.7400	8.6700	 0.000
35.9100	8.6700	 0.000
36.0800	8.6700	 0.000
36.2400	8.6700	 0.000
36.4100	8.6700	 0.000
36.5700	8.6700	 0.000
36.7400	8.6700	 0.000
36.9100	8.6700	 0.000
37.0700	8.6700	 0.000
39.0600	8.6700	 0.000
39.2300	8.6700	 0.000
39.4000	8.6700	 0.000
39.5600	8.6700	 0.000
39.7300	8.6700	 0.000
39.8900	8.6700	 0.000
40.0600	8.6700	 0.000
40.2300	8.6700	 0.000
40.3900	8.6700	 0.000
40.5600	8.6700	 0.000
40.7200	8.6700	 0.000
40.8900	8.6700	 0.000
42.3800	8.6700	 0.200
42.5500	8.6700	 0.150
44.5400	8.6700	 0.350
44.7100	8.6700	 0.350
44.8700	8.6700	 0.100
45.0400	8.6700	 0.100
45.2000	8.6700	 0.100
45.3700	8.6700	 0.150
45.5400	8.6700	 0.249
45.7000	8.6700	 0.449
45.8700	8.6700	 0.697
46.0300	8.6700	 0.599
46.2000	8.6700	 0.847
46.3700	8.6700	 0.788
46.5300	8.6700	 0.776
46.7000	8.6700	 0.766
46.8700	8.6700	 0.728
47.0300	8.6700	 0.992
47.2000	8.6700	 0.991
47.3600	8.6700	 0.996
47.5300	8.6700	 0.992
47.7000	8.6700	 0.996
47.8600	8.6700	 0.991
48.0300	8.6700	 0.987
48.1900	8.6700	 0.988
