"datasetID","study","genus","species","provenance.lat","forcetemp","forcetemp_night","photoperiod_day","response","response.time","chilltemp","chilldays","fieldsample.date","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports"
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",24.138,"","227.704","16-Aug-1995",25,24,715.503,24.138,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",8.017,"","227.728","16-Aug-1995",25,24,1395.59,8.017,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",13.03,"","227.78","16-Aug-1995",25,24,717.298,13.03,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",14.075,"","227.794","16-Aug-1995",25,24,1362.938,14.075,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",5.127,"","234.793","23-Aug-1995",25,24,1488.628,5.127,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",22.125,"","234.872","23-Aug-1995",25,24,752.981,22.125,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",15.035,"","234.887","23-Aug-1995",25,24,743.112,15.035,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",10.2,"","234.95","23-Aug-1995",25,24,1400.512,10.2,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",7.092,"","87.81","29-Mar-1995",25,24,817.686,7.092,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",9.079,"","87.881","29-Mar-1995",25,24,1489.325,9.079,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",15.966,"","87.933","29-Mar-1995",25,24,0,15.966,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",7.092,"","94.876","5-Apr-1995",25,24,5.83,7.092,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",7.074,"","94.988","5-Apr-1995",25,24,8.847,7.074,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-34.15,"25","","24","timeonly",15.051,"","95.1","5-Apr-1995",25,24,0,15.051,"exp","exp","bothrep",NA,NA
"cook00b","exp1","Malus","domestica",-33.08,"25","","24","timeonly",12.039,"","95.118","5-Apr-1995",25,24,817.717,12.039,"exp","exp","bothrep",NA,NA
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",33.6219047619048,"","","15-Oct-2002",21,8,-178,33.6219047619048,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",28.86,"","","15-Nov-2002",21,8,-105,28.86,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",14.8628571428571,"","","15-Dec-2002",21,8,233,14.8628571428571,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",13.8528571428571,"","","15-Jan-2003",21,8,695,13.8528571428571,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",10.822380952381,"","","15-Feb-2003",21,8,1119,10.822380952381,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","8","timeonly",0.721428571428571,"","","15-Mar-2003",21,8,1430.5,0.721428571428571,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",35.0647619047619,"","","15-Oct-2002",21,16,-178,35.0647619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",30.4471428571429,"","","15-Nov-2002",21,16,-105,30.4471428571429,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",17.027619047619,"","","15-Dec-2002",21,16,233,17.027619047619,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",12.6985714285714,"","","15-Jan-2003",21,16,695,12.6985714285714,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",9.95666666666667,"","","15-Feb-2003",21,16,1119,9.95666666666667,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","pumila",43.71667,"21","","16","timeonly",1.01,"","","15-Mar-2003",21,16,1430.5,1.01,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",50.3609523809524,"","","15-Oct-2002",21,8,-178,50.3609523809524,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",49.2061904761905,"","","15-Nov-2002",21,8,-105,49.2061904761905,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",24.9638095238095,"","","15-Dec-2002",21,8,233,24.9638095238095,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",16.3057142857143,"","","15-Jan-2003",21,8,695,16.3057142857143,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",14.7185714285714,"","","15-Feb-2003",21,8,1119,14.7185714285714,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","8","timeonly",3.89619047619048,"","","15-Mar-2003",21,8,1430.5,3.89619047619048,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",50.5052380952381,"","","15-Oct-2002",21,16,-178,50.5052380952381,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",50.5052380952381,"","","15-Nov-2002",21,16,-105,50.5052380952381,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",25.9742857142857,"","","15-Dec-2002",21,16,233,25.9742857142857,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",16.4504761904762,"","","15-Jan-2003",21,16,695,16.4504761904762,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",15.1514285714286,"","","15-Feb-2003",21,16,1119,15.1514285714286,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","parvifolia",43.71667,"21","","16","timeonly",4.04047619047619,"","","15-Mar-2003",21,16,1430.5,4.04047619047619,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",49.4947619047619,"","","15-Oct-2002",21,8,-178,49.4947619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",47.4747619047619,"","","15-Nov-2002",21,8,-105,47.4747619047619,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",26.4071428571429,"","","15-Dec-2002",21,8,233,26.4071428571429,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",20.4904761904762,"","","15-Jan-2003",21,8,695,20.4904761904762,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",15.1514285714286,"","","15-Feb-2003",21,8,1119,15.1514285714286,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","8","timeonly",3.75190476190476,"","","15-Mar-2003",21,8,1430.5,3.75190476190476,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",49.9280952380952,"","","15-Oct-2002",21,16,-178,49.9280952380952,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",47.0419047619048,"","","15-Nov-2002",21,16,-105,47.0419047619048,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",25.1080952380952,"","","15-Dec-2002",21,16,233,25.1080952380952,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",20.6347619047619,"","","15-Jan-2003",21,16,695,20.6347619047619,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",14.7185714285714,"","","15-Feb-2003",21,16,1119,14.7185714285714,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","macrocarpa",43.71667,"21","","16","timeonly",4.32904761904762,"","","15-Mar-2003",21,16,1430.5,4.32904761904762,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",44.5961904761905,"","","15-Oct-2002",21,8,-178,44.5961904761905,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",49.6419047619048,"","","15-Nov-2002",21,8,-105,49.6419047619048,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",34.3676190476191,"","","15-Dec-2002",21,8,233,34.3676190476191,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",23.0480952380952,"","","15-Jan-2003",21,8,695,23.0480952380952,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",18.0019047619048,"","","15-Feb-2003",21,8,1119,18.0019047619048,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","8","timeonly",7.36428571428571,"","","15-Mar-2003",21,8,1430.5,7.36428571428571,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",43.5047619047619,"","","15-Oct-2002",21,16,-178,43.5047619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",49.7785714285714,"","","15-Nov-2002",21,16,-105,49.7785714285714,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",34.9128571428571,"","","15-Dec-2002",21,16,233,34.9128571428571,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",25.0938095238095,"","","15-Jan-2003",21,16,695,25.0938095238095,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",18.2747619047619,"","","15-Feb-2003",21,16,1119,18.2747619047619,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","villosa",43.71667,"21","","16","timeonly",7.77380952380952,"","","15-Mar-2003",21,16,1430.5,7.77380952380952,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",49.9147619047619,"","","15-Oct-2002",21,8,-178,49.9147619047619,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",49.9147619047619,"","","15-Nov-2002",21,8,-105,49.9147619047619,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",48.6871428571429,"","","15-Dec-2002",21,8,233,48.6871428571429,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",22.23,"","","15-Jan-2003",21,8,695,22.23,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",16.7747619047619,"","","15-Feb-2003",21,8,1119,16.7747619047619,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","8","timeonly",3.54571428571429,"","","15-Mar-2003",21,8,1430.5,3.54571428571429,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",50.3238095238095,"","","15-Oct-2002",21,16,-178,50.3238095238095,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",50.4604761904762,"","","15-Nov-2002",21,16,-105,50.4604761904762,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",48.8238095238095,"","","15-Dec-2002",21,16,233,48.8238095238095,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",21.2752380952381,"","","15-Jan-2003",21,16,695,21.2752380952381,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",17.8657142857143,"","","15-Feb-2003",21,16,1119,17.8657142857143,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","glabra",43.71667,"21","","16","timeonly",3.9552380952381,"","","15-Mar-2003",21,16,1430.5,3.9552380952381,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",50.7328571428571,"","","15-Oct-2002",21,8,-178,50.7328571428571,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",50.7328571428571,"","","15-Nov-2002",21,8,-105,50.7328571428571,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",46.6419047619048,"","","15-Dec-2002",21,8,233,46.6419047619048,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",45.4142857142857,"","","15-Jan-2003",21,8,695,45.4142857142857,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",26.0485714285714,"","","15-Feb-2003",21,8,1119,26.0485714285714,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","8","timeonly",10.3647619047619,"","","15-Mar-2003",21,8,1430.5,10.3647619047619,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",51.0057142857143,"","","15-Oct-2002",21,16,-178,51.0057142857143,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",50.8695238095238,"","","15-Nov-2002",21,16,-105,50.8695238095238,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",46.7780952380952,"","","15-Dec-2002",21,16,233,46.7780952380952,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",45.2780952380952,"","","15-Jan-2003",21,16,695,45.2780952380952,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",28.9123809523809,"","","15-Feb-2003",21,16,1119,28.9123809523809,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp1","Ulmus","minor",43.71667,"21","","16","timeonly",10.7738095238095,"","","15-Mar-2003",21,16,1430.5,10.7738095238095,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",55.1421428571429,"","","15-Oct-2002",14,16,-178,55.1421428571429,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",17.0678571428571,"","","15-Nov-2002",14,16,-105,17.0678571428571,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",13.6921428571429,"","","15-Dec-2002",14,16,233,13.6921428571429,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",11.4414285714286,"","","15-Jan-2003",14,16,695,11.4414285714286,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",9.37785714285714,"","","15-Feb-2003",14,16,1119,9.37785714285714,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",4.31357142857143,"","","15-Mar-2003",14,16,1430.5,4.31357142857143,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",1.38576923076923,"","","15-Oct-2002",26,16,-178,1.38576923076923,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",2.64884615384615,"","","15-Nov-2002",26,16,-105,2.64884615384615,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",3.63884615384615,"","","15-Dec-2002",26,16,233,3.63884615384615,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",3.74230769230769,"","","15-Jan-2003",26,16,695,3.74230769230769,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",3.64807692307692,"","","15-Feb-2003",26,16,1119,3.64807692307692,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",3.74230769230769,"","","15-Mar-2003",26,16,1430.5,3.74230769230769,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",7.37269230769231,"","","15-Oct-2002",26,16,-178,7.37269230769231,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",5.45346153846154,"","","15-Nov-2002",26,16,-105,5.45346153846154,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",6.36269230769231,"","","15-Dec-2002",26,16,233,6.36269230769231,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",4.84769230769231,"","","15-Jan-2003",26,16,695,4.84769230769231,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",4.44384615384615,"","","15-Feb-2003",26,16,1119,4.44384615384615,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","pumila",43.71667,"26","","16","timeonly",2.42384615384615,"","","15-Mar-2003",26,16,1430.5,2.42384615384615,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",74.4607142857143,"","","15-Oct-2002",14,16,-178,74.4607142857143,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",62.2692857142857,"","","15-Nov-2002",14,16,-105,62.2692857142857,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",34.5107142857143,"","","15-Dec-2002",14,16,233,34.5107142857143,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",21.3814285714286,"","","15-Jan-2003",14,16,695,21.3814285714286,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",13.1292857142857,"","","15-Feb-2003",14,16,1119,13.1292857142857,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","pumila",43.71667,"14","","16","timeonly",4.87642857142857,"","","15-Mar-2003",14,16,1430.5,4.87642857142857,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",48.015,"","","15-Oct-2002",14,16,-178,48.015,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",19.8814285714286,"","","15-Nov-2002",14,16,-105,19.8814285714286,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",16.13,"","","15-Dec-2002",14,16,233,16.13,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",12.1914285714286,"","","15-Jan-2003",14,16,695,12.1914285714286,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",11.4414285714286,"","","15-Feb-2003",14,16,1119,11.4414285714286,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",5.43928571428571,"","","15-Mar-2003",14,16,1430.5,5.43928571428571,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",23.2284615384615,"","","15-Oct-2002",26,16,-178,23.2284615384615,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",15.8557692307692,"","","15-Nov-2002",26,16,-105,15.8557692307692,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",14.9469230769231,"","","15-Dec-2002",26,16,233,14.9469230769231,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",9.59423076923077,"","","15-Jan-2003",26,16,695,9.59423076923077,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",7.67538461538462,"","","15-Feb-2003",26,16,1119,7.67538461538462,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",2.02,"","","15-Mar-2003",26,16,1430.5,2.02,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",9.69538461538462,"","","15-Oct-2002",26,16,-178,9.69538461538462,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",7.67538461538462,"","","15-Nov-2002",26,16,-105,7.67538461538462,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",7.47346153846154,"","","15-Dec-2002",26,16,233,7.47346153846154,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",5.65576923076923,"","","15-Jan-2003",26,16,695,5.65576923076923,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",5.35269230769231,"","","15-Feb-2003",26,16,1119,5.35269230769231,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"26","","16","timeonly",3.63576923076923,"","","15-Mar-2003",26,16,1430.5,3.63576923076923,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",74.6485714285714,"","","15-Oct-2002",14,16,-178,74.6485714285714,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",74.6485714285714,"","","15-Nov-2002",14,16,-105,74.6485714285714,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",36.0114285714286,"","","15-Dec-2002",14,16,233,36.0114285714286,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",23.6321428571429,"","","15-Jan-2003",14,16,695,23.6321428571429,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",15.9428571428571,"","","15-Feb-2003",14,16,1119,15.9428571428571,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","parvifolia",43.71667,"14","","16","timeonly",4.87642857142857,"","","15-Mar-2003",14,16,1430.5,4.87642857142857,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",69.3964285714286,"","","15-Oct-2002",14,16,-178,69.3964285714286,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",58.8935714285714,"","","15-Nov-2002",14,16,-105,58.8935714285714,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",21.1942857142857,"","","15-Dec-2002",14,16,233,21.1942857142857,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",16.13,"","","15-Jan-2003",14,16,695,16.13,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",13.1292857142857,"","","15-Feb-2003",14,16,1119,13.1292857142857,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","villosa",43.71667,"14","","16","timeonly",12.7542857142857,"","","15-Mar-2003",14,16,1430.5,12.7542857142857,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",17.6738461538462,"","","15-Oct-2002",26,16,-178,17.6738461538462,"exp","exp","fldest",45,6.76912480797711
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",17.7746153846154,"","","15-Nov-2002",26,16,-105,17.7746153846154,"exp","exp","fldest",161,15.2393770935908
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",21.8146153846154,"","","15-Dec-2002",26,16,233,21.8146153846154,"exp","exp","fldest",379,32.6145587434258
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",17.4719230769231,"","","15-Jan-2003",26,16,695,17.4719230769231,"exp","exp","fldest",717,55.2250495770784
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",13.0280769230769,"","","15-Feb-2003",26,16,1119,13.0280769230769,"exp","exp","fldest",1174,76.1596852500067
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",10.0992307692308,"","","15-Mar-2003",26,16,1430.5,10.0992307692308,"exp","exp","fldest",1467,95.6355435732762
"ghelardini10","exp2","Ulmus","villosa",43.71667,"26","","16","timeonly",13.0280769230769,"","","15-Oct-2002",26,16,-178,13.0280769230769,"exp","exp","fldest",45,6.76912480797711
