"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1979/1980",1980,1820,2530,126.678352038445,3.8982158753094
"1980/1981",1981,1683,1687.5,107.52277796204,3.34509426485396
"1981/1982",1982,1445,2039.5,113.893069288159,2.85174521927739
"1982/1983",1983,1489,1676,111.411878937445,4.7872640439397
"1983/1984",1984,1912,2490.5,121.283830067702,2.86333326933285
"1984/1985",1985,1636,2100,119.428555556097,2.3972876822655
"1985/1986",1986,1666,2015,114.310577867041,2.50719334018628
"1986/1987",1987,1613,1794,106.809613876088,2.87226408674329
"1987/1988",1988,1578,2272.5,121.750534108482,4.50873229358818
"1988/1989",1989,1475,1803.5,105.07054115598,5.16889139390023
"1989/1990",1990,1308,1753.5,106.596429658078,5.00886781257138
"1990/1991",1991,1664,2072,115.740078505269,3.77617916087884
"1991/1992",1992,1420,2195,120.007870585386,3.61239428545388
"1992/1993",1993,1468,1614,107.585856345437,4.48502348465757
"1993/1994",1994,957,1301,92.5197388580414,5.02363196318477
"1994/1995",1995,1562,1759,108.603220585973,5.44908006688281
"1995/1996",1996,2034,2086,111.10921066861,2.93530509871007
"1996/1997",1997,1440,2091.5,114.636273133099,3.95249991165474
"1997/1998",1998,1430,1509,101.01495407905,5.18799516705814
"1998/1999",1999,1482,1811.5,108.065165587425,4.2895517909135
"1999/2000",2000,1036,1398.5,95.8734813583712,4.95582148547289
"2000/2001",2001,1472,1678.5,106.596405007025,5.61193383682765
"2001/2002",2002,934,1288.5,92.2308585422268,5.27275931610691
"2002/2003",2003,1578,2045,119.283959234132,4.42981122174072
"2003/2004",2004,1747,1941.5,110.228571866635,4.08154920454491
"2004/2005",2005,1663,1579,100.674212071733,3.97009425088412
"2005/2006",2006,1539,1421,102.456697663819,3.03985842261991
"2006/2007",2007,1047,1488,104.12154914011,7.45304228624171
"2007/2008",2008,1457,1969,108.765515004786,4.51100928884244
"2008/2009",2009,1542,1760,110.439434083634,4.22384424521236
"2009/2010",2010,1763,1774.5,109.637777648643,4.04646217370546
"2010/2011",2011,1434,1731,106.208715108008,4.53863197402537
"2011/2012",2012,1136,1631.5,101.288454231089,4.58610318387758
"2012/2013",2013,1736,1962,113.293212688926,3.86908010219856
