"Season","End_year","Chilling_Hours","Utah_Model","Chill_portions","mntemp"
"1983/1984",1984,2559,2296.5,131.776096915746,7.86333326933285
"1984/1985",1985,2273,2071,116.916043308984,7.3972876822655
"1985/1986",1986,2282,2186,120.832051342546,7.50719334018628
"1986/1987",1987,2093,2178.5,124.072061644455,7.87226408674329
"1987/1988",1988,2764,2687,138.653578741466,9.50873229358818
"1988/1989",1989,2264,2529.5,131.827572790987,10.1688913939002
"1989/1990",1990,2345,2523,128.113157161078,10.0088678125714
"1990/1991",1991,2319,2253,125.787508759993,8.77617916087883
"1991/1992",1992,2701,2887.5,137.864172585612,8.61239428545388
"1992/1993",1993,2199,2341.5,125.595148039932,9.48502348465757
"1993/1994",1994,2231,2864.5,136.957728206987,10.0236319631848
"1994/1995",1995,2233,2185.5,120.217965496757,10.4490800668828
"1995/1996",1996,2056,1870.5,114.160767256347,7.93530509871007
"1996/1997",1997,2569,2588.5,133.239629776934,8.95249991165474
"1997/1998",1998,2102,2392.5,128.870770887972,10.1879951670581
"1998/1999",1999,2394,2515.5,131.649921930737,9.2895517909135
"1999/2000",2000,2335,2771.5,134.721457892338,9.95582148547289
"2000/2001",2001,2314,2262,124.990426426941,10.6119338368277
"2001/2002",2002,2186,2874.5,140.014189321821,10.2727593161069
"2002/2003",2003,2478,2349.5,128.482071751779,9.42981122174072
"2003/2004",2004,2350,2123,123.553625055827,9.08154920454491
"2004/2005",2005,1896,1954,115.526550578691,8.97009425088412
"2005/2006",2006,1992,1880,116.595729886343,8.03985842261991
"2006/2007",2007,2448,2720.5,129.309393466959,12.4530422862417
"2007/2008",2008,2509,2673.5,138.794502684458,9.51100928884244
"2008/2009",2009,2283,2201,119.424544965545,9.22384424521236
"2009/2010",2010,1951,2015,112.416706338722,9.04646217370546
"2010/2011",2011,2466,2384,128.756207997699,9.53863197402537
"2011/2012",2012,2383,2650,131.003736294094,9.58610318387758
"2012/2013",2013,2367,2215,125.635940186722,8.86908010219856
"1978/1979",1979,2628,2776,133.852930744044,7.07974995351397
"1979/1980",1980,2595,2761,134.967905558887,8.8982158753094
"1980/1981",1981,2011,1975.5,119.707699272908,8.34509426485396
"1981/1982",1982,2386,2750,137.088883496477,7.85174521927739
"1982/1983",1983,2104,2305,126.647730545313,9.7872640439397
"1983/1984",1984,2616,2528,132.361614759527,7.86333326933285
"1984/1985",1985,2236,2223.5,120.687575230784,7.3972876822655
"1985/1986",1986,2295,2329.5,123.360952242068,7.50719334018628
"1986/1987",1987,2009,2296,124.946641537001,7.87226408674329
"1987/1988",1988,2692,2878.5,135.16250253761,9.50873229358818
"1988/1989",1989,2192,2545.5,130.344068455119,10.1688913939002
"1989/1990",1990,2278,2548,127.338895972665,10.0088678125714
"1990/1991",1991,2308,2387,125.897369097602,8.77617916087883
"1991/1992",1992,2610,3009.5,137.448944414215,8.61239428545388
"1992/1993",1993,2005,2363,127.465859405532,9.48502348465757
"1993/1994",1994,2011,2781,134.469083741083,10.0236319631848
"1994/1995",1995,2254,2236.5,119.109659873977,10.4490800668828
"1995/1996",1996,2167,1992.5,115.026005505517,7.93530509871007
"1996/1997",1997,2412,2727,134.70039767141,8.95249991165474
"1997/1998",1998,2016,2380.5,125.993149228536,10.1879951670581
"1998/1999",1999,2293,2612.5,129.570456517792,9.2895517909135
"1999/2000",2000,2173,2718,131.404262909594,9.95582148547289
"2000/2001",2001,2301,2344,121.97060890039,10.6119338368277
"2001/2002",2002,1932,2747.5,136.032858772255,10.2727593161069
"2002/2003",2003,2444,2506,128.837717299755,9.42981122174072
"2003/2004",2004,2348,2287,122.38867380459,9.08154920454491
"2004/2005",2005,1909,2015,114.550445717053,8.97009425088412
"2005/2006",2006,2017,1908.5,116.603610955544,8.03985842261991
"2006/2007",2007,2238,2673.5,126.544720804042,12.4530422862417
"2007/2008",2008,2382,2734.5,136.857602375205,9.51100928884244
"2008/2009",2009,2245,2274,119.266749345035,9.22384424521236
"2009/2010",2010,1942,2033.5,114.973877959033,9.04646217370546
"2010/2011",2011,2387,2498.5,129.175831162223,9.53863197402537
"2011/2012",2012,2126,2646,130.760942468848,9.58610318387758
"2012/2013",2013,2360,2344,123.005678702582,8.86908010219856
"1978/1979",1979,2499,2900,133.270165405874,7.07974995351397
"1979/1980",1980,2524,2819.5,134.571679713807,8.8982158753094
"1980/1981",1981,2024,1989,115.450136623732,8.34509426485396
"1981/1982",1982,2250,2734,134.866788106721,7.85174521927739
"1982/1983",1983,2007,2249.5,125.059172931374,9.7872640439397
"1983/1984",1984,2663,2686,130.918630032286,7.86333326933285
"1984/1985",1985,2205,2335,122.451587734926,7.3972876822655
"1985/1986",1986,2186,2397,123.804644222297,7.50719334018628
"1986/1987",1987,1909,2289,124.251819666667,7.87226408674329
"1987/1988",1988,2566,2906,134.360708340865,9.50873229358818
"1988/1989",1989,2144,2438,125.112307135709,10.1688913939002
"1989/1990",1990,2159,2431.5,126.657268481381,10.0088678125714
"1990/1991",1991,2304,2443,127.830645600999,8.77617916087883
"1991/1992",1992,2355,2989.5,135.755545317977,8.61239428545388
"1992/1993",1993,1875,2280,121.872357933304,9.48502348465757
"1993/1994",1994,1752,2546,129.995128856811,10.0236319631848
"1994/1995",1995,2212,2222,118.644025725828,10.4490800668828
"1995/1996",1996,2251,2104,115.692432632145,7.93530509871007
"1996/1997",1997,2312,2714,131.759625656283,8.95249991165474
"1997/1998",1998,1868,2262.5,123.096888202791,10.1879951670581
"1998/1999",1999,2081,2561.5,128.028218419715,9.2895517909135
"1999/2000",2000,1940,2534.5,125.906702499895,9.95582148547289
"2000/2001",2001,2199,2270,119.472368275338,10.6119338368277
"2001/2002",2002,1684,2474.5,128.295596466258,10.2727593161069
"2002/2003",2003,2309,2553.5,128.497904486642,9.42981122174072
"2003/2004",2004,2325,2353,124.784614125514,9.08154920454491
"2004/2005",2005,1937,1955.5,113.406331683376,8.97009425088412
"2005/2006",2006,1949,1910,113.630348930864,8.03985842261991
"2006/2007",2007,2018,2497,126.293403210613,12.4530422862417
"2007/2008",2008,2210,2701.5,132.374285613321,9.51100928884244
"2008/2009",2009,2126,2242,116.953179799515,9.22384424521236
"2009/2010",2010,1925,1990.5,112.188907716583,9.04646217370546
"2010/2011",2011,2229,2486.5,122.755785028957,9.53863197402537
"2011/2012",2012,1888,2563,128.444844759365,9.58610318387758
"2012/2013",2013,2269,2374.5,123.315030510391,8.86908010219856
"1978/1979",1979,2337,2794,129.022120909829,7.07974995351397
"1979/1980",1980,2382,2817.5,134.567914935939,8.8982158753094
"1980/1981",1981,1993,1931.5,110.253483351191,8.34509426485396
"1981/1982",1982,2040,2587.5,130.353931827509,7.85174521927739
"1982/1983",1983,1843,2167,122.224220485049,9.7872640439397
"1983/1984",1984,2495,2742,130.625204109062,7.86333326933285
"1984/1985",1985,2118,2322,125.108136623542,7.3972876822655
"1985/1986",1986,2073,2362,122.979936450407,7.50719334018628
"1986/1987",1987,1841,2182.5,120.319888528501,7.87226408674329
"1987/1988",1988,2340,2819.5,131.284597489872,9.50873229358818
"1988/1989",1989,1903,2315,122.690113432843,10.1688913939002
"1989/1990",1990,1932,2286,124.359007378215,10.0088678125714
"1990/1991",1991,2166,2406.5,125.277953743823,8.77617916087883
"1991/1992",1992,2107,2860,135.251598367749,8.61239428545388
"1992/1993",1993,1737,2113.5,118.72513733365,9.48502348465757
"1993/1994",1994,1507,2228,123.087434397225,10.0236319631848
"1994/1995",1995,2140,2117,118.728175793018,10.4490800668828
"1995/1996",1996,2298,2144,115.234220953734,7.93530509871007
"1996/1997",1997,2121,2550.5,131.460465865575,8.95249991165474
"1997/1998",1998,1729,2069,114.666423576323,10.1879951670581
"1998/1999",1999,1952,2372.5,123.716275484478,9.2895517909135
"1999/2000",2000,1597,2270,119.070326310724,9.95582148547289
"2000/2001",2001,1979,2207,117.703466726988,10.6119338368277
"2001/2002",2002,1395,2171.5,117.347550413,10.2727593161069
"2002/2003",2003,2101,2475,124.212938959845,9.42981122174072
"2003/2004",2004,2260,2246.5,118.518238240101,9.08154920454491
"2004/2005",2005,1948,1886.5,109.812988501968,8.97009425088412
"2005/2006",2006,1856,1835.5,110.960279294554,8.03985842261991
"2006/2007",2007,1675,2258,122.110879266859,12.4530422862417
"2007/2008",2008,1989,2531,128.271184691364,9.51100928884244
"2008/2009",2009,1998,2151.5,117.268569203386,9.22384424521236
"2009/2010",2010,1947,1948.5,113.215252012896,9.04646217370546
"2010/2011",2011,1967,2352.5,119.722160001599,9.53863197402537
"2011/2012",2012,1669,2309.5,122.961709899761,9.58610318387758
"2012/2013",2013,2160,2292,120.879832831307,8.86908010219856
"1978/1979",1979,2040,2584,123.738501362318,7.07974995351397
"1979/1980",1980,2132,2721.5,129.575716706849,8.8982158753094
"1980/1981",1981,1883,1838.5,109.729931891044,8.34509426485396
"1981/1982",1982,1781,2356,123.33565210383,7.85174521927739
"1982/1983",1983,1692,1961,116.342841346222,9.7872640439397
"1983/1984",1984,2209,2703,127.727631590787,7.86333326933285
"1984/1985",1985,1895,2242,120.90565725468,7.3972876822655
"1985/1986",1986,1916,2226.5,119.665913763329,7.50719334018628
"1986/1987",1987,1737,1995,116.58074953969,7.87226408674329
"1987/1988",1988,2021,2594,124.378327542185,9.50873229358818
"1988/1989",1989,1716,2150,113.076827080408,10.1688913939002
"1989/1990",1990,1649,2084,115.942867675464,10.0088678125714
