"LastName","FirstName","DatasetID","Dataset","SpeciesName","ObservationID","Exposition","Latitude","Longitude","Maximum diameter at breast height comments","Maximum diameter at breast height extreme","Maximum diameter at breast height min","Maximum height comment","Maximum height extreme","Maximum height max","Maximum height min","Plant developmental status / plant age / maturity / plant life stage","Plant height observed","Stem diameter at breast height (1.3 m","Wood density; stem specific density; wood specific gravity","Trait","value"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",762700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",762701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",762702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",762703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",764139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1257920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1257921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1823149,NA,NA,NA,NA,NA,NA,"Page: 98",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1823150,NA,NA,NA,NA,NA,NA,"Page: 378",NA,"30","25",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1823151,NA,NA,NA,NA,NA,NA,NA,NA,"30","20",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1823152,NA,NA,NA,NA,NA,NA,"bis 25 m hoher Baum",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1826523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Carpinus betulus",1828282,NA,NA,NA,NA,NA,NA,NA,"25","15","10",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus alba",1828979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus alba",1828980,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",762804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",762805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",762806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1257980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1257981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1257982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1823253,NA,NA,NA,NA,NA,NA,"Page: 121",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1823254,NA,NA,NA,NA,NA,NA,"Page: 384","8","5","2",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1823255,NA,NA,NA,NA,NA,NA,"Sparrig verzweigter",NA,"8","3",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Cornus mas",1829912,NA,NA,NA,NA,NA,NA,NA,NA,"8","3",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",762813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",762814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",762815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",764239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1257987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1257988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1823262,NA,NA,NA,NA,NA,NA,"Page: 121",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1823263,NA,NA,NA,NA,NA,NA,"Page: 388",NA,"6","2",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1823264,NA,NA,NA,NA,NA,NA,"2-6 m hoher Strauch",NA,"6","2",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1825056,"Outside ""natural"" vegetation","58.715","26.751",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1825070,"Outside ""natural"" vegetation","58.66","25.75",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","5.67",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1825158,"Outside ""natural"" vegetation","58.3","26.7",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","6",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1826623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus avellana",1828392,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Corylus cornuta",1829837,NA,NA,NA,NA,NA,NA,NA,"15","8","3",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",762898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",762899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",762900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1258031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1258032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1258033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1258034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1823347,NA,NA,NA,NA,NA,NA,"Page: 165",NA,"35","25",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1823348,NA,NA,NA,NA,NA,NA,"Under optimum conditions","49","37","18",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1823349,NA,NA,NA,NA,NA,NA,"It normally grows 65 to 80 feet (20-25 m) tall but can can grow up to 130 feet (40 m)",NA,"40","20",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fagus grandifolia",1828667,NA,NA,NA,NA,NA,NA,NA,"30","23","15",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",762918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",762919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",762920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",762921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",762922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",764137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1258047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1258048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1258049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1258050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1823367,NA,NA,NA,NA,NA,NA,"Page: 180",NA,"40","35",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1823368,NA,NA,NA,NA,NA,NA,"Page: 240",NA,"40","30",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1823369,NA,NA,NA,NA,NA,NA,NA,"40","35","17",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1823370,NA,NA,NA,NA,NA,NA,"Sommergr¸ner",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1823371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1825072,"Outside ""natural"" vegetation","58.66","25.75",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","10.2",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1825156,"Outside ""natural"" vegetation","58.3","26.7",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","7.2",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1825341,"Outside ""natural"" vegetation","58.3","26.7",NA,NA,NA,NA,NA,NA,NA,NA,"7.2",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1826521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus excelsior",1828279,NA,NA,NA,NA,NA,NA,NA,"40","24","18",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",762924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",762925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",762926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1258052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1258053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1258054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1823373,NA,NA,NA,NA,NA,NA,"Page: 182",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1823374,NA,NA,NA,NA,NA,NA,"The largest...is 26.5 in (87 ft) tall and 148 cm (58.3 in) in d.b.hÖ.More commonly","26.5","21","18",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1823375,NA,NA,NA,NA,NA,NA,"40 to 60 feet (12-18 m) tall but can reach 90 feet (27 m) in height",NA,"27","12",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Fraxinus nigra",1842722,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",762965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",762966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",764019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1258073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1258743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1823414,NA,NA,NA,NA,NA,NA,"Page: 207",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1823415,NA,NA,NA,NA,NA,NA,"At maturity",NA,"7.5","4.5",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1826403,NA,NA,NA,NA,NA,NA,"Shrubs or small trees ","10.6",NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Hamamelis virginiana",1828569,NA,NA,NA,NA,NA,NA,NA,NA,"9","6",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Kalmia angustifolia",1830320,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",763065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",764120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1258129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823509,NA,NA,NA,NA,NA,NA,"Page: 258",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823510,NA,NA,NA,NA,NA,NA,"Page: 524","50","40","20",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823511,NA,NA,NA,NA,NA,NA,"In Abh‰ngigkeit von Alter und Standort werden Baumhˆhen zwischen 30 und 40m (maximal bis 54m) Ö ...","54","40","30",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823512,NA,NA,NA,NA,NA,NA,"Mature height usually ranges from 30 to 130 feet (9-40 m) in the United States and Canada; larg ...","56","54","9",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823513,NA,NA,NA,NA,NA,NA,"Sommergr¸ner",NA,"40","35",NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1823514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1825806,"Outside ""natural"" vegetation","50","12",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","15.3",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1825815,"Outside ""natural"" vegetation","47","12",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","8",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1825816,"Outside ""natural"" vegetation","-43","173",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","5",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1826504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1828258,NA,NA,NA,NA,NA,NA,"MaxHeight: FOC: 50 m tall",NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1828259,NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua",1832745,NA,NA,NA,"max diameter: data from FOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maximum diameter at breast height mean","200"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua x leptolepis",1825807,"Outside ""natural"" vegetation","50","12",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","19.8",NA,NA,"Maximum diameter at breast height mean",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Larix decidua x leptolepis",1825809,"Outside ""natural"" vegetation","50","12",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","18",NA,NA,"Maximum diameter at breast height mean",NA
