"","Mean.GDD","SDev.GDD.sites","Mean.Chill.Utah","SDev.Chill.Utah","Mean.Chill.Portions","SDev.Chill.Portions"
"1980",274.882434208588,116.179178278441,943.991894630193,146.592287026903,54.4491279551426,4.25337319644573
"1981",446.90841468443,139.060649120602,822.772543059777,185.370842024678,50.2698243929319,5.18108885124339
"1982",394.288701710543,124.322161751007,1141.14387031408,170.379214235256,58.6285891467541,4.57271813548285
"1983",477.163530841498,209.209675415919,907.735055724417,135.033069975056,52.6745902529123,4.3123017872477
"1984",340.785076248725,130.035866387334,927.853090172239,247.991447044809,51.1884983947633,7.24955329676282
"1985",434.217576060993,144.209896330324,928.449341438703,147.615243483159,51.4721112910586,3.80099905989948
"1986",491.796753864803,166.263778721652,1036.96251266464,197.738233118136,55.3991827754587,4.75184292126696
"1987",337.14167200328,130.183466666384,1089.14741641337,169.781642370774,56.4841632392037,4.5725305312991
"1988",420.679409683785,124.243688256908,871.336372847011,278.237566354449,53.7553989297474,6.90175393966463
"1989",510.203559218852,148.379314607825,904.100303951368,151.994875774056,51.7279693704147,4.92861744484087
"1990",519.614531300503,156.580071882282,906.223404255319,145.460303128967,51.3664311763873,4.10393074903135
"1991",320.126270439481,129.475914664024,887.451367781155,229.944389091579,51.1069738960415,7.59681558071427
"1992",450.410937907278,145.148082490774,1097.46555217832,279.707241236214,54.3230436912403,7.33742718996433
"1993",521.312213239831,137.770389686098,890.652988855117,269.60683078055,51.2381733147909,6.65733308732387
"1994",473.953094442068,167.492446008747,1111.0233029382,249.298671375779,58.189231476217,6.32288352488393
"1995",413.554759549932,142.127394109853,660.439716312057,168.053859095581,43.6957226049943,5.85500386506016
"1996",437.522642372263,135.035106156909,987.145390070922,163.100383748878,51.6440588735831,5.42490075193965
"1997",434.069419033844,161.916705023941,944.176291793313,197.505666145203,54.1332145912449,4.66419041639442
"1998",474.986712337708,136.390181761328,853.498986828774,229.351716667045,48.5902222710875,7.31815584155368
"1999",487.68228348408,145.781206947964,944.161094224924,194.455573243699,52.9493742030937,5.6708187199811
"2000",583.613771066375,163.466547801461,1109.00962512665,241.42338887587,55.4698872890798,6.21664454546961
"2001",495.720014477543,165.158845599805,614.932624113475,163.845234664965,42.3297477818449,6.36505705304661
"2002",520.09782460527,162.365486680267,1064.04457953394,252.692010296022,53.8412927778195,7.17085172801112
"2003",568.375737327377,150.390422066706,1108.56180344478,218.166994420216,58.4566136865653,5.35112466325375
"2004",426.304372698665,138.674346866466,922.539513677812,202.807916944636,53.4508963337952,5.78460478812343
"2005",492.909153193779,143.581986291009,836.23201621074,131.914617832361,49.7862210382407,4.79541907711231
"2006",451.649124656841,155.343200051266,1021.2619047619,244.335086366314,54.5225722213731,6.26560344999177
"2007",610.946838444535,156.580401883871,964.615111561866,202.73451341291,51.1918491161674,6.43774602382379
"2008",471.248647307907,156.529614680899,1004.93343495935,164.280291362669,53.2243446162143,5.56595450267075
"2009",554.61706582854,152.389782944081,1093.8262195122,202.138480235202,56.0614231255234,4.88095642515423
"2010",446.985777656569,156.358781253668,930.022380467955,141.784849298005,50.2863549579844,5.53534315077252
"2011",584.10872593492,167.677025849769,1047.1649694501,224.183626622044,56.4112417689343,5.2287772432192
"2012",567.959063228104,163.737409429408,991.321428571429,224.255581041347,53.3232224119332,6.12772290662576
"2013",455.439216016168,175.182822212578,980.172959183673,235.694360120611,53.9883476118105,6.03656926938494
"2014",542.793723128432,157.642543491164,976.204781704782,197.690025439254,50.8492748144124,4.92280324897022
"2015",493.867146159807,153.333762354964,1166.86131386861,251.89433458947,58.4512888398313,6.80735764720991
"2016",479.051884547733,153.591920729313,1087.71845672576,229.14867060354,57.4183148671367,6.60551372594588
"2017",540.925731932894,166.529280327903,1068.33924843424,181.38321932046,55.9934763538815,4.58731596117528
