"","Mean.GDD","SDev.GDD.sites","Mean.Chill.Utah","SDev.Chill.Utah","Mean.Chill.Portions","SDev.Chill.Portions"
"1980",182.005104661125,111.681449639676,548.136714116251,254.982720824282,34.4401992853043,14.2515036834213
"1981",244.180191575518,150.155817005655,552.912366548043,191.821161530142,32.5257674526849,11.5057119635162
"1982",218.915660651182,140.426286576638,636.462930011862,412.902962069906,40.7018335615895,15.6257879566753
"1983",297.749040396828,206.267861455459,600.67793594306,257.936977473943,36.4788020736607,12.7657989351111
"1984",302.996941819406,130.454814502056,558.942763938316,301.918372715675,31.9139358461165,14.3800676259402
"1985",218.02142059076,171.46488265398,520.264679715302,265.051566669907,31.3018542299801,13.8590801974909
"1986",277.312838404442,193.449224296002,640.207888493476,348.950434724536,37.2817169640949,13.5139307329586
"1987",214.712616020808,125.08648610111,611.366103202847,300.294438865467,34.0591414533468,15.1225902255757
"1988",248.708331557889,146.899177952979,473.67734282325,219.823176997684,31.7368902500916,14.3247621722258
"1989",287.198628874937,171.289373972953,620.9128113879,298.538954537944,36.816522064082,13.1596192287267
"1990",250.766550206486,191.340822326951,521.216192170819,333.411730969738,33.5241618930199,15.6543542842971
"1991",246.074252819839,166.48368329327,605.210557532622,262.494384115403,36.6607684168718,12.9198961313004
"1992",238.070345452204,142.638541729124,473.091488730724,361.924743192166,31.1082182017512,15.9974070884739
"1993",298.387695630232,181.227546576541,399.261862396204,257.922576092581,26.3064115042877,15.2337974074814
"1994",227.052406230159,176.492811104039,605.112841043891,345.862418402692,36.9091503677655,15.7507207984417
"1995",308.301633453332,175.747593606647,468.332888493476,157.912244913565,31.1739993502721,9.13448061711846
"1996",244.311897201479,179.680626600444,683.996737841044,298.923772843451,37.8838980794529,11.847805310636
"1997",198.677986193374,157.085777952196,506.696619217082,277.204030722688,31.9687431611632,13.7426557883207
"1998",251.684645571176,167.49317917334,534.032473309609,234.809990715034,32.7393807169218,10.8716415260352
"1999",235.512560511125,174.43462348244,582.796411625148,279.67947549671,35.4626611105526,12.6241993385525
"2000",323.937783185809,201.468254269534,815.879893238434,329.824996231421,40.675422476427,13.3268265713272
"2001",285.05656791546,186.75296105727,451.307680901542,209.169316667201,29.7189908942661,10.6657138248694
"2002",295.860051794697,186.552868194775,419.390569395018,369.132683310349,26.8593120126139,16.2884203960619
"2003",298.445289668646,185.900473265849,616.386862396204,337.865450685821,37.9300927332343,15.2431157096548
"2004",247.004944135993,143.229905737116,647.285142348754,298.434209137484,38.021354173914,13.3757077216011
"2005",286.477787014556,173.900482348041,659.573102016607,163.381554205573,38.537351441951,8.75433204763506
"2006",245.843588958221,153.180986544716,741.945729537367,393.661079930972,42.9744702748808,14.2852082708889
"2007",316.379988846411,213.800355986689,620.913552787663,244.41135403739,35.7615333594736,12.2595054551293
"2008",260.677686364937,177.626254585758,782.686108637578,266.469683610012,42.6322534755636,10.3968957706111
"2009",301.27367362822,183.494190786503,634.864796675571,407.624551140706,35.5063820696179,15.9565985946673
"2010",328.504897974368,173.809408023045,654.305728702879,257.854437533833,35.2834047508936,11.6974676142336
"2011",307.170093596332,183.610060154699,757.843128524785,318.194182785075,42.0962191664681,14.996071682838
"2012",345.735591471685,213.598751509138,648.760688836104,269.544581548204,36.2829167647251,12.8823630185071
"2013",304.346719374212,169.018096884087,740.085362232779,348.920246609051,43.6476903558148,14.0755202447667
"2014",335.486425442583,216.757962955016,691.549777777778,312.070539352472,40.7316367952006,12.8749567247765
"2015",268.064608257626,205.69051227524,926.719298245614,366.607966345059,49.5719533605682,13.3821099451509
"2016",327.32020322797,184.873266618526,692.080786026201,351.026934772868,41.4882055740359,15.2223666118778
"2017",248.128096860696,226.457213040754,772.585927224901,324.150663920793,43.2658740704127,15.1548423214165
