"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1999",413.058489661032,123.44669169461,1029.08122618635,243.971591496919,75.6142370214422,10.831777018634
"2000",384.854058878717,192.497601826006,927.651714582612,170.830122393311,73.8135251463421,8.65759329222429
"2001",420.031523133737,149.622517816894,680.840665050225,209.765970481665,60.4772988003482,11.190813941499
"2002",327.014966042687,189.003052252062,812.590058884655,125.36348203563,63.4005680469862,10.6529737851111
"2003",348.718289040383,178.355750531756,732.167821267752,319.237676921304,65.3529117836408,18.2302111750103
"2004",384.809882634923,215.714795686037,730.959300311742,188.354138120508,60.4864961923217,11.6986021179476
"2005",335.087994723673,156.018899403876,772.921025285764,200.727938512044,61.995514161431,12.363998973294
"2006",425.08199170233,156.851913627142,692.361794250087,167.595302224605,61.9776503264726,10.0918330405095
"2007",417.208713833311,194.15262533888,981.208347765847,319.261995445054,72.6007337952322,14.641471318271
"2008",335.300831472648,162.845810167459,574.271735365431,133.507944709765,55.9631589997809,13.3610918078046
"2009",372.599788517422,185.196097440218,725.643401454797,228.77697602266,61.5737974772322,15.5794778707836
"2010",495.861486154949,176.26692306671,925.181156910288,179.818735013521,66.853455075432,12.9859327296673
"2011",386.927024055991,186.075324009661,762.354000692761,199.450835800075,61.9719618589156,11.9400928716183
"2012",532.903232783373,217.368956462677,805.203844821614,182.882374357864,63.84597626743,11.9365243625952
"2013",370.574010455778,154.152844832676,887.032559750606,258.194286304008,68.8094454212295,16.5772396083258
"2014",359.284886327993,168.588272321325,645.673363352962,188.302237556067,58.5811775009862,15.4378189684872
"2015",438.51927516367,174.766090091105,736.173536543124,188.379159994866,60.8487221032554,14.103202659438
"2016",383.388839791368,190.826574923625,893.889158295809,153.848028522753,61.1793442416978,8.86206788855338
