"LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk"
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454437,10765629,38,"Plant woodiness",43,"Woodiness","Stems: 1. woodiness","woody","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454437,10765630,NA,"",113,"Reference / source / PI","Reference","Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454439,10765633,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","3000","cm","Single",NA,"",NA,30,"m",NA,9632177,3.65023
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454439,10765634,NA,"",113,"Reference / source / PI","Reference","Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454440,10765635,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","1800","cm","Single",NA,"",NA,18,"m",NA,NA,3.24812
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454440,10765636,NA,"",113,"Reference / source / PI","Reference","Jones EW 1944 Journal of Ecology 32 215-252 ","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454454,10765663,63,"Stomata density",2020,"Stomata density on lower surface","Stomata: 2. density on lower surface(no/mm2)","400","mm-2","Single",NA,"",NA,400,"1/mm2",NA,NA,0.438167
"Ford","Henry",174,"Ecological Flora of the British Isles","Acer pseudoplatanus",855,"Acer pseudoplatanus",1454454,10765664,NA,"",113,"Reference / source / PI","Reference","Salisbury EJ 1928 Philosophical Transactions of the Royal Society B216 1-65 ","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458477,10773302,38,"Plant woodiness",43,"Woodiness","Stems: 1. woodiness","woody","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458477,10773303,NA,"",113,"Reference / source / PI","Reference","Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458479,10773306,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","2600","cm","Single",NA,"",NA,26,"m",NA,NA,3.53759
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458479,10773307,NA,"",113,"Reference / source / PI","Reference","Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458480,10773308,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","100","cm","Single",NA,"",NA,1,"m",NA,NA,3.43124
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458480,10773309,NA,"",113,"Reference / source / PI","Reference","McVean DN 1953 Journal of Ecology 41 447-466 ","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458481,10773310,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","2000","cm","Single",NA,"",NA,20,"m",NA,9633654,3.33106
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458481,10773311,NA,"",113,"Reference / source / PI","Reference","Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458482,10773312,3106,"Plant height vegetative",1937,"Plant height (unspecified if vegetative or reproductive)","Height: 3. typical maximum (cm)","300","cm","Single",NA,"",NA,3,"m",NA,NA,1.83769
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458482,10773313,NA,"",113,"Reference / source / PI","Reference","McVean DN 1953 Journal of Ecology 41 447-466 ","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458495,10773338,63,"Stomata density",2020,"Stomata density on lower surface","Stomata: 2. density on lower surface(no/mm2)","108","mm-2","Single",NA,"",NA,108,"1/mm2",NA,NA,0.99519
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458495,10773339,NA,"",113,"Reference / source / PI","Reference","Salisbury EJ 1928 Philosophical Transactions of the Royal Society B216 1-65 ","","",NA,"",NA,NA,"",NA,NA,NA
"Ford","Henry",174,"Ecological Flora of the British Isles","Alnus glutinosa",2710,"Alnus glutinosa",1458498,10773344,12,"Leaf lifespan (longevity)",13,"Leaf lifespan (longevity, retention time, LL)","Leaf longevity: 2. number of months","12-Jun","month","Single",3,"",NA,9,"month",33,NA,2.84385
