"","Temp.Mean","Temp.SD","Geo.Mean","Geo.SD","variable"
"GDD.lastfrost.3",40.6488789665934,45.5858993097306,39.4075905930336,29.5816600923314,"GDD.lastfrost"
"DayLastFrost.3",97.2986524314545,19.5764644593244,97.8826737938435,11.7004154134297,"DayLastFrost"
"MeanTmins.3",2.979900392715,4.21183587159295,2.81861899926798,1.24156874786838,"MeanTmins"
"SDev.Tmins.3",12.4689101447091,0.902567784298326,12.4726422730655,0.458004699515368,"SDev.Tmins"
"Mean.Chill.Utah.3",761.90127889727,248.963395133815,762.353099017385,173.930114891373,"Mean.Chill.Utah"
"Mean.Chill.Portions.3",66.8168800284898,10.9421662521569,66.6665823448697,6.84781922432636,"Mean.Chill.Portions"
"GDD.4",135.445792109635,99.1573333370136,132.968468306332,42.1031307252891,"GDD"
"GDD.lastfrost.4",14.2608502506019,24.2422546832683,13.8240619766335,13.5552635417171,"GDD.lastfrost"
"DayLastFrost.4",107.143387993433,13.376056802096,107.344284736482,9.93152406029268,"DayLastFrost"
"MeanTmins.4",-0.271434787269058,2.58226643302987,-0.338438000696473,1.19329231949878,"MeanTmins"
"SDev.Tmins.4",11.7395179392117,0.87845127843138,11.7397253250507,0.514436285148556,"SDev.Tmins"
"Mean.Chill.Utah.4",827.695304026631,189.724862523119,824.880333105179,135.357236636371,"Mean.Chill.Utah"
"Mean.Chill.Portions.4",66.9794734439311,11.1402236276059,66.765895241504,6.39538170521538,"Mean.Chill.Portions"
"GDD.5",45.2316340497104,52.1444257629611,42.2180295363298,22.4853370280875,"GDD"
"GDD.lastfrost.5",7.52865079620179,13.6767235670057,7.10218079108247,9.78613012824144,"GDD.lastfrost"
"DayLastFrost.5",131.319852112512,15.3393404882228,131.98984156594,8.79756154343444,"DayLastFrost"
"MeanTmins.5",-7.06205947134469,4.60480021957674,-7.40153237112178,1.72162226269866,"MeanTmins"
"SDev.Tmins.5",15.5599218610635,2.35377251407928,15.764903776263,0.680492221189685,"SDev.Tmins"
"Mean.Chill.Utah.5",409.603985341754,323.758450312176,389.486558702257,105.608919572416,"Mean.Chill.Utah"
"Mean.Chill.Portions.5",33.792572383539,21.7683056527086,32.2102170617259,7.24216505105703,"Mean.Chill.Portions"
"GDD.6",130.18486693091,82.9588989842864,128.22367571329,45.3278213308884,"GDD"
"GDD.lastfrost.6",15.0800462792926,18.7658106872503,14.9689952608682,16.4427700175562,"GDD.lastfrost"
"DayLastFrost.6",113.301520011714,15.8100633818345,113.645767330283,10.0987745934658,"DayLastFrost"
"MeanTmins.6",-1.32372344366827,3.17053958638947,-1.40999962291052,1.40252573269869,"MeanTmins"
"SDev.Tmins.6",12.779251066833,1.13045458342268,12.7964282433502,0.566715771538752,"SDev.Tmins"
"Mean.Chill.Utah.6",708.598888209864,210.600682532766,703.877314814815,138.637487813926,"Mean.Chill.Utah"
"Mean.Chill.Portions.6",58.9946574681755,14.1976441707844,58.6426994861918,7.66188912031989,"Mean.Chill.Portions"
"GDD.7",468.015589891764,146.677178916392,466.289449672138,76.758771068651,"GDD"
"GDD.lastfrost.7",77.533921665513,42.4700989144207,77.2468654226305,50.7402389834379,"GDD.lastfrost"
"DayLastFrost.7",89.7065555963974,14.736556205853,89.817090949871,13.6629918998696,"DayLastFrost"
"MeanTmins.7",6.02380836740299,2.08167437887398,5.99931174675838,1.13374419664357,"MeanTmins"
"SDev.Tmins.7",12.3641129053732,0.455333193260893,12.3622464716664,0.383898088125017,"SDev.Tmins"
"Mean.Chill.Utah.7",832.920896674582,177.87958860197,834.695212847702,198.341143167285,"Mean.Chill.Utah"
"Mean.Chill.Portions.7",72.6628890119703,5.60854580548741,72.7163820481792,5.78340888963343,"Mean.Chill.Portions"
"GDD.8",100.963463394673,169.881884086928,94.9114330152707,31.759664821167,"GDD"
"GDD.lastfrost.8",13.5986441229876,27.3039189810738,12.9801933507652,15.8493281461682,"GDD.lastfrost"
"DayLastFrost.8",116.885203290391,32.1699596629619,114.882800520673,13.9089811715524,"DayLastFrost"
"MeanTmins.8",-1.46090399582127,4.15588150856497,-1.52636500466349,0.939913109997553,"MeanTmins"
"SDev.Tmins.8",14.2044851796562,0.773644703038195,14.2473887558843,0.271696699417551,"SDev.Tmins"
"Mean.Chill.Utah.8",1039.43542189317,632.160468233733,1041.92650814301,178.875252617294,"Mean.Chill.Utah"
"Mean.Chill.Portions.8",70.3672761180348,21.8057638918425,70.2433866275143,8.32624620918942,"Mean.Chill.Portions"
"GDD.9",79.0734349977136,69.4735597377431,76.3513578115726,33.0754779961827,"GDD"
"GDD.lastfrost.9",12.4017462575305,17.9057257699085,12.2205952614464,14.8760781211837,"GDD.lastfrost"
"DayLastFrost.9",125.114902661162,16.4833455855451,125.712102675765,9.87375628519804,"DayLastFrost"
"MeanTmins.9",-4.46848085397194,3.84421854316986,-4.63540757871364,1.69000104967023,"MeanTmins"
"SDev.Tmins.9",14.1021377292256,1.67163275689001,14.1859613171628,0.690020831151072,"SDev.Tmins"
"Mean.Chill.Utah.9",525.900551434656,239.53959935372,515.414575835179,121.853939311033,"Mean.Chill.Utah"
"Mean.Chill.Portions.9",44.4989245234089,18.5376087016784,43.6650987159452,7.94307984959301,"Mean.Chill.Portions"
"GDD.10",65.7856631009616,84.4375156136713,60.5256093748157,26.8449295117078,"GDD"
"GDD.lastfrost.10",9.90192650547061,17.4040808607176,9.25619380816599,11.7377795702334,"GDD.lastfrost"
"DayLastFrost.10",128.144957564378,17.4920338399191,129.102052345545,9.11196214131107,"DayLastFrost"
"MeanTmins.10",-5.88473165153301,5.00069277918569,-6.31669752473032,1.65829464102656,"MeanTmins"
"SDev.Tmins.10",15.1706727313749,2.340708426207,15.3970562219981,0.645869936491405,"SDev.Tmins"
"Mean.Chill.Utah.10",467.008537514024,314.617986828612,441.893886270724,114.921185203971,"Mean.Chill.Utah"
"Mean.Chill.Portions.10",39.1615246869257,23.3560721645061,37.1107524074865,7.49422600351606,"Mean.Chill.Portions"
"GDD.11",145.9761532977,99.9310322929347,143.444206763075,45.8711488294371,"GDD"
"GDD.lastfrost.11",17.9373179265086,25.5853405402564,17.56156922171,17.4181956572608,"GDD.lastfrost"
"DayLastFrost.11",110.007132105934,14.9729674516598,110.290607915608,10.2040122769126,"DayLastFrost"
"MeanTmins.11",-0.489346244438197,2.91367684301943,-0.56848744012727,1.28533481791093,"MeanTmins"
"SDev.Tmins.11",12.3376822874902,1.02638557280114,12.3473225424323,0.528220215704415,"SDev.Tmins"
"Mean.Chill.Utah.11",766.991383889556,205.170158932918,763.106664490345,139.869857582125,"Mean.Chill.Utah"
"Mean.Chill.Portions.11",63.4568653212347,12.4503502744038,63.1833342634374,7.07514340536939,"Mean.Chill.Portions"
"GDD.12",224.938981793945,157.109318011027,219.933574694376,55.9642794607827,"GDD"
"GDD.lastfrost.12",27.503290480081,33.0362251259567,26.7984587548031,23.0805865771867,"GDD.lastfrost"
"DayLastFrost.12",104.002250381836,16.4280160558384,104.424399969229,10.8221027630903,"DayLastFrost"
"MeanTmins.12",1.3243056600358,3.71243854166899,1.20052366113059,1.27415210024047,"MeanTmins"
"SDev.Tmins.12",12.4762245396116,0.939353367722218,12.4794424239973,0.494945711253093,"SDev.Tmins"
"Mean.Chill.Utah.12",796.23531864625,202.723576174937,792.598773850938,156.497782484088,"Mean.Chill.Utah"
"Mean.Chill.Portions.12",66.2908247022115,11.6722645068346,66.0020647184311,6.85799335922613,"Mean.Chill.Portions"
"GDD.13",57.1993224287102,56.194505736454,54.1425683480742,26.5831360206447,"GDD"
"GDD.lastfrost.13",9.43657850605416,14.5374483197746,9.11336575568419,12.1639931294362,"GDD.lastfrost"
"DayLastFrost.13",129.538099435318,15.751996813231,130.296808660272,9.06301618862662,"DayLastFrost"
"MeanTmins.13",-6.38197056602492,4.44549043523479,-6.6934972470695,1.76336126104834,"MeanTmins"
"SDev.Tmins.13",14.8530863775998,2.03913629342216,15.0104312073057,0.715015374475971,"SDev.Tmins"
"Mean.Chill.Utah.13",427.768109938716,247.912766874474,411.124226578636,106.00467627297,"Mean.Chill.Utah"
"Mean.Chill.Portions.13",36.1764269179525,19.7914366047862,34.7918623037716,7.31895152562912,"Mean.Chill.Portions"
"GDD.14",453.614194922329,396.249112220961,434.753421165794,68.0142832087904,"GDD"
"GDD.lastfrost.14",48.076980544347,55.7711978108273,46.4322346379626,35.2669822087901,"GDD.lastfrost"
"DayLastFrost.14",91.3632178523836,26.8313624455887,90.1769244359547,12.7151274187496,"DayLastFrost"
"MeanTmins.14",4.40769718324447,5.70098094392758,4.11711654660678,1.20566018363874,"MeanTmins"
"SDev.Tmins.14",12.2654618005552,0.894616527264118,12.2768453465746,0.435474309725716,"SDev.Tmins"
"Mean.Chill.Utah.14",529.745090694549,620.01609834576,546.643057749693,192.215375681795,"Mean.Chill.Utah"
"Mean.Chill.Portions.14",60.6189093517253,16.3793739135102,60.8256704563397,6.85689503790101,"Mean.Chill.Portions"
"GDD.15",123.884215639618,115.400178194357,119.776526481138,40.6143343425817,"GDD"
"GDD.lastfrost.15",16.4526168614224,27.0716586226777,16.0462801125139,17.1751998971117,"GDD.lastfrost"
"DayLastFrost.15",113.030139994613,21.6469752622161,112.883801323412,11.8844245883158,"DayLastFrost"
"MeanTmins.15",-1.3977885170189,3.51736109552077,-1.54892964585506,1.44233509022709,"MeanTmins"
"SDev.Tmins.15",13.5087595783363,1.69136400339071,13.5829630167115,0.576814785903211,"SDev.Tmins"
"Mean.Chill.Utah.15",743.568273361478,442.472011044537,731.41978340802,141.743346997078,"Mean.Chill.Utah"
"Mean.Chill.Portions.15",57.0913837880588,20.7134489423478,56.2789250618529,7.84139275421998,"Mean.Chill.Portions"
"GDD.16",33.4397436855098,36.8478939483937,31.4791399387523,19.1583216425026,"GDD"
"GDD.lastfrost.16",6.39559458675777,11.8717108374617,6.03358625503996,8.59597694005579,"GDD.lastfrost"
"DayLastFrost.16",134.550774137828,13.0451393334249,135.038406570279,8.11786874037299,"DayLastFrost"
"MeanTmins.16",-8.36001388124877,4.36215871866375,-8.65550284548148,1.78675859454781,"MeanTmins"
"SDev.Tmins.16",15.7014213405226,2.29253902009981,15.8882564365371,0.709626094447129,"SDev.Tmins"
"Mean.Chill.Utah.16",339.681035348896,232.067612948707,323.810264832924,96.022328104299,"Mean.Chill.Utah"
"Mean.Chill.Portions.16",28.9032956027292,18.6545351426168,27.5936576137317,6.9208667227206,"Mean.Chill.Portions"
