"","Temp.Mean","Temp.SD","Geo.Mean","Geo.SD","species","variable"
"GDD",294.541947203524,131.42373113057,291.866077802556,61.4680460183251,"betulent","GDD"
"GDD.lastfrost",41.1716009268402,40.8685797740637,40.4463039345647,29.6062453487854,"betulent","GDD.lastfrost"
"DayLastFrost",96.3690761754251,12.2694832091624,96.4422324262689,10.974075874757,"betulent","DayLastFrost"
"MeanTmins",3.41420832887685,2.2651593990541,3.36930378906761,1.09383199972535,"betulent","MeanTmins"
"SDev.Tmins",11.8166879002986,0.506234938904525,11.8128332395424,0.407629948755247,"betulent","SDev.Tmins"
"GDD.1",156.606901606545,105.028669399545,153.871662955122,48.4944942159528,"popugran","GDD"
"GDD.lastfrost.1",17.6932683232971,22.869880160305,17.429856948001,17.6309352458047,"popugran","GDD.lastfrost"
"DayLastFrost.1",109.69613078157,16.2924907608939,110.059568207261,10.2239043762881,"popugran","DayLastFrost"
"MeanTmins.1",-0.384584659997448,3.32195843513448,-0.479268033613001,1.3382083552997,"popugran","MeanTmins"
"SDev.Tmins.1",12.5836051035774,1.05634401734876,12.5973635105901,0.53298126561476,"popugran","SDev.Tmins"
"GDD.2",432.333194752075,325.487419966229,418.868476171989,67.8606482838128,"fagugran","GDD"
"GDD.lastfrost.2",51.4254756448063,56.0085784456045,49.7950665570413,35.6059411975419,"fagugran","GDD.lastfrost"
"DayLastFrost.2",88.3555625072393,24.1159557866805,88.1700520519265,12.8193680329998,"fagugran","DayLastFrost"
"MeanTmins.2",4.70165387472774,4.74393275891354,4.49940931822189,1.14866204112828,"fagugran","MeanTmins"
"SDev.Tmins.2",12.0323423665231,0.736308495497541,12.0290292860718,0.413900405739724,"fagugran","SDev.Tmins"
"GDD.3",316.412745283564,226.765282074523,308.087561981633,63.088072800665,"querrubr","GDD"
"GDD.lastfrost.3",40.6488789665934,45.5858993097306,39.4075905930336,29.5816600923314,"querrubr","GDD.lastfrost"
"DayLastFrost.3",97.2986524314545,19.5764644593244,97.8826737938435,11.7004154134297,"querrubr","DayLastFrost"
"MeanTmins.3",2.979900392715,4.21183587159295,2.81861899926798,1.24156874786838,"querrubr","MeanTmins"
"SDev.Tmins.3",12.4689101447091,0.902567784298326,12.4726422730655,0.458004699515368,"querrubr","SDev.Tmins"
"GDD.4",135.445792109635,99.1573333370136,132.968468306332,42.1031307252891,"acerpens","GDD"
"GDD.lastfrost.4",14.2608502506019,24.2422546832683,13.8240619766335,13.5552635417171,"acerpens","GDD.lastfrost"
"DayLastFrost.4",107.143387993433,13.376056802096,107.344284736482,9.93152406029268,"acerpens","DayLastFrost"
"MeanTmins.4",-0.271434787269058,2.58226643302987,-0.338438000696473,1.19329231949878,"acerpens","MeanTmins"
"SDev.Tmins.4",11.7395179392117,0.87845127843138,11.7397253250507,0.514436285148556,"acerpens","SDev.Tmins"
"GDD.5",45.2316340497104,52.1444257629611,42.2180295363298,22.4853370280875,"betupapy","GDD"
"GDD.lastfrost.5",7.52865079620179,13.6767235670057,7.10218079108247,9.78613012824144,"betupapy","GDD.lastfrost"
"DayLastFrost.5",131.319852112512,15.3393404882228,131.98984156594,8.79756154343444,"betupapy","DayLastFrost"
"MeanTmins.5",-7.06205947134469,4.60480021957674,-7.40153237112178,1.72162226269866,"betupapy","MeanTmins"
"SDev.Tmins.5",15.5599218610635,2.35377251407928,15.764903776263,0.680492221189685,"betupapy","SDev.Tmins"
"GDD.6",130.18486693091,82.9588989842864,128.22367571329,45.3278213308884,"fraxnigr","GDD"
"GDD.lastfrost.6",15.0800462792926,18.7658106872503,14.9689952608682,16.4427700175562,"fraxnigr","GDD.lastfrost"
"DayLastFrost.6",113.301520011714,15.8100633818345,113.645767330283,10.0987745934658,"fraxnigr","DayLastFrost"
"MeanTmins.6",-1.32372344366827,3.17053958638947,-1.40999962291052,1.40252573269869,"fraxnigr","MeanTmins"
"SDev.Tmins.6",12.779251066833,1.13045458342268,12.7964282433502,0.566715771538752,"fraxnigr","SDev.Tmins"
"GDD.7",468.015589891764,146.677178916392,466.289449672138,76.758771068651,"robipseu","GDD"
"GDD.lastfrost.7",77.533921665513,42.4700989144207,77.2468654226305,50.7402389834379,"robipseu","GDD.lastfrost"
"DayLastFrost.7",89.7065555963974,14.736556205853,89.817090949871,13.6629918998696,"robipseu","DayLastFrost"
"MeanTmins.7",6.02380836740299,2.08167437887398,5.99931174675838,1.13374419664357,"robipseu","MeanTmins"
"SDev.Tmins.7",12.3641129053732,0.455333193260893,12.3622464716664,0.383898088125017,"robipseu","SDev.Tmins"
"GDD.8",100.963463394673,169.881884086928,94.9114330152707,31.759664821167,"pseumenz","GDD"
"GDD.lastfrost.8",13.5986441229876,27.3039189810738,12.9801933507652,15.8493281461682,"pseumenz","GDD.lastfrost"
"DayLastFrost.8",116.885203290391,32.1699596629619,114.882800520673,13.9089811715524,"pseumenz","DayLastFrost"
"MeanTmins.8",-1.46090399582127,4.15588150856497,-1.52636500466349,0.939913109997553,"pseumenz","MeanTmins"
"SDev.Tmins.8",14.2044851796562,0.773644703038195,14.2473887558843,0.271696699417551,"pseumenz","SDev.Tmins"
"GDD.9",79.0734349977136,69.4735597377431,76.3513578115726,33.0754779961827,"prunpens","GDD"
"GDD.lastfrost.9",12.4017462575305,17.9057257699085,12.2205952614464,14.8760781211837,"prunpens","GDD.lastfrost"
"DayLastFrost.9",125.114902661162,16.4833455855451,125.712102675765,9.87375628519804,"prunpens","DayLastFrost"
"MeanTmins.9",-4.46848085397194,3.84421854316986,-4.63540757871364,1.69000104967023,"prunpens","MeanTmins"
"SDev.Tmins.9",14.1021377292256,1.67163275689001,14.1859613171628,0.690020831151072,"prunpens","SDev.Tmins"
"GDD.10",65.7856631009616,84.4375156136713,60.5256093748157,26.8449295117078,"poputrem","GDD"
"GDD.lastfrost.10",9.90192650547061,17.4040808607176,9.25619380816599,11.7377795702334,"poputrem","GDD.lastfrost"
"DayLastFrost.10",128.144957564378,17.4920338399191,129.102052345545,9.11196214131107,"poputrem","DayLastFrost"
"MeanTmins.10",-5.88473165153301,5.00069277918569,-6.31669752473032,1.65829464102656,"poputrem","MeanTmins"
"SDev.Tmins.10",15.1706727313749,2.340708426207,15.3970562219981,0.645869936491405,"poputrem","SDev.Tmins"
"GDD.11",145.9761532977,99.9310322929347,143.444206763075,45.8711488294371,"betualle","GDD"
"GDD.lastfrost.11",17.9373179265086,25.5853405402564,17.56156922171,17.4181956572608,"betualle","GDD.lastfrost"
"DayLastFrost.11",110.007132105934,14.9729674516598,110.290607915608,10.2040122769126,"betualle","DayLastFrost"
"MeanTmins.11",-0.489346244438197,2.91367684301943,-0.56848744012727,1.28533481791093,"betualle","MeanTmins"
"SDev.Tmins.11",12.3376822874902,1.02638557280114,12.3473225424323,0.528220215704415,"betualle","SDev.Tmins"
"GDD.12",224.938981793945,157.109318011027,219.933574694376,55.9642794607827,"acersacr","GDD"
"GDD.lastfrost.12",27.503290480081,33.0362251259567,26.7984587548031,23.0805865771867,"acersacr","GDD.lastfrost"
"DayLastFrost.12",104.002250381836,16.4280160558384,104.424399969229,10.8221027630903,"acersacr","DayLastFrost"
"MeanTmins.12",1.3243056600358,3.71243854166899,1.20052366113059,1.27415210024047,"acersacr","MeanTmins"
"SDev.Tmins.12",12.4762245396116,0.939353367722218,12.4794424239973,0.494945711253093,"acersacr","SDev.Tmins"
"GDD.13",57.1993224287102,56.194505736454,54.1425683480742,26.5831360206447,"alnurugo","GDD"
"GDD.lastfrost.13",9.43657850605416,14.5374483197746,9.11336575568419,12.1639931294362,"alnurugo","GDD.lastfrost"
"DayLastFrost.13",129.538099435318,15.751996813231,130.296808660272,9.06301618862662,"alnurugo","DayLastFrost"
"MeanTmins.13",-6.38197056602492,4.44549043523479,-6.6934972470695,1.76336126104834,"alnurugo","MeanTmins"
"SDev.Tmins.13",14.8530863775998,2.03913629342216,15.0104312073057,0.715015374475971,"alnurugo","SDev.Tmins"
"GDD.14",453.614194922329,396.249112220961,434.753421165794,68.0142832087904,"acerrubr","GDD"
"GDD.lastfrost.14",48.076980544347,55.7711978108273,46.4322346379626,35.2669822087901,"acerrubr","GDD.lastfrost"
"DayLastFrost.14",91.3632178523836,26.8313624455887,90.1769244359547,12.7151274187496,"acerrubr","DayLastFrost"
"MeanTmins.14",4.40769718324447,5.70098094392758,4.11711654660678,1.20566018363874,"acerrubr","MeanTmins"
"SDev.Tmins.14",12.2654618005552,0.894616527264118,12.2768453465746,0.435474309725716,"acerrubr","SDev.Tmins"
"GDD.15",123.884215639618,115.400178194357,119.776526481138,40.6143343425817,"corycorn","GDD"
"GDD.lastfrost.15",16.4526168614224,27.0716586226777,16.0462801125139,17.1751998971117,"corycorn","GDD.lastfrost"
"DayLastFrost.15",113.030139994613,21.6469752622161,112.883801323412,11.8844245883158,"corycorn","DayLastFrost"
"MeanTmins.15",-1.3977885170189,3.51736109552077,-1.54892964585506,1.44233509022709,"corycorn","MeanTmins"
"SDev.Tmins.15",13.5087595783363,1.69136400339071,13.5829630167115,0.576814785903211,"corycorn","SDev.Tmins"
"GDD.16",33.4397436855098,36.8478939483937,31.4791399387523,19.1583216425026,"piceglau","GDD"
"GDD.lastfrost.16",6.39559458675777,11.8717108374617,6.03358625503996,8.59597694005579,"piceglau","GDD.lastfrost"
"DayLastFrost.16",134.550774137828,13.0451393334249,135.038406570279,8.11786874037299,"piceglau","DayLastFrost"
"MeanTmins.16",-8.36001388124877,4.36215871866375,-8.65550284548148,1.78675859454781,"piceglau","MeanTmins"
"SDev.Tmins.16",15.7014213405226,2.29253902009981,15.8882564365371,0.709626094447129,"piceglau","SDev.Tmins"
