"","x","y","GDD","GDD.lastfrost","DayLastFrost","MeanTmins","SDev.Tmins","Mean.Chill.Utah","Mean.Chill.Portions","year","ID","weights"
"25",14.625,47.625,3.49999902769923,0,66,0.316382986453778,6.12078959919123,811,65.9004444650571,1980,25,1.64833027299454
"26",14.875,47.625,1.09999952837825,0,66,-0.112234025183035,6.11813963996349,806,65.2976645167616,1980,26,1.64833027299454
"27",15.125,47.625,0.289999770000577,0,97,-0.627765928494169,6.1267452972494,778,65.5318165981968,1980,27,1.64833027299454
"28",15.375,47.625,0.909999756142497,0,66,-0.235638277624991,6.05832487026891,813,67.0350540811281,1980,28,1.64833027299454
"29",15.625,47.625,0.60999976284802,0,77,0.037127673784469,6.06175196817973,892,68.11019008572,1980,29,1.64833027299454
"30",15.875,47.625,2.56999882496893,0,82,0.382446815061601,6.16242458648965,1028.5,71.5856327733256,1980,30,1.64833027299454
"31",9.875,47.375,6.94999850355089,0,98,0.640744680142466,6.0605091771455,873,67.3966889881329,1980,31,1.65326728024149
"32",10.125,47.375,0,0,111,-1.46074463452827,6.28680683964205,695,62.5676164121657,1980,32,1.65326728024149
"33",10.375,47.375,0,0,113,-1.8494680300355,6.3595145594667,644.5,62.1702417591809,1980,33,1.65326728024149
"34",10.625,47.375,0,0,120,-1.8757446251334,6.38127779769937,609,58.5725765880603,1980,34,1.65326728024149
"35",10.875,47.375,0.249999770894647,0,113,-1.55191484507807,6.29739385428573,641.5,60.0288585690179,1980,35,1.65326728024149
"36",11.125,47.375,0.629999762400985,0,120,-1.14053187549035,6.26405590988478,682,63.1231021515902,1980,36,1.65326728024149
"37",11.375,47.375,0,0,114,-1.13893613078572,6.35167185255699,684.5,62.133423289851,1980,37,1.65326728024149
"38",11.625,47.375,0,0,103,-0.709680821171942,6.21469684387727,676,59.3741097164178,1980,38,1.65326728024149
"39",11.875,47.375,3.70999902300537,0,97,0.28702128426905,6.05241893306168,706.5,58.1488121049041,1980,39,1.65326728024149
"40",12.125,47.375,0.00999977625906467,0,101,-0.771063798404437,6.190210006743,609,54.2926729607723,1980,40,1.65326728024149
"41",12.375,47.375,0,0,113,-1.44393612373065,6.31471496974809,581,56.0364352211364,1980,41,1.65326728024149
"42",12.625,47.375,0,0,114,-1.87627653953956,6.39717846840031,642.5,58.5774607829162,1980,42,1.65326728024149
"43",12.875,47.375,0,0,114,-1.64510633188121,6.34160290099613,661,59.9623456867072,1980,43,1.65326728024149
"44",13.125,47.375,0,0,104,-1.26680846793696,6.2894246788512,589,57.1596394455823,1980,44,1.65326728024149
"45",13.375,47.375,0,0,103,-1.2898935737445,6.38004431806202,567.5,55.0150498804839,1980,45,1.65326728024149
"46",13.625,47.375,0,0,114,-2.06425525850438,6.49105396528644,562,54.4430490402765,1980,46,1.65326728024149
"47",13.875,47.375,0,0,104,-1.55244675924645,6.36212180754409,610,59.3710129802705,1980,47,1.65326728024149
"48",14.125,47.375,0,0,104,-1.50404250494977,6.26156604154533,665,60.8620152455539,1980,48,1.65326728024149
"49",14.375,47.375,0,0,101,-1.61691484279296,6.24794633533628,676.5,60.3975349105412,1980,49,1.65326728024149
"50",14.625,47.375,0,0,97,-1.18180846948018,6.21359210362337,717.5,61.7039297740482,1980,50,1.65326728024149
"51",14.875,47.375,0.239999771118164,0,66,0.0420212904585803,6.02830940207183,823.5,68.0629400690909,1980,51,1.65326728024149
"52",15.125,47.375,5.2099983189255,0,66,0.806489358537216,5.9235205983178,886,72.6426272006903,1980,52,1.65326728024149
"53",15.375,47.375,8.72999824024737,0,66,1.03999999167517,5.91490764025914,951,74.0617373743281,1980,53,1.65326728024149
"54",15.625,47.375,7.03999850153923,0,66,0.962765950907735,6.00707118209236,1001,71.3408203753338,1980,54,1.65326728024149
"55",15.875,47.375,20.8799961805344,0,66,2.00521273617732,6.0956582884741,1101,76.6667503519093,1980,55,1.65326728024149
"56",8.875,47.125,5.64999875612557,0,97,1.1158510522045,5.9033093389155,894,66.2592651760684,1980,56,1.65818428574067
"57",9.125,47.125,3.99999901652336,0,97,0.498297874577978,5.94998692708624,859,62.4274671924954,1980,57,1.65818428574067
"58",9.375,47.125,2.41999905183911,0,98,-0.144680834395137,6.0612452509379,816.5,60.5562236011592,1980,58,1.65818428574067
"59",9.625,47.125,4.96999899484217,0,98,0.290319155941301,6.01358389980605,852,64.85346342794,1980,59,1.65818428574067
"60",9.875,47.125,0,0,114,-1.66563824708871,6.34734548028263,677,57.1696445805078,1980,60,1.65818428574067
"61",10.125,47.125,0,0,120,-3.83127649649581,6.77087716865986,565.5,55.4018189503091,1980,61,1.65818428574067
"62",10.375,47.125,0,0,120,-4.12957436210932,6.7601741385659,456,51.8415303073403,1980,62,1.65818428574067
"63",10.625,47.125,0,0,120,-3.08265949183322,6.65699479579749,514,53.4801776265403,1980,63,1.65818428574067
"64",10.875,47.125,0,0,120,-3.48882969546112,6.70761270917467,505.5,55.3756965479911,1980,64,1.65818428574067
"65",11.125,47.125,0,0,139,-4.58840413890938,6.84568142069103,439,52.5387008347901,1980,65,1.65818428574067
"66",11.375,47.125,0,0,120,-1.79170207370152,6.39080599491036,610.5,60.5350134262047,1980,66,1.65818428574067
"67",11.625,47.125,0,0,120,-3.01914885471714,6.55231209022061,496,51.7231990615502,1980,67,1.65818428574067
"68",11.875,47.125,0,0,120,-2.44170205905399,6.4689813358568,483.5,44.6679898400313,1980,68,1.65818428574067
"69",12.125,47.125,0,0,120,-4.1965956367909,6.68317755851312,365.5,38.6524727201749,1980,69,1.65818428574067
"70",12.375,47.125,0,0,120,-3.96702117377773,6.63733521916754,412.5,46.2494207299907,1980,70,1.65818428574067
"71",12.625,47.125,0,0,120,-3.92138287686604,6.69761135449456,519,51.4803232964944,1980,71,1.65818428574067
"72",12.875,47.125,0,0,120,-3.07776587438631,6.55287265027091,572,55.8721301588794,1980,72,1.65818428574067
"73",13.125,47.125,0,0,114,-2.39212759177973,6.41535814065896,562,55.4478275799551,1980,73,1.65818428574067
"74",13.375,47.125,0,0,120,-3.33617012381078,6.60484068671414,502,53.0814770410135,1980,74,1.65818428574067
"75",13.625,47.125,0,0,117,-2.79574460391589,6.59155926729393,517,56.4541703874999,1980,75,1.65818428574067
"76",13.875,47.125,0,0,114,-2.63648928826714,6.57728849474417,545.5,56.792655792203,1980,76,1.65818428574067
"77",14.125,47.125,0,0,101,-1.44457442123205,6.24641715190832,702,63.5046509712668,1980,77,1.65818428574067
"78",14.375,47.125,0,0,101,-0.489042527636791,6.10315855016832,773.5,67.5902800269505,1980,78,1.65818428574067
"79",14.625,47.125,0.129999773576856,0,66,0.0407446946235413,5.99363206634757,794.5,68.4088536498595,1980,79,1.65818428574067
"80",14.875,47.125,0.819999758154154,0,66,0.324042560691212,5.94504444864402,841,67.774273268542,1980,80,1.65818428574067
"81",7.875,46.875,5.05999854579568,0,96,0.820319143619309,6.02883090033223,842,71.3735165970446,1980,81,1.66308119748549
"82",8.125,46.875,3.52999880351126,0,102,0.5617021281827,6.08618877464489,813.5,71.1142909331631,1980,82,1.66308119748549
"83",8.375,46.875,0,0,113,-0.70521273705712,6.25896641642646,720,62.1374397051784,1980,83,1.66308119748549
"84",8.625,46.875,0,0,120,-1.81276590373129,6.41420690112813,616.5,58.1120477979433,1980,84,1.66308119748549
"85",8.875,46.875,0,0,120,-3.61872331011406,6.64751107425639,519,52.4736798094857,1980,85,1.66308119748549
"86",9.125,46.875,0,0,120,-2.38851057159457,6.40830172148721,588.5,56.4005912382139,1980,86,1.66308119748549
"87",9.375,46.875,0,0,120,-1.45936165613301,6.31442234799318,687.5,61.5431554965439,1980,87,1.66308119748549
"88",9.625,46.875,0,0,120,-2.15138291720142,6.4104421761913,651,59.2014483988593,1980,88,1.66308119748549
"89",9.875,46.875,0,0,120,-4.39808499458385,6.8218512966653,480.5,51.9405947123709,1980,89,1.66308119748549
"90",10.125,46.875,0,0,120,-5.92723389651547,7.11655350181362,342,47.1166719632052,1980,90,1.66308119748549
"91",10.375,46.875,0,0,120,-5.10999987216944,6.98416339408609,379.5,49.4495943853167,1980,91,1.66308119748549
"92",10.625,46.875,0,0,139,-5.78946794202908,6.98823899743329,341.5,44.8061058531835,1980,92,1.66308119748549
"93",10.875,46.875,0,0,146,-6.95936153284175,7.14101738269586,313.5,40.4730317542236,1980,93,1.66308119748549
"94",11.125,46.875,0,0,139,-5.22074455036683,6.93652946529528,452.5,50.9761844835439,1980,94,1.66308119748549
"95",11.375,46.875,0,0,120,-2.89840417668382,6.57906776924436,556,58.8429729642263,1980,95,1.66308119748549
"96",11.625,46.875,0,0,120,-2.74861694592983,6.53701857661996,491.5,54.9982384155411,1980,96,1.66308119748549
"97",11.875,46.875,0,0,117,-2.37127652877268,6.4515937303518,488,48.995050148461,1980,97,1.66308119748549
"98",12.125,46.875,0,0,120,-3.62999990483389,6.61758246334921,384.5,45.8608174317925,1980,98,1.66308119748549
"99",12.375,46.875,0,0,120,-3.87691479287249,6.66935818173657,405.5,49.5718260375614,1980,99,1.66308119748549
"100",12.625,46.875,0,0,120,-3.10085098037219,6.60890269056903,512,56.4054123765626,1980,100,1.66308119748549
"101",12.875,46.875,0,0,117,-2.13074461901759,6.48010365526902,621,60.0127534405776,1980,101,1.66308119748549
"102",13.125,46.875,0,0,117,-2.03521270619983,6.41863528174743,631.5,58.9900434160927,1980,102,1.66308119748549
"103",13.375,46.875,0,0,103,-1.49361697356514,6.38113690376949,598,55.8017476775729,1980,103,1.66308119748549
"104",13.625,46.875,0,0,103,-1.40127655003775,6.36445796180108,605.5,60.5506930725223,1980,104,1.66308119748549
"105",13.875,46.875,0,0,112,-1.64829782105269,6.30527857347009,678.5,62.1386411832078,1980,105,1.66308119748549
"106",14.125,46.875,0,0,102,-0.29553189378311,6.22450440250043,715,64.9809485388555,1980,106,1.66308119748549
"107",14.375,46.875,4.08999834395945,0,101,0.627127660121372,6.1455101393709,721.5,63.6401120176199,1980,107,1.66308119748549
"108",14.625,46.875,0.219999771565199,0,101,0.287978731591175,6.06157270500344,717,61.642108390048,1980,108,1.66308119748549
"109",14.875,46.875,0.599999539554119,0,101,0.293404263444245,6.02844959191946,761.5,61.8148985147247,1980,109,1.66308119748549
"110",7.125,46.625,3.88999901898205,0,102,0.669893614828904,6.12748627675682,870.5,68.5944188765981,1980,110,1.66795792387802
"111",7.375,46.625,0.309999546036124,0,114,-0.751595715041015,6.26664360164977,757.5,61.6946856035215,1980,111,1.66795792387802
"112",7.625,46.625,0.529999541118741,0,114,-0.530638273111842,6.21923468994747,775.5,62.5773549188797,1980,112,1.66795792387802
"113",7.875,46.625,0,0,120,-2.51436163296804,6.50073750331348,589,55.4476077907147,1980,113,1.66795792387802
"114",8.125,46.625,0,0,138,-6.17499984895929,7.06327942341529,369.5,32.1528672599492,1980,114,1.66795792387802
"115",8.375,46.625,0,0,138,-5.44531901414566,7.00599950278161,441,47.9890089069122,1980,115,1.66795792387802
"116",8.625,46.625,0,0,138,-5.12031902135053,6.95591583328947,454,50.0692375659963,1980,116,1.66795792387802
"117",8.875,46.625,0,0,120,-4.47042541879606,6.74155461779849,495.5,54.5360070806848,1980,117,1.66795792387802
"118",9.125,46.625,0,0,120,-4.72776583851652,6.70068934575341,453,55.8494537283862,1980,118,1.66795792387802
"119",9.375,46.625,0,0,120,-3.85372330480196,6.65781065542254,507,57.5602972327042,1980,119,1.66795792387802
"120",9.625,46.625,0,0,120,-4.51648924737535,6.99961627249066,421.5,51.2121905603086,1980,120,1.66795792387802
"121",9.875,46.625,0,0,146,-6.99446791533301,7.789614288038,239.5,42.4081110173017,1980,121,1.66795792387802
"122",10.125,46.625,0,0,146,-6.79872323879774,7.54742189052167,249.5,42.1570096954956,1980,122,1.66795792387802
"123",10.375,46.625,0,0,120,-5.68638283806912,7.0716793406262,357.5,48.4274742484554,1980,123,1.66795792387802
"124",10.625,46.625,0,0,120,-4.66276583961271,6.76265627878001,472,54.3842200120711,1980,124,1.66795792387802
"125",10.875,46.625,0,0,120,-3.74468075369108,6.62084222972566,551,57.8922290573043,1980,125,1.66795792387802
"126",11.125,46.625,2.00999928452075,0,101,0.00808511993431664,6.20864931526453,842,74.2264612948292,1980,126,1.66795792387802
"127",11.375,46.625,0.389999767765403,0,115,-0.828936137893099,6.37966955655116,707.5,67.6014130695211,1980,127,1.66795792387802
"128",11.625,46.625,0,0,120,-2.57861694978907,6.49968386701461,552,59.4415148011662,1980,128,1.66795792387802
"129",11.875,46.625,0,0,120,-3.6979786268376,6.60694624499357,462,49.4069155250615,1980,129,1.66795792387802
"130",12.125,46.625,0,0,120,-3.81138287956252,6.67975467844771,441,47.5312074031713,1980,130,1.66795792387802
"131",12.375,46.625,0,0,117,-3.10563821442663,6.6465287975422,514.5,52.7440436545678,1980,131,1.66795792387802
"132",12.625,46.625,0,0,117,-2.20563823448375,6.54782389658536,574,57.2495161081432,1980,132,1.66795792387802
"133",12.875,46.625,0,0,102,-0.815531882516881,6.37283120293195,666,62.0148211293048,1980,133,1.66795792387802
"134",13.125,46.625,0,0,102,-0.343404233435843,6.2738122748605,697,62.7426157846697,1980,134,1.66795792387802
"135",13.375,46.625,0,0,102,-0.0465957293722858,6.21093598955036,708,63.1332121995672,1980,135,1.66795792387802
"136",13.625,46.625,0.639999538660049,0,102,0.0267021413892508,6.19830133974728,711.5,64.8894133833096,1980,136,1.66795792387802
"137",7.125,46.375,0,0,115,-1.3386169786347,6.4474051619726,684.5,57.3950917813943,1980,137,1.67281437373045
"138",7.375,46.375,0,0,119,-2.91414885825299,6.5770599681151,615,58.7069630366181,1980,138,1.67281437373045
"139",7.625,46.375,0,0,119,-3.65436160760595,6.65487490906454,595.5,61.3379610536055,1980,139,1.67281437373045
"140",7.875,46.375,0,0,120,-5.43031901465927,6.90182144765892,486.5,56.6919843531802,1980,140,1.67281437373045
"141",8.125,46.375,0,0,120,-4.67936158457652,6.7849301157301,532.5,59.2441316491533,1980,141,1.67281437373045
"142",8.375,46.375,0,0,120,-4.40765946293052,6.70618568429557,524,58.0995914371186,1980,142,1.67281437373045
"143",8.625,46.375,0,0,114,-2.42851057093828,6.36679472235232,674,66.3323547061113,1980,143,1.67281437373045
"144",8.875,46.375,0,0,101,0.138723414292202,5.87866906930246,983.5,75.2752863525831,1980,144,1.67281437373045
"145",9.125,46.375,0,0,120,-3.118297789444,6.38977300782762,619,66.0509931153023,1980,145,1.67281437373045
"146",9.375,46.375,0,0,120,-3.31797863598517,6.52828189381352,584.5,63.8345157564728,1980,146,1.67281437373045
"147",9.625,46.375,0,0,120,-5.28553178343684,7.05556661187456,370,52.9029817761311,1980,147,1.67281437373045
"148",9.875,46.375,0,0,146,-7.22914876121076,7.55342061898183,223,40.0769886181868,1980,148,1.67281437373045
"149",10.125,46.375,0,0,146,-6.39702112017635,7.41734838290844,308.5,47.2030562292007,1980,149,1.67281437373045
"150",10.375,46.375,0,0,121,-6.14914878523175,7.07809432328243,396,50.6333647795504,1980,150,1.67281437373045
"151",10.625,46.375,0,0,139,-6.73074451685348,6.87452521898009,408.5,47.1278441840418,1980,151,1.67281437373045
"152",10.875,46.375,0,0,120,-2.90138290025928,6.39134597132274,698,64.3777478211445,1980,152,1.67281437373045
"153",11.125,46.375,6.7299976143986,0,66,0.97212765151833,5.93689971689486,1032.5,83.1259406928015,1980,153,1.67281437373045
"154",11.375,46.375,2.50999904982746,0,102,-0.0167021135541987,6.02146481204255,913.5,78.199072112649,1980,154,1.67281437373045
"155",11.625,46.375,0,0,120,-4.16978712704905,6.44943123758034,516,57.4983627425281,1980,155,1.67281437373045
"156",11.875,46.375,0,0,120,-4.62010626586035,6.60474933555574,498.5,53.1118150696348,1980,156,1.67281437373045
"157",12.125,46.375,0,0,120,-3.10063821465728,6.49559813490815,576.5,57.5877593992715,1980,157,1.67281437373045
"158",12.375,46.375,0,0,117,-1.80861696688102,6.43685123524524,640.5,59.2168720806291,1980,158,1.67281437373045
"159",12.625,46.375,0,0,102,-0.842340392674854,6.35893366363777,687,60.9157590345217,1980,159,1.67281437373045
"160",13.375,46.375,0.719999313354492,0,101,0.50531915184903,6.10219265933701,829,68.7419137822265,1980,160,1.67281437373045
"161",13.625,46.375,0,0,114,-0.672872311118594,6.13827050356393,790.5,64.2518596884711,1980,161,1.67281437373045
"162",13.875,46.375,0,0,112,-0.747234011524694,6.08895066923675,857.5,67.1678398369264,1980,162,1.67281437373045
"163",14.375,46.375,1.01999975368381,0,65,1.00042552399905,5.93730043384815,876.5,67.4893270598792,1980,163,1.67281437373045
"164",14.625,46.375,0.169999772682786,0,71,0.441063834433543,6.02049590482873,821.5,64.1268145214751,1980,164,1.67281437373045
"165",6.625,46.125,1.22999952547252,0,114,-0.247659556389331,6.28937965410057,683,61.0418806435275,1980,165,1.67765045626654
"166",6.875,46.125,0,0,120,-2.02436164427707,6.53106907745244,545,50.9809493026578,1980,166,1.67765045626654
"167",7.125,46.125,0,0,119,-1.91404249774728,6.41927921492888,590,53.3768241569569,1980,167,1.67765045626654
"168",7.375,46.125,0,0,120,-3.54691480161583,6.49035362475023,518,50.9652712911913,1980,168,1.67765045626654
"169",7.625,46.125,0,0,120,-5.55265943757556,6.68261853134169,429.5,46.986244558479,1980,169,1.67765045626654
"170",7.875,46.125,0,0,121,-6.05414878800908,6.75561101291056,408,49.0027806043653,1980,170,1.67765045626654
"171",8.125,46.125,0,0,119,-2.9321275811365,6.34929939580732,678,62.6585464385374,1980,171,1.67765045626654
"172",8.625,46.125,9.13999778404832,0,28,2.4496808093279,5.5748241726028,1435,92.5098157635481,1980,172,1.67765045626654
"173",9.125,46.125,2.51999927312136,0,52,2.14776592257809,5.52170063761093,1332.5,85.3526929218404,1980,173,1.67765045626654
"174",9.625,46.125,0,0,112,-1.12425528076339,6.26519004571764,827,69.3348516771282,1980,174,1.67765045626654
"175",9.875,46.125,0,0,113,-2.31074461588596,6.59159877687839,685.5,64.7409884979397,1980,175,1.67765045626654
"176",10.125,46.125,0,0,120,-2.5878722692067,6.67384482815181,686.5,65.1354175547915,1980,176,1.67765045626654
"177",10.375,46.125,0,0,120,-3.29585097672695,6.56423419361224,675.5,63.5199858184898,1980,177,1.67765045626654
"178",10.625,46.125,0,0,120,-3.92978713271069,6.47133487564344,652,62.7938437390063,1980,178,1.67765045626654
"179",10.875,46.125,0,0,101,-0.965531879758581,6.02083615593954,908,69.4506509968801,1980,179,1.67765045626654
"180",11.375,46.125,0,0,113,-1.40989357183509,5.77800177039219,879,74.7377346352237,1980,180,1.67765045626654
"181",11.625,46.125,0,0,120,-3.25191480719901,6.02606521515815,713.5,67.5109573723197,1980,181,1.67765045626654
"182",11.875,46.125,0,0,120,-2.50042546223453,6.16157358674786,763,69.2276627941801,1980,182,1.67765045626654
"183",6.375,45.875,3.55999924987555,0,114,0.423510641255911,6.02547908723439,805.5,68.6473376888534,1980,183,1.68246608112307
"184",6.625,45.875,0.0699997749179602,0,119,-1.43755314687386,6.37800464089217,595,59.5350845997653,1980,184,1.68246608112307
"185",6.875,45.875,0,0,120,-4.8445743472573,6.85244544323124,402.5,43.875847456509,1980,185,1.68246608112307
"186",7.125,45.875,0,0,120,-3.57095735438881,6.49896616513146,535,51.5719602532665,1980,186,1.68246608112307
"187",7.375,45.875,0,0,120,-3.66999990530708,6.37220787384315,542.5,51.6696140986806,1980,187,1.68246608112307
"188",7.625,45.875,0,0,120,-4.48606371679442,6.40497977506912,489.5,50.976007058106,1980,188,1.68246608112307
"189",7.875,45.875,0,0,120,-5.23297859365715,6.49315938648452,421.5,47.1106499041258,1980,189,1.68246608112307
"190",9.875,45.875,1.99999928474426,0,101,0.958191481200939,5.96281676490975,1063.5,80.5645647472756,1980,190,1.68246608112307
"191",10.375,45.875,0,0,101,-0.160957429835454,6.03458554556583,974.5,76.3674349219332,1980,191,1.68246608112307
"192",10.625,45.875,0.469999318942428,0,72,0.824042548207527,5.80711990750669,1110,82.2871466685605,1980,192,1.68246608112307
"193",6.625,45.625,0.119999773800373,0,120,-1.58585101595901,6.41051132762518,657,64.1098902007413,1980,193,1.68726115835124
"194",6.875,45.625,0,0,120,-4.48776584465374,6.81197790236595,496,52.7944115332559,1980,194,1.68726115835124
"195",7.125,45.625,0,0,120,-4.70297860574136,6.68301090850078,488.5,47.4266075515635,1980,195,1.68726115835124
"196",7.375,45.625,0,0,120,-4.67914881898051,6.580464987053,474,46.5318550700664,1980,196,1.68726115835124
"197",7.625,45.625,0,0,114,-1.85840420111855,6.13254227691253,777.5,63.7274157698802,1980,197,1.68726115835124
"198",6.375,45.375,0,0,114,-1.43117016847146,6.26006566278468,667.5,62.1488833282709,1980,198,1.6920355984181
"199",6.625,45.375,0,0,120,-3.67021267155701,6.62522141305311,525,56.7910866318033,1980,199,1.6920355984181
"200",6.875,45.375,0,0,120,-5.51255305584996,6.88594785967488,437.5,49.941825883931,1980,200,1.6920355984181
"201",7.125,45.375,0,0,120,-5.36351050593038,6.79077545310514,426.5,49.1030332696959,1980,201,1.6920355984181
"202",7.375,45.375,0.0699997749179602,0,114,-0.581914868067078,6.0902597601242,888.5,71.857501850589,1980,202,1.6920355984181
"203",6.125,45.125,0,0,120,-3.47627650585739,6.4432357419764,523,56.1100783173135,1980,203,1.69678931220792
"204",6.375,45.125,0,0,120,-4.02042542980548,6.54690976670491,498,55.425857567562,1980,204,1.69678931220792
"205",6.625,45.125,0,0,120,-4.0236169190364,6.59725834352642,507,56.4511221734261,1980,205,1.69678931220792
"206",6.875,45.125,0,0,120,-3.83904245501741,6.56385720161395,535.5,58.0003587827768,1980,206,1.69678931220792
"207",6.375,44.875,0,0,120,-4.83414881593211,6.59571786302868,457,55.9945372376874,1980,207,1.70152221102363
"208",6.625,44.875,0,0,120,-3.51117012203929,6.46819958613724,581.5,62.834840277157,1980,208,1.70152221102363
"209",6.875,44.875,0,0,120,-4.17382968163633,6.56872591505559,524.5,58.3314123280548,1980,209,1.70152221102363
"210",7.125,44.875,0,0,114,-1.15797868515662,6.11060377998502,870.5,73.0365340125718,1980,210,1.70152221102363
"211",6.375,44.625,0,0,116,-1.81180845801421,6.18077471803204,735.5,72.9101636613255,1980,211,1.70623420658815
"212",6.625,44.625,0,0,119,-2.9464892836565,6.41669664959871,673.5,67.8910970950577,1980,212,1.70623420658815
"213",6.875,44.625,0,0,151,-5.57308496956892,6.76744624638068,456.5,56.2614176098897,1980,213,1.70623420658815
"214",7.125,44.625,0,0,117,-2.22191483164801,6.2541369870734,791.5,70.4030312105034,1980,214,1.70623420658815
"215",6.375,44.375,0,0,114,-1.18180847215526,6.07305071319158,867,78.0207329372748,1980,215,1.71092521104578
"216",6.625,44.375,0,0,118,-3.31425523294255,6.53919733626393,655.5,67.1102402696014,1980,216,1.71092521104578
"217",6.875,44.375,0,0,120,-4.25861691390263,6.63646620809936,590,63.3990759767414,1980,217,1.71092521104578
"218",7.125,44.375,0,0,118,-1.93436164664541,6.20175200406296,848.5,73.1664069095327,1980,218,1.71092521104578
"219",6.375,44.125,0,0,102,-0.0506382847323697,5.8354402576919,1097,86.8850274080319,1980,219,1.71559513696352
"220",6.625,44.125,0,0,116,-1.87106377589814,6.1762728245215,864.5,75.7424654987646,1980,220,1.71559513696352
"221",6.875,44.125,0,0,116,-1.35999995747462,6.10019212419502,953,80.534780769085,1980,221,1.71559513696352
"222",7.125,44.125,0,0,114,-0.90904252068635,5.95464985726741,1024.5,82.4182911979078,1980,222,1.71559513696352
"223",7.375,44.125,0,0,114,-0.788085076522003,5.8781350390358,1067.5,81.8268176652748,1980,223,1.71559513696352
"224",7.625,44.125,0.449999766424298,0,114,0.182659582690673,5.70275950851844,1285,89.1829271102311,1980,224,1.71559513696352
"225",15.875,48.125,160.039986588061,0,59,5.0502126682946,6.42065984508658,1012.5,75.4158341909539,1981,1,1.6383966233182
"226",14.125,47.875,114.349988950416,0,60,4.21521268648274,6.29477042780677,895,75.6183800507855,1981,2,1.64337335641362
"227",14.375,47.875,118.699989076704,0,60,4.10797864638586,6.31222452870694,907.5,76.7218512998025,1981,3,1.64337335641362
"228",14.625,47.875,122.759988762438,0,60,4.03361694597976,6.31516825235129,902.5,75.7052351195641,1981,4,1.64337335641362
"229",14.875,47.875,103.779989633709,0,61,3.61255312566348,6.34243048305721,879.5,73.8767774310091,1981,5,1.64337335641362
"230",15.125,47.875,73.5299920979887,12.1599979400635,110,2.90702122659918,6.44736434241718,856.5,73.5532821389097,1981,6,1.64337335641362
"231",15.375,47.875,72.1699923519045,11.209998184815,110,2.94414888540322,6.51522778725543,879,76.5222581187025,1981,7,1.64337335641362
