"long","lat","species","continent","type"
31.2674787456782,58.4441352682778,"Alnus_incana","europe","max"
58.6014276465386,65.5649865153668,"Betula_pendula","europe","max"
15.107296133354,67.1190513353072,"Betula_pendula","europe","max"
47.8994920168894,59.1850309986858,"Betula_pubescens","europe","max"
19.6207919490136,47.8784125637008,"Carpinus_betulus","europe","max"
10.8674085946035,51.4026831570478,"Cornus_mas","europe","max"
17.5730294086593,52.7186295866827,"Corylus_avellana","europe","max"
34.4203681757789,44.7018213659477,"Corylus_avellana","europe","max"
-0.671107764038947,51.4095147799934,"Fagus_sylvatica","europe","max"
13.5889923420916,49.2187242890769,"Fagus_sylvatica","europe","max"
44.0741048274686,51.1062496479538,"Fraxinus_excelsior","europe","max"
10.7595533450886,46.5960990138781,"Larix_decidua","europe","max"
30.5439556794138,59.9029909512951,"Picea_abies","europe","max"
10.2831557349873,52.9246642445166,"Picea_abies","europe","max"
158.702903436414,56.0288095291813,"Populus_tremula","europe","max"
35.05125734788,44.5765153229107,"Prunus_avium","europe","max"
9.37855065133396,50.6787096459199,"Prunus_avium","europe","max"
67.1240821828351,55.9099091806691,"Prunus_padus","europe","max"
-1.35791695167703,46.4719912533569,"Quercus_ilex","europe","max"
28.3551833113231,51.2983751731667,"Quercus_petraea","europe","max"
5.70552692240228,59.8087794115306,"Quercus_petraea","europe","max"
19.7169991739944,52.0302017597122,"Quercus_robur","europe","max"
11.040867954785,60.7098455831344,"Quercus_robur","europe","max"
65.8426774272215,59.0476959190677,"Sorbus_aucuparia","europe","max"
159.789675221991,55.8090127070086,"Sorbus_aucuparia","europe","max"
10.5928445910365,63.7157709381235,"Tilia_cordata","europe","max"
23.9359246042695,41.9258480282672,"Abies_alba","europe","mean"
25.0034183471074,42.75402577697,"Abies_alba","europe","mean"
9.07376266831573,42.1122831807962,"Abies_alba","europe","mean"
13.5147243549825,42.6252803876038,"Abies_alba","europe","mean"
2.5049744371178,41.8313544766777,"Abies_alba","europe","mean"
0.855155814027867,42.6709084207022,"Abies_alba","europe","mean"
40.5842880065423,43.3510677298702,"Acer_pseudoplatanus","europe","mean"
21.2467364796518,39.8039493989221,"Aesculus_hippocastanum","europe","mean"
27.3944953223478,39.5090151616438,"Alnus_glutinosa","europe","mean"
28.0295381402509,38.0557023971365,"Alnus_glutinosa","europe","mean"
48.9166918459183,38.9278438213114,"Alnus_glutinosa","europe","mean"
34.5328203192942,44.5064045105079,"Betula_pendula","europe","mean"
13.9380950145833,45.610938495379,"Betula_pendula","europe","mean"
10.7068262322637,44.0655538041584,"Betula_pendula","europe","mean"
84.0209655368721,54.3615058575862,"Betula_pendula","europe","mean"
-2.84922692961253,41.9845636014097,"Betula_pubescens","europe","mean"
-5.06433963669202,42.9830816772874,"Betula_pubescens","europe","mean"
22.4215296802429,40.0021441920189,"Carpinus_betulus","europe","mean"
21.444502674384,39.4280098149878,"Carpinus_betulus","europe","mean"
10.9310519928622,49.1176128501295,"Cornus_mas","europe","mean"
1.6472255434133,44.6756275365004,"Cornus_mas","europe","mean"
-4.57446738806528,39.4791765594528,"Corylus_avellana","europe","mean"
-0.452761747445207,38.6951690783347,"Corylus_avellana","europe","mean"
23.3949779381494,40.4608946864169,"Corylus_avellana","europe","mean"
30.5698506680134,39.051434505587,"Corylus_avellana","europe","mean"
-2.80478712627967,42.1199733854074,"Fagus_sylvatica","europe","mean"
-3.64082695549633,41.0667547313841,"Fagus_sylvatica","europe","mean"
-3.93896219457657,40.8409422774395,"Fraxinus_excelsior","europe","mean"
10.7595533450886,46.5960990138781,"Larix_decidua","europe","mean"
6.98526760538548,48.0845953659688,"Picea_abies","europe","mean"
12.4452763393448,46.1025056038173,"Picea_abies","europe","mean"
8.10837193054377,47.9150601224532,"Picea_abies","europe","mean"
6.32174557705387,46.758246754188,"Picea_abies","europe","mean"
43.8968939794781,42.2191072302123,"Populus_tremula","europe","mean"
-0.442562387906008,38.6694764140203,"Prunus_avium","europe","mean"
48.525644018396,38.1343622583004,"Prunus_avium","europe","mean"
0.728079036502615,42.8298163132334,"Prunus_padus","europe","mean"
-6.98769012549794,42.1967315486296,"Prunus_padus","europe","mean"
8.98775435428268,41.9796913294416,"Quercus_petraea","europe","mean"
37.5943037594225,41.8815970179856,"Quercus_petraea","europe","mean"
5.58723311766475,44.0181825384574,"Quercus_petraea","europe","mean"
18.9364495290844,43.5941606193977,"Quercus_robur","europe","mean"
42.277374785518,42.4927381624306,"Quercus_robur","europe","mean"
43.0212490606702,43.702022990432,"Quercus_robur","europe","mean"
9.20560924516796,42.2809664863477,"Sorbus_aucuparia","europe","mean"
44.2028909807985,41.8671981082871,"Sorbus_aucuparia","europe","mean"
34.748654397997,41.7479748292072,"Sorbus_aucuparia","europe","mean"
31.9168315737395,41.0835856686129,"Sorbus_aucuparia","europe","mean"
34.4471677628022,44.8270920882548,"Tilia_cordata","europe","mean"
-1.23780433484057,51.6873820290157,"Tilia_cordata","europe","mean"
-85.8098858984787,33.5010612598544,"Betula_lenta","north america","min"
-86.4137938310743,33.7199941569049,"Betula_lenta","north america","min"
-87.710315371749,38.5653974705345,"Populus_grandidentata","north america","min"
-88.9218498084268,38.6354029089075,"Populus_grandidentata","north america","min"
-77.2692950330086,38.1288950049071,"Populus_grandidentata","north america","min"
-75.1520187714763,38.1890851088258,"Populus_grandidentata","north america","min"
-85.8255071348328,37.2788015058213,"Populus_grandidentata","north america","min"
-83.4460313900857,37.8104515683932,"Populus_grandidentata","north america","min"
-77.4354149086146,37.5652192641978,"Populus_grandidentata","north america","min"
-87.0293252511554,37.1612450248125,"Populus_grandidentata","north america","min"
-81.6327833760501,37.3502885485259,"Populus_grandidentata","north america","min"
-83.7112957629578,37.155167950457,"Populus_grandidentata","north america","min"
-84.4956830952143,36.7319762628456,"Populus_grandidentata","north america","min"
-87.8269992620799,36.454372829195,"Populus_grandidentata","north america","min"
-81.6552304090524,36.3260204199616,"Populus_grandidentata","north america","min"
-87.364825903751,36.1352915829112,"Populus_grandidentata","north america","min"
-82.9885602419365,35.5647767458216,"Populus_grandidentata","north america","min"
-82.7844284588991,35.2189462867357,"Populus_grandidentata","north america","min"
-93.262416537216,32.1231302226561,"Fagus_grandifolia","north america","min"
-77.7390372210128,34.2764681494044,"Fagus_grandifolia","north america","min"
-77.8451154110753,34.1392361571901,"Fagus_grandifolia","north america","min"
-77.9786356674596,33.8750535939729,"Fagus_grandifolia","north america","min"
-78.4410045049064,33.8844128431604,"Fagus_grandifolia","north america","min"
-93.9041461164702,33.3346486018565,"Fagus_grandifolia","north america","min"
-79.3526548117116,33.0375575543789,"Fagus_grandifolia","north america","min"
-80.75498525378,32.3215486152426,"Fagus_grandifolia","north america","min"
-88.0052436012695,30.7016068965902,"Fagus_grandifolia","north america","min"
-86.800707708591,30.3891506540369,"Fagus_grandifolia","north america","min"
-86.5050223599308,30.4086463923624,"Fagus_grandifolia","north america","min"
-87.2205298827341,30.3320755331041,"Fagus_grandifolia","north america","min"
-82.6424525173583,30.2223671454601,"Fagus_grandifolia","north america","min"
-82.4917983115598,29.7733194981789,"Fagus_grandifolia","north america","min"
-99.4923239397908,22.9477144386728,"Fagus_grandifolia","north america","min"
-98.6689283665911,20.6800862179356,"Fagus_grandifolia","north america","min"
-98.3863602916097,20.2622063114902,"Fagus_grandifolia","north america","min"
-97.6100414347825,19.5900161142443,"Fagus_grandifolia","north america","min"
-75.2383393531873,38.0485434039874,"Quercus_rubra","north america","min"
-76.0160320356641,38.1042643297681,"Quercus_rubra","north america","min"
-76.0176610849721,38.0081024318233,"Quercus_rubra","north america","min"
-75.3676619014833,37.9408534466513,"Quercus_rubra","north america","min"
-76.2919175846407,37.6338596236391,"Quercus_rubra","north america","min"
-75.6888471388027,37.4272219809436,"Quercus_rubra","north america","min"
-75.7477279143356,37.3447478005457,"Quercus_rubra","north america","min"
-75.80060353974,37.2524426053103,"Quercus_rubra","north america","min"
-75.8929332473357,37.1316065156197,"Quercus_rubra","north america","min"
-75.9345234689237,36.6515481599762,"Quercus_rubra","north america","min"
-96.9863967648647,36.0028623890284,"Quercus_rubra","north america","min"
-75.6631432566621,35.8838043528999,"Quercus_rubra","north america","min"
-79.094557549632,34.6557263296733,"Quercus_rubra","north america","min"
-90.3861351458423,32.5765685468464,"Quercus_rubra","north america","min"
-90.7997045671428,31.1815486539877,"Quercus_rubra","north america","min"
-91.3717952339782,30.8698165644581,"Quercus_rubra","north america","min"
-79.7900760994561,41.7149919310887,"Acer_pensylvanicum","north america","min"
-80.7384225953151,41.7098643318734,"Acer_pensylvanicum","north america","min"
-79.799346532249,41.3686684808312,"Acer_pensylvanicum","north america","min"
-79.5422501339824,40.8709445931224,"Acer_pensylvanicum","north america","min"
-74.614933873715,40.6544427859371,"Acer_pensylvanicum","north america","min"
-75.0131149796297,40.2967155846709,"Acer_pensylvanicum","north america","min"
-77.4832740180557,39.5153188127682,"Acer_pensylvanicum","north america","min"
-78.2826683470996,38.4490052720774,"Acer_pensylvanicum","north america","min"
-83.0707906103846,36.9830952302012,"Acer_pensylvanicum","north america","min"
-80.2188186324722,36.7667418975792,"Acer_pensylvanicum","north america","min"
-84.3489816608016,36.3129096624408,"Acer_pensylvanicum","north america","min"
-85.4437723903378,35.3984353840353,"Acer_pensylvanicum","north america","min"
-82.3400720958152,35.07056020331,"Acer_pensylvanicum","north america","min"
-84.2033966945627,34.9129012241586,"Acer_pensylvanicum","north america","min"
-98.0928543918845,43.6814763985655,"Betula_papyrifera","north america","min"
-65.9200949676455,43.732443162374,"Betula_papyrifera","north america","min"
-65.9316492204273,43.7198573405751,"Betula_papyrifera","north america","min"
-70.1414762031918,43.6981503500516,"Betula_papyrifera","north america","min"
-70.1740078632235,43.680499188097,"Betula_papyrifera","north america","min"
-65.2870750534466,43.6436094635046,"Betula_papyrifera","north america","min"
-66.0193176610922,43.6553518800107,"Betula_papyrifera","north america","min"
-65.3809210984224,43.5254971617166,"Betula_papyrifera","north america","min"
-65.35838184586,43.5136892022495,"Betula_papyrifera","north america","min"
-65.6043179908425,43.4713713693247,"Betula_papyrifera","north america","min"
-65.752248099968,43.4748269884321,"Betula_papyrifera","north america","min"
-65.6254198589358,43.4039704801126,"Betula_papyrifera","north america","min"
-78.9848314280575,43.1366238573916,"Betula_papyrifera","north america","min"
-77.5838574272446,43.10759339236,"Betula_papyrifera","north america","min"
-98.2263838744525,42.9124346102698,"Betula_papyrifera","north america","min"
-76.1560188465169,42.9523609564269,"Betula_papyrifera","north america","min"
-101.75878284049,42.8372015852418,"Betula_papyrifera","north america","min"
-100.253825535239,42.7929961094137,"Betula_papyrifera","north america","min"
-94.1821106610679,42.7723227750305,"Betula_papyrifera","north america","min"
-89.2778945944571,42.6640892864408,"Betula_papyrifera","north america","min"
-78.0597529790376,42.5919346003704,"Betula_papyrifera","north america","min"
-76.8771700709908,41.3775128164768,"Betula_papyrifera","north america","min"
-93.0748350134094,42.3500491277753,"Betula_papyrifera","north america","min"
-83.7760908520842,42.220809057026,"Betula_papyrifera","north america","min"
-83.5421365262328,42.269244378383,"Betula_papyrifera","north america","min"
-75.8779564752529,42.1277561399555,"Betula_papyrifera","north america","min"
-70.7845586628703,42.0378526618964,"Betula_papyrifera","north america","min"
-86.8372996883084,41.6594488594158,"Betula_papyrifera","north america","min"
-89.2502385801713,41.7046655806506,"Betula_papyrifera","north america","min"
-90.4930037193508,41.635160744981,"Betula_papyrifera","north america","min"
-70.4748946228425,41.640567776003,"Betula_papyrifera","north america","min"
-83.6986878738244,41.5982471233288,"Betula_papyrifera","north america","min"
-71.0754172777059,41.5706469342322,"Betula_papyrifera","north america","min"
-70.0624806554848,41.2900402007574,"Betula_papyrifera","north america","min"
-72.2395023592019,41.3405586754938,"Betula_papyrifera","north america","min"
-72.3783502350995,41.3090512732359,"Betula_papyrifera","north america","min"
-70.2575012830359,41.3079836107886,"Betula_papyrifera","north america","min"
-86.6318755691319,41.0456865528709,"Betula_papyrifera","north america","min"
-73.2895592618902,40.8507360177203,"Betula_papyrifera","north america","min"
-105.493004885386,40.0914542062709,"Betula_papyrifera","north america","min"
-78.5133414224081,39.9932767369227,"Betula_papyrifera","north america","min"
-79.7143881374597,39.4345923742732,"Betula_papyrifera","north america","min"
-78.0094330892246,39.4357015108353,"Betula_papyrifera","north america","min"
-79.3173502421621,39.0526736152048,"Betula_papyrifera","north america","min"
-78.8643662552027,39.0030360888005,"Betula_papyrifera","north america","min"
-79.3862807197491,38.6719872761061,"Betula_papyrifera","north america","min"
-82.3317396153091,35.7839547097449,"Betula_papyrifera","north america","min"
-82.874370511664,35.4043504751696,"Betula_papyrifera","north america","min"
-83.4152344552742,35.1142448712841,"Betula_papyrifera","north america","min"
-81.307687127601,42.1421440923891,"Fraxinus_excelsior","north america","min"
-73.8069440265601,40.7135724745653,"Fraxinus_excelsior","north america","min"
-89.627900026796,40.5348751862476,"Fraxinus_excelsior","north america","min"
-73.8251837728273,40.6506767855706,"Fraxinus_excelsior","north america","min"
-73.6364136290862,40.5966675996322,"Fraxinus_excelsior","north america","min"
-74.3203710328886,40.2419546920881,"Fraxinus_excelsior","north america","min"
-78.5041081282003,40.1014705202035,"Fraxinus_excelsior","north america","min"
-77.5667857344157,39.8545974405366,"Fraxinus_excelsior","north america","min"
-75.2883971158031,39.7783981152704,"Fraxinus_excelsior","north america","min"
-78.9352970275544,39.3757467176866,"Fraxinus_excelsior","north america","min"
-81.3694432238374,38.9728404859647,"Fraxinus_excelsior","north america","min"
-78.556854802559,38.8448890339152,"Fraxinus_excelsior","north america","min"
-86.0087541818096,38.8392642293241,"Fraxinus_excelsior","north america","min"
-85.5302846773739,38.5965717236576,"Fraxinus_excelsior","north america","min"
-87.507003606933,38.4246015592115,"Fraxinus_excelsior","north america","min"
-123.105745321697,45.23870802549,"Alnus_rubra","north america","min"
-122.890617538602,48.6523900867996,"Alnus_rubra","north america","min"
-123.20170386425,48.6761633336736,"Alnus_rubra","north america","min"
-122.583913290352,48.6523029247419,"Alnus_rubra","north america","min"
-123.299452249538,48.6125954168396,"Alnus_rubra","north america","min"
-123.133346236835,48.6422805398147,"Alnus_rubra","north america","min"
-123.335550295359,48.6295064495287,"Alnus_rubra","north america","min"
-122.67707361815,48.6189887768592,"Alnus_rubra","north america","min"
-123.082758812874,48.5374760522792,"Alnus_rubra","north america","min"
-123.045195122012,48.6145636563275,"Alnus_rubra","north america","min"
-123.184248391606,48.5996080841072,"Alnus_rubra","north america","min"
-123.350831373858,48.6041810095411,"Alnus_rubra","north america","min"
-122.605225508391,48.6109212319044,"Alnus_rubra","north america","min"
-122.706401161563,48.5726218183899,"Alnus_rubra","north america","min"
-122.813970376676,48.5939927720167,"Alnus_rubra","north america","min"
-122.956110092833,48.5725479480318,"Alnus_rubra","north america","min"
-122.622077976341,48.5501939694995,"Alnus_rubra","north america","min"
-122.80232326912,48.5614997998558,"Alnus_rubra","north america","min"
-122.882040860599,48.4841753014841,"Alnus_rubra","north america","min"
-123.277777350485,48.5664744838123,"Alnus_rubra","north america","min"
-122.810861763174,48.5096135441143,"Alnus_rubra","north america","min"
-122.592677251256,48.4521841372808,"Alnus_rubra","north america","min"
-122.699515200564,48.4795128865578,"Alnus_rubra","north america","min"
-122.703633565962,48.4632513225865,"Alnus_rubra","north america","min"
-122.498532499706,48.4510796127268,"Alnus_rubra","north america","min"
-123.236745186111,48.4249884799447,"Alnus_rubra","north america","min"
-122.565514739363,48.1552656636416,"Alnus_rubra","north america","min"
-116.427140180363,48.241997241885,"Alnus_rubra","north america","min"
-122.470090782485,48.1840555323808,"Alnus_rubra","north america","min"
-122.929497916494,48.1246725612351,"Alnus_rubra","north america","min"
-122.706617639266,48.0523836939515,"Alnus_rubra","north america","min"
-122.319718428259,48.0099614531061,"Alnus_rubra","north america","min"
-123.627051031344,47.689016900725,"Alnus_rubra","north america","min"
-116.732556183837,47.7695599181273,"Alnus_rubra","north america","min"
-122.536360818197,47.6401571933299,"Alnus_rubra","north america","min"
-116.704844771814,47.535772285902,"Alnus_rubra","north america","min"
-122.226735010996,47.5619387877511,"Alnus_rubra","north america","min"
-122.350394682712,47.5773157364358,"Alnus_rubra","north america","min"
-122.491293636833,47.5351059334101,"Alnus_rubra","north america","min"
-122.471868411325,47.4111066473095,"Alnus_rubra","north america","min"
-122.819968361852,47.3384424749161,"Alnus_rubra","north america","min"
-122.666964864947,47.3270000843384,"Alnus_rubra","north america","min"
-122.825991388559,47.3205482534319,"Alnus_rubra","north america","min"
-122.881577875948,47.2313158741158,"Alnus_rubra","north america","min"
-122.625268726906,47.2449732694929,"Alnus_rubra","north america","min"
-122.835520447161,47.2603757664964,"Alnus_rubra","north america","min"
-122.680289300594,47.2078417359242,"Alnus_rubra","north america","min"
-122.911678558277,47.1946839709713,"Alnus_rubra","north america","min"
-122.703283392136,47.1541385507266,"Alnus_rubra","north america","min"
-122.634082080894,47.1540130884269,"Alnus_rubra","north america","min"
-116.877308427689,46.945649614802,"Alnus_rubra","north america","min"
-123.868442287935,46.9590301425737,"Alnus_rubra","north america","min"
-124.109525419613,46.9494447713202,"Alnus_rubra","north america","min"
-115.96022761299,46.6446589277645,"Alnus_rubra","north america","min"
-123.98171783036,46.5718834375494,"Alnus_rubra","north america","min"
-123.956537819405,46.5649201124707,"Alnus_rubra","north america","min"
-115.808766890135,46.5099984804087,"Alnus_rubra","north america","min"
-123.965726147539,46.4477065624825,"Alnus_rubra","north america","min"
-124.018007287572,46.2716649860218,"Alnus_rubra","north america","min"
-115.428225985169,46.1257168621528,"Alnus_rubra","north america","min"
-123.979412496403,46.2586819196772,"Alnus_rubra","north america","min"
-123.698377143651,46.2489274328895,"Alnus_rubra","north america","min"
-123.542580210579,46.2434953180585,"Alnus_rubra","north america","min"
-123.648117596772,46.2411838613873,"Alnus_rubra","north america","min"
-123.56300723372,46.2302630480438,"Alnus_rubra","north america","min"
-123.615586708921,46.2319747667155,"Alnus_rubra","north america","min"
-123.590555519183,46.2145306705294,"Alnus_rubra","north america","min"
-123.664809049502,46.2105015181098,"Alnus_rubra","north america","min"
-123.649478385495,46.1956427453404,"Alnus_rubra","north america","min"
-123.606342343404,46.1960639022878,"Alnus_rubra","north america","min"
-123.722908169015,46.1881482705536,"Alnus_rubra","north america","min"
-122.297137668649,38.292720002225,"Alnus_rubra","north america","min"
-122.128422724047,37.8207878320114,"Alnus_rubra","north america","min"
-122.428116120564,37.8625829148243,"Alnus_rubra","north america","min"
-122.030529777292,37.1524371276951,"Alnus_rubra","north america","min"
-121.602218958219,36.2642368087867,"Alnus_rubra","north america","min"
-121.018460617024,35.7898202754404,"Alnus_rubra","north america","min"
-120.638063452647,35.2567757597181,"Alnus_rubra","north america","min"
-120.32675728188,34.9206831621682,"Alnus_rubra","north america","min"
-120.122239614829,34.5510645415076,"Alnus_rubra","north america","min"
-110.754265379454,32.3978820984706,"Pseudotsuga_menziesii","north america","min"
-106.598509348585,32.3572830169104,"Pseudotsuga_menziesii","north america","min"
-110.453492872887,32.1392149109897,"Pseudotsuga_menziesii","north america","min"
-104.738268999515,31.9900363702456,"Pseudotsuga_menziesii","north america","min"
-109.307406195976,31.9251666207522,"Pseudotsuga_menziesii","north america","min"
-110.913196480957,31.6643399217895,"Pseudotsuga_menziesii","north america","min"
-108.701440112456,31.5800356422367,"Pseudotsuga_menziesii","north america","min"
-110.379724790662,31.4014963941087,"Pseudotsuga_menziesii","north america","min"
-104.617173987104,30.39906515832,"Pseudotsuga_menziesii","north america","min"
-108.967004479011,30.0600139725303,"Pseudotsuga_menziesii","north america","min"
-103.381955481798,29.2256833677466,"Pseudotsuga_menziesii","north america","min"
-102.727306012239,28.9490590233174,"Pseudotsuga_menziesii","north america","min"
-107.487473601314,27.4222436932712,"Pseudotsuga_menziesii","north america","min"
-103.065163241165,27.8719937061347,"Pseudotsuga_menziesii","north america","min"
-101.534196838644,26.5695529667666,"Pseudotsuga_menziesii","north america","min"
-101.565869322292,26.0015582760838,"Pseudotsuga_menziesii","north america","min"
-105.820346643075,25.0720624508578,"Pseudotsuga_menziesii","north america","min"
-100.392303236503,24.9697554077429,"Pseudotsuga_menziesii","north america","min"
-101.079524151552,24.7604055826996,"Pseudotsuga_menziesii","north america","min"
-105.749284397633,23.6585421088785,"Pseudotsuga_menziesii","north america","min"
-100.210274524727,23.4913482777962,"Pseudotsuga_menziesii","north america","min"
-104.804949894602,23.3336424935704,"Pseudotsuga_menziesii","north america","min"
-104.215474005171,23.0763134520821,"Pseudotsuga_menziesii","north america","min"
-98.7790972985974,20.2797315678014,"Pseudotsuga_menziesii","north america","min"
-97.4080638711373,19.0586657240087,"Pseudotsuga_menziesii","north america","min"
-83.1726037050481,41.4476854296109,"Prunus_pensylvanica","north america","min"
-70.873290004318,41.4417019281728,"Prunus_pensylvanica","north america","min"
-70.931556803201,41.427911929585,"Prunus_pensylvanica","north america","min"
-88.8562067509099,41.3299328202201,"Prunus_pensylvanica","north america","min"
-71.9982425734276,41.2757776555249,"Prunus_pensylvanica","north america","min"
-71.5828319030636,41.1794134387238,"Prunus_pensylvanica","north america","min"
-72.1954973057993,41.1799343341403,"Prunus_pensylvanica","north america","min"
-73.1348732801203,40.8347093820298,"Prunus_pensylvanica","north america","min"
-72.1084918120465,41.0899080081117,"Prunus_pensylvanica","north america","min"
-72.3220583368136,41.0714991724706,"Prunus_pensylvanica","north america","min"
-73.0109237492658,40.6959976553874,"Prunus_pensylvanica","north america","min"
-73.4031053440404,40.6285298507378,"Prunus_pensylvanica","north america","min"
-105.299274094919,39.9027885601897,"Prunus_pensylvanica","north america","min"
-74.1435748219978,40.587207807014,"Prunus_pensylvanica","north america","min"
-73.8209787477514,40.6269256736988,"Prunus_pensylvanica","north america","min"
-73.475825755539,40.6357476055201,"Prunus_pensylvanica","north america","min"
-90.0750877425815,40.3650383003768,"Prunus_pensylvanica","north america","min"
-90.2618209612033,40.2790827671446,"Prunus_pensylvanica","north america","min"
-90.7973949692902,39.9217800891726,"Prunus_pensylvanica","north america","min"
-89.5012155926363,39.6610672548708,"Prunus_pensylvanica","north america","min"
-76.1033062581809,39.2908966540149,"Prunus_pensylvanica","north america","min"
-104.799168106288,39.2608968111867,"Prunus_pensylvanica","north america","min"
-90.3581493326281,39.0640379792289,"Prunus_pensylvanica","north america","min"
-106.154348517435,38.6781601088751,"Prunus_pensylvanica","north america","min"
-81.5889440891302,38.3948522483696,"Prunus_pensylvanica","north america","min"
-104.907794870804,38.0344320723621,"Prunus_pensylvanica","north america","min"
-85.7091740648303,37.9799024757381,"Prunus_pensylvanica","north america","min"
-81.26190372394,37.8221726149947,"Prunus_pensylvanica","north america","min"
-78.9119261282305,37.8169654148635,"Prunus_pensylvanica","north america","min"
-79.5055936887084,37.8043006573835,"Prunus_pensylvanica","north america","min"
-80.5461553307507,37.2539529741292,"Prunus_pensylvanica","north america","min"
-82.6708084373641,35.8893323320544,"Prunus_pensylvanica","north america","min"
-84.1233671071286,36.1469131848732,"Prunus_pensylvanica","north america","min"
-84.4098470952146,35.3439968279973,"Prunus_pensylvanica","north america","min"
-75.608880627377,39.3878086699687,"Betula_alleghaniensis","north america","min"
-84.7964785677131,38.7095294923836,"Betula_alleghaniensis","north america","min"
-86.4395942504564,38.2739950631843,"Betula_alleghaniensis","north america","min"
-83.6200052770465,38.004120687611,"Betula_alleghaniensis","north america","min"
-84.7207638984461,38.0166883474256,"Betula_alleghaniensis","north america","min"
-86.2184675402541,37.2081502641468,"Betula_alleghaniensis","north america","min"
-87.166549020984,36.8687260787919,"Betula_alleghaniensis","north america","min"
-85.1265986779282,36.5990709286954,"Betula_alleghaniensis","north america","min"
-78.9785763357539,36.3789689202132,"Betula_alleghaniensis","north america","min"
-86.5715897708046,35.1855321779522,"Betula_alleghaniensis","north america","min"
-83.1154496604327,42.2081756881109,"Acer_saccharum","north america","min"
-83.1504756606088,42.128399513175,"Acer_saccharum","north america","min"
-80.1025818096065,42.1525428030467,"Acer_saccharum","north america","min"
-83.116531267115,42.0819160718954,"Acer_saccharum","north america","min"
-83.1839349840461,41.9996096556308,"Acer_saccharum","north america","min"
-82.6532922122873,41.772027976183,"Acer_saccharum","north america","min"
-82.8142864178212,41.7140798466137,"Acer_saccharum","north america","min"
-82.7992009408888,41.6840394393963,"Acer_saccharum","north america","min"
-71.3225444558654,41.6275472396628,"Acer_saccharum","north america","min"
-82.8183134856007,41.6435072991508,"Acer_saccharum","north america","min"
-71.2742377552917,41.5428102194665,"Acer_saccharum","north america","min"
-69.9881717339063,41.5966007021037,"Acer_saccharum","north america","min"
-82.6961330851913,41.6007001464669,"Acer_saccharum","north america","min"
-71.3757591475585,41.5165265914241,"Acer_saccharum","north america","min"
-70.7468254506899,41.4897979119393,"Acer_saccharum","north america","min"
-82.7328107325173,41.4905418069822,"Acer_saccharum","north america","min"
-70.6478779182289,41.3918021398826,"Acer_saccharum","north america","min"
-70.8280676784379,41.4551965272744,"Acer_saccharum","north america","min"
-70.873290004318,41.4417019281728,"Acer_saccharum","north america","min"
-70.931556803201,41.427911929585,"Acer_saccharum","north america","min"
-70.4648945428919,41.3893874173256,"Acer_saccharum","north america","min"
