"minlong","minlat","species","continent","maxlong","maxlat"
51.2005993870304,36.9860287736325,"Quercus_petraea","europe",28.3551833113231,51.2983751731667
35.8760868694986,37.5979760391952,"Quercus_petraea","europe",5.70552692240228,59.8087794115306
42.0433886281615,38.4274403233067,"Quercus_robur","europe",19.7169991739944,52.0302017597122
32.1235353233052,38.0174409607883,"Quercus_robur","europe",11.040867954785,60.7098455831344
48.493527108595,38.6509467839022,"Sorbus_aucuparia","europe",65.8426774272215,59.0476959190677
52.0230428845549,36.3113571486648,"Sorbus_aucuparia","europe",159.789675221991,55.8090127070086
45.9759782192762,41.4833167786927,"Tilia_cordata","europe",10.5928445910365,63.7157709381235
-85.8098858984787,33.5010612598544,"Betula_lenta","north america",-72.0911344019816,48.5535932428945
-86.4137938310743,33.7199941569049,"Betula_lenta","north america",-73.7460128354464,45.5127984157679
-87.710315371749,38.5653974705345,"Populus_grandidentata","north america",-95.0548532423594,49.0705573747347
-88.9218498084268,38.6354029089075,"Populus_grandidentata","north america",-72.0911344019816,48.5535932428945
-77.2692950330086,38.1288950049071,"Populus_grandidentata","north america",-88.8326391073685,47.9828317104897
-75.1520187714763,38.1890851088258,"Populus_grandidentata","north america",-64.5241577103804,47.9610691918852
-85.8255071348328,37.2788015058213,"Populus_grandidentata","north america",-66.1634659006244,48.0015353114299
-83.4460313900857,37.8104515683932,"Populus_grandidentata","north america",-64.6039786053915,47.8230065065978
-77.4354149086146,37.5652192641978,"Populus_grandidentata","north america",-64.7698260784507,47.8048176979733
-87.0293252511554,37.1612450248125,"Populus_grandidentata","north america",-85.6833590899228,47.7478784156756
-81.6327833760501,37.3502885485259,"Populus_grandidentata","north america",-64.932921733308,47.3128185718844
-83.7112957629578,37.155167950457,"Populus_grandidentata","north america",-64.9943016003811,47.2552979815253
-84.4956830952143,36.7319762628456,"Populus_grandidentata","north america",-65.0414215327916,47.1791509834237
-87.8269992620799,36.454372829195,"Populus_grandidentata","north america",-65.0115785265926,47.1232615832574
-81.6552304090524,36.3260204199616,"Populus_grandidentata","north america",-65.1071118790172,47.0964296614768
-87.364825903751,36.1352915829112,"Populus_grandidentata","north america",-63.925123444464,46.6962007761743
-82.9885602419365,35.5647767458216,"Populus_grandidentata","north america",-63.7772026015094,46.6076859972746
-82.7844284588991,35.2189462867357,"Populus_grandidentata","north america",-63.7862274013106,46.5280418001243
-93.262416537216,32.1231302226561,"Fagus_grandifolia","north america",-63.2492416278745,46.3967687717982
-77.7390372210128,34.2764681494044,"Fagus_grandifolia","north america",-60.7311771694614,46.1635656935094
-77.8451154110753,34.1392361571901,"Fagus_grandifolia","north america",-63.925123444464,46.6962007761743
-77.9786356674596,33.8750535939729,"Fagus_grandifolia","north america",-63.7772026015094,46.6076859972746
-78.4410045049064,33.8844128431604,"Fagus_grandifolia","north america",-63.7862274013106,46.5280418001243
-93.9041461164702,33.3346486018565,"Fagus_grandifolia","north america",-64.6736645646005,46.5200235107877
-79.3526548117116,33.0375575543789,"Fagus_grandifolia","north america",-64.6670476776911,46.5157602413376
-80.75498525378,32.3215486152426,"Fagus_grandifolia","north america",-64.6303222745641,46.484362813298
-88.0052436012695,30.7016068965902,"Fagus_grandifolia","north america",-63.2617894936412,46.4425582100755
-86.800707708591,30.3891506540369,"Fagus_grandifolia","north america",-64.5935582932952,46.3820549127406
-86.5050223599308,30.4086463923624,"Fagus_grandifolia","north america",-64.5460150617848,46.2649867388543
-87.2205298827341,30.3320755331041,"Fagus_grandifolia","north america",-62.4101786103738,46.1929132220726
-82.6424525173583,30.2223671454601,"Fagus_grandifolia","north america",-59.7319643594984,45.9977910617623
-82.4917983115598,29.7733194981789,"Fagus_grandifolia","north america",-61.5630399188837,45.9941481806487
-99.4923239397908,22.9477144386728,"Fagus_grandifolia","north america",-63.7248854040064,45.8697954459249
-98.6689283665911,20.6800862179356,"Fagus_grandifolia","north america",-62.5565387614939,45.8158350212027
-98.3863602916097,20.2622063114902,"Fagus_grandifolia","north america",-61.00198613381,45.5322673881436
-97.6100414347825,19.5900161142443,"Fagus_grandifolia","north america",-61.2122782833693,45.5624890510254
-75.2383393531873,38.0485434039874,"Quercus_rubra","north america",-72.0911344019816,48.5535932428945
-76.0160320356641,38.1042643297681,"Quercus_rubra","north america",-88.8326391073685,47.9828317104897
-76.0176610849721,38.0081024318233,"Quercus_rubra","north america",-64.5241577103804,47.9610691918852
-75.3676619014833,37.9408534466513,"Quercus_rubra","north america",-66.1634659006244,48.0015353114299
-76.2919175846407,37.6338596236391,"Quercus_rubra","north america",-64.6039786053915,47.8230065065978
-75.6888471388027,37.4272219809436,"Quercus_rubra","north america",-64.7698260784507,47.8048176979733
-75.7477279143356,37.3447478005457,"Quercus_rubra","north america",-85.6833590899228,47.7478784156756
-75.80060353974,37.2524426053103,"Quercus_rubra","north america",-64.932921733308,47.3128185718844
-75.8929332473357,37.1316065156197,"Quercus_rubra","north america",-64.9943016003811,47.2552979815253
-75.9345234689237,36.6515481599762,"Quercus_rubra","north america",-65.0414215327916,47.1791509834237
-96.9863967648647,36.0028623890284,"Quercus_rubra","north america",-65.0115785265926,47.1232615832574
-75.6631432566621,35.8838043528999,"Quercus_rubra","north america",-65.1071118790172,47.0964296614768
-79.094557549632,34.6557263296733,"Quercus_rubra","north america",-63.925123444464,46.6962007761743
-90.3861351458423,32.5765685468464,"Quercus_rubra","north america",-63.7772026015094,46.6076859972746
-90.7997045671428,31.1815486539877,"Quercus_rubra","north america",-63.7862274013106,46.5280418001243
-91.3717952339782,30.8698165644581,"Quercus_rubra","north america",-64.6736645646005,46.5200235107877
-79.7900760994561,41.7149919310887,"Acer_pensylvanicum","north america",-88.8159302174847,48.035415279899
-80.7384225953151,41.7098643318734,"Acer_pensylvanicum","north america",-64.5241579035898,47.9610691121503
-79.799346532249,41.3686684808312,"Acer_pensylvanicum","north america",-66.1634653864168,48.0015353419235
-79.5422501339824,40.8709445931224,"Acer_pensylvanicum","north america",-64.6039789951008,47.8230060079832
-74.614933873715,40.6544427859371,"Acer_pensylvanicum","north america",-64.769826179113,47.8048170945898
-75.0131149796297,40.2967155846709,"Acer_pensylvanicum","north america",-88.168008724529,47.3610329198713
-77.4832740180557,39.5153188127682,"Acer_pensylvanicum","north america",-64.9329215549615,47.3128187361214
-78.2826683470996,38.4490052720774,"Acer_pensylvanicum","north america",-64.9943007513572,47.2552986088562
-83.0707906103846,36.9830952302012,"Acer_pensylvanicum","north america",-65.041421177868,47.1791510395772
-80.2188186324722,36.7667418975792,"Acer_pensylvanicum","north america",-76.2981174099655,47.0225485632221
-84.3489816608016,36.3129096624408,"Acer_pensylvanicum","north america",-65.0115789328437,47.1232617904311
-85.4437723903378,35.3984353840353,"Acer_pensylvanicum","north america",-65.1071112227548,47.0964296965756
-82.3400720958152,35.07056020331,"Acer_pensylvanicum","north america",-63.9251244614941,46.6962017816598
-84.2033966945627,34.9129012241586,"Acer_pensylvanicum","north america",-63.7772035086159,46.6076863140564
-98.0928543918845,43.6814763985655,"Betula_papyrifera","north america",-163.265685376636,67.3137203144781
-65.9200949676455,43.732443162374,"Betula_papyrifera","north america",-140.75454873629,66.8492722015242
-65.9316492204273,43.7198573405751,"Betula_papyrifera","north america",-161.438852286856,66.441162621169
-70.1414762031918,43.6981503500516,"Betula_papyrifera","north america",-159.91187460051,66.0694841022628
-70.1740078632235,43.680499188097,"Betula_papyrifera","north america",-131.183184634766,63.5826041526066
-65.2870750534466,43.6436094635046,"Betula_papyrifera","north america",-161.864300847161,64.7321385157636
-66.0193176610922,43.6553518800107,"Betula_papyrifera","north america",-163.164509918532,64.58374923637
-65.3809210984224,43.5254971617166,"Betula_papyrifera","north america",-114.46047363665,61.9904368088088
-65.35838184586,43.5136892022495,"Betula_papyrifera","north america",-138.634956509864,61.8377771508142
-65.6043179908425,43.4713713693247,"Betula_papyrifera","north america",-126.324660565598,60.9628249493789
-65.752248099968,43.4748269884321,"Betula_papyrifera","north america",-150.216294844859,61.1455886964234
-65.6254198589358,43.4039704801126,"Betula_papyrifera","north america",-150.299112076319,60.8940634185022
-78.9848314280575,43.1366238573916,"Betula_papyrifera","north america",-131.556515586866,60.5097719065392
-77.5838574272446,43.10759339236,"Betula_papyrifera","north america",-150.87568208029,60.5031047707906
-98.2263838744525,42.9124346102698,"Betula_papyrifera","north america",-161.982682653938,60.6609658496494
-76.1560188465169,42.9523609564269,"Betula_papyrifera","north america",-151.956884512361,60.4384724917556
-101.75878284049,42.8372015852418,"Betula_papyrifera","north america",-126.2597704652,60.1284076049725
-100.253825535239,42.7929961094137,"Betula_papyrifera","north america",-109.755878607247,59.3106475690473
-94.1821106610679,42.7723227750305,"Betula_papyrifera","north america",-151.816095079937,59.318097950955
-89.2778945944571,42.6640892864408,"Betula_papyrifera","north america",-151.841696899458,59.1634319500071
-78.0597529790376,42.5919346003704,"Betula_papyrifera","north america",-158.310614267228,58.9250303647447
-76.8771700709908,41.3775128164768,"Betula_papyrifera","north america",-96.678136152453,58.818327061799
-93.0748350134094,42.3500491277753,"Betula_papyrifera","north america",-124.755310433715,57.6855632213018
-83.7760908520842,42.220809057026,"Betula_papyrifera","north america",-156.064832809069,58.5621641335882
-83.5421365262328,42.269244378383,"Betula_papyrifera","north america",-154.882383315969,58.3392004751517
-75.8779564752529,42.1277561399555,"Betula_papyrifera","north america",-152.891506812362,58.1925996696184
-70.7845586628703,42.0378526618964,"Betula_papyrifera","north america",-152.861338810626,58.3239001468463
-86.8372996883084,41.6594488594158,"Betula_papyrifera","north america",-95.0344923911564,58.0510464566547
-89.2502385801713,41.7046655806506,"Betula_papyrifera","north america",-102.889711383084,57.3359829018769
-90.4930037193508,41.635160744981,"Betula_papyrifera","north america",-153.246494696319,58.077782816508
-70.4748946228425,41.640567776003,"Betula_papyrifera","north america",-153.345366038544,57.522211677651
-83.6986878738244,41.5982471233288,"Betula_papyrifera","north america",-153.358110420054,57.7330032934259
-71.0754172777059,41.5706469342322,"Betula_papyrifera","north america",-154.276072455669,57.6061731076396
-70.0624806554848,41.2900402007574,"Betula_papyrifera","north america",-62.46452914548,57.4897241136561
-72.2395023592019,41.3405586754938,"Betula_papyrifera","north america",-62.4167108158412,57.2839584117705
-72.3783502350995,41.3090512732359,"Betula_papyrifera","north america",-62.3695080137312,57.4650006740164
-70.2575012830359,41.3079836107886,"Betula_papyrifera","north america",-152.907530199078,57.4576922958773
-86.6318755691319,41.0456865528709,"Betula_papyrifera","north america",-154.344112402627,56.9989651211906
-73.2895592618902,40.8507360177203,"Betula_papyrifera","north america",-61.1778833028156,56.5993381028311
-105.493004885386,40.0914542062709,"Betula_papyrifera","north america",-61.4395189459514,56.5717206486074
-78.5133414224081,39.9932767369227,"Betula_papyrifera","north america",-61.4274006340175,56.4894813027113
-79.7143881374597,39.4345923742732,"Betula_papyrifera","north america",-61.1224369891934,56.5240382987275
-78.0094330892246,39.4357015108353,"Betula_papyrifera","north america",-61.2921725793135,56.5255575783797
-79.3173502421621,39.0526736152048,"Betula_papyrifera","north america",-61.2248995585337,56.5084493260749
-78.8643662552027,39.0030360888005,"Betula_papyrifera","north america",-61.0621752419356,56.494881595522
-79.3862807197491,38.6719872761061,"Betula_papyrifera","north america",-61.7957164672789,56.4499317051806
-82.3317396153091,35.7839547097449,"Betula_papyrifera","north america",-61.6018845856359,56.441250619062
-82.874370511664,35.4043504751696,"Betula_papyrifera","north america",-61.0474401692918,56.4211081262312
-83.4152344552742,35.1142448712841,"Betula_papyrifera","north america",-61.3640723691534,56.4141630945699
-81.307687127601,42.1421440923891,"Fraxinus_excelsior","north america",-88.5627878360158,49.8425295964678
-73.8069440265601,40.7135724745653,"Fraxinus_excelsior","north america",-88.659251949701,50.0379233726146
-89.627900026796,40.5348751862476,"Fraxinus_excelsior","north america",-88.4474565591239,49.9424413077085
-73.8251837728273,40.6506767855706,"Fraxinus_excelsior","north america",-62.9959827893686,49.4855387683618
-73.6364136290862,40.5966675996322,"Fraxinus_excelsior","north america",-88.7891634666825,49.8155698899001
-74.3203710328886,40.2419546920881,"Fraxinus_excelsior","north america",-88.5408728983419,49.6290419521785
-78.5041081282003,40.1014705202035,"Fraxinus_excelsior","north america",-94.8703167222136,49.0345329750243
-77.5667857344157,39.8545974405366,"Fraxinus_excelsior","north america",-58.3123681793544,48.6997143004453
-75.2883971158031,39.7783981152704,"Fraxinus_excelsior","north america",-58.0446676662161,49.0568633246797
-78.9352970275544,39.3757467176866,"Fraxinus_excelsior","north america",-58.2027550310891,49.1024530994761
-81.3694432238374,38.9728404859647,"Fraxinus_excelsior","north america",-58.3429831224322,49.0708680712829
-78.556854802559,38.8448890339152,"Fraxinus_excelsior","north america",-97.7340232398574,48.8291212387367
-86.0087541818096,38.8392642293241,"Fraxinus_excelsior","north america",-72.0911344019816,48.5535932428945
-85.5302846773739,38.5965717236576,"Fraxinus_excelsior","north america",-59.0315553020761,48.5596907613158
-87.507003606933,38.4246015592115,"Fraxinus_excelsior","north america",-69.4509717769799,48.0268074761805
-123.105745321697,45.23870802549,"Alnus_rubra","north america",-139.837294603447,59.9080798846004
-122.890617538602,48.6523900867996,"Alnus_rubra","north america",-138.056236164643,59.0474572951257
-123.20170386425,48.6761633336736,"Alnus_rubra","north america",-140.009555848763,59.7963752474421
-122.583913290352,48.6523029247419,"Alnus_rubra","north america",-139.547795299361,59.7179692291913
-123.299452249538,48.6125954168396,"Alnus_rubra","north america",-139.757819535299,59.5931656846925
-123.133346236835,48.6422805398147,"Alnus_rubra","north america",-139.647215850651,59.6235805553661
-123.335550295359,48.6295064495287,"Alnus_rubra","north america",-139.675440590924,59.6055340148861
-122.67707361815,48.6189887768592,"Alnus_rubra","north america",-139.730234319352,59.5988125681898
-123.082758812874,48.5374760522792,"Alnus_rubra","north america",-135.541508781275,58.8270343745859
-123.045195122012,48.6145636563275,"Alnus_rubra","north america",-139.251992688882,59.3784998477296
-123.184248391606,48.5996080841072,"Alnus_rubra","north america",-139.252420082369,59.3353081903541
-123.350831373858,48.6041810095411,"Alnus_rubra","north america",-138.494193302927,59.1815176179258
-122.605225508391,48.6109212319044,"Alnus_rubra","north america",-135.311923271997,58.9663116143534
-122.706401161563,48.5726218183899,"Alnus_rubra","north america",-136.212404385812,58.6525029609108
-122.813970376676,48.5939927720167,"Alnus_rubra","north america",-137.572353988732,58.6407276453348
-122.956110092833,48.5725479480318,"Alnus_rubra","north america",-136.106294687073,58.5879165282652
-122.622077976341,48.5501939694995,"Alnus_rubra","north america",-134.895940816773,58.5615016186475
-122.80232326912,48.5614997998558,"Alnus_rubra","north america",-136.135868037921,58.535563761116
-122.882040860599,48.4841753014841,"Alnus_rubra","north america",-133.825301158947,58.5225908522225
-123.277777350485,48.5664744838123,"Alnus_rubra","north america",-135.997736803507,58.5157393989398
-122.810861763174,48.5096135441143,"Alnus_rubra","north america",-134.978811317929,58.4932002726475
-122.592677251256,48.4521841372808,"Alnus_rubra","north america",-135.887013477487,58.5038420801933
-122.699515200564,48.4795128865578,"Alnus_rubra","north america",-135.859574406811,58.4934736088744
-122.703633565962,48.4632513225865,"Alnus_rubra","north america",-135.916201543607,58.4892876732811
-122.498532499706,48.4510796127268,"Alnus_rubra","north america",-135.962143355376,58.4751132165271
-123.236745186111,48.4249884799447,"Alnus_rubra","north america",-134.854783379368,58.422191188837
-122.565514739363,48.1552656636416,"Alnus_rubra","north america",-135.89969656554,58.4668771339658
-116.427140180363,48.241997241885,"Alnus_rubra","north america",-134.371889305567,57.6843570716404
-122.470090782485,48.1840555323808,"Alnus_rubra","north america",-135.624807735611,58.3518844787893
-122.929497916494,48.1246725612351,"Alnus_rubra","north america",-134.68535071038,58.3527632652158
-122.706617639266,48.0523836939515,"Alnus_rubra","north america",-134.480653947773,58.2656276419007
-122.319718428259,48.0099614531061,"Alnus_rubra","north america",-134.648735797759,58.334249561384
-123.627051031344,47.689016900725,"Alnus_rubra","north america",-135.447256198644,58.3206696884682
-116.732556183837,47.7695599181273,"Alnus_rubra","north america",-136.08022446398,58.2839862875662
-122.536360818197,47.6401571933299,"Alnus_rubra","north america",-136.488611573793,58.2937540902327
-116.704844771814,47.535772285902,"Alnus_rubra","north america",-135.644031547369,57.8437361379714
-122.226735010996,47.5619387877511,"Alnus_rubra","north america",-136.309849867403,58.2519992793002
-122.350394682712,47.5773157364358,"Alnus_rubra","north america",-136.379988861646,58.2630163178973
-122.491293636833,47.5351059334101,"Alnus_rubra","north america",-136.350864911551,58.243561144601
-122.471868411325,47.4111066473095,"Alnus_rubra","north america",-135.052445376785,58.2348841532908
-122.819968361852,47.3384424749161,"Alnus_rubra","north america",-136.357346525257,58.2332867025637
-122.666964864947,47.3270000843384,"Alnus_rubra","north america",-135.068418419647,58.2028209396922
-122.825991388559,47.3205482534319,"Alnus_rubra","north america",-136.034582802527,58.2087283548466
-122.881577875948,47.2313158741158,"Alnus_rubra","north america",-135.110747502514,58.2043273896532
-122.625268726906,47.2449732694929,"Alnus_rubra","north america",-136.389524216479,58.1962974603348
-122.835520447161,47.2603757664964,"Alnus_rubra","north america",-136.389806446476,58.1648607055232
-122.680289300594,47.2078417359242,"Alnus_rubra","north america",-136.457484052494,57.9848126617668
-122.911678558277,47.1946839709713,"Alnus_rubra","north america",-134.111123655021,58.0931735273388
-122.703283392136,47.1541385507266,"Alnus_rubra","north america",-133.467344595374,58.0766792164143
-122.634082080894,47.1540130884269,"Alnus_rubra","north america",-133.535302706057,58.0446053599905
-116.877308427689,46.945649614802,"Alnus_rubra","north america",-134.220130312264,57.9289236144782
-123.868442287935,46.9590301425737,"Alnus_rubra","north america",-134.139511924246,57.9119573767549
-124.109525419613,46.9494447713202,"Alnus_rubra","north america",-134.138861014978,57.8263976734974
-115.96022761299,46.6446589277645,"Alnus_rubra","north america",-134.033977094325,57.7789047178409
-123.98171783036,46.5718834375494,"Alnus_rubra","north america",-136.274467738676,57.7495757469057
-123.956537819405,46.5649201124707,"Alnus_rubra","north america",-133.618033788895,57.7603029050931
-115.808766890135,46.5099984804087,"Alnus_rubra","north america",-136.245902329053,57.7094651369072
-123.965726147539,46.4477065624825,"Alnus_rubra","north america",-133.444453297544,57.7033602326566
-124.018007287572,46.2716649860218,"Alnus_rubra","north america",-135.647772777909,57.6754352360408
-115.428225985169,46.1257168621528,"Alnus_rubra","north america",-136.184665346087,57.6348298804762
-123.979412496403,46.2586819196772,"Alnus_rubra","north america",-135.532137488454,57.6003390175266
-123.698377143651,46.2489274328895,"Alnus_rubra","north america",-135.400280764543,57.5901698463567
-123.542580210579,46.2434953180585,"Alnus_rubra","north america",-136.054039204283,57.5594937679829
-123.648117596772,46.2411838613873,"Alnus_rubra","north america",-134.492632301358,57.5271896278308
-123.56300723372,46.2302630480438,"Alnus_rubra","north america",-133.568486468578,57.4969574256946
-123.615586708921,46.2319747667155,"Alnus_rubra","north america",-134.57629423886,57.4671227559518
-123.590555519183,46.2145306705294,"Alnus_rubra","north america",-133.838069336899,57.4402794788546
-123.664809049502,46.2105015181098,"Alnus_rubra","north america",-134.882505162983,57.3727242192779
-123.649478385495,46.1956427453404,"Alnus_rubra","north america",-135.877790293443,57.4103203779312
-123.606342343404,46.1960639022878,"Alnus_rubra","north america",-133.708369107293,57.3440270987995
-123.722908169015,46.1881482705536,"Alnus_rubra","north america",-135.621602302592,57.2718440875222
-122.297137668649,38.292720002225,"Alnus_rubra","north america",-133.807584650464,57.2988131578491
-122.128422724047,37.8207878320114,"Alnus_rubra","north america",-133.840873791229,57.2898076149543
-122.428116120564,37.8625829148243,"Alnus_rubra","north america",-133.462522822275,57.3004881208861
-122.030529777292,37.1524371276951,"Alnus_rubra","north america",-134.885144993385,57.2800535352909
-121.602218958219,36.2642368087867,"Alnus_rubra","north america",-133.995400041596,57.284168187692
-121.018460617024,35.7898202754404,"Alnus_rubra","north america",-135.864494282774,57.283960918021
-120.638063452647,35.2567757597181,"Alnus_rubra","north america",-134.046988291736,57.2746502859299
-120.32675728188,34.9206831621682,"Alnus_rubra","north america",-135.44167976503,57.2202823932648
-120.122239614829,34.5510645415076,"Alnus_rubra","north america",-133.516805459387,57.2261584249173
-110.754265379454,32.3978820984706,"Pseudotsuga_menziesii","north america",-122.78294082771,54.9750508630778
-106.598509348585,32.3572830169104,"Pseudotsuga_menziesii","north america",-128.263920570262,54.8518278236587
-110.453492872887,32.1392149109897,"Pseudotsuga_menziesii","north america",-127.06453952924,52.6961468762453
-104.738268999515,31.9900363702456,"Pseudotsuga_menziesii","north america",-128.890033798548,53.6092969738456
-109.307406195976,31.9251666207522,"Pseudotsuga_menziesii","north america",-128.85284456035,53.6121780874055
-110.913196480957,31.6643399217895,"Pseudotsuga_menziesii","north america",-128.422699822073,53.3702511862468
-108.701440112456,31.5800356422367,"Pseudotsuga_menziesii","north america",-120.577911530952,53.0581597692718
-110.379724790662,31.4014963941087,"Pseudotsuga_menziesii","north america",-117.968261532238,53.0264663784522
-104.617173987104,30.39906515832,"Pseudotsuga_menziesii","north america",-119.512293697776,52.4978987236383
-108.967004479011,30.0600139725303,"Pseudotsuga_menziesii","north america",-122.272242806572,51.8013447709265
-103.381955481798,29.2256833677466,"Pseudotsuga_menziesii","north america",-123.674060013605,52.1743526692622
-102.727306012239,28.9490590233174,"Pseudotsuga_menziesii","north america",-125.870931576959,51.2131166681553
-107.487473601314,27.4222436932712,"Pseudotsuga_menziesii","north america",-117.78584141536,51.3913141873716
-103.065163241165,27.8719937061347,"Pseudotsuga_menziesii","north america",-125.217188623361,50.9715179237993
-101.534196838644,26.5695529667666,"Pseudotsuga_menziesii","north america",-115.059226329545,51.0867661415821
-101.565869322292,26.0015582760838,"Pseudotsuga_menziesii","north america",-126.936857501684,51.0876651348715
-105.820346643075,25.0720624508578,"Pseudotsuga_menziesii","north america",-126.889392329287,50.9669337555339
-100.392303236503,24.9697554077429,"Pseudotsuga_menziesii","north america",-127.901448636914,50.9119083720668
-101.079524151552,24.7604055826996,"Pseudotsuga_menziesii","north america",-127.733120936161,50.8735350893752
-105.749284397633,23.6585421088785,"Pseudotsuga_menziesii","north america",-126.823013412592,50.860814121259
-100.210274524727,23.4913482777962,"Pseudotsuga_menziesii","north america",-127.589336320301,50.8402734099973
-104.804949894602,23.3336424935704,"Pseudotsuga_menziesii","north america",-126.738529349399,50.8078655601212
-104.215474005171,23.0763134520821,"Pseudotsuga_menziesii","north america",-128.69748512012,50.8141178200054
-98.7790972985974,20.2797315678014,"Pseudotsuga_menziesii","north america",-128.604474781305,50.7967942707832
-97.4080638711373,19.0586657240087,"Pseudotsuga_menziesii","north america",-126.620891904253,50.7406527258274
-83.1726037050481,41.4476854296109,"Prunus_pensylvanica","north america",-76.7036812298715,56.2971258385093
-70.873290004318,41.4417019281728,"Prunus_pensylvanica","north america",-76.7537663107365,56.21369401746
-70.931556803201,41.427911929585,"Prunus_pensylvanica","north america",-76.7431529066401,56.1247725516331
-88.8562067509099,41.3299328202201,"Prunus_pensylvanica","north america",-127.749991572997,55.6831412847784
-71.9982425734276,41.2757776555249,"Prunus_pensylvanica","north america",-69.1580351201254,55.5431681357341
-71.5828319030636,41.1794134387238,"Prunus_pensylvanica","north america",-77.207727393275,55.7569845128001
-72.1954973057993,41.1799343341403,"Prunus_pensylvanica","north america",-77.3991531191628,55.5491573763382
-73.1348732801203,40.8347093820298,"Prunus_pensylvanica","north america",-79.4043942140286,54.8714034936104
-72.1084918120465,41.0899080081117,"Prunus_pensylvanica","north america",-79.4825720719307,54.8321115683446
-72.3220583368136,41.0714991724706,"Prunus_pensylvanica","north america",-79.6610382413984,54.7728936457932
-73.0109237492658,40.6959976553874,"Prunus_pensylvanica","north america",-79.6058343247075,54.7677269672606
-73.4031053440404,40.6285298507378,"Prunus_pensylvanica","north america",-79.7978211986229,54.7649826467039
-105.299274094919,39.9027885601897,"Prunus_pensylvanica","north america",-79.5567089701363,54.7585932558799
-74.1435748219978,40.587207807014,"Prunus_pensylvanica","north america",-79.8008865168931,54.6100379897559
-73.8209787477514,40.6269256736988,"Prunus_pensylvanica","north america",-79.5746713429887,54.467005481125
-73.475825755539,40.6357476055201,"Prunus_pensylvanica","north america",-80.3505841537731,54.3920708006176
-90.0750877425815,40.3650383003768,"Prunus_pensylvanica","north america",-80.7657467282017,54.3845052787564
-90.2618209612033,40.2790827671446,"Prunus_pensylvanica","north america",-79.5323108725493,54.372919376192
-90.7973949692902,39.9217800891726,"Prunus_pensylvanica","north america",-79.4234456574306,54.2426319630281
-89.5012155926363,39.6610672548708,"Prunus_pensylvanica","north america",-79.3954532006174,54.2254827572254
-76.1033062581809,39.2908966540149,"Prunus_pensylvanica","north america",-79.4547872612366,54.1849185891613
-104.799168106288,39.2608968111867,"Prunus_pensylvanica","north america",-79.4495234287068,54.1196319204715
-90.3581493326281,39.0640379792289,"Prunus_pensylvanica","north america",-79.2676976992133,54.1042114273741
-106.154348517435,38.6781601088751,"Prunus_pensylvanica","north america",-79.1956203198944,54.060481944096
-81.5889440891302,38.3948522483696,"Prunus_pensylvanica","north america",-80.0141813319956,54.0509471027339
-104.907794870804,38.0344320723621,"Prunus_pensylvanica","north america",-79.8928558356525,53.9183226479638
-85.7091740648303,37.9799024757381,"Prunus_pensylvanica","north america",-79.1843401360936,53.8207769491809
-81.26190372394,37.8221726149947,"Prunus_pensylvanica","north america",-79.1553271395984,53.7455718604251
