"","Temp.Mean","Temp.SD","Geo.Mean","Geo.SD","species","variable"
"GDD.lastfrost.9",77.8324811869929,25.9145778612582,76.1503916550777,15.5263592143741,"Corylus_avellana","GDD.lastfrost"
"DayLastFrost.9",3.45350490745075,2.82465916668434,3.24757613994518,1.10990131104301,"Corylus_avellana","DayLastFrost"
"MeanTmins.9",7.67526218796598,1.71111618795406,7.74492645563463,0.764616559628238,"Corylus_avellana","MeanTmins"
"SDev.Tmins.9",1998,1998,1997.38209827549,10.313603350249,"Corylus_avellana","SDev.Tmins"
"GDD.10",0.62706675735699,2.38562418355017,0.60419944097967,1.82990261706392,"Fagus_sylvatica","GDD"
"GDD.lastfrost.10",77.4973603669055,25.9074454605557,75.8088071163815,15.97789813489,"Fagus_sylvatica","GDD.lastfrost"
"DayLastFrost.10",3.48619690140395,2.79859845707391,3.30910357350365,1.10676978866069,"Fagus_sylvatica","DayLastFrost"
"MeanTmins.10",7.63106585133446,1.67162969499592,7.75064939217952,0.786530299647456,"Fagus_sylvatica","MeanTmins"
"SDev.Tmins.10",1998,1998,1998.23497798014,10.5229032610046,"Fagus_sylvatica","SDev.Tmins"
"GDD.11",0.627655207282574,2.39555890501769,0.592258308864233,1.73235117343795,"Fraxinus_excelsior","GDD"
"GDD.lastfrost.11",77.8141368755146,25.8746930634327,76.3013748033846,15.1652467083806,"Fraxinus_excelsior","GDD.lastfrost"
"DayLastFrost.11",3.4592571004166,2.82032569650719,3.26790904796491,1.08810073534239,"Fraxinus_excelsior","DayLastFrost"
"MeanTmins.11",7.67581265723396,1.70801912013819,7.78365861339776,0.750444482852309,"Fraxinus_excelsior","MeanTmins"
"SDev.Tmins.11",1998,1998,1997.11547196593,10.1339210803102,"Fraxinus_excelsior","SDev.Tmins"
"GDD.12",0.62597481320485,2.37620196297166,0.613409894002815,1.84845991116712,"Larix_decidua","GDD"
"GDD.lastfrost.12",78.7460833445784,25.6493997421551,75.9106936201382,16.0682728537414,"Larix_decidua","GDD.lastfrost"
"DayLastFrost.12",3.35808793151552,2.80691302450399,3.3210023753671,1.10068137801816,"Larix_decidua","DayLastFrost"
"MeanTmins.12",7.63406167383132,1.65975518101786,7.76258190606216,0.791812530040857,"Larix_decidua","MeanTmins"
"SDev.Tmins.12",1998,1998,1998.49159474672,10.4884665676328,"Larix_decidua","SDev.Tmins"
"GDD.13",0.629506188844352,2.40937056051868,0.533289154091328,1.59643735319901,"Picea_abies","GDD"
"GDD.lastfrost.13",78.615742526587,25.6524193912392,82.7418483722388,13.8491891944738,"Picea_abies","GDD.lastfrost"
"DayLastFrost.13",3.34322218386309,2.81409579254802,2.09542451052859,0.981432739643706,"Picea_abies","DayLastFrost"
"MeanTmins.13",7.73412892502134,1.69951812258313,8.23232953608562,0.686478060958581,"Picea_abies","MeanTmins"
"SDev.Tmins.13",1998,1998,1995.74763937395,9.14756178183542,"Picea_abies","SDev.Tmins"
"GDD.14",0.62957393515578,2.40782876686068,0.518261531122566,1.44392040951905,"Populus_tremula","GDD"
"GDD.lastfrost.14",78.1472061471834,25.9974462305029,84.4804135074459,12.6409504870356,"Populus_tremula","GDD.lastfrost"
"DayLastFrost.14",3.41199658630432,2.84714042437286,1.82547987538314,0.909393340115494,"Populus_tremula","DayLastFrost"
"MeanTmins.14",7.69706175696381,1.71452858102124,8.28764370335103,0.624769541610166,"Populus_tremula","MeanTmins"
"SDev.Tmins.14",1998,1998,1994.06343261747,8.3834348079517,"Populus_tremula","SDev.Tmins"
"GDD.15",0.627503179717757,2.39135804699632,0.597741826287795,1.7986925039004,"Prunus_avium","GDD"
"GDD.lastfrost.15",77.486376443564,25.9812388370566,75.8899926281115,15.8359557050063,"Prunus_avium","GDD.lastfrost"
"DayLastFrost.15",3.49362894622945,2.80707415302685,3.31032780383324,1.09106042403561,"Prunus_avium","DayLastFrost"
"MeanTmins.15",7.63510650294532,1.68118476873191,7.72908894209803,0.773694271607736,"Prunus_avium","MeanTmins"
"SDev.Tmins.15",1998,1998,1997.87853418521,10.3886018483808,"Prunus_avium","SDev.Tmins"
"GDD.16",0.628462809168209,2.40286169226309,0.510819384282476,1.52401961567785,"Prunus_padus","GDD"
"GDD.lastfrost.16",78.2328011502103,25.9315298965151,84.2389412961192,13.269158558766,"Prunus_padus","GDD.lastfrost"
"DayLastFrost.16",3.39860817395863,2.84099622034213,1.84099365722436,0.957599735454645,"Prunus_padus","DayLastFrost"
"MeanTmins.16",7.70545637617259,1.71229484994025,8.31127428863677,0.658890298158552,"Prunus_padus","MeanTmins"
"SDev.Tmins.16",1998,1998,1994.85358707051,8.82104709815933,"Prunus_padus","SDev.Tmins"
"GDD.17",0.629957921256242,2.40337170026381,0.603331999225397,1.80588202634242,"Quercus_ilex","GDD"
"GDD.lastfrost.17",76.5148789197626,25.8986527092009,75.6379991614007,15.9929425349488,"Quercus_ilex","GDD.lastfrost"
"DayLastFrost.17",3.57563403313936,2.80577738927005,3.41010860328472,1.07636126000691,"Quercus_ilex","DayLastFrost"
"MeanTmins.17",7.59525879016523,1.6617805765185,7.69302472933021,0.773933252172811,"Quercus_ilex","MeanTmins"
"SDev.Tmins.17",1998,1998,1998.06396713615,10.2587212858252,"Quercus_ilex","SDev.Tmins"
"GDD.18",0.62927169845227,2.40119538330408,0.619050119093793,1.79746061701034,"Quercus_petraea","GDD"
"GDD.lastfrost.18",77.4681905695693,25.9318370455811,76.0263201696128,15.730431882853,"Quercus_petraea","GDD.lastfrost"
"DayLastFrost.18",3.49697516035797,2.79905712488586,3.3094122997675,1.08878262511995,"Quercus_petraea","DayLastFrost"
"MeanTmins.18",7.63374045630446,1.67285448514319,7.74113040273075,0.77283519142095,"Quercus_petraea","MeanTmins"
"SDev.Tmins.18",1998,1998,1997.88605180131,10.3660227450852,"Quercus_petraea","SDev.Tmins"
"GDD.19",0.627471109195327,2.39396196861609,0.609153757349641,1.77932816033156,"Quercus_robur","GDD"
"GDD.lastfrost.19",77.8007819412949,25.8909415286919,76.1103778376316,15.5902292306066,"Quercus_robur","GDD.lastfrost"
"DayLastFrost.19",3.45662417109544,2.82052668651156,3.27684205663144,1.11627054644915,"Quercus_robur","DayLastFrost"
"MeanTmins.19",7.68001303214533,1.71167996733858,7.77953209273489,0.771018067796629,"Quercus_robur","MeanTmins"
"SDev.Tmins.19",1998,1998,1997.59517045455,10.3847616351614,"Quercus_robur","SDev.Tmins"
"GDD.20",0.629294498296427,2.40806147079497,0.514622208070094,1.47652772243016,"Sorbus_aucuparia","GDD"
"GDD.lastfrost.20",78.2210750231337,26.0101447072015,85.382311679965,12.879929808207,"Sorbus_aucuparia","GDD.lastfrost"
"DayLastFrost.20",3.39832552323662,2.84332282278637,1.70762109264616,0.925662116439294,"Sorbus_aucuparia","DayLastFrost"
"MeanTmins.20",7.70019340146045,1.71434594309536,8.31911839290693,0.637853952580957,"Sorbus_aucuparia","MeanTmins"
"SDev.Tmins.20",1998,1998,1994.34890371783,8.51850616567062,"Sorbus_aucuparia","SDev.Tmins"
"GDD.21",0.628023331681227,2.4018454676325,0.590890510586782,1.77876799323574,"Tilia_cordata","GDD"
"GDD.lastfrost.21",77.9808496221952,25.8751914533348,76.2648255489794,15.5311589566496,"Tilia_cordata","GDD.lastfrost"
"DayLastFrost.21",3.43087767225422,2.82630697294835,3.21442085007334,1.11914164006693,"Tilia_cordata","DayLastFrost"
"MeanTmins.21",7.6919937758299,1.71257036912471,7.80725714204182,0.769911156042271,"Tilia_cordata","MeanTmins"
"SDev.Tmins.21",1998,1998,1997.54353993889,10.387672934533,"Tilia_cordata","SDev.Tmins"
