"","GDD.1","GDD.sd.1","UtahChill.1","UtahChill.sd.1","ChillPortions.1","ChillPortions.sd.1"
"1980",282.785125789936,158.142084950986,1690.02224099099,512.773326013802,87.9198782488275,18.4543954038457
"1981",297.421997350846,157.442283522422,1889.79617117117,474.802064742692,94.15595923116,13.6893546212706
"1982",198.79822451005,151.8065164793,2221.79617117117,623.143541537566,102.387801812651,15.8852349595651
"1983",322.752131115314,143.161951184353,1685.25703828829,648.2712029903,87.3653341739487,22.6446451451033
"1984",257.983522259227,159.072747158261,2077.92342342342,714.533338732976,97.2525963423258,20.1844569776762
"1985",231.293032125012,165.803688129503,1920.60754504505,674.560863919463,95.102951663874,18.5457623689074
"1986",249.978753918129,180.375184765941,1823.61402027027,654.611353856384,92.4835032138499,18.1144235455132
"1987",289.52042039351,208.795616532704,2004.53828828829,614.788485966387,97.5345850663851,16.2440122813899
"1988",281.11913444469,165.647879306214,2173.41638513513,653.558915233104,100.32060451917,16.0615912949912
"1989",316.470683653279,164.605980467023,1925.54222972973,639.778516399723,94.0571112752216,17.973343912743
"1990",327.702366116694,164.873813046548,1930.6722972973,604.368435234819,95.3772545927335,16.9322930506993
"1991",253.567383495235,132.39141487884,1757.19087837838,710.603054263079,90.1490993406046,23.1103524073349
"1992",350.628650429667,223.250740519347,2017.00619369369,637.726055554772,97.9326465080404,15.7311160133891
"1993",379.934191700806,164.139324332113,2142.85585585586,655.316414316574,100.335050926825,16.6622230727288
"1994",340.506115815818,192.506057977294,1907.17961711712,519.732422598203,95.9789251902692,15.0857469120311
"1995",354.530979729009,151.055959900914,1946.14695945946,692.124042510976,94.9413934659355,21.5029026596459
"1996",274.882413309361,169.255843103737,1996.08023648649,628.303018899702,96.8192458753121,17.6759368480737
"1997",319.072033322238,163.081697724593,1684.86852477477,532.474357274818,88.9352452998593,16.7100234430951
"1998",317.791258365401,148.713609308631,2241.31024774775,686.489044691057,102.343768287862,16.9550096758515
