"","x","y","GDD","GDD.lastfrost","DayLastFrost","MeanTmins","SDev.Tmins","Mean.Chill.Utah","Mean.Chill.Portions","year","ID","weights"
"187",21.625,38.875,262.27998162061,0,68,5.00680841311337,6.15600101476721,1770.5,94.4776725984866,2000,7,1.80864415562071
"188",21.875,38.875,177.149985982105,0,80,3.78425524900965,6.28984448759742,1755,97.0129112811936,2000,8,1.80864415562071
"189",22.375,38.625,173.409985842183,0,80,3.95914886218119,6.18999392090289,1812,97.5697783973835,2000,9,1.81282910502335
"190",19.875,40.375,400.219972725958,0,NA,9.58095724698394,4.88229424460771,1477.5,84.3092661541062,2001,1,1.78305645529446
"191",21.125,39.875,169.60998682119,0,53,4.40202119270776,5.44086422008484,1094.5,77.5278475541932,2001,2,1.79167621309992
"192",21.375,39.875,314.029979122803,0,51,6.60797859026872,5.21454193528605,1162,80.0076178770949,2001,3,1.79167621309992
"193",21.125,39.625,168.3799870722,0,53,4.37382970391674,5.40078899878397,1144.5,81.9421149288037,2001,4,1.79595226393844
"194",21.375,39.625,200.409984568134,0,53,4.82425522582328,5.31742227527233,1137,81.0901363194818,2001,5,1.79595226393844
"195",21.625,39.125,257.279981955886,0,52,5.68957435535861,5.14795282067827,1271,82.6756747477208,2001,6,1.80443631368747
"196",21.625,38.875,300.189979655668,0,51,6.31393604347126,5.06277884769555,1380,83.9796453882057,2001,7,1.80864415562071
"197",21.875,38.875,232.099983189255,0,52,5.26468074783445,5.18972066406531,1222.5,83.87006756111,2001,8,1.80864415562071
"198",22.375,38.625,256.159982204437,0,52,5.71617009950445,5.18595915885675,1258,85.0893348615225,2001,9,1.81282910502335
"199",19.875,40.375,349.069974539801,0,5,8.98223385611113,4.67535169893606,1735,91.3174776518146,2002,1,1.78305645529446
"200",21.125,39.875,85.3399904929101,0,24,3.49648929805435,5.45512597970623,1622.5,92.7753646006997,2002,2,1.79167621309992
"201",21.375,39.875,210.199982337654,0,13,5.83574456497631,5.14301803934425,1811,93.9638933153819,2002,3,1.79167621309992
"202",21.125,39.625,86.7699906844646,0,23,3.40180844904736,5.48045373149601,1711,94.6941180022244,2002,4,1.79595226393844
"203",21.375,39.625,111.839989230037,0,13,3.86925524716919,5.42102920014434,1721.5,95.549161446676,2002,5,1.79595226393844
"204",21.625,39.125,159.579987268895,0,13,4.50659565839599,5.33549931089845,1868,95.3175482309121,2002,6,1.80443631368747
"205",21.625,38.875,196.179985556751,0,13,5.03989351875684,5.28872436952571,1899,94.8691720917304,2002,7,1.80864415562071
"206",21.875,38.875,138.499988634139,0,13,3.84723397100622,5.45956552825849,1815.5,94.3891429737622,2002,8,1.80864415562071
"207",22.375,38.625,151.619988117367,0,13,4.01127652059052,5.47129916211866,1775,93.7619408211876,2002,9,1.81282910502335
"208",19.875,40.375,350.579977635294,5.99999897181988,40,7.69872324650196,6.20946130877826,1611,89.4615817875887,2003,1,1.78305645529446
"209",21.125,39.875,179.119988396764,0,99,2.43563825793644,7.05961636449737,1534.5,91.2448306209698,2003,2,1.79167621309992
"210",21.375,39.875,286.589984653518,0,99,4.67744671852585,6.82850179735795,1657,91.6321748345078,2003,3,1.79167621309992
"211",21.125,39.625,184.619988497347,0,99,2.48063825687116,6.93289385131048,1590.5,93.5653719802627,2003,4,1.79595226393844
"212",21.375,39.625,206.399987339973,0,99,2.9287233532981,6.96885095474022,1567.5,92.9183705266617,2003,5,1.79595226393844
"213",21.625,39.125,251.689985657111,0.10999977402389,99,3.82957439693285,6.67692288486549,1642,92.6733961220606,2003,6,1.80443631368747
"214",21.625,38.875,288.299983721226,0.789999758824706,99,4.53095735991968,6.49006218381087,1678,91.3332836583687,2003,7,1.80864415562071
"215",21.875,38.875,225.919986456633,0.37999976798892,99,3.45372334150399,6.69757028635977,1596.5,93.1902661377424,2003,8,1.80864415562071
"216",22.375,38.625,230.289986135438,2.24999950267375,99,3.8919148211308,6.58422438794609,1583,92.1525234189303,2003,9,1.81282910502335
"217",19.875,40.375,244.869978209957,0.289999770000577,45,8.30914876477278,4.73051186963326,1518.5,82.911957978651,2004,1,1.78305645529446
"218",21.125,39.875,36.2199947200716,0,71,3.47914887291003,5.42490071372929,1311,85.0007134204011,2004,2,1.79167621309992
"219",21.375,39.875,157.349983965978,1.72999951429665,67,5.83819137343225,5.17409002624635,1482,85.0801510978694,2004,3,1.79167621309992
"220",21.125,39.625,38.409994000569,0,71,3.55723397748822,5.36727518579563,1364,86.3376265307276,2004,4,1.79595226393844
"221",21.375,39.625,58.6699910890311,0,71,4.08574460403241,5.28893459508524,1390,85.3734344136794,2004,5,1.79595226393844
"222",21.625,39.125,114.729986706749,0,50,4.91829777685331,5.0839664116793,1535,86.8998136712282,2004,6,1.80443631368747
"223",21.625,38.875,162.869984066114,0,49,5.57351052810616,5.00113036781489,1618,85.5611456434878,2004,7,1.80864415562071
