"","Estimate","Est.Error","l-95% CI","u-95% CI","Rhat","Bulk_ESS","Tail_ESS"
"Intercept",28.0369346704884,16.5778727048253,-7.92685326381348,59.6750482603287,0.998782051207964,1258,646
"chillmeans",3.51307331282845,5.26690997948186,-7.26843765400778,14.1969403500393,1.00107617855437,752,731
"withinsp.chillmeans",1.03501696427287,11.6681595392954,-21.5109946106865,25.4101672254988,0.999042116423964,908,835
"sd(Intercept)",27.2356283043655,6.06629588634981,17.7187711852261,41.0696093279565,1.0052426635609,209,335
"sd(withinsp.chillmeans)",23.3648320307623,3.28673497405603,17.4704654825558,29.9881696383489,1.00200835306876,590,883
"cor(Intercept,withinsp.chillmeans)",0.000288115152227487,0.322536471491412,-0.575351727739874,0.63007527067254,1.02045482017551,96,91
"sd(Intercept)",13.9787851689779,2.35185370386047,9.46501515267898,18.435562201897,1.00209257387527,422,393
"sigma",15.49353401305,0.185798615691639,15.1506380614681,15.8502881763021,0.999076525247978,2049,838
