"","x"
"mu_a_sp",30.8336935130941
"sigma_a_sp",12.9835111406397
"a_sp[1]",38.7664599149899
"a_sp[2]",28.9556116431795
"a_sp[3]",40.1527479517992
"a_sp[4]",32.7754097358038
"a_sp[5]",23.0324017221099
"a_sp[6]",32.9036579361072
"a_sp[7]",31.05256649059
"a_sp[8]",31.5668747181665
"a_sp[9]",22.4726940622619
"a_sp[10]",17.3835394831419
"a_sp[11]",30.2015466738075
"a_sp[12]",27.6940794266265
"a_sp[13]",23.5454649156237
"a_sp[14]",19.6367334210378
"a_sp[15]",48.832980477798
"a_sp[16]",56.4668728880537
"a_sp[17]",37.7911106459449
"a_sp[18]",23.1731230210262
"a_sp[19]",14.4114913653824
"a_sp[20]",43.9188830586026
"a_sp[21]",31.9198573154887
"a_sp[22]",24.3061357925768
"a_sp[23]",24.6804731898764
"a_sp[24]",21.8890731799508
"a_sp[25]",50.4785038979103
"a_sp[26]",54.4339991885223
"a_sp[27]",44.1314575895764
"a_sp[28]",53.227461015091
"a_sp[29]",38.2572641370445
"a_sp[30]",52.2337018982021
"a_sp[31]",31.4556834140257
"a_sp[32]",19.0387641525783
"a_sp[33]",28.4540164947598
"a_sp[34]",18.9979993001374
"a_sp[35]",15.1262061929217
"a_sp[36]",24.3026888475097
"a_sp[37]",21.7075261003288
"a_sp[38]",22.0025971592407
"a_sp[39]",20.2881682112475
"a_sp[40]",13.9010866021901
"mu_b_chill_sp",-8.92924366423043
"sigma_b_chill_sp",7.68515548205587
"b_chill[1]",-10.2819158311207
"b_chill[2]",-8.27384801664074
"b_chill[3]",-11.2739231454772
"b_chill[4]",-4.84059859144005
"b_chill[5]",-14.8088035989322
"b_chill[6]",-6.51273872883686
"b_chill[7]",-12.1510332130559
"b_chill[8]",-7.49227076925887
"b_chill[9]",-6.62410726965197
"b_chill[10]",-3.58652478756417
"b_chill[11]",-15.1482381861725
"b_chill[12]",-8.34061782282542
"b_chill[13]",-8.11515305806576
"b_chill[14]",-8.88404589937234
"b_chill[15]",-20.2388204363712
"b_chill[16]",-11.5307207667933
"b_chill[17]",-8.45557351897462
"b_chill[18]",6.71391963157033
"b_chill[19]",-4.60719078257458
"b_chill[20]",-6.04683161139312
"b_chill[21]",-10.3759740512932
"b_chill[22]",-9.24584521626683
"b_chill[23]",-8.14585226955482
"b_chill[24]",-12.2687542219564
"b_chill[25]",3.239424920059
"b_chill[26]",-18.0126767442848
"b_chill[27]",-13.5636008431029
"b_chill[28]",-17.0548857215417
"b_chill[29]",-13.9168741090945
"b_chill[30]",-10.7186363200701
"b_chill[31]",-3.57600264736044
"b_chill[32]",-4.25495307456545
"b_chill[33]",-7.9573551839804
"b_chill[34]",-2.83345363244632
"b_chill[35]",-6.05179831811237
"b_chill[36]",-11.5039313669748
"b_chill[37]",-6.75972337584838
"b_chill[38]",-2.39160216178433
"b_chill[39]",-13.9975676871317
"b_chill[40]",-18.3376593477306
"mu_b_photo_sp",-1.06019283513605
"sigma_b_photo_sp",5.87030366051982
"b_photo[1]",-1.31405637174969
"b_photo[2]",-0.908520885231308
"b_photo[3]",1.44782246705983
"b_photo[4]",-1.11555177824759
"b_photo[5]",0.674505519890932
"b_photo[6]",-1.63718550109947
"b_photo[7]",-0.845402714505351
"b_photo[8]",-0.656016529625776
"b_photo[9]",-0.795068148636425
"b_photo[10]",-0.800328116686085
"b_photo[11]",-0.91683743448145
"b_photo[12]",-1.80434063488984
"b_photo[13]",-0.330386039819611
"b_photo[14]",-0.290083766377079
"b_photo[15]",-14.3367605305084
"b_photo[16]",-0.936221390886879
"b_photo[17]",-1.8873686331603
"b_photo[18]",7.11847114530382
"b_photo[19]",3.29073577264643
"b_photo[20]",12.127940315281
"b_photo[21]",-0.434603572296545
"b_photo[22]",-0.375949681207346
"b_photo[23]",-0.275635322841373
"b_photo[24]",-1.38575763286213
"b_photo[25]",-8.78413635169896
"b_photo[26]",-1.26643191838042
"b_photo[27]",-2.57190148492823
"b_photo[28]",-2.68978890929385
"b_photo[29]",4.77363542058608
"b_photo[30]",1.86547541824287
"b_photo[31]",-3.9507076390423
"b_photo[32]",-8.11587729488165
"b_photo[33]",0.381938407949665
"b_photo[34]",-3.68022131757901
"b_photo[35]",-0.754648260624854
"b_photo[36]",-0.825426247544484
"b_photo[37]",0.278195220034279
"b_photo[38]",-2.6020708682144
"b_photo[39]",-4.54417415117091
"b_photo[40]",-3.24498576410782
"mu_b_force_sp",-7.91944394930972
"sigma_b_force_sp",9.12525639552637
"b_force[1]",-9.90518922206013
"b_force[2]",-1.70233029506256
"b_force[3]",-9.38177714539827
"b_force[4]",-3.02617170638103
"b_force[5]",-11.0487974465875
"b_force[6]",0.437612935850913
"b_force[7]",-10.2056498370403
"b_force[8]",-8.63037932678793
"b_force[9]",2.46950657787284
"b_force[10]",-2.65095551266006
"b_force[11]",-3.80355657935745
"b_force[12]",-10.2648095287384
"b_force[13]",-6.66364297046494
"b_force[14]",-7.98206631389266
"b_force[15]",-3.10530766002087
"b_force[16]",-20.3045606305403
"b_force[17]",-4.45561393802878
"b_force[18]",-14.2664291482973
"b_force[19]",-1.81834397976745
"b_force[20]",-15.2301986202214
"b_force[21]",-6.00212011729987
"b_force[22]",0.367983193784666
"b_force[23]",-0.263883619142106
"b_force[24]",-8.28502630681056
"b_force[25]",-12.6321677578261
"b_force[26]",-23.0160183717323
"b_force[27]",-29.3600342964983
"b_force[28]",-24.4556120332229
"b_force[29]",-15.5710239904764
"b_force[30]",-21.7212704471597
"b_force[31]",-6.04930928912539
"b_force[32]",10.9068125327221
"b_force[33]",-1.91645007928719
"b_force[34]",-5.09496341439417
"b_force[35]",-5.6572053245012
"b_force[36]",-3.56543877773565
"b_force[37]",-2.94749494949167
"b_force[38]",-10.0124479802128
"b_force[39]",-10.7065814066099
"b_force[40]",-0.344095699937113
