"","x"
"mu_a_sp",31.1507364890908
"sigma_a_sp",12.6476916671446
"a_sp[1]",38.7726262930884
"a_sp[2]",28.9504065468681
"a_sp[3]",40.3811062009154
"a_sp[4]",33.5132586989681
"a_sp[5]",22.1692904237966
"a_sp[6]",33.3205755063741
"a_sp[7]",30.3580300793316
"a_sp[8]",31.5154473186668
"a_sp[9]",21.9194585655748
"a_sp[10]",17.8144626557622
"a_sp[11]",30.5623008150199
"a_sp[12]",27.8666726735767
"a_sp[13]",23.8543463581555
"a_sp[14]",20.2626948204308
"a_sp[15]",49.0216595367282
"a_sp[16]",56.8195758750448
"a_sp[17]",37.7075304994413
"a_sp[18]",23.7565999326322
"a_sp[19]",16.8559847168268
"a_sp[20]",44.2640089748149
"a_sp[21]",31.0444189305858
"a_sp[22]",24.7313396011851
"a_sp[23]",24.9421628151432
"a_sp[24]",21.5845752458427
"a_sp[25]",49.752217654137
"a_sp[26]",54.2310518568981
"a_sp[27]",43.7419894324234
"a_sp[28]",53.095407444506
"a_sp[29]",38.2884347832769
"a_sp[30]",51.9386856117379
"a_sp[31]",32.2309973640908
"a_sp[32]",20.7959979687957
"a_sp[33]",28.5831630917059
"a_sp[34]",19.5910201265771
"a_sp[35]",16.8358536158638
"a_sp[36]",24.8593173373727
"a_sp[37]",22.1720814621182
"a_sp[38]",22.7547555164661
"a_sp[39]",20.0169190892534
"a_sp[40]",17.3135562561305
"mu_b_chill_sp",-9.00815351843353
"sigma_b_chill_sp",7.52060585347961
"b_chill[1]",-10.660609471978
"b_chill[2]",-7.86000420959437
"b_chill[3]",-10.7427799624025
"b_chill[4]",-6.99369617660501
"b_chill[5]",-16.374355180019
"b_chill[6]",-6.4792272317832
"b_chill[7]",-12.4987730443051
"b_chill[8]",-7.24325276793209
"b_chill[9]",-5.72253921156821
"b_chill[10]",-3.21499158481482
"b_chill[11]",-15.4128994255769
"b_chill[12]",-7.98974211697514
"b_chill[13]",-7.81394061221063
"b_chill[14]",-8.44195468397587
"b_chill[15]",-19.9177784536562
"b_chill[16]",-11.3566209918588
"b_chill[17]",-8.56789855971915
"b_chill[18]",6.73430997369714
"b_chill[19]",-7.67516664848333
"b_chill[20]",-4.5471069167351
"b_chill[21]",-10.0396807324663
"b_chill[22]",-9.2190181038158
"b_chill[23]",-7.76070869953889
