"","x"
"mu_a_sp",31.0672694130194
"sigma_a_sp",12.4970068239506
"a_sp[1]",38.6718095534224
"a_sp[2]",30.2198871451646
"a_sp[3]",40.3423843126271
"a_sp[4]",33.4133488747223
"a_sp[5]",22.0793651792015
"a_sp[6]",33.2462668432312
"a_sp[7]",30.493365846617
"a_sp[8]",31.6216563308379
"a_sp[9]",34.8253135794201
"a_sp[10]",21.958553299668
"a_sp[11]",17.8116542034158
"a_sp[12]",30.6604158535813
"a_sp[13]",27.9218746811984
"a_sp[14]",23.8351016963118
"a_sp[15]",20.286433461918
"a_sp[16]",49.0117545162065
"a_sp[17]",56.859033600704
"a_sp[18]",37.6451304996566
"a_sp[19]",23.6841334032641
"a_sp[20]",16.7842763345901
"a_sp[21]",44.2721929450305
"a_sp[22]",23.0940372422819
"a_sp[23]",31.1218094330718
"a_sp[24]",24.6634253590424
"a_sp[25]",23.5483317594325
"a_sp[26]",21.5977454839722
"a_sp[27]",49.7782870056696
"a_sp[28]",56.469736150756
"a_sp[29]",43.4090467062757
"a_sp[30]",52.3674334912347
"a_sp[31]",38.4799148209885
"a_sp[32]",51.8627002533031
"a_sp[33]",32.1356733896885
"a_sp[34]",20.807914640745
"a_sp[35]",28.6173702918494
"a_sp[36]",19.6216249718711
"a_sp[37]",16.5647702322976
"a_sp[38]",24.8570955695474
"a_sp[39]",22.1842266131262
"a_sp[40]",22.8497556615475
"a_sp[41]",19.9980143550629
"a_sp[42]",29.6268721429111
"a_sp[43]",16.9428579465512
"mu_b_chill_sp",-9.4389018545539
"sigma_b_chill_sp",7.6486956855186
"b_chill[1]",-10.8171255260196
"b_chill[2]",-9.0863042180898
"b_chill[3]",-11.0363401576476
"b_chill[4]",-7.13616508979139
"b_chill[5]",-16.7643567607055
"b_chill[6]",-6.7610053771057
"b_chill[7]",-12.6657836187739
"b_chill[8]",-7.39292854054125
"b_chill[9]",-6.8803103958793
"b_chill[10]",-5.70783799687679
"b_chill[11]",-3.22144407927192
"b_chill[12]",-15.6001626232143
"b_chill[13]",-8.21418516726731
"b_chill[14]",-8.1793837167699
"b_chill[15]",-8.68800259461052
"b_chill[16]",-19.9439251097775
"b_chill[17]",-9.54068619470894
"b_chill[18]",-8.87624318201845
"b_chill[19]",6.94208143485789
"b_chill[20]",-7.76046285061511
"b_chill[21]",-4.53681197704848
"b_chill[22]",-16.682264154161
"b_chill[23]",-10.1568628549914
"b_chill[24]",-9.40211745690322
"b_chill[25]",-4.26958783790999
"b_chill[26]",-12.9240218913438
"b_chill[27]",2.74230798396624
"b_chill[28]",-21.5022063592739
"b_chill[29]",-13.9717624700602
"b_chill[30]",-17.5421520266367
"b_chill[31]",-12.7715218037048
"b_chill[32]",-10.3905943477309
"b_chill[33]",-5.3298964265393
"b_chill[34]",-5.52425096050186
"b_chill[35]",-8.11669908477317
"b_chill[36]",-2.70284016757001
"b_chill[37]",-7.0365522785052
"b_chill[38]",-11.4264351583798
"b_chill[39]",-6.59258083467862
"b_chill[40]",-2.52830897701656
"b_chill[41]",-14.2671784203867
"b_chill[42]",-14.151282584202
"b_chill[43]",-18.40715150983
"mu_b_photo_sp",-1.07055485898848
"sigma_b_photo_sp",5.7408630044262
"b_photo[1]",-0.930311383624085
"b_photo[2]",-0.791446812632276
"b_photo[3]",1.59578180701629
"b_photo[4]",-0.842153881141863
"b_photo[5]",2.39349021118779
"b_photo[6]",-1.356936564987
"b_photo[7]",-2.67759741870432
"b_photo[8]",-2.78054648004462
"b_photo[9]",-1.66032942939906
"b_photo[10]",-2.01001213253006
"b_photo[11]",-1.61709947519383
"b_photo[12]",-0.930486683125235
"b_photo[13]",-1.87179578798157
"b_photo[14]",-0.431187939383526
"b_photo[15]",0.224564275881004
"b_photo[16]",-14.2101264007132
"b_photo[17]",0.687830783051361
"b_photo[18]",-1.10296655256506
"b_photo[19]",6.86706735716438
"b_photo[20]",6.82377015337417
"b_photo[21]",10.3746908325718
"b_photo[22]",-0.757971305725343
"b_photo[23]",-1.77998316204545
"b_photo[24]",-0.439090572470976
"b_photo[25]",-0.697269257802821
"b_photo[26]",-1.89882958021204
"b_photo[27]",-8.21306069922144
"b_photo[28]",-1.46997156241789
"b_photo[29]",-2.45664329535865
"b_photo[30]",-2.67635047279856
"b_photo[31]",3.87392765763397
"b_photo[32]",1.86736135322655
"b_photo[33]",-3.03425007670891
"b_photo[34]",-7.64227064828091
"b_photo[35]",0.52625278215588
"b_photo[36]",-4.14975465695367
"b_photo[37]",1.11389906904
"b_photo[38]",-0.75895364109086
"b_photo[39]",-0.0203354053697219
"b_photo[40]",-2.58758507805495
"b_photo[41]",-2.59313483403141
"b_photo[42]",-5.54495317076992
"b_photo[43]",-2.91914704135174
"mu_b_force_sp",-8.38462415633837
"sigma_b_force_sp",8.91651324716031
"b_force[1]",-10.3232031613699
"b_force[2]",-1.18670155312753
"b_force[3]",-10.2730231041289
"b_force[4]",-3.04714480912433
"b_force[5]",-10.198245145256
"b_force[6]",-0.667945439040958
"b_force[7]",-11.6275489839401
"b_force[8]",-8.91934126093857
"b_force[9]",-15.6650890119441
"b_force[10]",0.165164935362576
"b_force[11]",-1.13815112079253
"b_force[12]",-5.17822373539765
"b_force[13]",-11.1472515948818
"b_force[14]",-7.21044027190818
"b_force[15]",-8.78353226115665
"b_force[16]",-3.75520771240077
"b_force[17]",-19.0675965902619
"b_force[18]",-5.33653793112882
"b_force[19]",-15.1461519673307
"b_force[20]",-2.3378042918895
"b_force[21]",-15.3850565809626
"b_force[22]",-3.42955489765426
"b_force[23]",-6.64566451664004
"b_force[24]",-0.819614891602025
"b_force[25]",-1.61979013101729
"b_force[26]",-6.57798179821763
"b_force[27]",-13.2781003013334
"b_force[28]",-25.6845648528655
"b_force[29]",-28.9852311174242
"b_force[30]",-24.2631856520061
"b_force[31]",-16.0589452187747
"b_force[32]",-22.0495771778787
"b_force[33]",-6.4249222199365
"b_force[34]",9.38642567020018
"b_force[35]",-2.50267541092707
"b_force[36]",-3.47193808384165
"b_force[37]",-6.54798507606428
"b_force[38]",-4.28448152257226
"b_force[39]",-3.68426300296707
"b_force[40]",-8.53025084366828
"b_force[41]",-9.09158596555327
"b_force[42]",-8.702955562296
"b_force[43]",-0.462072043407812
