"","x"
"mu_a_sp",13.859461835493
"sigma_a_sp",9.88421365574399
"a_sp[1]",24.0747273538117
"a_sp[2]",8.07576272486313
"a_sp[3]",23.0478458076787
"a_sp[4]",19.4211117957498
"a_sp[5]",19.8181257464275
"a_sp[6]",15.3464436713207
"a_sp[7]",16.2239836362063
"a_sp[8]",11.5704181254899
"a_sp[9]",8.88966252663199
"a_sp[10]",9.67942624866187
"a_sp[11]",11.7572471406167
"a_sp[12]",9.38717114661022
"a_sp[13]",7.27431473639649
"a_sp[14]",2.11954878945771
"a_sp[15]",27.1626292445545
"a_sp[16]",33.7408217832851
"a_sp[17]",23.2172843316483
"a_sp[18]",3.22930865612545
"a_sp[19]",8.91038722573512
"a_sp[20]",25.0962013484993
"a_sp[21]",14.7381997822056
"a_sp[22]",8.84030760268216
"a_sp[23]",3.52011581551426
"a_sp[24]",3.44031438779456
"a_sp[25]",28.7921875430681
"a_sp[26]",25.7082784768726
"a_sp[27]",7.40841807845739
"a_sp[28]",15.6667921261841
"a_sp[29]",21.2062490881925
"a_sp[30]",22.7127527794067
"a_sp[31]",18.868921510074
"a_sp[32]",9.49552207365632
"a_sp[33]",12.0157049839446
"a_sp[34]",7.56131667496151
"a_sp[35]",-0.726341026456859
"a_sp[36]",8.08166258065607
"a_sp[37]",5.36181473822142
"a_sp[38]",18.2480260713104
"a_sp[39]",15.1162416398106
"a_sp[40]",1.07506761692427
"mu_b_chill_sp",-10.5010808524488
"sigma_b_chill_sp",6.80376481863459
"b_chill[1]",-11.6359061753219
"b_chill[2]",-9.0214795840697
"b_chill[3]",-14.7551349030377
"b_chill[4]",-9.75955126821148
"b_chill[5]",-18.283058399229
"b_chill[6]",-9.66117434826046
"b_chill[7]",-13.5364061145257
"b_chill[8]",-8.04759077104482
"b_chill[9]",-4.06374221754448
"b_chill[10]",-4.76467758293309
"b_chill[11]",-12.9850858852534
"b_chill[12]",-8.64243765278213
"b_chill[13]",-9.21772114437846
"b_chill[14]",-12.093867631308
