"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_force[24]",-1.42467115674908,0.00572609383730547,0.633796305480733,-2.6784915078585,-1.84837933661075,-1.41808248076083,-0.991439777732827,-0.1871719461465,12251.3087526518,0.999593606743561
"b_force[25]",-1.80532755226017,0.00583204545675363,0.618521257150196,-3.05983314921593,-2.21873801380726,-1.80518998718564,-1.38398775922385,-0.619080310443209,11247.7967290935,0.999656878766483
"b_force[26]",-1.38703751878907,0.00277992493788451,0.340170646663815,-2.04570181941298,-1.61844131275877,-1.38638000036756,-1.15446405123547,-0.717882935125106,14973.6449910205,0.999721257971934
"b_force[27]",-0.10986786998368,0.00797708145230861,0.704138154510846,-1.4520600382986,-0.583066922692424,-0.131351277894612,0.353675381319881,1.28017427417688,7791.61889753557,0.999594611204982
"b_force[28]",-0.791831718746362,0.00613856690507397,0.625131412482534,-1.99397005848493,-1.21783347364927,-0.795668465957269,-0.380959895145135,0.435918157018617,10370.7140024235,0.99977252096178
"b_force[29]",-1.90533337763752,0.00353513904114399,0.394467005309295,-2.66730786226086,-2.18206553572621,-1.90795530116697,-1.63584860352801,-1.13239181908114,12451.1185039805,0.999584514061728
"b_force[30]",-1.47943377258686,0.00682863362737826,0.748499825427626,-2.95092108955283,-1.96364512488196,-1.47739655853318,-0.980931249036882,-0.0381475498134788,12014.778866735,0.999480968702706
"b_force[31]",-0.0308697964032071,0.0026800483626195,0.262128988659877,-0.55449013059593,-0.205404947944827,-0.0358213027509034,0.14595558596152,0.474116198559125,9566.31862017369,0.99955190377623
"b_force[32]",-2.14183789826617,0.00616545041874429,0.660879282548667,-3.46733779279158,-2.57689051396394,-2.12844167825881,-1.6903114925087,-0.870975223701682,11489.857861793,0.999690445883298
"b_force[33]",-2.14563622839694,0.0049143268495577,0.434640623422123,-3.00884730750034,-2.43668162224232,-2.14732660230528,-1.85836981435128,-1.28578745033947,7822.26553148483,1.00008876962638
"b_force[34]",-1.9316439305386,0.00367980779195768,0.42902911980592,-2.77940929740439,-2.22784398513651,-1.92701398297069,-1.63788496018911,-1.11004042626867,13593.2489695405,0.999612317509593
"b_force[35]",-1.82672035474533,0.00475326358957171,0.43638241582973,-2.6981049901434,-2.1148251899544,-1.82692816526854,-1.53265749970307,-0.989137472923808,8428.50769064034,1.0000630403312
"b_force[36]",-0.3320062994202,0.00547967563787543,0.576804375300429,-1.4174395592282,-0.719993309565007,-0.339195926181314,0.0437712125479564,0.836126766669302,11080.1946157984,0.99979121040546
"b_force[37]",-1.48821933901693,0.00634343139781246,0.532086896292298,-2.53042139825658,-1.83567565002405,-1.48908110115091,-1.12777016044421,-0.461787115489097,7035.85097901315,0.999674831768508
"b_force[38]",-1.73761285872701,0.00369431382727279,0.42193944841356,-2.56583251010741,-2.01371685719751,-1.73838382170383,-1.46140234171344,-0.90787566487144,13044.6577993588,0.99976714586675
"b_force[39]",-1.60416816680627,0.00413130324023082,0.43558200774737,-2.46007811974634,-1.89565501119961,-1.5999386355292,-1.32070650020671,-0.72950027472599,11116.4397246343,0.999981467148058
"b_photo[1]",-0.401128447875474,0.00524914517942215,0.531394582797196,-1.45022343221186,-0.755576336940337,-0.39774848279591,-0.0435467973073294,0.633663714837877,10248.4238024433,0.999655896696602
"b_photo[2]",-0.635547025030172,0.00678198839091361,0.68244133095842,-2.03347795734293,-1.08480705204397,-0.635230057861525,-0.165914582746937,0.675636185366201,10125.5018774793,0.999405952251911
"b_photo[3]",-1.00068448880637,0.00820582660154289,0.733313970764213,-2.50535221571026,-1.47791523205517,-0.973973745895796,-0.4978840171949,0.388350694521007,7986.1092477878,0.999858796356018
"b_photo[4]",0.202750202451384,0.00684124490828891,0.629665680059472,-1.03489084643439,-0.223134513383771,0.210185082405474,0.609202146045993,1.43410766660572,8471.29429671053,0.999461927605819
"b_photo[5]",-0.567753605905233,0.00698588661087687,0.604647947227334,-1.7609507174469,-0.977021599545796,-0.560833508961961,-0.148490114791507,0.577714512371156,7491.38472411629,0.999983855819187
"b_photo[6]",-0.349438715187778,0.0061978536061878,0.664421138421755,-1.66630680434874,-0.787740563611808,-0.348126996234235,0.0925652373855629,0.95479144454865,11492.2285420123,0.999673923900675
"b_photo[7]",-0.0810037079479908,0.00265598098218633,0.332826313485128,-0.730048686019596,-0.300718196889086,-0.0835558237995418,0.133426265777355,0.578602679454634,15703.0996695919,0.999474434233603
"b_photo[8]",-0.105272170378879,0.00295771823742537,0.315864777853226,-0.738388040489628,-0.316859366659398,-0.107696608991326,0.106928066789484,0.518896682491565,11404.82963628,0.99962544960996
"b_photo[9]",-0.610173228331252,0.00755928246917472,0.667876913233088,-1.94109330018673,-1.04320303862749,-0.604968425005302,-0.16723771102261,0.701878930709377,7806.05693496654,0.999812376881394
"b_photo[10]",-0.304350968448479,0.00745905483486515,0.73881029978069,-1.77268263166527,-0.808103594880145,-0.303909756710936,0.195234907851056,1.15974286884835,9810.66130906373,0.999874388087762
"b_photo[11]",0.502746882879513,0.00694908887351917,0.585181400069016,-0.614078329260784,0.104218214876955,0.499476922479628,0.901527491026076,1.6516555980466,7091.29080012925,1.00027568371896
"b_photo[12]",-0.0838844944104881,0.00106276577847872,0.119983096700872,-0.318322577727852,-0.163728616129726,-0.0852029147489526,-0.0059421097319653,0.159403028503332,12745.7386870151,0.999705325762062
"b_photo[13]",-0.155557606517893,0.00113221912343483,0.138174884604532,-0.435662130427865,-0.24530787260841,-0.157231054144166,-0.0660145491385284,0.127812807444387,14893.5164430542,0.999580882518613
"b_photo[14]",-0.0990865081559943,0.00525589735060007,0.566382394575203,-1.2148661897439,-0.473801481718911,-0.102241031424961,0.283454673710456,1.01095822726179,11612.5003777891,0.999871020557321
"b_photo[15]",-0.361687251467779,0.00700979055131883,0.735953451660682,-1.86267451170882,-0.838363151218216,-0.357612542023965,0.120892147642249,1.08777768237563,11022.7665502641,0.999603471968874
"b_photo[16]",-0.265147633593067,0.00408172674224361,0.467072832575825,-1.21461555191742,-0.576685397606858,-0.260535509386779,0.0469401638404045,0.639980514752952,13094.272080256,0.999875237337359
"b_photo[17]",-0.559043274975651,0.00812039532718082,0.805465758902424,-2.21012252068673,-1.07232634275048,-0.549602712753045,-0.0225531375721928,1.0216608858107,9838.74762416886,0.999580837715801
"b_photo[18]",-0.845326201815456,0.00727595037623949,0.707883864067513,-2.34305686116887,-1.30189353061555,-0.818729847352944,-0.359418751014146,0.489948648108015,9465.52199360961,0.999576150633222
"b_photo[19]",-2.04846465748937,0.00314727012930851,0.296259332435941,-2.61998963519041,-2.24782048372674,-2.05256104872574,-1.84491054137348,-1.4703422853766,8860.86337043882,0.999698579267586
"b_photo[20]",-0.382614241593299,0.00730818579290448,0.750455216818897,-1.8589073640581,-0.869807700425813,-0.389792054161247,0.116043357079549,1.07276126188292,10544.6071068403,0.999530779104663
"b_photo[21]",-0.387379876126151,0.00798327423703541,0.803174475113745,-2.00376846964645,-0.905887437416474,-0.375943128055822,0.141449304975817,1.18032212341079,10121.7987938726,0.999559968257024
"b_photo[22]",1.37321491141119,0.00698659010616451,0.60229098332602,0.230230352421918,0.952712426666902,1.35950661236241,1.78040543147222,2.60093755534681,7431.59774124935,0.999853468155855
"b_photo[23]",1.09952704518646,0.0030607819337381,0.305224585034466,0.494598863936251,0.893051889634854,1.10362501162244,1.30667447005769,1.68932957986007,9944.30063546089,0.999719554812201
"b_photo[24]",-0.381519853747684,0.00890611267419047,0.813999857162005,-2.01377446543618,-0.911691287355137,-0.370340588444409,0.158627690830447,1.18177937355224,8353.57328332434,0.999655909394205
"b_photo[25]",-0.21102663008005,0.00656968835463681,0.68684673577574,-1.5669534752077,-0.663823755014992,-0.212554257709155,0.245882319476401,1.13362216112385,10930.2511295516,0.999887333016529
"b_photo[26]",0.0190951330400893,0.00249284989635067,0.287201739984283,-0.548854345883104,-0.176112349507696,0.0168434584638524,0.213829605922876,0.576530792048327,13273.3906328685,0.999724832601287
"b_photo[27]",0.89315392765862,0.0131597512788556,0.92321768659355,-0.779969828843722,0.265708488643021,0.853298654081185,1.45693815393387,2.87558338081176,4921.67429330458,0.999887542625346
"b_photo[28]",-0.441964704111366,0.00794117711251916,0.734235398597866,-1.94259760863941,-0.910426162985707,-0.428624591898819,0.0321400117804772,0.99247007026275,8548.71567361751,0.999914940199883
"b_photo[29]",-0.201475021449179,0.00217271105165328,0.24292881360825,-0.675347363633869,-0.361999752181568,-0.204287149630894,-0.0377730826204247,0.280207262984473,12501.2693224058,0.999810940477832
"b_photo[30]",-0.404337306451905,0.00794685680464534,0.805186298509179,-1.99370629430936,-0.939137812744993,-0.389496884552868,0.126198364302087,1.1786751420073,10266.0169553606,0.999465623112871
"b_photo[31]",-0.89273310410356,0.00827880225162038,0.611916131559376,-2.13370275881676,-1.29581617842355,-0.881123205784987,-0.478194710645715,0.278622282124051,5463.22121944065,1.00011299233924
"b_photo[32]",0.864082831115307,0.0118587628989965,0.882846076324432,-0.746314348833813,0.252869763956547,0.815904190931177,1.42512892311245,2.74608824942155,5542.31506339444,0.999819913659008
"b_photo[33]",-0.137815293303088,0.00866489398953639,0.719882800850366,-1.56892999036682,-0.611942129084893,-0.143083566211011,0.340334934230993,1.27724986182187,6902.35175657567,1.00080436386521
"b_photo[34]",0.768015718033873,0.00547626107928069,0.515272009718675,-0.218380316806671,0.414105278765474,0.754456247642791,1.11560344926932,1.78126896091258,8853.29251396178,0.999769599665443
"b_photo[35]",-0.480595815500835,0.00572109729448554,0.619637067077095,-1.71991965921062,-0.883658032075197,-0.472192576350497,-0.0778720458414838,0.747609110275575,11730.4888799894,0.999547897128454
"b_photo[36]",-0.196753865506398,0.00725485550268978,0.749441634067986,-1.6911065980306,-0.707673674343603,-0.189630632911235,0.298338822051741,1.31207883745598,10671.3188933825,0.999553313927822
"b_photo[37]",-0.377036022589106,0.00535093550421562,0.540610539576888,-1.42912213407108,-0.737361423872368,-0.372598244891117,-0.0290237800061734,0.707511521279078,10207.2695561516,0.999463009671907
"b_photo[38]",-0.731997868690645,0.00555903378059563,0.537018357132099,-1.79854500086767,-1.07443345874454,-0.72943066986098,-0.370432762930353,0.311909777051838,9332.10543847678,0.999652933577786
"b_photo[39]",-0.523783158090081,0.00629025865806013,0.584480408353238,-1.72385502005325,-0.91360071032357,-0.508491055970385,-0.126864742805059,0.596499711995159,8633.81837147061,0.999826735896166
"b_chill[1]",-5.6859993240477,0.0172976245236671,1.61653949659237,-8.90357367053277,-6.73271480350484,-5.67883980452885,-4.60681706213763,-2.49009232497929,8733.72893473392,0.999683035379678
"b_chill[2]",-3.16269498459775,0.0150539000909627,1.62921136645978,-6.3802591818578,-4.24138189363807,-3.16566077616629,-2.03953564208814,-0.0602784763009203,11712.6941786718,0.99962572506198
"b_chill[3]",-2.93914710426634,0.0201269786947137,1.9014258556501,-6.66587804827114,-4.23444914527669,-2.94132816808012,-1.64915612729588,0.806742581421004,8924.86419858984,0.999976995340749
"b_chill[4]",-6.28195062016264,0.0149285980631974,1.50868660318131,-9.21342302143145,-7.3082399673318,-6.28446959028413,-5.2257191303341,-3.38525790179324,10213.1572164927,0.999459192045411
"b_chill[5]",-2.0154916399047,0.00540425077251479,0.642584656739372,-3.28648123942401,-2.44298452307787,-2.01928745049157,-1.58645431811801,-0.74086318628029,14138.0566138794,0.999534522375401
"b_chill[6]",-2.31167986782186,0.0182966822110013,1.85375538573788,-5.98371123792557,-3.5573846548553,-2.28092173611067,-1.07813086461777,1.32313449673461,10265.0285485781,0.999945261305518
"b_chill[7]",-1.97371342364758,0.0134703032431088,1.33470204142869,-4.60955921418205,-2.86100247411727,-1.97882652589302,-1.10013937143759,0.671373680738383,9817.79374610575,0.999606309040708
"b_chill[8]",-0.451583861718847,0.00666759093710527,0.790747854057324,-2.007966021454,-0.993277027496899,-0.447577204484157,0.0740496216322256,1.12028930540493,14064.9485804627,0.999610811849551
"b_chill[9]",-3.73750830457905,0.0168876958169437,1.55475469138763,-6.76661952101556,-4.78550653983878,-3.73262973549932,-2.65952184682975,-0.695009162277761,8475.84402850813,0.999732993048353
"b_chill[10]",-0.251336104118058,0.0133663426154626,1.65642364522836,-3.46029884823822,-1.36033989509206,-0.251758649896456,0.854548273861853,3.06017513841675,15357.3988866642,0.999570974557617
"b_chill[11]",-10.3963545136129,0.0126946688183407,1.2767593507961,-12.9343191531007,-11.2857849017218,-10.3756137703327,-9.51888003309124,-7.95857186866496,10115.2202536031,0.999810990571724
"b_chill[12]",-1.37424383714611,0.00186430182577006,0.215962148997749,-1.79832133432276,-1.52034108586384,-1.37408039459488,-1.22624903655967,-0.954471230077951,13419.0827499935,0.999617458660973
"b_chill[13]",-0.668581594105605,0.00210844238950102,0.261484603103925,-1.1807589043286,-0.845878957420618,-0.667101814177716,-0.490194284339018,-0.151899612309729,15380.4401894282,0.999524241035272
"b_chill[14]",-4.66624724490674,0.0173180281873634,1.51698000119305,-7.69123099248113,-5.69536976912895,-4.66208631062118,-3.67608799649434,-1.70605672622625,7672.95809610389,0.99975651367166
"b_chill[15]",-3.07112256412199,0.0242699321396388,2.35532068647862,-7.55031115858152,-4.69960732560312,-3.07227965595367,-1.48125824447843,1.57046365814246,9418.09287522276,1.00047911208286
"b_chill[16]",-3.009615339903,0.0187360564262937,1.74227137951099,-6.35840757370609,-4.18629318573213,-2.99788218359167,-1.85015577332489,0.451561430339023,8647.19461967624,0.999547751389323
"b_chill[17]",-4.84056718862663,0.0507704011423423,4.87546252461353,-14.460644544736,-8.11741459143718,-4.73357912869584,-1.65603999833012,4.61035519047442,9221.68865753204,0.999621523844122
"b_chill[18]",-4.02151014803858,0.0150398461279761,1.71082578010966,-7.39288041954814,-5.17163394762951,-4.01904079435975,-2.85345970781075,-0.70687921278793,12939.7172287051,0.999531777124684
"b_chill[19]",-4.48097351707908,0.00272404403739749,0.319674190294363,-5.11034511892877,-4.69967069225024,-4.47651248139299,-4.26101182663942,-3.86244215684901,13771.6792527575,0.999491556445427
"b_chill[20]",-2.94945340373141,0.0234580654235232,2.37543152944257,-7.58323501555912,-4.56901403849053,-2.92661098503607,-1.32343554447888,1.68506575154728,10254.1731574751,0.999568848086246
"b_chill[21]",-3.18900651938002,0.0457410665968646,4.66803292138628,-12.4487716629553,-6.33000472988931,-3.18630607858315,-0.122961738281278,6.11436344768049,10414.90339277,0.999580228064266
"b_chill[22]",4.28095980885323,0.0194494371234303,1.67434040408969,1.00259037125507,3.14896897166063,4.26061338619411,5.41915091968012,7.57068182350032,7410.94244860483,0.999734304108339
"b_chill[23]",-3.38254708707553,0.00439007522615518,0.474937191940697,-4.3161116867884,-3.70528911217172,-3.3767868664731,-3.06383528063461,-2.44992882374716,11703.8416157519,0.999563060887225
"b_chill[24]",-10.755153265583,0.025455699811176,2.85128168510711,-16.5529130848427,-12.6765033273204,-10.7031617090438,-8.81687550100626,-5.32969958216751,12546.1410893097,0.999912503022144
"b_chill[25]",-5.59343101773427,0.0149360511924696,1.65277275293334,-8.85007421824337,-6.71197370121465,-5.59432620763505,-4.46640576986928,-2.42203448961664,12244.8847616027,0.999765009435751
"b_chill[26]",-0.224699162867875,0.0116895167177607,1.17711835866314,-2.51893338996714,-1.02605246587978,-0.212536251218099,0.556083196564215,2.06367650351764,10140.2147699746,0.999584264505609
"b_chill[27]",-26.6583717561749,0.0282539484696706,2.50918635420693,-31.5809148626801,-28.3355297634453,-26.6273127604618,-24.9402252376773,-21.8195277400174,7886.92183297616,0.999663794946631
"b_chill[28]",-3.39405325111276,0.0211049373967079,1.96801440153266,-7.29233157174878,-4.723279633871,-3.42393449093878,-2.03567015072346,0.403562679223439,8695.37683365615,0.99972316107622
"b_chill[29]",-0.582619487100369,0.0103022553016647,1.04996392020416,-2.63403855358471,-1.29095117813991,-0.573819481115308,0.132902597957736,1.47548057936151,10386.8565906565,0.999672292917185
"b_chill[30]",-5.5630860605183,0.0455835570078431,4.73909529338305,-14.9380652141808,-8.61672587578013,-5.54740723064401,-2.402917145624,3.63958630580501,10808.72482432,0.99977167301105
"b_chill[31]",-0.62878807902098,0.0078958432334358,0.645418953046989,-1.91333545680738,-1.06198050159957,-0.628820372779589,-0.186753319061949,0.618237256798274,6681.69111261956,0.999873882737513
"b_chill[32]",-4.92081340551028,0.0452722928386024,4.27313621585309,-13.5142531291678,-7.71913971463812,-4.83786472835544,-2.09242685168052,3.31550200783316,8908.99046383123,0.999975530785785
"b_chill[33]",-4.40143814748006,0.0175106551439404,1.41663695163612,-7.16824508739677,-5.35122134322209,-4.39306194886243,-3.43826493058488,-1.66775500248685,6545.04054677379,1.00023549668727
"b_chill[34]",-3.3475495393353,0.0142788715823841,1.45040505894481,-6.10516622384208,-4.32617460531597,-3.37254299298048,-2.33048284588165,-0.475119535370878,10317.8886394554,0.999953005496144
"b_chill[35]",-5.57754556662653,0.0151422459386942,1.33443763186806,-8.22486566681066,-6.48508479352471,-5.56613753275687,-4.67588849943514,-2.95335048475986,7766.33232508995,1.00064263775075
"b_chill[36]",-3.29609337114311,0.0243933901135953,2.38069176628962,-7.89359227754835,-4.91764015999631,-3.32381159247357,-1.69476135034349,1.4414865104704,9524.93492397312,0.99970913748471
"b_chill[37]",-5.24057234759769,0.0374365081869333,2.84654073377413,-10.9728853672057,-7.15900320319582,-5.1821663445869,-3.33532586714526,0.241791485896837,5781.54802837207,0.999758339088402
"b_chill[38]",-1.2900052149404,0.00894321464149493,0.949360572913824,-3.14499903381148,-1.92047394186675,-1.2871269724978,-0.661669832494626,0.556225817585757,11268.7326284889,0.999877457405782
"b_chill[39]",-5.19312948071381,0.00766999621173233,0.998592381506902,-7.13749096349875,-5.8505592472203,-5.20407550804682,-4.52660322889777,-3.25676680273069,16950.6438066943,0.999818814746256
