"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_ppc[880]",32.0927934146869,0.402133631349216,24.4444538086624,-15.7092439474697,15.4790773186319,31.8686414545779,48.3747078833394,80.9108990711591,3695.04629654238,1.00044222982764
"y_ppc[881]",29.3547775812682,0.413755148993199,25.0398743028135,-19.4373803230641,12.3735660021556,29.292189481494,46.4879332145889,76.7581069936053,3662.49858900524,0.999839383244246
"y_ppc[882]",23.3990167003757,0.379722706003618,24.2832372786982,-24.240554079755,6.78758570936891,23.4893473351279,39.5512890453429,71.4690608781042,4089.59247265524,1.00075029336761
"y_ppc[883]",22.5410336822949,0.381005297322652,24.0515710340852,-24.4054558708034,6.605094101344,22.2046504835114,38.6201532292513,70.5337565705974,3984.96830093988,0.999598067018019
"y_ppc[884]",22.2000557547783,0.39956413208935,24.1966593168087,-25.1395367122851,5.52263542812181,21.8944326415748,38.9486608365352,70.7474831973832,3667.22729218111,0.999938823494728
"y_ppc[885]",33.029593285686,0.391011600248465,24.6605254536559,-16.5076822995375,16.6961978735743,32.922813914083,49.6942489453927,80.3519256692567,3977.63902893848,0.99975789028919
"y_ppc[886]",17.8704437461147,0.393645805940294,24.5265702983611,-30.153207277654,1.83261824381899,17.5802067652097,34.2033385259077,65.2334795293411,3882.06128722623,1.00057972780264
"y_ppc[887]",55.1910694399246,0.392303101134595,24.1275063573077,7.18015183271711,39.0707140616235,54.9406653663202,71.3394519234617,101.451313034409,3782.52141087074,0.999550916335963
"y_ppc[888]",50.7830225763126,0.383471995895717,23.9583389306434,3.96726159800841,34.6418689090954,50.8394367839365,67.1064049374755,97.0999158401933,3903.4273532102,0.999758986423799
"y_ppc[889]",20.2984144374716,0.383774210917557,24.611154853041,-26.9180821992365,2.93038356138423,20.61112253035,36.7496791209012,67.7331836112759,4112.56155362149,0.999713462038516
"y_ppc[890]",36.8005435205279,0.370232268018533,24.3304077588304,-10.6040324334056,19.5833157276575,36.869830543282,53.36993191311,84.2901758975882,4318.67218806295,1.00076329616755
"y_ppc[891]",38.807843284222,0.379639758045828,24.4895563789574,-8.40951381904279,22.7360444027683,38.9603107013623,54.9592860508385,87.0635948901995,4161.19875889751,0.999586608703183
"y_ppc[892]",39.0616315042947,0.391396594430652,24.3085222075106,-8.78834994382248,23.0124755112893,39.3461382920804,55.2618836692552,87.6417398047533,3857.2965602354,1.00026430733177
"y_ppc[893]",39.4767706902849,0.412210529183702,24.8527340902326,-10.22570731743,22.6120474944527,39.6764661427904,55.8776558581997,89.2640955777965,3635.04828940051,0.99982559313108
"y_ppc[894]",36.7033127106773,0.393911935926146,24.6303412641657,-11.8690332286277,20.0901528994204,37.1409485354988,53.369690193408,84.3399503564075,3909.69228511077,1.00046084855742
"y_ppc[895]",33.188923532374,0.374724705124927,24.6801468048264,-15.9727057781021,16.6092531764687,33.153229202209,49.8656544454113,80.9365876753331,4337.81298360423,1.00013155710282
"y_ppc[896]",31.3316701951783,0.3815873606284,24.8198811706027,-17.7877162787407,14.6116474021302,31.6668095520463,47.9118093872467,80.0808960158285,4230.69223774019,0.999385533117465
"y_ppc[897]",31.502692620177,0.387518161517149,24.2515599762157,-16.4774160862861,15.1361564595365,31.6310017474644,47.5297041135055,79.3085984065496,3916.47390587785,1.00028711704081
"y_ppc[898]",29.9246938210717,0.389676693142899,24.3508395876129,-16.9932771118284,13.2612717986774,29.8756702947902,46.3576086582208,77.5442253175853,3904.98182917878,1.00053551934883
"y_ppc[899]",24.9932222695861,0.378968260191071,24.7082436454554,-23.5554548782927,8.67355616058444,24.798234474446,41.7522005366664,73.6310220680702,4250.87245664883,1.00093997891904
"y_ppc[900]",23.3303925175863,0.381300657043292,24.7520846509014,-25.0019417934428,6.7520660197078,23.3460031031192,40.2699487520307,71.1046621950771,4213.94105126124,1.00039741467253
"y_ppc[901]",22.125565251855,0.378336188201761,24.3636851847842,-26.3867273900162,5.40523920962459,22.577111290464,38.5037774446367,69.3628605640403,4146.96328507828,0.999368972255562
"y_ppc[902]",21.3670673987653,0.392797265700895,24.4469708371641,-25.4902562521774,4.73639892211186,21.6308774401235,37.6337478940689,69.1900711260847,3873.58595114335,1.00015314419543
"y_ppc[903]",20.2323168083973,0.393546840891115,24.474978218999,-27.8153947943982,3.82522242775169,20.3912358176813,36.5681800468002,68.2159297175926,3867.69097336346,1.0004655710133
"y_ppc[904]",19.9172453009408,0.392597340924622,25.0925248963841,-29.0316043126778,2.76960727328936,20.140387237519,36.472853538742,70.0529107774228,4085.01842661058,0.999863192751431
"y_ppc[905]",33.8657435369576,0.369183140134761,24.1210791449918,-14.1681400418879,17.0883052304655,33.8821766385695,50.722569089878,80.1193221300684,4268.83873292339,1.00000450942314
"y_ppc[906]",33.6674484904543,0.391126466554094,24.2294847464601,-14.262781954858,17.42974779711,33.4824092697251,49.3708044635189,81.9906663496654,3837.54912775011,0.999924288927453
"y_ppc[907]",33.450085908109,0.378399533626853,24.2052597155102,-14.3362625329453,17.2433832249227,33.4991938866948,49.4281960100898,80.6184694154477,4091.8368463711,0.999831907611982
"y_ppc[908]",41.9457236908446,0.397014059655554,24.8549000059319,-5.53739609871885,24.8816571964739,41.8159653046118,58.5895516531433,91.6985341609206,3919.33392489671,1.00101496916398
"y_ppc[909]",40.9209805203625,0.395683265383704,24.6160456016234,-7.2859215733811,24.7720663655203,40.6447351791206,57.3287201292311,89.9199500568976,3870.26951759039,1.00090742917302
"y_ppc[910]",39.5437357460999,0.37662362732397,24.8524561152458,-8.26921428776652,22.7637705885716,39.7038122736082,55.9261097914937,89.3349498655276,4354.35173564768,0.999734473708605
"y_ppc[911]",27.3039173744031,0.383427442757946,23.5974566559975,-20.8969742230038,11.9641682528535,27.4081117338694,43.5414765950384,71.6815467661183,3787.59912834289,1.00036842284497
"y_ppc[912]",26.7835605152922,0.39569766202324,23.9704552310449,-19.6459202669284,10.4834693606434,27.1914888559351,43.1656250251302,72.4859563111804,3669.65803437804,0.999531196073492
"y_ppc[913]",25.2931974391147,0.396994565859467,23.4315258513105,-21.816052709685,9.50636400963765,25.4844787535526,41.7757809562224,69.0946553770065,3483.62996061373,1.00004604015032
"y_ppc[914]",35.9458731824901,0.398169231581435,24.9024560366356,-12.6465161511983,18.9041753988205,35.6324305251388,53.1375674954527,85.9843083514429,3911.55075710005,0.999560026462818
"y_ppc[915]",33.485232716426,0.387825257404735,24.0136319496371,-13.3143321275794,16.704193857751,33.7395195751627,49.7067145459233,81.2082800198667,3833.92419118471,0.999419555061877
"y_ppc[916]",31.4829822705882,0.392545642623825,24.7433221770405,-18.5687912951939,14.8050738366401,31.3161898445746,48.2137277231162,80.1225441984012,3973.15673995987,1.00026623307223
"y_ppc[917]",37.345026878329,0.39080285868159,25.0580316946881,-10.6264382890489,20.2281712181744,37.23329883788,53.9515937830664,87.7141815496915,4111.29315039745,0.99985004089348
"y_ppc[918]",35.1867406220346,0.361501894902299,24.1909929284922,-12.0506823700456,18.7731120571976,35.0370563567775,51.4447039774499,82.2916605665453,4478.02210243311,0.999803429013657
"y_ppc[919]",33.0244573045282,0.381715712945023,24.5330676167706,-14.7952393191822,16.1367365374886,32.5198293460809,49.1738613387277,81.3301450901564,4130.6998264769,1.00003458784744
