"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_a_sp",29.8996165580294,0.0344509679229747,1.84612266197666,26.3642605882601,28.6333260756714,29.9119423994523,31.178930448349,33.4934667747613,2871.56235025436,0.999268935455488
"mu_b_force_sp",-5.10586596880185,0.0284548408351743,1.1540234928991,-7.35241665611811,-5.88215048590109,-5.13145352210419,-4.32329652520449,-2.81705823471559,1644.81469981373,1.00029954833765
"mu_b_photo_sp",-3.22415377423876,0.0345086148881592,1.33041255625138,-5.96669625258661,-4.09271384753318,-3.20066561805303,-2.34723867018223,-0.587164162261831,1486.33811350089,1.00132654153629
"mu_b_chill_sp",-7.4137357147524,0.040744759910555,1.81216046035254,-10.8061642187708,-8.66846632470613,-7.42892672862305,-6.21401317576721,-3.78212971006542,1978.10697551831,0.999837597616207
"sigma_a_sp",9.12223074977832,0.0282076282447217,1.44866492259963,6.62515427801376,8.10552067798069,9.02574431651405,9.99134618522298,12.2428677779665,2637.56241900838,0.99923779801391
"sigma_b_force_sp",4.44102136757751,0.0463262442731012,1.14362114178269,2.31819656972424,3.67100443044102,4.40014941698885,5.16318071269314,6.77887256061323,609.410826194452,1.0050282117168
"sigma_b_photo_sp",4.3322862430881,0.0831052225899247,1.49100383955239,1.75121494659574,3.2648298491458,4.20825821291191,5.22557166855605,7.65287522076118,321.885111712267,1.01832077818665
"sigma_b_chill_sp",7.30723564141451,0.0470085806402007,1.5917617156008,4.48171758778471,6.20050401001151,7.1842948116968,8.30365758352548,10.8208028564758,1146.57332345717,1.00258056111703
"sigma_y",24.641742754272,0.00614541854498918,0.43165932544604,23.8035796795014,24.3413378727079,24.6420746079653,24.9279097291425,25.4905679568005,4933.774796835,0.999350438089662
