"Coefficient","Species","Number","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_force","Aesculus_parviflora",18,-6.57266896698015,0.072012502465336,5.82861795665494,-17.8829862588961,-10.4412377778834,-6.66881053054199,-2.60452024001752,4.83805478116753,6551.11726925894,0.999476039394385
"b_force","Alnus_glutinosa",19,-10.3390309012087,0.0330635210568903,2.85957749660775,-15.9383909275576,-12.2498009162339,-10.3588524432208,-8.39634669936956,-4.77030015344099,7480.06787664289,0.999263734943582
"b_force","Alnus_incana",20,-10.4402788176696,0.0310006375732279,2.39474141130371,-15.0814640556482,-12.012961174887,-10.3891973108636,-8.81154982837645,-5.80268527149134,5967.2742361923,1.00019121000866
"b_force","Alnus_maximowiczii",21,-6.03131206394309,0.0782052092503088,6.05199395228983,-18.0590453959622,-10.0313074389513,-6.08142363314866,-1.8700002534856,5.53633504372151,5988.60413656196,0.999524480134124
"b_force","Amelanchier_alnifolia",22,-6.14505171843906,0.0729724652796669,6.15311293639708,-18.082292361837,-10.2225209034858,-6.20339807775061,-2.12398069658989,5.88457003946836,7110.0349502343,0.999475515745173
"b_force","Amelanchier_florida",23,-6.1051442636106,0.069944007615511,6.16618878244067,-18.2686155829223,-10.2867696121088,-6.09979833524003,-2.07494568631193,6.1773526589019,7771.99671475632,0.999381587847766
"b_force","Amelanchier_laevis",24,-6.3572217254544,0.0735463436743517,6.14624885369978,-18.5688151307839,-10.3850219909444,-6.30218614717608,-2.29172172668725,5.65676523191775,6983.90152294308,0.999954160336893
"b_force","Amorpha_fruticosa",25,-5.55753028114069,0.0888971470277568,5.59666549596444,-16.7864253562589,-9.31280075730125,-5.54889643331315,-1.90407174276166,5.3486182656002,3963.53825594777,1.00054119800369
"b_force","Aronia_melanocarpa",26,-5.21677925488956,0.0632850755331928,5.14668484775821,-15.0547113956361,-8.68935639067218,-5.24055100948336,-1.95194187693009,5.1987921791792,6613.82265385597,0.999959491191938
"b_force","Berberis_dielsiana",27,-6.45322000487113,0.0809035074521629,6.23286963406975,-18.6310712127968,-10.6358997685759,-6.55610920777846,-2.3479089667439,5.88535424269758,5935.28238334681,0.999160956874148
"b_force","Betula_alleghaniensis",28,-6.78922951407756,0.0283155040400026,2.16381767383816,-10.9783877316966,-8.26104594208385,-6.84376152535219,-5.34562151207209,-2.5306436693006,5839.72954066742,0.999575021775361
"b_force","Betula_lenta",29,-5.95534224361745,0.0647505995658154,4.97545160913113,-15.6850327392477,-9.29921679326315,-6.02130156097648,-2.64071485071471,3.80452844984802,5904.42247934141,0.999620744795632
"b_force","Betula_nana",30,-6.0444369545102,0.0791776137874626,6.23726465459394,-18.1540391816888,-10.1762136577914,-6.0849608398684,-1.89241996530229,6.0453308089027,6205.59639288125,0.999897887808247
"b_force","Betula_papyrifera",31,-5.51101183965531,0.0313255255759026,2.66034858046643,-11.0665379536304,-7.26325879117138,-5.51639095433429,-3.75928726099157,-0.28683077978778,7212.40918462813,0.999428443666135
"b_force","Betula_pendula",32,-1.26521648111649,0.0142227286860121,1.21389303863593,-3.6146365035422,-2.10107490320106,-1.29193742235005,-0.403426062143476,1.02446559056154,7284.42021252233,0.999519182015915
"b_force","Betula_populifolia",33,-6.20663176515703,0.0716360114287107,6.04506028243678,-18.0426673022656,-10.3411710906198,-6.19233060439136,-2.06000794659955,5.65574055290184,7120.95888126674,1.0001166321693
"b_force","Betula_pubescens",34,-6.77931711828694,0.0141893163496244,1.49268449473232,-9.64342640209352,-7.79847640732647,-6.80542327396784,-5.75804432878017,-3.89490770722053,11066.5716570761,0.999296682526154
"b_force","Buddleja_albiflora",35,-6.45419014178103,0.0743387512503387,6.2252599777726,-18.2976681856882,-10.5641707330502,-6.60131362126744,-2.26627867756314,5.68819664781909,7012.68712588694,0.99957500697185
"b_force","Buddleja_alternifolia",36,-6.47655904018342,0.0771530176277045,6.1326419906275,-18.2945417073996,-10.5954524871272,-6.38948393610924,-2.39997883550808,5.47300213075941,6318.14212066796,0.999904151907829
"b_force","Buddleja_davidii",37,-6.45114904226333,0.0742842044514577,6.11959485168502,-18.620776496249,-10.4891960186809,-6.38683856771378,-2.31354946229999,5.42370851593455,6786.60211206566,0.999453666970404
"b_force","Caragana_pygmaea",38,-6.59455107203879,0.0727181863967283,6.15252762884186,-18.4582119428267,-10.7332185979708,-6.67399306427928,-2.43741422873618,5.54634539800103,7158.48414400857,0.999439430374665
"b_force","Carpinus_betulus",39,-1.06067745555218,0.0464539264922904,2.9633356900949,-6.71722143193271,-3.05047693391533,-1.07925214222267,0.885217850231778,4.81389077047519,4069.27318449977,0.999593512764272
"b_force","Carpinus_laxiflora",40,-6.14902771962402,0.0776144622394429,6.35263588881802,-18.42352813028,-10.357228133998,-6.15289516551236,-1.96479317847764,6.18408296299929,6699.19504039031,1.00017705188559
"b_force","Carpinus_monbeigiana",41,-6.17406276025568,0.079375529321481,6.1405788003488,-18.0759689224549,-10.2975764087912,-6.37784090400929,-2.04374200210664,6.02096429268153,5984.74084376782,0.999588025510024
"b_force","Carya_cordiformis",42,-6.74594233270552,0.0775913016958912,6.20463380508247,-18.7288137979998,-10.9740806672288,-6.76516795864585,-2.43015056592668,5.45503166685821,6394.49473092273,0.999705256770474
"b_force","Carya_laciniosa",43,-5.29078135475568,0.0707512677300169,6.06427319377589,-17.4017034708951,-9.28006145051257,-5.34351043261,-1.3111716529011,6.89635771000754,7346.64515483242,0.9994499252605
"b_force","Carya_ovata",44,-5.21066190990527,0.0748417109038075,6.11367568575377,-17.1437241002088,-9.14171201377129,-5.36829854840854,-1.06054713334171,6.66353782957517,6672.94245361248,0.999798147245721
"b_force","Castanea_sativa",45,-6.19510295537658,0.0754793131492703,6.29453468339569,-18.6440599392023,-10.4134446158242,-6.12438149943142,-1.92025030822126,6.52956176179526,6954.58761461009,0.999586995889738
"b_force","Cedrus_libani",46,-5.85352160293561,0.0737326332990939,6.15650455966845,-17.7583950430428,-10.0199686880801,-5.9363940664166,-1.81438729875405,6.7815553170552,6971.86423890788,0.999967426657865
"b_force","Celtis_caucasica",47,-6.06125603729834,0.0737501365214787,6.19767038521528,-18.1107890090379,-10.2859330700777,-6.03163813373224,-1.94802071662768,6.26725445941308,7062.05821233992,0.999554609850492
"b_force","Celtis_laevigata",48,-6.03824870622339,0.0774592130694286,6.20069059071932,-18.2654354382053,-10.1679192381065,-6.06668997994139,-1.92126069799655,6.63145821895304,6408.16906074372,0.999537138210399
"b_force","Celtis_occidentalis",49,-5.81545072553696,0.0734290301133554,6.04335087274182,-17.8723217879316,-9.81242527895149,-5.85766555887253,-1.71211017114624,6.26690928107927,6773.6076287868,0.999538823969971
"b_force","Cephalanthus_occidentalis",50,-6.17544224709739,0.0719848390277121,5.94766364011975,-18.0102644065164,-9.9499487784141,-6.23481362810462,-2.25878923322935,5.77848604654821,6826.69851824592,0.99960250290406
"b_force","Cercidiphyllum_japonicum",51,-6.16704796085737,0.073197735231556,6.16704177889733,-18.820603401761,-10.1739670819845,-6.20686440938731,-2.05788941548603,6.02227925165983,7098.36771327215,0.9994019471846
"b_force","Cercidiphyllum_magnificum",52,-6.27398238430784,0.0824989548827624,5.97437948842164,-17.9475653332814,-10.3476066849272,-6.34602349143572,-2.21521311072566,5.44950731960372,5244.3143608148,0.999611194480313
"b_force","Cercis_canadensis",53,-6.05279284256902,0.0756943413065764,6.20270252319924,-18.2005094715983,-10.1165147535403,-6.02000155619498,-2.00225098255147,6.24684988976649,6714.83086921309,0.999516811035826
"b_force","Cercis_chinensis",54,-6.5995014902905,0.0706751688493027,6.18339058265286,-19.0384255848347,-10.6683178691448,-6.59770412681699,-2.57814684500652,6.07993115893157,7654.54976538235,0.99915787152024
"b_force","Cladrastis_lutea",55,-6.30231147827457,0.0664482163850462,5.96595215082203,-18.0351838105934,-10.2826384681001,-6.32968088783329,-2.3182514462549,5.40055228480677,8061.07339975898,0.999177349791157
"b_force","Cornus_alba",56,3.07319648265099,0.0629495897078245,3.79154303358158,-4.21999598460656,0.520961675685975,3.04182584559515,5.68857475284748,10.5082186769682,3627.82368168441,1.0001871456629
"b_force","Cornus_kousa",57,-6.23685700432508,0.0758541387574398,6.06178235552936,-18.291025399564,-10.1531234845212,-6.25028027702958,-2.19684855250094,5.51066786593604,6386.19411079852,0.999255248418411
"b_force","Cornus_mas",58,-3.21148491060039,0.0460593982929836,3.5803554401038,-10.288885021514,-5.65621167364792,-3.19306273988469,-0.807503085743916,3.84973015118343,6042.48758102433,0.999316148890666
"b_force","Corylopsis_sinensis",59,-6.52027276557146,0.0746337370771493,6.23334577687962,-18.7258408001787,-10.5580344691011,-6.44662352929562,-2.47120825127947,5.76911545167928,6975.44728619336,0.99996063440737
"b_force","Corylopsis_spicata",60,-6.43250341507923,0.0772662771309138,6.03417919767777,-18.0782193921571,-10.517425557358,-6.36701423309357,-2.4649461443143,5.35796899890651,6098.96908232383,1.00020862304943
"b_force","Corylus_avellana",61,-5.0095562162503,0.0296258345216994,2.13367694922961,-9.13205696391559,-6.46763015364041,-5.02537836670522,-3.5481956404894,-0.751525396959869,5186.99877501307,0.999933475179879
"b_force","Corylus_cornuta",62,-8.92012881456094,0.0528091094218204,4.59967320385168,-17.854757254416,-12.0205436992407,-8.89855936762186,-5.74577706437046,-0.10289003196899,7586.40925189761,0.99936317675683
"b_force","Corylus_heterophylla",63,-6.15329178763853,0.0689954719272971,6.0161335892897,-17.6691732228446,-10.1905698715373,-6.1271249781984,-2.22101165052,5.9544982963928,7603.15358570333,0.999389263617339
"b_force","Corylus_sieboldiana",64,-6.11583458672419,0.0816309072944181,6.11676598777142,-18.2959155001703,-9.95370136163849,-6.10191641525323,-2.21308345848363,6.21398196915769,5614.80249876777,0.999351723611063
"b_force","Decaisnea_fargesii",65,-6.03922458632821,0.0717508896913644,6.21140663712918,-18.2578498947386,-10.1774302430659,-5.93083174348461,-1.93961197839423,6.21677088406138,7494.20109329676,0.999420654947068
"b_force","Deutzia_gracilis",66,-6.35376015583067,0.0610834397020018,6.01958903426884,-17.7123969561009,-10.4578483591917,-6.39349467037814,-2.31464517449217,5.24008081597608,9711.50895666548,0.999136459947694
"b_force","Deutzia_scabra",67,-6.28406045303589,0.0777920751792883,6.27299154177076,-18.9528211361376,-10.4110808132452,-6.29704379421701,-1.97571145752647,6.18642450787661,6502.47498535092,1.00006605899366
"b_force","Elaeagnus_ebbingei",68,-6.41587714994258,0.0761933900028253,6.28341528112113,-19.0256951842594,-10.6294205698349,-6.34695336930834,-2.26745341110989,5.752900772011,6800.75194570898,0.999726333113471
"b_force","Eleutherococcus_senticosus",69,-6.24735247339767,0.0749650422772109,5.93714243371174,-17.7760388411146,-10.2577254494353,-6.25266051363415,-2.17870914250569,5.41780872863463,6272.45212611078,1.00026818968452
"b_force","Eleutherococcus_setchuenensis",70,-6.30465866734418,0.0758768328915634,6.12432200135483,-18.4290116369986,-10.3018143672214,-6.22045136906998,-2.2720445563877,5.57568257357261,6514.7483308866,0.999732474874592
"b_force","Eleutherococcus_sieboldianus",71,-6.35065807409229,0.0815436609646621,6.20009590904501,-18.5977989667808,-10.4976900401958,-6.2790478724276,-2.19785830107759,5.60399379731958,5781.17883700434,0.999413228785185
"b_force","Euonymus_europaeus",72,-6.24394448417863,0.076778129443072,6.07986053226127,-18.3655357262592,-10.2469493234552,-6.21878572494231,-2.24933141779975,5.7426686068029,6270.64449368395,0.999376228394767
"b_force","Euonymus_latifolius",73,-6.35154548586387,0.0739635257700043,6.00938677538825,-18.0794371258984,-10.2230541480083,-6.40481034202214,-2.37013326389557,5.53789744644592,6601.23362332351,0.999254977993983
"b_force","Fagus_crenata",74,-6.24425835207852,0.0766475692133498,6.0906631923103,-18.5355886166121,-10.3537305251186,-6.24299768634242,-1.96775606459456,5.53638455817287,6314.40444714385,0.99960042766909
"b_force","Fagus_engleriana",75,-6.25431431020417,0.077430907376446,6.20653682372762,-18.4745198171233,-10.4087928973195,-6.26543867513692,-2.27827211500427,6.26904278591842,6424.95330519303,0.999501711278041
"b_force","Fagus_grandifolia",76,-9.3702014309156,0.0455417924443279,3.48933938214819,-16.1289694845192,-11.754383182949,-9.36603240296306,-7.02331147370471,-2.55029665311057,5870.37959518233,0.999439210798608
"b_force","Fagus_orientalis",77,-6.48433968984889,0.0748072926090251,5.99429101361666,-18.3192972321828,-10.4314538982337,-6.44751524983531,-2.45362566477646,5.2799587588775,6420.77974575709,0.999402749899335
"b_force","Fagus_sylvatica",78,-2.41446451820193,0.0128841174596142,1.08824278145713,-4.5500131893904,-3.12961274344379,-2.44889017528189,-1.66327520980953,-0.264658848329395,7134.15004605794,0.999219996066287
"b_force","Forsythia_ovata",79,-6.42825138976941,0.0696559783380774,6.08419857671693,-18.5330205671295,-10.4471072711676,-6.37276670406769,-2.48770224436809,5.70393239715657,7629.39266604632,0.999404412260377
"b_force","Forsythia_suspensa",80,-6.13695224429265,0.0693555555990524,6.11530529359749,-18.2065036560801,-10.377398425149,-6.10548379578111,-1.98379949806651,5.60194099956816,7774.52341623746,0.999303191914738
"b_force","Fraxinus_americana",81,-3.99819847681001,0.0818200640806814,5.34174992187397,-14.2325061990714,-7.56403714287773,-3.99465441539828,-0.495915229540212,6.65340180693329,4262.33395763009,0.999798057826916
"b_force","Fraxinus_chinensis",82,-5.62050716139114,0.0878667429102492,5.53072702813058,-16.3271781949779,-9.41277715624426,-5.77902528861383,-1.91652241239242,5.59639291651891,3962.0084025511,1.00032333171499
"b_force","Fraxinus_excelsior",83,-8.11104376820259,0.0807942357774415,5.13207672749893,-17.8878094554384,-11.5927560813762,-8.25999841567894,-4.61594708840167,2.25778754226575,4034.83265165388,1.00057266415271
"b_force","Fraxinus_latifolia",84,-6.09282257537417,0.0754948063040892,6.18515267071581,-18.1673089275471,-10.4156041805685,-6.08017306849758,-1.94766325866541,6.07396591153195,6712.22796033709,0.999572392555537
"b_force","Fraxinus_nigra",85,-11.7733093467948,0.0565315914456439,4.62310515090122,-21.1667687803497,-14.8235729251383,-11.6936806560354,-8.621169325271,-2.76030999739745,6687.82837462101,0.999169190191449
"b_force","Fraxinus_ornus",86,-4.82462732592598,0.0711142329276652,6.06032176264671,-16.5946891399122,-8.94653590807956,-4.93051731436143,-0.679326025521567,7.17877840593948,7262.36890755113,0.999630722678989
"b_force","Fraxinus_pennsylvanica",87,-5.12215041395574,0.0855217804549648,5.56227827045454,-15.9447411144906,-8.90092556160886,-5.11463100670246,-1.43763674234667,5.75247493749877,4230.11287908785,1.00022969560446
"b_force","Ginkgo_biloba",88,-6.30252468843669,0.070072349678053,6.07940397150008,-18.0962981847719,-10.3804719033216,-6.22876548289017,-2.27684566647165,5.53793097848833,7527.11661698641,0.999500409442896
"b_force","Hamamelis_japonica",89,-6.09227703217399,0.0843408322821796,6.22613780295865,-18.1363447570846,-10.3318766002959,-6.13166516666017,-1.96106287689418,6.13024342892026,5449.56318851271,0.999797551575766
"b_force","Hamamelis_vernalis",90,-5.74666240508571,0.0659212431439929,6.21946815982935,-17.7776370583337,-9.93549436330383,-5.74626137253862,-1.69524766666892,6.96215399028838,8901.34677102875,0.999351536725612
"b_force","Hamamelis_virginiana",91,-10.5810343865249,0.0638348671749907,5.35365015320613,-21.0579451946493,-14.1167524391101,-10.5804728246,-7.02049978256163,-0.455651992088151,7033.70350688628,0.999205589444239
"b_force","Heptacodium_miconioides",92,-6.314796658292,0.0697018184460556,6.13584446142226,-18.0574947717578,-10.414678335882,-6.33055625673627,-2.25671737433665,5.95587436968804,7749.26418766783,0.999671493691018
"b_force","Hibiscus_syriacus",93,-6.23692105887526,0.0736845606094003,5.882738276699,-17.5207095933992,-10.196603083267,-6.22191304802117,-2.23235747617911,5.24584284058086,6373.91192168727,0.999402046400579
"b_force","Hydrangea_arborescens",94,-6.01968434879774,0.0707694883016332,6.07847318523376,-18.0405215832311,-10.0331165012111,-6.00571153564843,-1.95081349303376,5.87731333812947,7377.29074086037,0.99932953853603
"b_force","Hydrangea_involucrata",95,-6.10469124310502,0.0724521766124378,6.15282445946695,-18.0705729129522,-10.2803117646846,-6.09744874327557,-1.903337235233,6.24930815784355,7211.84153444553,0.999993705455109
"b_force","Hydrangea_serrata",96,-6.2653278798882,0.0697566413206505,6.31400182967325,-18.7815623299858,-10.4428350458559,-6.25326986989372,-2.09456689256389,5.8766336062575,8192.91186988,0.999819134634671
"b_force","Ilex_mucronata",97,-6.16631879308276,0.043242138548734,3.42793918528289,-13.114288571343,-8.48384465006477,-6.13316682329354,-3.89968778338719,0.558834178493504,6284.22736040361,0.999815204109678
"b_force","Juglans_ailantifolia",98,-5.72713987309983,0.0781217008177906,5.43631233157905,-16.3048964875076,-9.35706411090034,-5.78305927502184,-2.07092484485248,5.1377704636445,4842.45307144072,0.999636085329302
"b_force","Juglans_cinerea",99,-5.63060230304347,0.0852718073496694,5.36329135253506,-16.1562273446519,-9.20519299259379,-5.64525164019112,-2.11441698422715,5.1360909185981,3955.95956518912,0.999629970418617
"b_force","Juglans_regia",100,-6.09698368631013,0.0801297524088385,5.44412464143945,-16.6904545555645,-9.73859430663511,-6.06224780889809,-2.54603152231639,4.43213694593913,4616.02888418585,0.999349252262034
"b_force","Kalmia_angustifolia",101,-12.0754397281702,0.0683106353072363,4.78906558139024,-21.6059884296477,-15.2573505045586,-12.0251099876841,-8.84723050691746,-2.91150883316429,4915.01581723285,0.999234068170342
"b_force","Larix_decidua",102,-17.2740114982295,0.0218473930476539,1.62149602699179,-20.4377208290555,-18.3809609330324,-17.2613895290966,-16.1934465415536,-14.0136309789841,5508.48960046386,0.999269552577291
"b_force","Larix_gmelinii",103,-6.38378108438173,0.0758557331316947,6.1667900211974,-18.1806118100952,-10.5962368836672,-6.41002449744238,-2.10553806526868,5.88124217844568,6609.08750159505,0.999191722916311
"b_force","Larix_kaempferi",104,-5.98159285299854,0.0697471147114942,6.14872013187146,-18.3407959222863,-10.0124967188278,-6.00687510345313,-1.98656590559563,6.08445129411691,7771.71666218598,0.999804361935891
"b_force","Larix_laricina",105,-7.74474215908077,0.0815211474628924,5.9977742083689,-19.5563660177391,-11.6729904354995,-7.61929978416318,-3.69036487194016,3.91511055163793,5413.02031020641,1.00025658037112
"b_force","Ligustrum_tschonoskii",106,-6.44134820485052,0.0766927084688923,6.22689107794489,-18.9248449056237,-10.4635467377603,-6.58150278468129,-2.44083413225919,6.04318450470964,6592.26090025699,0.999487712250703
"b_force","Liquidambar_orientalis",107,-6.3836291865077,0.0805417322216919,6.01257193725627,-17.9736757329044,-10.4456225909339,-6.38900301022407,-2.3333517014001,5.47680046073736,5572.86649912669,0.999825945083209
"b_force","Liquidambar_styraciflua",108,-6.16901496763823,0.0791259081324946,6.12731560201853,-18.2148992029351,-10.1869857054889,-6.19114399359883,-2.14426732039463,5.98570071928686,5996.57245635508,0.999699669242828
"b_force","Liriodendron_tulipifera",109,-6.50119486416651,0.0726050140413082,6.02457605024792,-18.5991337161024,-10.3868042589979,-6.47806085559656,-2.57248497742751,5.37711138863575,6885.25064364897,0.999586578652068
"b_force","Lonicera_alpigena",110,-6.28431381544371,0.076217235955491,6.09502977848549,-18.1648808141256,-10.2432295687535,-6.17720122305145,-2.27557915500326,5.63736303923363,6395.06957624287,0.999743228288264
"b_force","Lonicera_caerulea",111,-6.7087187269745,0.0684614734066861,6.18705281364966,-18.9199767149476,-10.8873745893954,-6.6428158358063,-2.69607644157031,5.35373819770834,8167.23709177433,0.999857025070103
"b_force","Lonicera_canadensis",112,-6.42049235333572,0.056429897682335,4.5131211995306,-15.179606615386,-9.4233347797783,-6.42013597407428,-3.42798833973919,2.82814599827983,6396.39783506116,0.999298047826625
"b_force","Lonicera_maximowiczii",113,-6.50022982736379,0.0804710056333112,6.09416793657267,-18.5863309063643,-10.5578443753493,-6.54778908822295,-2.41875370789794,5.58152072304891,5735.2186338297,1.00009198796626
"b_force","Lyonia_ligustrina",114,-10.0883710100702,0.0710060302116922,5.31093597793416,-20.730718756574,-13.5086267619041,-10.1437752210723,-6.50687926572843,0.293396372160306,5594.37618519416,0.999603318446703
"b_force","Malus_domestica",115,-1.29106233744107,0.0312812972022935,1.97086536852427,-5.19178098123582,-2.59992845945208,-1.27238764169098,0.022229479554704,2.54669993543683,3969.57861736859,1.00000575664908
"b_force","Metasequoia_glyptostroboides",116,-6.25524891532508,0.0762989982193641,6.27906390090224,-18.4074583359547,-10.6630425574273,-6.21135901109589,-1.99390584073916,6.17381759679814,6772.54865786622,0.999975015117116
"b_force","Nothofagus_antarctica",117,-6.35296367937953,0.0723608306980876,6.10057672029107,-18.1717083325349,-10.2994306389058,-6.35365973593031,-2.48475064249106,5.63854500456479,7107.79180732424,0.999244995363068
"b_force","Nyssa_sylvatica",118,-9.19499948411313,0.0640354067484243,5.30281878200261,-19.6679173615028,-12.7556320525331,-9.14971972944224,-5.66278780775243,1.33322237449682,6857.61701171631,1.00034263384826
"b_force","Oemleria_cerasiformis",119,-6.18637035306772,0.0680406959044878,6.27531796537601,-18.2544502849096,-10.4460388769986,-6.12356134584506,-2.0506603321118,5.89489942687946,8506.16844146068,0.999465767614099
"b_force","Olea_europaea",120,-2.56491662448853,0.0173790604226766,1.33575670930021,-5.07953907561448,-3.49669678543034,-2.56844270351296,-1.66518022834773,0.017590574697637,5907.47839779679,0.999276357963922
"b_force","Orixa_japonica",121,-6.04729631688649,0.0696165044223733,6.2551009375042,-18.1094880758774,-10.2177167689945,-6.13245319889101,-1.88208110554857,6.17588019061522,8073.17225430898,0.999238713737445
"b_force","Ostrya_carpinifolia",122,-6.43497535534436,0.0713129857128647,6.04431961167513,-18.6326464343145,-10.5312624768487,-6.26362163035068,-2.29921701808319,5.09749036679604,7183.85573489155,0.999319940355157
"b_force","Ostrya_virginiana",123,-5.61656377208123,0.0675576212977043,6.12792489360368,-17.3383514716422,-9.67082022693381,-5.7106627524821,-1.59499097110282,6.79558130038392,8227.69469931915,0.999367851367956
"b_force","Paeonia_rockii",124,-6.34719151791595,0.0723016376319155,6.09994961725246,-18.4074887265672,-10.4575119285192,-6.37108671468303,-2.1907152176262,5.46850160622952,7117.97121780771,0.999255185908601
"b_force","Parrotia_persica",125,-6.1448646344215,0.0717519409661675,6.14814651057135,-18.2605715284408,-10.0199728349171,-6.19328937667417,-2.20380210789433,6.05454885878797,7342.1137561547,0.999899071099283
"b_force","Parrotiopsis_jaquemontiana",126,-6.16187244616541,0.0741180229186549,6.18798659104221,-18.3617347928057,-10.2872211915145,-6.128988448774,-1.95300057307057,5.74029603801613,6970.29366459503,0.999373705308432
"b_force","Photinia_villosa",127,-6.19298793184243,0.0722214935015391,6.21472447799021,-18.4898103279476,-10.2465944495824,-6.18341437025323,-2.22049578051021,5.77672326447671,7404.75730225547,0.999781609411834
"b_force","Picea_abies",128,-16.958087347441,0.0116703752699869,0.965628534491851,-18.8624047491336,-17.6093936402556,-16.9703052475152,-16.3169365812633,-15.0224021934101,6846.21508083161,0.999176464942491
"b_force","Picea_glauca",129,-7.20947523352608,0.0392991424583064,3.5583672481394,-14.3810742888186,-9.52394479134345,-7.24174208014363,-4.84590957848872,-0.0726462114716388,8198.51864986335,0.999403633677831
"b_force","Picea_mariana",130,-4.89672324915875,0.0781701767084465,6.13876718429199,-16.9462796427105,-9.02108396628127,-4.822982342175,-0.83241424568693,7.29041072051757,6167.08789730595,0.999345073955352
"b_force","Pinus_banksiana",131,-3.78100435120423,0.0792999891872459,5.97512189170912,-15.3687306969346,-7.65846854140246,-3.88808372187373,0.0293809800623803,8.33920624864144,5677.37109495609,0.999100400815118
"b_force","Pinus_contorta",132,-3.19970076072569,0.0746711860985093,6.12549597160802,-15.3411863295256,-7.3034820721122,-3.33788719632076,0.713595492669013,9.46100354562828,6729.40114159784,0.999440571495103
"b_force","Pinus_nigra",133,-5.42173864753991,0.0831352460701348,5.47686380158003,-15.9801718590719,-9.19991731870686,-5.45169687953352,-1.67257453992951,5.15008753942882,4340.03776869674,0.9993475687314
"b_force","Pinus_strobus",134,-4.55103840637818,0.0861537259360811,5.48349132850792,-15.1488840985883,-8.15240198705417,-4.66591234267778,-0.984163155927349,6.606402126673,4051.0368462548,1.00018666474181
